dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_854w_10r
ALPHA,0.1
G_Size,5
Iteration Count,99
task_id,prediction_label
3,3.699549246295992
0,3.556635338141417
7,3.8250641261985967
14,3.701330807573383
20,4.104425104019273
21,3.978502305734811
298,3.8016187246376467
297,3.9885562285691876
25,4.262150382007506
294,3.827213551019322
293,4.3909380503847615
40,4.058235773014352
41,3.9124320670398776
44,3.7956754723114177
272,3.8023246475139865
270,4.040512311451404
60,4.781023233094155
66,4.508299567656782
70,4.239363440126242
100,3.8795147995850936
199,4.483413380111103
194,3.5306176549004453
300,4.028009055764174
62,3.921861374302819
67,3.517521644574969
254,3.4810513777730416
244,4.8
234,3.5012580561811077
93,3.030155756980915
105,4.062212335100152
158,4.497853000095429
154,4.797829915686488
5,4.161090633353983
6,4.111563866170313
42,3.0777310869433654
45,4.053010682349042
46,4.574545442162277
73,3.8318275521340177
74,4.000000033684016
152,4.099999057611748
4,3.95708803506876
308,3.9250304183351026
9,3.591594757939765
11,3.78483100217277
12,3.853474685568574
15,4.490158292063664
304,4.235202621734101
301,3.890085088385795
295,4.505401907627039
28,4.112924703510739
32,3.743801981231342
33,3.807533795557491
37,4.497144334171124
38,4.4974622339383
39,3.8454787603817118
43,3.5103330400530703
49,3.8719907502246214
50,4.497818604438678
51,4.0033767974374115
54,4.128262300393426
271,3.0872386652370136
269,3.5000026700456046
56,3.8546023410016796
268,3.840231678284672
58,4.027891989803825
59,3.868839739015949
264,3.8205463578761383
61,4.269044156210193
263,4.095362082750146
262,3.504312515294197
63,3.1068420638627585
64,4.479518455870631
65,4.065250099235678
261,3.9667225304772744
260,4.09784502884259
258,4.112467082001022
257,4.159471810720532
256,2.0999999999998833
75,4.015083964330431
251,4.0999868817660765
249,4.096859657139422
246,3.096378644717448
240,4.455335641427004
239,3.5287062962668
238,4.018207419010449
85,3.0947265896464202
88,4.033597665514417
89,4.106153815993057
91,3.9751060520290724
92,3.8618600025226564
94,3.103574309905468
95,4.126486504349152
212,3.849168869174825
211,4.48229160382877
112,3.500000289787036
193,3.851785074233921
8,3.091733753271822
16,3.5274390981956896
17,4.034785726983181
18,4.063316210776134
19,3.868016991343025
299,4.1405451136462625
24,4.078274841619394
30,3.9832720307339238
71,4.537858470057094
242,3.502848745298728
236,3.7873473062277223
96,3.4999993261371563
97,3.7953351276252603
98,4.000000008686075
101,3.5000053795992776
102,4.036791961673403
103,3.900000002000953
106,3.9582158798197713
107,3.8397900918652375
108,3.845017473164639
109,3.6846247533684537
114,4.094174959150784
115,3.8663757972718056
302,4.482521648979495
252,4.497975381366969
233,4.087335291805385
86,4.004289463815838
231,4.0967990572944455
90,3.869954329435572
245,4.491351586601343
34,4.099998191970552
36,4.105714317802131
78,3.4990415785330553
113,3.9630596639550877
306,4.498598700973478
307,4.497861324683011
13,3.5252150697607463
305,4.499061601423415
303,4.511500705643922
26,4.521869495407698
232,3.4992604133715366
222,4.499413506540761
217,4.067025680838755
134,4.099864053292244
138,4.494965691335176
140,4.499554959362706
142,4.8
170,4.499079068468684
143,3.8100308458597136
167,4.0
166,4.1383576150376244
165,3.900000047967042
163,4.498751976981396
160,3.8817183272103684
159,3.50000164117502
156,3.094175007787844
157,4.099998740458113
296,4.100000703838091
83,4.101855391502676
290,3.801387593075121
277,4.180982984141174
237,4.000000000000035
110,3.092057067685854
1,3.818846459385855
53,3.0800528419069404
2,4.500114357251253
31,4.063890130752969
243,4.495883220907441
119,4.499552950478209
10,3.9046217921216426
69,4.058439452842349
84,4.49982350455961
35,4.467346486671244
188,3.805502501013484
146,4.121156475197694
203,4.199373607556343
247,4.000000000852389
285,4.496953324279234
29,3.811358192525552
52,4.096907472670648
135,4.072852465533975
176,3.899998625169101
77,3.089020944633575
47,4.199571261184802
48,4.499826099840875
55,4.497965459606874
266,4.096221099191955
259,4.1012001290975055
68,4.102419275187311
255,4.498148562480583
72,4.061476674321304
205,3.8002725475030616
191,4.516637875150269
275,3.942494472359496
57,4.133272719364629
206,3.5002086637248606
27,4.100003079877393
169,4.0
235,3.8801812679610825
213,3.0998445463472954
202,4.0
200,3.810167797529161
192,4.137602321528397
23,4.006972941504027
99,4.199531759412947
267,3.0000263561671177
125,3.000000000000385
164,3.8999861143080214
161,4.195924230846129
118,3.8231258422610206
76,4.09999999024827
248,4.12941425592096
79,3.8426077947975776
82,3.500000003977132
117,4.499394164421135
145,3.8305594353749814
