# 节点数  边数   ,854  6379
265,492
265,408
265,170
265,175
265,764
540,99
74,666
74,815
74,664
74,812
74,684
74,25
3,746
3,695
3,26
3,277
3,248
3,506
3,749
3,247
3,838
3,45
3,135
3,159
3,815
3,55
3,20
3,778
3,685
3,738
3,664
3,720
3,371
3,272
3,258
3,237
3,449
3,262
3,320
3,67
3,525
3,820
3,313
3,278
3,276
3,842
3,249
3,535
3,375
3,99
3,374
3,21
3,369
3,305
3,42
3,650
3,684
3,728
3,657
3,236
3,622
3,336
3,368
3,708
3,364
3,116
3,235
3,508
3,413
3,711
3,63
3,35
3,518
3,675
3,202
3,151
3,662
3,490
3,24
3,848
3,539
3,193
3,170
3,795
3,184
3,279
3,354
3,564
3,191
3,757
3,166
3,417
3,386
3,271
3,673
3,293
3,72
3,668
156,26
156,832
156,776
156,666
156,133
156,38
156,20
156,237
156,770
156,67
156,149
156,278
156,653
156,567
156,15
156,151
156,146
156,339
156,37
156,488
156,480
29,684
29,151
29,668
307,556
307,109
307,230
307,61
307,419
307,92
307,80
130,832
130,410
130,164
130,67
130,657
130,364
130,105
130,345
130,564
253,45
253,840
253,20
253,778
253,685
253,798
253,164
253,650
253,692
253,594
253,271
253,673
287,230
287,35
287,31
797,453
797,796
283,665
283,248
283,545
283,109
283,425
283,54
283,422
283,0
283,59
283,429
283,501
283,297
157,467
157,20
157,685
157,200
157,684
157,724
157,429
157,518
157,151
157,146
157,727
157,513
157,32
157,293
550,26
550,4
550,22
753,416
763,434
763,55
763,761
835,540
835,176
835,347
831,348
831,663
831,37
366,47
86,247
86,838
86,45
86,319
86,20
86,176
86,720
86,343
86,109
86,515
86,67
86,61
86,590
86,54
86,99
86,21
86,77
86,255
86,92
86,116
86,22
86,15
86,47
86,752
86,146
86,105
86,32
86,488
86,72
559,45
843,37
167,121
167,18
167,310
167,425
167,715
167,54
167,477
167,374
167,236
167,210
167,286
167,28
167,751
167,163
167,682
167,62
26,15
774,815
774,650
277,372
277,38
277,371
277,105
277,288
717,677
799,277
799,102
799,55
799,203
799,716
799,610
813,838
444,425
444,221
531,20
531,613
531,670
531,490
531,105
531,193
231,487
231,323
231,66
231,30
231,397
231,15
506,746
614,548
49,514
49,403
49,81
49,264
49,449
49,109
49,262
49,61
49,439
49,114
49,255
49,92
49,286
49,599
49,692
49,711
49,63
49,35
49,15
49,490
49,24
49,193
49,784
49,488
49,25
49,346
49,166
49,417
49,303
49,72
13,167
13,26
13,665
13,629
13,403
13,201
13,45
13,434
13,135
13,159
13,264
13,485
13,685
13,545
13,176
13,258
13,109
13,97
13,117
13,483
13,61
13,525
13,820
13,313
13,278
13,54
13,688
13,98
13,300
13,21
13,684
13,554
13,708
13,312
13,52
13,63
13,35
13,15
13,47
13,667
13,32
13,184
13,80
13,279
13,488
13,417
13,769
13,668
551,167
551,665
551,45
551,532
551,467
551,264
551,258
551,449
551,117
551,715
551,688
551,205
551,21
551,591
551,244
551,224
551,429
551,443
551,105
551,519
551,32
551,488
551,325
551,166
407,114
407,63
643,277
643,665
643,403
643,726
643,387
643,135
643,159
643,264
643,55
643,18
643,20
643,323
643,798
643,176
643,664
643,310
643,258
643,65
643,770
643,732
643,262
643,117
643,525
643,313
643,278
643,374
643,21
643,761
643,684
643,554
643,236
643,368
643,83
643,364
643,286
643,116
643,508
643,741
643,35
643,163
643,331
643,263
643,105
643,25
643,166
643,830
643,72
507,416
507,503
507,434
507,18
507,511
507,437
507,66
507,109
507,97
507,489
507,479
507,54
507,374
507,21
507,236
507,77
507,146
507,261
507,586
507,32
507,80
507,37
507,293
507,509
219,248
219,832
219,821
219,439
219,196
219,348
219,688
219,105
219,80
219,72
744,666
744,264
744,738
744,114
744,68
744,105
744,769
839,613
50,248
50,247
50,434
50,776
50,18
50,20
50,323
50,176
50,200
50,109
50,97
50,313
50,648
50,375
50,21
50,684
50,6
50,255
50,599
50,63
50,35
50,15
50,539
50,80
50,488
50,166
50,72
379,45
379,314
523,167
523,314
523,186
523,768
