# 节点数  边数   ,932  17462
491,496
713,686
713,318
713,362
713,76
713,31
713,715
713,847
713,889
713,12
552,872
552,27
552,318
552,498
552,768
787,79
787,486
787,708
787,868
787,353
787,405
787,731
787,272
787,517
787,147
787,2
787,12
787,919
720,325
720,451
720,372
720,693
720,152
720,68
720,76
720,888
720,190
720,130
369,720
369,426
369,759
369,79
369,410
369,872
369,776
369,673
369,904
369,502
369,425
369,751
369,208
369,868
369,35
369,183
369,367
369,738
369,549
369,453
369,353
369,818
369,583
369,616
369,624
369,817
369,886
369,332
369,345
369,298
369,791
369,297
369,139
369,879
369,548
369,731
369,715
369,844
369,630
369,153
369,533
369,15
369,517
369,488
369,498
369,478
369,155
369,468
369,66
369,60
369,756
369,650
369,544
369,657
369,607
369,768
545,894
545,337
545,726
545,449
545,887
545,404
545,441
545,327
545,903
545,929
545,548
545,137
545,378
545,625
545,41
545,752
545,216
545,728
426,833
426,35
426,164
240,718
240,872
240,851
240,673
240,853
240,676
240,537
240,337
240,668
240,502
240,138
240,284
240,422
240,113
240,708
240,586
240,833
240,361
240,887
240,114
240,367
240,59
240,115
240,604
240,275
240,507
240,850
240,497
240,800
240,416
240,90
240,930
240,404
240,693
240,471
240,37
240,817
240,782
240,636
240,550
240,877
240,645
240,903
240,389
240,374
240,836
240,487
240,296
240,835
240,630
240,837
240,496
240,704
240,488
240,313
240,286
240,753
240,465
240,769
240,437
240,216
240,338
240,666
240,657
240,280
240,434
759,369
759,337
759,481
759,405
759,229
759,548
759,531
759,378
759,100
759,847
759,245
759,22
93,464
532,410
532,530
532,318
532,210
532,533
532,737
532,753
532,66
532,145
532,365
532,610
79,787
79,369
79,113
79,708
79,221
79,547
79,522
79,474
79,340
79,616
79,928
79,591
79,645
79,824
79,68
79,531
79,456
79,891
79,847
79,840
79,148
79,429
79,118
79,737
79,155
79,428
79,145
79,514
79,418
79,348
79,592
79,697
79,109
79,301
79,607
79,656
79,44
410,904
410,778
410,135
410,35
410,183
410,430
410,383
410,327
410,612
410,229
410,320
410,31
410,831
410,97
410,864
410,56
410,180
410,12
410,529
410,124
410,768
718,762
718,725
718,927
718,551
718,661
718,687
718,464
718,804
718,229
718,731
718,309
718,888
718,145
718,165
718,544
718,861
263,396
263,342
872,369
872,174
872,453
872,921
872,476
872,327
872,371
872,60
872,180
872,124
872,768
776,759
776,449
776,708
776,183
776,366
776,646
776,551
776,661
776,474
776,37
776,363
776,636
776,31
776,378
776,533
776,488
776,657
776,301
776,607
776,907
673,720
673,425
673,184
673,605
673,108
673,733
673,678
673,767
673,451
673,35
673,361
673,366
673,115
673,27
673,99
673,850
673,89
673,930
673,404
673,761
673,34
673,886
673,535
673,76
673,31
673,630
673,888
673,84
673,6
673,501
673,450
673,618
673,83
673,643
673,131
673,336
673,607
38,426
38,79
38,410
38,851
38,486
38,853
38,667
38,904
38,177
38,192
38,284
38,754
38,893
38,510
38,449
38,61
38,708
38,927
38,906
38,572
38,530
38,678
38,35
38,199
38,887
38,785
38,367
38,566
38,885
38,467
38,404
38,662
38,839
38,685
38,551
38,683
38,549
38,522
38,353
38,818
38,310
38,464
38,91
38,34
38,471
38,281
38,363
38,921
38,447
38,152
38,681
38,383
38,332
38,636
38,877
38,161
38,824
38,297
38,903
38,229
38,548
38,770
38,78
38,842
38,249
38,531
38,167
38,731
38,279
38,702
38,378
38,844
38,716
38,227
38,789
38,153
38,67
38,533
38,682
38,734
38,517
38,625
38,488
38,565
38,498
38,694
38,822
38,118
38,737
38,412
38,864
38,848
38,251
38,216
38,838
38,63
38,466
38,439
38,47
38,30
38,592
38,250
38,338
38,814
38,294
38,607
38,768
38,280
38,728
38,306
38,434
433,851
433,853
433,810
433,337
433,181
433,595
433,927
433,115
433,363
433,496
433,429
433,656
188,720
188,426
188,759
188,410
188,872
188,776
188,851
188,486
188,667
188,337
188,668
188,502
188,425
188,236
188,463
188,595
188,724
188,751
188,113
188,901
188,290
188,893
188,503
188,833
188,722
188,361
188,199
188,654
188,183
188,785
188,114
188,367
188,566
188,604
188,507
188,649
188,89
188,882
188,497
188,800
188,416
188,930
188,391
188,51
188,693
188,661
188,818
188,464
188,91
188,589
188,794
188,921
188,681
188,802
188,782
188,65
188,886
188,804
188,332
188,636
188,550
188,877
188,535
188,58
188,164
188,322
188,731
188,352
188,227
188,496
188,153
188,67
188,406
188,341
188,488
188,889
188,498
188,381
188,500
188,848
188,155
188,764
188,696
188,194
188,350
188,436
188,216
188,439
188,756
188,336
188,338
188,423
188,622
188,544
188,814
188,714
188,294
188,768
188,919
188,567
486,787
486,778
486,489
486,522
486,464
486,84
486,67
486,821
486,18
486,2
486,287
486,145
486,131
486,909
486,523
486,109
560,42
560,661
163,337
163,159
163,687
163,921
163,548
163,792
163,864
480,502
480,877
480,535
480,342
480,338
480,600
899,410
899,904
899,762
899,174
899,449
899,722
899,678
899,203
899,312
899,114
899,366
899,566
899,522
899,447
899,356
899,564
899,297
899,903
899,596
899,548
899,58
899,92
899,653
899,835
899,201
899,67
899,533
899,704
899,286
899,364
899,626
899,926
899,576
899,434
396,826
396,908
676,37
676,216
806,576
775,502
775,288
775,113
775,927
775,464
775,496
775,153
667,386
667,626
87,192
87,50
87,290
87,760
87,361
87,183
87,172
87,740
87,389
87,535
87,862
87,272
87,8
87,888
87,488
87,66
87,216
87,697
87,398
94,183
94,363
94,919
619,284
619,833
619,678
619,604
619,464
619,356
619,886
619,757
619,799
619,877
619,322
619,888
619,501
619,714
628,851
628,537
628,204
628,669
628,181
628,236
628,901
628,404
628,464
628,363
628,723
628,439
628,431
628,16
291,669
291,181
291,595
291,754
291,183
291,677
291,404
291,757
291,636
291,161
291,389
291,663
291,544
291,697
291,714
542,363
542,886
542,60
573,720
573,426
573,851
573,667
573,204
573,585
573,721
573,901
573,586
573,678
573,183
573,275
573,34
573,636
573,110
573,496
573,501
573,86
573,216
573,180
573,466
573,439
573,819
573,165
573,714
129,93
129,851
129,337
129,668
129,502
129,290
129,497
129,800
129,159
129,363
129,877
129,903
129,535
129,625
129,498
129,501
129,869
129,672
129,194
129,756
129,165
129,706
129,919
64,337
64,425
64,639
64,887
64,183
64,785
64,246
64,345
64,535
64,84
64,131
64,3
158,851
158,337
158,5
158,452
894,673
894,181
904,853
904,502
904,318
904,131
904,529
904,697
904,130
204,679
303,654
303,505
303,501
303,230
826,396
826,908
269,720
269,872
269,851
269,676
269,669
269,386
269,337
269,502
269,113
269,901
269,586
269,833
269,887
269,183
269,366
269,351
269,813
269,115
269,404
269,358
269,464
269,782
269,723
269,886
269,804
269,877
269,297
269,770
269,492
269,580
269,342
269,837
269,888
269,625
269,286
269,501
269,753
269,848
269,452
269,643
269,216
269,439
269,756
269,819
269,338
269,697
269,714
269,801
269,434
417,720
417,851
417,386
417,502
417,181
417,236
417,595
417,786
417,754
417,113
417,901
417,311
417,726
417,893
417,451
417,312
417,885
417,808
417,812
417,275
417,198
417,89
417,800
417,416
417,930
417,404
417,226
417,575
417,358
417,522
417,687
417,363
417,179
417,454
417,335
417,43
417,327
417,349
417,886
417,757
417,636
417,161
417,374
417,535
417,307
417,836
417,731
417,653
417,790
417,837
417,888
417,49
417,67
417,286
417,753
417,766
417,848
417,805
417,155
417,436
417,437
417,365
417,216
417,466
417,439
417,666
417,697
417,860
417,294
417,907
417,16
417,558
417,434
810,433
810,502
810,174
810,18
810,697
602,872
602,851
602,669
602,337
602,181
602,184
602,927
602,586
602,833
602,366
602,363
602,723
602,327
602,886
602,636
602,816
602,535
602,835
602,837
602,496
602,888
602,625
602,501
602,697
602,919
931,720
931,493
931,318
931,732
931,66
908,396
908,502
266,824
266,496
668,585
305,545
305,184
305,361
305,281
305,496
305,201
305,626
305,216
305,697
178,507
178,492
178,53
178,501
502,905
502,60
192,872
192,87
192,502
192,264
192,493
192,181
192,639
192,868
192,35
192,136
192,804
192,535
192,915
