worker_id,task_id,label
0,0,5
0,197,4
0,135,3
0,14,5
1,0,5
1,1,5
1,158,5
1,156,4
1,109,5
1,131,5
1,127,5
1,11,5
1,67,5
1,56,5
1,44,5
2,0,5
2,100,5
2,73,5
2,63,4
2,56,5
3,200,4
3,0,5
3,2,5
3,148,4
3,127,4
3,10,5
3,12,4
3,68,4
3,66,4
3,63,4
4,0,4
4,46,5
5,0,4
5,2,5
5,11,4
5,14,3
6,0,5
6,105,5
6,28,5
7,0,5
7,201,4
7,96,5
7,135,3
7,10,5
7,39,5
8,0,5
8,1,4
8,6,5
8,87,5
8,158,4
8,95,3
8,148,4
8,142,5
8,140,5
8,134,4
8,126,5
8,123,5
8,11,4
8,74,3
8,69,5
8,68,4
8,24,5
8,26,4
9,0,5
9,87,5
9,83,4
10,0,5
10,3,4
10,168,5
10,157,3
10,131,5
10,11,5
10,132,5
10,71,5
10,70,4
10,65,5
10,63,5
10,43,5
10,42,4
10,41,5
11,0,5
11,156,5
11,145,5
11,56,5
12,0,5
12,187,4
12,4,4
12,7,5
12,8,5
12,172,5
12,170,5
12,167,4
12,91,5
12,164,5
12,156,4
12,95,4
12,97,4
12,150,4
12,100,5
12,103,5
12,111,4
12,114,5
12,11,5
12,81,4
12,12,5
12,78,4
12,14,5
12,15,5
12,71,5
12,70,5
12,68,5
12,66,4
12,63,5
12,54,5
12,25,5
12,50,4
12,47,5
12,45,5
12,32,5
12,35,4
13,0,5
13,16,5
14,0,4
14,201,4
14,200,4
14,197,4
14,193,4
14,2,4
14,3,4
14,5,4
14,6,5
14,183,4
14,180,4
14,7,4
14,177,4
14,8,4
14,174,4
14,173,4
14,170,3
14,87,5
14,88,4
14,89,4
14,91,4
14,163,4
14,93,4
14,94,4
14,96,5
14,97,4
14,98,4
14,153,4
14,152,4
14,150,4
14,100,4
14,145,4
14,104,4
14,138,4
14,135,4
14,131,4
14,129,4
14,113,4
14,124,3
14,119,4
14,10,4
14,11,4
14,83,4
14,81,4
14,80,5
14,12,4
14,79,4
14,13,4
14,14,4
14,76,4
14,15,4
14,73,4
14,70,4
14,69,4
14,18,4
14,66,4
14,19,4
14,65,4
14,63,4
14,61,4
14,60,4
14,58,4
14,22,5
14,56,4
14,55,4
14,54,4
14,53,4
14,52,4
14,25,4
14,49,4
14,29,2
14,46,4
14,43,4
14,42,4
14,41,4
14,40,4
14,39,4
14,37,4
14,33,4
14,34,4
15,0,4
15,197,4
15,2,5
15,3,5
15,188,3
15,5,4
15,185,4
15,181,4
15,179,3
15,7,5
15,8,5
15,173,5
15,169,4
15,89,4
15,90,5
15,91,5
15,163,4
15,159,4
15,158,5
15,157,4
15,93,5
15,150,5
15,147,4
15,103,4
15,144,3
15,143,4
15,134,4
15,132,4
15,131,5
15,126,4
15,124,4
15,119,4
15,10,4
15,120,4
15,11,3
15,79,4
15,73,3
15,72,4
15,71,5
15,67,4
15,18,4
15,65,3
15,62,5
15,61,3
15,60,5
15,59,4
15,57,3
15,23,4
15,54,4
15,53,4
15,48,4
15,28,4
15,47,5
15,44,4
15,31,4
15,41,3
15,38,5
15,32,5
16,0,5
16,4,5
16,7,5
16,169,5
16,88,5
16,89,4
16,101,5
16,138,5
16,72,5
16,71,5
16,69,4
16,19,4
16,60,5
16,53,5
16,52,5
17,0,5
17,172,5
17,11,5
18,0,4
19,0,5
19,63,4
20,197,5
20,1,5
20,184,5
20,6,5
20,178,5
20,177,5
20,8,5
20,9,4
20,89,5
20,90,5
20,159,4
20,96,5
20,155,5
20,153,4
20,150,5
20,102,5
20,142,3
20,141,3
20,135,5
20,118,2
20,120,3
20,12,4
20,14,4
20,67,4
20,66,4
20,63,5
20,21,4
20,54,4
20,25,4
20,28,5
20,48,4
20,42,4
21,1,5
21,8,5
22,1,5
22,73,5
22,72,4
23,1,5
23,171,5
23,100,5
23,102,5
23,135,4
23,74,4
23,58,4
23,54,5
23,29,4
23,37,5
23,35,5
24,1,5
24,187,4
24,6,5
24,172,3
24,169,4
24,161,5
24,158,5
24,94,5
24,156,4
24,148,4
24,109,4
24,81,5
24,47,3
24,30,4
25,1,5
26,1,5
26,2,5
26,135,4
26,115,3
26,12,5
26,27,5
26,46,5
27,1,5
27,11,5
28,1,4
28,89,5
29,1,5
29,187,4
29,8,4
29,149,4
29,12,3
29,37,4
30,1,5
30,3,4
30,90,5
30,44,5
31,1,5
31,188,3
31,8,5
31,176,3
31,103,5
31,135,4
31,9,4
31,132,4
31,37,5
32,1,5
32,187,4
32,85,5
32,167,5
32,154,5
32,153,5
32,148,4
32,63,5
32,23,5
32,54,4
32,35,5
33,1,5
33,94,4
33,62,4
34,200,5
34,1,5
34,63,5
35,1,5
35,109,5
36,1,5
36,67,5
36,62,5
37,1,5
37,193,5
37,94,5
37,153,5
37,103,5
37,127,5
37,15,5
37,74,5
37,51,5
37,35,5
38,201,4
38,197,5
38,192,5
38,2,3
38,174,5
38,165,4
38,150,3
38,102,5
38,135,4
38,126,5
38,114,4
38,81,5
38,21,5
38,22,4
38,37,5
39,2,5
39,187,5
39,5,5
39,176,4
39,85,5
39,161,4
39,94,5
39,156,5
39,96,5
39,148,4
39,109,5
39,123,5
39,9,5
39,25,5
39,26,5
39,30,4
39,45,5
40,2,5
40,153,5
40,127,4
41,2,5
41,8,4
41,69,3
41,58,4
42,2,4
42,133,5
42,16,5
43,2,2
