# 节点数  边数   ,0  293298
1197,421
346,371
2590,1631
2590,3946
615,4845
615,675
615,700
615,1349
615,1080
615,2746
1891,229
1891,1356
2706,3211
1324,1926
1324,1329
3795,3450
3795,1847
426,1427
426,1285
426,816
426,191
2418,2589
697,1926
697,240
2513,1423
2513,4632
2513,3375
2513,3488
2513,1813
2513,5003
2513,192
2513,4966
2513,1878
2513,910
2513,4783
2513,4717
2106,4725
4727,229
3080,415
3080,907
672,191
4550,3937
4550,4094
4550,3650
20,3668
20,1324
20,685
20,1676
20,4727
20,2130
20,1107
20,2932
20,388
20,4371
20,848
20,2736
20,2135
20,542
20,1446
20,4551
20,2117
20,1013
20,3786
20,823
20,553
20,1950
20,3448
20,1002
20,3364
20,1508
20,1846
20,3927
20,1084
20,755
20,2589
20,4179
20,3233
20,3458
20,3867
20,2825
20,3940
20,590
20,2733
20,205
20,642
20,3524
20,3342
20,3779
20,1296
20,4237
20,1916
20,2243
20,3911
20,4537
20,1737
20,993
20,3883
20,1990
20,4735
20,1581
20,1585
20,4073
20,4262
20,3816
20,2656
20,3548
20,1148
20,963
20,3649
20,529
20,1443
20,4195
20,3419
20,1141
20,3781
20,5091
20,3910
20,2662
20,2447
20,4765
20,1430
20,4478
20,3775
20,3181
20,2809
20,4148
20,4465
20,5106
20,3890
20,4625
20,774
20,614
20,5102
20,204
20,5009
20,4487
20,504
20,1335
20,1182
20,595
20,2482
20,1992
20,4462
20,1915
20,4740
20,791
20,990
20,1246
20,3465
20,867
20,2560
20,4032
20,1074
20,606
20,4256
20,4858
20,3281
20,4697
20,3124
20,1706
20,605
20,3584
20,3899
20,2537
20,974
20,1814
20,288
20,3107
20,387
20,2297
20,1338
20,1215
20,3812
20,716
20,1787
20,4843
20,2220
20,3426
20,1895
20,627
20,77
20,2431
20,4508
20,1709
20,275
20,3716
20,3431
20,2042
20,4644
20,707
20,380
20,4288
20,1285
20,4818
20,1818
20,13
20,1897
20,1986
20,3257
20,738
20,3966
20,1451
20,3403
20,3841
20,4806
20,4402
20,1878
20,3829
20,110
20,4049
20,2401
20,775
20,4321
20,1798
20,3778
20,2498
20,2458
20,4783
20,3350
20,2518
20,1112
20,973
20,649
20,1725
20,2262
20,1931
20,1576
20,4379
20,1015
20,436
20,1978
20,450
20,3306
20,82
20,554
20,1674
20,1790
20,368
20,2086
20,3105
20,2578
20,3521
20,4052
20,4025
20,1935
20,4717
20,76
20,588
20,2398
20,3503
20,3735
20,1309
20,4460
20,3485
20,1957
20,1039
20,2520
20,3685
20,276
20,1673
20,5016
20,1691
20,907
20,1668
20,2449
20,3969
20,4851
20,3326
20,2557
20,516
20,2354
20,1157
20,342
20,3862
20,1019
20,4844
20,641
20,290
20,2533
20,3674
20,4206
20,3904
20,3293
20,1048
20,3823
20,1649
20,14
20,527
20,4442
20,1343
20,3676
20,4597
20,487
20,4569
20,2619
20,2644
20,4115
20,358
20,2442
20,3329
20,1030
20,3650
20,1260
20,667
20,3972
20,4883
20,1746
20,1208
20,1172
20,589
20,2359
20,3416
20,3660
20,238
20,369
20,4208
20,208
20,333
