dataset,GoodReadsDatasets_SWTest/GoodReads_5130_309t
ALPHA,0.1
G_Size,5
Iteration Count,46
worker_id,worker_severity
0,-0.15517298044043423
1,-0.36428234940624227
2,-0.8487885521229303
3,0.15812240336027783
4,0.019579497420678094
5,0.033324527976831414
6,-0.08473574417257397
7,-0.12195019611798315
8,0.1725317129060389
9,-0.19766275745920103
10,0.2108675074486793
11,-0.03475951186434146
12,-0.918776768706624
13,0.1414480607594645
14,-0.18056251263027898
15,0.6237888832831
16,0.13558167927015508
17,-0.11654748418690351
18,0.30090283829883846
19,0.011404276942785906
20,0.024461105224245144
21,0.2282048799063498
22,0.1303268509658695
23,-0.18432888797571964
24,-0.35641407675611747
25,-0.21871232120807962
26,0.47937613311914756
27,-0.47628484897053835
28,-0.1966453732105646
29,-0.08343083580711527
30,0.26490562391816974
31,-0.06008407031572973
32,0.27150641855942453
33,-0.07249973641315591
34,0.25994263357807557
35,-0.6464773443660943
36,0.07580123970741191
37,0.2665363721229464
38,0.1118067160556502
39,-0.03832591072353509
40,-0.49344395541977754
41,-0.3200506352051774
42,0.3090862167697459
43,-0.47887107763043585
44,0.1308054180742048
45,0.20920215103068943
46,0.034350715427238
47,-1.4367034903997158
48,-0.729122449766776
49,0.6047611626468233
50,-0.23522549939423687
51,0.11009138788811362
52,-0.2925913861064108
53,0.18189302676853844
54,-0.21036664065631458
55,0.31438878795381986
56,0.3189770624644943
57,-1.029133136196319
58,0.23271488587747508
59,0.4058809531949966
60,0.21768809804878878
61,0.8107641312777459
62,-0.10261134277256431
63,-0.02846282407844424
64,0.16177481713790115
65,-0.10218189265018669
66,-0.08417344916029633
67,-0.2900566578649313
68,0.7070598118887688
69,0.6170482681176958
70,-1.3006414670676276
71,0.3734315679757479
72,0.6437364887246656
73,0.29822387617267476
74,-0.4424546679886542
75,0.8722114243168942
76,0.2810057647781398
77,0.14869878553000973
78,0.43593541800314506
79,-0.24922244476527272
80,-0.08930683258963512
81,-0.011409281427792791
82,0.11766033863495895
83,0.3568657369673443
84,-0.27321942301347546
85,-1.0777288781542913
86,-0.628950781113005
87,0.5611625451717915
88,0.26926773019387995
89,0.49969817534289573
90,-0.24237553855871005
91,-1.1248108232894927
92,0.5658510014894385
93,-1.630245816332778
94,0.17465698491295634
95,0.5115044735757929
96,0.03610458418717581
97,-0.1697817163520116
98,0.6495808918108015
99,0.1308433206698261
100,0.7761307718367719
101,-0.12674398271672946
102,0.5470771005666083
103,-0.3070760661000724
104,-0.06700986419701051
105,0.21671125178371342
106,-0.6804437295380191
107,0.49480335214114246
108,-0.033133577803441144
109,-1.3385971984848941
110,0.1328003470092366
111,0.42971743892626585
112,-0.5368921171342756
113,-0.22611537174262208
114,-0.3632032386380531
115,-0.06238793113871722
116,-0.00953916290477427
117,-0.5763883877369117
118,0.6202556747644516
119,0.619577579910612
120,0.16803686353703443
121,0.021170239278553098
122,0.010503526448505758
123,0.4605282784855007
124,-0.5001066370314137
125,-0.4275571175903999
126,-0.515176152963337
127,0.2522053668318627
128,0.17359448635540917
129,-0.7894882956331681
130,-0.6540936354505825
131,-0.37509763526092904
132,0.4121819790349286
133,0.02463474550252545
134,-0.035512296523159015
135,0.3070490863980671
136,-0.5272815203809763
137,-0.4518371492578839
138,-0.6958662269609188
139,0.6624221743299717
140,-1.0331219066166466
141,0.4635458494682367
142,-0.40816420403250586
143,-1.0740103392208384
144,-0.13583793322565108
145,-0.40785056484128573
146,-0.0986729116016447
147,0.319535491740203
148,-0.3427806516188103
149,0.25547745049874065
150,0.20269121608501298
151,0.19986787241386414
152,0.5266310732383978
153,0.13234590032527632
154,0.3702047775052407
155,0.15292379190995306
156,-0.0727422183458715
157,0.1703037104651143
158,-0.3269434432381112
159,0.3055796761111687
160,-0.3094682845009123
161,0.21323553625958386
162,-0.041032551047755966
163,-0.7762061774456728
164,-0.04140840231456925
165,-0.21753683304979451
166,-0.2981395108472021
167,-0.4628180143412701
168,-1.1509557061812343
169,-0.6127626058812743
170,-0.6618591203103574
171,0.37972541158151824
172,0.16827319716883318
173,0.11121501952552969
174,0.5155859121052554
175,-0.12532910361768065
176,-0.012277336794936167
177,0.19670480113791555
178,-0.3757684714777292
179,-0.035688864017687345
180,0.20643990670356854
181,0.02658695411925563
182,0.027079966363175167
183,0.9481497184350366
184,-0.04076739500450554
185,-0.6957830501728657
186,-0.22942027447622074
187,-0.7958427181495571
188,-0.2297396400705578
