dataset,DouBanDatasets_SWTest/Douban_4362w
ALPHA,0.1
G_Size,5
Iteration Count,18
worker_id,worker_severity
0,-0.5317211498308896
1,-0.0250000012314047
2,0.04281609718538456
3,-0.5996747875900205
4,0.4920604434370286
5,0.04772478943602944
6,0.23014745094169742
7,0.0005838049365920282
8,-0.005834016566983094
9,-0.11155141371341447
10,-0.31975005458833927
11,0.38656657500026054
12,-0.0756662959556262
13,-0.3989872390936653
14,-0.3857885369387085
15,-0.03220408682455146
16,-0.2065706222509866
17,0.10447630490540098
18,-0.09396106149164403
19,0.34908108314867575
20,-0.11480643106883756
21,0.18610425190969643
22,0.5274999901743745
23,-0.024409494862704707
24,0.1672371811945617
25,-0.35995436619549076
26,0.5139251002656396
27,-0.6944216320499139
28,-0.07708196350441907
29,-0.2402310851356824
30,0.06744063542107562
31,-0.13368559527689908
32,-0.22044427365974995
33,0.03837648061168138
34,0.14246179024367397
35,-0.021965880920160004
36,-0.062202563664376265
37,0.6589530486291387
38,0.524358349477438
39,0.021738841608549494
40,0.004826441646199479
41,0.1307411162182754
42,0.19426058603845184
43,0.46129580753148547
44,0.5661219351443553
45,-0.18379125890280265
46,0.493592405160882
47,0.4297821894291775
48,-0.11067518329303706
49,0.285374921655598
50,-0.5426303332963247
51,-0.07832171080359182
52,0.006372664512536755
53,0.24217453398222202
54,0.08899222352997631
55,0.2329833819765227
56,0.11701562943736529
57,0.23693568766426518
58,0.5771933313404488
59,0.2747863773770675
60,0.34353906010568946
61,0.5744582558896897
62,0.28899963510805854
63,-0.40930357376062926
64,-0.31028294967767356
65,0.43173324470190994
66,0.6127080119085463
67,0.43254596967890435
68,0.094522121070478
69,-0.03307860625448265
70,0.28797764587292485
71,0.24151997141761095
72,-0.5661699714600104
73,0.5158585606924725
74,0.5672308087312858
75,0.19462515089783966
76,-0.8395595607800084
77,0.2973957189342952
78,0.4597314950232608
79,-0.37467380490655805
80,0.09273962161153292
81,0.03362995691023571
82,-0.5748517824321266
83,0.13514439476033058
84,0.1339154318583054
85,0.1615676007637064
86,0.16847432866102152
87,-0.010188829259473052
88,-0.04042919853230857
89,0.0035715261788449404
90,0.22433694352016
91,-0.11736570555129788
92,0.27176689554286987
93,-0.43380507193864315
94,-0.3473330468505007
95,-0.12296467308921268
96,0.19019099419746952
97,0.22418998787123065
98,-0.6159153906811953
99,0.22496234958033498
100,0.26377963170265417
101,0.43131234338614793
102,0.5080830483604597
103,0.5070680670226315
104,0.13034726035425134
105,0.2064011411400523
106,-0.11172983463758275
107,0.43346062608692637
108,-0.43165732006213964
109,0.1944209784580065
110,-0.014577385743575162
111,0.4254256355207289
112,0.34182552987291975
113,-0.3379746812008918
114,-0.33797882202241103
115,0.2043272924082767
116,0.02888875844452777
117,-0.07730610949654697
118,-0.05609745275221794
119,-0.1162830166441482
120,-1.1883927483654375
121,0.24689244115952216
122,0.2115549313846895
123,-0.18526896915729232
124,-0.14166725353661738
125,0.5732249230590798
126,-0.33506921262255157
127,-0.9190476013885576
128,0.2260176109562179
129,0.1652096710535234
130,0.06995018528775887
131,0.15984687020624538
132,0.4367505991695914
133,0.1297266405977204
134,0.012835406969536545
135,0.6483338489604611
136,-0.008397952815441733
137,-0.4989532145209281
138,0.0348714797119584
139,0.0879911385664593
140,-0.6616789165372771
141,-0.04732897794718866
142,-0.19017878423581752
143,0.40270280157130706
144,0.12901960758559713
145,0.13621980640983608
146,0.38899025562543116
147,0.011782775111582386
148,0.5214286050961817
149,-0.6924528347396023
150,-0.10010451719824918
151,0.47770337586104905
152,-0.4483870980570499
153,0.10187922467128303
154,-0.133333333178565
155,0.5646713641620263
156,0.34907979947126694
157,0.593825115376758
158,0.3278958890368305
159,0.5173623425401277
160,0.07878646745917561
161,-0.22076833491841755
162,0.14229691417441878
163,0.18297736220765806
164,-0.019343554339132547
165,0.599998084477138
166,0.3500000001547685
167,-0.006249999845930843
168,0.557418417765251
169,0.13533123069747469
170,0.5782599894239303
171,-0.02302896108240342
172,0.5317646116391396
173,0.12567378768761922
174,0.38917442998646756
175,-0.33994841340697257
176,-1.3875458209847493
177,-0.27209884676905566
178,-0.5433655803686069
179,0.16184756665869002
180,-0.6528356872680398
181,0.5920619479150787
182,0.4797586745808722
183,-0.9024411008724439
184,-0.23982618887804513
185,-0.26341333330441047
186,-0.37347880256616756
187,0.41250836029253474
188,0.20810808510699622
189,0.4755102020088755
190,0.3089423024557422
