worker_id,task_id,label
0,0,5
0,10,5
0,11,4
0,24,4
0,31,4
0,47,3
0,70,4
0,102,3
0,109,4
0,123,4
0,156,3
1,0,5
1,2,5
1,3,5
1,4,5
1,16,4
1,21,4
1,37,4
2,0,5
2,1,5
2,2,5
2,3,5
2,4,4
2,6,5
2,11,5
2,21,4
2,24,5
2,28,5
2,38,4
2,43,5
2,51,4
2,74,5
2,79,4
2,92,4
2,115,5
2,141,4
2,151,4
2,157,4
2,169,4
2,193,5
3,0,4
3,3,5
3,5,3
3,6,4
3,7,4
3,8,4
3,11,4
3,12,3
3,14,4
3,15,5
3,16,4
3,19,3
3,21,3
3,22,4
3,29,2
3,35,3
3,38,5
3,39,4
3,49,4
3,55,4
3,63,3
3,67,4
3,88,3
3,97,4
3,98,4
3,99,4
3,103,3
3,115,4
3,116,4
3,117,2
3,119,4
3,133,4
3,137,3
3,141,5
3,150,5
3,157,4
3,169,4
3,171,4
3,187,3
4,0,5
4,2,5
4,3,5
4,8,5
4,15,4
4,19,4
4,22,5
4,80,5
4,112,5
5,0,4
5,2,4
5,4,5
5,13,5
5,29,5
5,33,5
5,44,5
5,58,4
5,61,5
5,79,4
5,121,4
6,0,5
6,41,4
6,53,5
6,72,5
6,91,5
6,109,4
6,124,5
6,168,4
7,0,5
7,1,5
7,3,5
7,4,4
7,5,5
7,16,4
7,21,5
7,83,4
7,88,4
7,99,4
7,157,4
8,0,5
8,1,5
8,2,5
8,4,5
8,12,5
8,21,5
8,26,5
8,36,5
8,42,3
8,43,5
8,71,4
8,88,5
8,94,3
8,117,4
8,121,4
8,128,5
8,164,4
8,169,4
8,187,5
8,189,4
8,193,4
9,0,5
9,3,5
9,4,4
9,7,5
9,8,5
9,10,4
9,11,5
9,14,5
9,15,5
9,17,5
9,19,4
9,20,4
9,21,5
9,22,4
9,28,5
9,33,4
9,35,5
9,36,5
9,37,4
9,39,5
9,41,5
9,42,3
9,43,5
9,45,4
9,49,4
9,50,4
9,51,4
9,52,3
9,53,5
9,54,4
9,58,4
9,63,4
9,65,4
9,67,4
9,71,5
9,76,4
9,96,4
9,97,5
9,99,4
9,100,4
9,105,4
9,116,4
9,125,4
9,126,4
9,133,4
9,147,4
9,150,4
9,169,5
9,179,4
9,185,4
9,187,4
9,191,4
9,197,4
10,0,4
10,3,4
10,4,4
10,6,4
10,8,4
10,10,4
10,12,4
10,13,4
10,15,4
10,16,4
10,17,4
10,20,4
10,21,4
10,23,4
10,35,4
10,36,4
10,37,4
10,39,4
10,43,4
10,46,4
10,50,4
10,57,4
10,61,4
10,63,4
10,65,4
10,78,4
10,85,4
10,87,4
10,88,4
10,89,4
10,90,4
10,92,4
10,97,4
10,99,4
10,101,4
10,105,4
10,106,4
10,107,4
10,112,4
10,115,4
10,116,4
10,117,5
10,119,4
10,125,4
10,138,4
10,141,4
10,147,4
10,150,4
10,157,4
10,163,4
10,166,4
10,171,4
10,177,4
10,180,4
10,181,4
10,186,4
10,195,4
10,197,4
11,0,5
11,4,5
11,16,5
11,29,5
11,35,5
11,99,5
11,133,5
11,160,4
11,166,4
12,0,4
12,6,4
12,7,5
12,8,5
12,10,5
12,21,5
12,25,4
12,26,4
12,28,4
12,33,5
12,50,4
12,72,5
12,76,4
12,89,4
12,92,5
12,102,4
12,105,4
12,111,4
12,124,4
12,141,5
13,0,4
13,4,4
13,16,4
13,29,4
13,35,4
13,51,4
13,74,4
13,81,4
13,91,4
13,135,4
14,0,4
14,2,4
14,4,4
14,5,5
