dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_245w_3r
ALPHA,0.1
G_Size,5
Iteration Count,78
worker_id,worker_ability
0,0.6059292709536219
1,0.20978842862941993
2,0.31110427416798386
3,0.30536740048857264
4,0.04835626789239796
5,0.6533958878812257
6,0.20392760124968598
7,0.26186631640366553
8,0.6591092291661851
9,0.4966529158688887
10,0.2656780097431095
11,0.11812451469179523
12,0.18042233632107293
13,0.02294226887620512
14,0.022620429458957002
15,0.5779034421809198
16,0.09168458588352922
17,0.5621446029484615
18,0.16321057388662286
19,0.493293127091617
20,0.022986839060700568
21,0.25100192322193654
22,0.2622467647844176
23,0.08135447392435995
24,0.17602004708127045
25,0.24924850547435834
26,0.36992082299851686
27,0.40638095595316903
28,0.05398420454879432
29,0.3017252681017448
30,0.5330942501999091
31,0.35729616590056595
32,0.3047632111155221
33,0.1543763795215318
34,0.5526475145082665
35,0.2639132867411421
36,0.12605473995080138
37,0.23491371585747867
38,0.18590844530669118
39,0.6110971052191947
40,0.05599606966288579
41,0.3859280455681622
42,0.402572859638127
43,0.0040015921703793625
44,0.1438504449337084
45,0.3370719997954025
46,0.48774432425416575
47,0.37933579725947436
48,0.20337178180112295
49,0.18240867838659383
50,0.026007698432506117
51,0.1851318025520551
52,0.09386450857000052
53,0.23370975559482032
54,0.4167536510528643
55,0.10180403707364796
56,0.23554098586302538
57,0.025691671228494427
58,0.24946340045466292
59,0.17537840949601505
60,0.26208603279046333
61,0.2595765591824411
62,0.02357006438207226
63,0.08572405554628149
64,0.13175365286555948
65,0.22179010304279742
66,0.045077870086184274
67,0.10840901590385313
68,0.14351388094949932
69,0.04798224552836641
70,0.16764167839415547
71,0.08298635756068526
72,0.1284893976909603
73,0.27755831992998703
74,0.2429123279016679
75,0.2355454515430071
76,0.4870682720464058
77,0.02001215036364504
78,0.07046663308109426
79,0.2257268733815224
80,0.037866107917034486
81,0.09425152102087138
82,0.04545287168736014
83,0.035274138457036454
84,0.007475657826020203
85,0.016222092184031107
86,0.021025930302554015
87,0.43111864587287263
88,0.09442745469180382
89,0.2797903120793558
90,0.10254967353229628
91,0.22067461976137911
92,0.08728097951550305
93,0.09440156689613566
94,0.20420145056677774
95,0.022866414349284197
96,0.023044743851037705
97,0.023602861100159703
98,0.09427020550308969
99,0.023622895518359565
100,0.3436816061167712
101,0.08751038088478451
102,0.3255525935739548
103,0.32999725245041056
104,0.23809320802253897
105,0.13940837466662614
106,0.09426630394743606
107,0.045149852896688984
108,0.27996008376422193
109,0.18964752460027048
110,0.06554012040439106
111,0.09440155045227297
112,0.13817195140554475
113,0.0897568386446785
114,0.3771171930926068
115,0.04648665610272736
116,0.07955396851687234
117,0.17356434847191576
118,0.05795713620568175
119,0.1514240542255862
120,0.025729842251482296
121,0.3127207930023329
122,0.21932435685082433
123,0.008029964303408988
124,0.047107613163944954
125,0.23191999524466025
126,0.09441575348330747
127,0.20923935546793646
128,0.3113182180585827
129,0.14156103504647544
130,0.1581458479753659
131,0.4875280707169306
132,0.20757399997980755
133,0.1294532594118453
134,0.22126822225277384
135,0.05526028852610117
136,0.02352865768554456
137,0.21986866612022832
138,0.36421147792900976
139,0.023624295901496728
140,0.04695352364668521
141,0.06023555750390825
142,0.1494824179758169
143,0.137727327941759
144,0.3418206209931575
145,0.1364272335447794
146,0.09431552735910545
147,0.15449907148966466
148,0.28370904036054573
149,0.16792044403774847
150,0.19290305763889398
151,0.21164597573087
152,0.530049227971897
153,0.21591957951723434
154,0.0730759960626672
155,0.07065666175194323
156,0.16502119429880954
157,0.04584109480498755
158,0.18885659587932938
159,0.045761760426348996
160,0.2828952468823587
161,0.18909391695456002
162,0.20720467475509802
163,0.20704582811994038
164,0.14563555266748152
165,0.14179511218770646
166,0.11993808277907246
167,0.04687464831170249
168,0.046881181559006134
169,0.26686259777550175
170,0.05698263144300755
171,0.18924996509318592
172,0.18969838460187527
173,0.15046053613117097
174,0.5030175378974883
175,0.19877834884975878
176,0.38240369146651143
177,0.2547533409927553
178,0.254386687263192
179,0.1848955258581356
180,0.06342323553935822
181,0.0228527833703355
182,0.16328326382148714
183,0.04383311208203057
184,0.21201431303091883
185,0.04717330006751381
186,0.2056902065873366
187,0.047195140355837564
188,0.20082011599199098
189,0.2153903966413132
190,0.1363745849509877
191,0.5229949041550133
192,0.6954591499620651
193,0.04605253785277204
194,0.07078920567683052
195,0.07067533899736972
196,0.16517234922139587
197,0.43002813781445326
198,0.04713158021054247
199,0.1888392567034246
200,0.047175192205630476
201,0.04594521488991572
202,0.42437151526703426
203,0.0023724259301890612
204,0.23554098586302538
205,0.25905894918711514
206,0.02271797985477726
207,0.26602180145897064
208,0.1484635962698257
209,0.03624413521473251
210,0.046993900079058064
211,0.2555614792488058
212,0.2743751563297664
213,0.047061587119662705
214,0.0458296957244046
215,0.25953598997891136
216,0.09446040675631286
217,0.0932313061492109
218,0.14138856175677936
219,0.06898580012547947
220,0.024355105597954445
221,0.4476594159262879
222,0.023611090374744424
223,0.09400084078669158
224,0.1494431566402919
225,0.09445582101508136
226,0.03751967301827419
227,0.046446867913825324
228,0.046474032963458735
229,0.18455528006444444
230,0.047134814198752456
231,0.04721227871529356
232,0.2594756304757545
233,0.2593810893105037
234,0.025610196890994585
235,0.21199778012812429
236,0.21245089958472357
237,0.05302785313065243
238,0.023611729085551238
239,0.10762839790323175
240,0.14027441102850396
241,0.2590579377330833
242,0.05509494020922463
243,0.21201451679691527
244,0.023621097758973128
