# 节点数  边数   ,245  1220
35,231
8,83
8,239
8,13
8,231
8,188
8,199
8,111
8,68
8,110
8,95
8,233
8,6
8,201
8,67
8,129
8,181
8,107
8,49
8,144
8,117
8,186
8,86
182,83
182,238
182,39
182,97
182,68
182,221
182,161
182,14
182,22
182,141
72,13
72,188
72,191
72,186
121,151
121,126
121,0
121,127
237,22
158,13
51,116
51,126
51,197
51,138
51,67
51,61
51,21
83,14
217,231
5,51
5,83
5,13
5,140
5,188
5,71
5,151
5,36
5,20
5,233
5,103
5,6
5,93
5,181
5,14
5,26
5,141
5,144
154,51
154,13
154,207
154,197
154,137
154,6
154,164
154,127
154,141
154,49
145,151
145,36
145,6
145,67
145,76
145,26
145,22
145,86
240,170
120,240
120,140
120,147
120,22
120,89
29,238
29,239
29,13
29,71
29,221
29,110
29,67
29,11
29,129
29,181
29,49
29,144
78,71
78,170
78,6
78,75
78,7
78,14
78,21
78,22
78,89
131,239
239,22
220,216
220,13
220,71
70,77
70,49
13,71
13,110
28,83
28,240
28,71
28,233
28,189
28,67
28,55
28,9
28,167
28,14
28,91
28,22
28,33
28,49
28,89
28,86
28,130
208,83
208,71
208,88
208,226
208,181
208,185
40,39
40,183
40,74
207,151
207,87
207,175
207,91
207,105
39,71
39,221
39,183
39,233
39,89
94,146
94,183
77,244
211,225
211,49
41,194
41,217
41,112
41,71
41,73
41,11
41,129
41,168
41,113
41,167
41,152
41,181
41,14
41,104
41,79
12,108
12,137
12,49
25,83
25,240
25,13
25,71
25,151
25,169
25,20
25,7
25,127
25,191
25,119
25,91
25,104
25,22
25,141
25,130
71,13
71,91
241,197
241,21
241,22
241,141
179,217
179,238
179,71
179,183
179,233
179,196
179,9
179,191
179,26
179,22
179,141
179,236
179,86
179,242
218,181
176,15
176,21
52,216
52,214
52,73
52,49
52,186
52,86
69,71
69,199
69,137
69,67
69,7
235,6
235,26
24,71
24,109
24,138
24,6
24,67
24,61
229,20
229,191
229,26
32,190
32,126
32,42
32,129
32,2
32,14
32,114
32,119
32,21
32,91
32,49
32,236
149,71
149,151
149,175
149,152
149,26
19,231
19,199
19,151
19,183
19,6
19,67
19,196
19,26
19,141
19,49
155,225
169,131
183,13
183,14
36,75
36,152
36,21
110,13
110,6
110,147
110,118
110,14
110,91
110,89
90,13
90,151
90,126
90,21
244,6
46,158
46,68
46,181
46,86
163,191
134,146
134,188
134,102
134,61
134,202
134,130
95,20
132,170
132,191
115,39
115,36
115,6
115,175
115,75
115,14
115,26
115,22
115,141
65,83
65,207
65,140
65,151
65,226
65,103
65,6
65,75
65,61
65,9
65,7
65,21
65,91
102,152
193,13
193,71
193,183
193,104
193,22
192,6
192,175
192,61
192,7
192,26
87,207
87,6
87,119
87,91
87,49
234,146
234,151
234,26
73,190
73,71
73,225
73,234
73,42
73,129
73,14
73,119
197,51
197,29
197,13
197,199
197,126
197,6
197,0
197,9
197,191
197,15
197,21
197,91
197,141
81,13
81,175
81,129
81,7
81,99
81,91
81,49
243,197
243,6
17,158
17,112
17,190
17,68
17,221
17,183
17,234
17,227
17,129
17,93
17,14
17,99
17,219
17,91
17,4
17,74
17,49
17,228
171,6
171,9
100,172
100,88
100,151
100,91
100,22
85,13
85,71
85,129
85,14
85,21
85,49
180,146
180,13
180,190
180,71
180,126
180,20
180,232
180,73
180,233
180,50
180,137
180,168
180,7
180,14
180,119
180,141
180,79
180,153
50,112
50,168
189,77
189,226
189,61
189,7
189,181
204,51
204,151
204,26
45,112
45,188
45,71
45,109
45,68
45,183
45,233
45,226
45,103
45,125
45,67
45,129
45,14
45,224
56,112
56,239
56,137
56,49
27,83
27,239
27,94
27,71
27,214
27,183
27,137
27,67
27,147
27,14
27,144
31,158
31,83
31,131
31,108
31,231
31,94
31,71
31,109
31,221
31,214
31,183
31,36
31,46
31,187
31,234
31,73
31,233
31,103
31,164
31,67
31,129
31,167
31,91
31,49
31,144
31,86
31,228
139,129
139,14
138,175
138,147
138,7
138,21
59,190
59,225
59,232
59,227
59,49
59,186
59,153
128,51
128,83
128,151
128,90
128,191
128,26
84,13
84,71
84,109
84,6
84,129
84,7
84,141
124,239
124,151
124,170
124,137
124,175
124,147
124,7
124,15
124,181
124,14
82,240
82,188
82,151
82,126
82,175
82,61
82,147
82,7
82,127
82,26
82,144
30,146
30,190
30,71
30,187
30,233
30,167
30,181
30,236
30,86
30,228
44,13
44,97
44,71
44,111
44,221
44,183
44,197
44,6
44,164
44,67
44,93
44,152
44,181
44,104
44,141
44,49
44,89
60,71
60,36
60,6
60,152
60,14
60,26
60,141
170,240
170,6
170,181
142,13
142,126
142,119
142,21
23,188
23,68
23,170
23,67
23,129
23,7
23,127
23,14
23,91
23,49
23,89
23,130
6,110
6,87
6,170
206,77
206,22
43,83
43,140
43,97
43,151
43,183
43,20
43,50
43,164
43,75
43,129
43,9
43,26
43,22
43,49
43,130
135,188
135,6
135,152
135,181
135,21
135,141
135,49
135,143
125,146
125,73
64,146
64,13
64,207
64,138
64,6
64,175
64,129
64,7
64,21
64,26
64,22
64,144
64,130
166,129
166,181
166,91
48,172
48,13
48,199
48,126
48,20
48,103
48,147
48,152
48,37
48,91
48,26
48,141
48,49
48,130
57,20
57,152
57,21
57,141
136,7
136,219
67,51
10,13
10,207
10,94
10,71
10,116
10,69
10,214
10,169
10,183
10,110
10,126
10,20
10,192
10,197
10,128
10,103
10,6
10,67
10,42
10,129
10,122
10,152
10,173
10,181
10,14
10,21
10,91
10,86
0,194
0,83
0,217
0,238
0,112
0,131
0,239
0,13
0,207
0,231
0,39
0,94
0,188
0,199
0,68
0,214
0,149
0,36
0,110
0,90
0,193
0,232
0,73
0,197
0,215
0,226
0,30
0,60
0,103
0,137
0,6
0,164
0,201
0,129
0,167
0,122
0,152
0,160
0,7
0,181
0,14
0,114
0,202
0,99
0,91
0,80
0,47
0,222
0,141
0,107
0,33
0,74
0,162
0,49
0,117
0,186
11,172
11,238
11,108
11,68
11,221
11,36
11,233
11,137
11,67
11,18
11,129
11,167
11,14
11,99
11,91
11,80
11,49
11,236
11,86
75,151
75,137
75,61
75,15
75,181
75,14
75,21
18,13
18,188
18,71
18,68
18,151
18,233
18,226
18,137
18,6
18,67
18,11
18,129
18,152
18,181
18,14
18,119
18,22
18,49
212,112
212,190
212,71
212,225
212,233
212,129
212,181
212,141
212,49
54,237
54,194
54,158
54,190
54,71
54,225
54,187
54,232
54,73
54,233
54,201
54,67
54,129
54,93
54,167
54,152
54,123
54,99
54,4
54,49
42,146
42,112
42,190
42,73
42,215
42,201
42,22
42,49
209,22
147,240
147,110
147,138
147,103
147,7
147,26
147,89
118,13
118,77
118,183
118,110
118,20
118,103
118,6
118,75
118,129
118,152
118,160
118,127
118,14
118,224
118,49
118,89
118,86
55,71
55,233
55,215
55,223
55,49
55,153
63,112
63,71
63,67
63,22
63,141
101,207
101,71
101,199
101,126
101,20
101,14
101,21
101,26
101,105
9,83
9,217
9,216
9,239
9,188
9,71
9,68
9,67
9,152
9,14
9,123
9,219
9,49
9,89
9,236
9,86
9,228
3,194
3,183
3,20
3,232
3,125
3,201
3,212
3,129
3,113
3,99
3,91
98,51
98,197
98,181
122,188
122,20
122,0
122,152
122,191
122,22
122,49
152,14
173,151
213,20
1,146
1,237
1,217
1,112
1,216
1,71
1,68
1,183
1,46
1,187
1,73
1,233
1,50
1,215
1,164
1,201
1,67
1,129
1,168
1,63
1,113
1,167
1,91
1,104
1,200
1,107
1,49
1,186
1,86
1,153
2,237
2,83
2,240
2,238
2,112
2,108
2,94
2,68
2,214
2,183
2,110
2,187
2,232
2,73
2,233
2,50
2,215
2,137
2,227
2,201
2,42
2,168
2,93
2,113
2,167
2,152
2,14
2,202
2,99
2,219
2,91
2,104
2,47
2,4
2,224
2,74
2,49
2,144
7,13
7,189
7,170
7,147
7,144
127,146
127,126
127,103
127,61
