dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_245w_3r
ALPHA,0.1
G_Size,5
Iteration Count,78
task_id,prediction_label
3,4.037681886402684
0,2.86141374632282
7,3.904233562375918
14,3.7574879513741473
20,4.549350841574262
21,3.9203877946166887
298,4.381722350367964
297,4.0857384023800645
25,3.798379539064059
294,4.317631642650079
293,4.2291306579145145
40,4.890345171573408
41,4.637780141472675
44,4.464320961853761
272,2.3860344914944798
270,3.7418196379159037
60,4.796596261843457
66,4.070129503479103
70,3.604899541930204
100,3.886471554116175
199,4.245492164117854
194,4.67216138313508
300,4.6784500347115445
62,3.906208438325128
67,2.959625134785286
254,2.957190498685333
244,4.041407358573008
234,2.9185945451479745
93,2.0679366783623325
105,4.149514802821019
158,4.13026841772067
154,4.056534784831019
5,4.738324141860097
6,3.774375694551289
42,3.078868634751442
45,4.176941151384279
46,4.215928014674328
73,3.602831172786799
74,3.9412128651047897
152,3.9000270139667426
1,4.8889063493480505
92,4.39248150868292
98,4.077122478775496
106,4.185336187798722
114,4.185336187798722
11,2.9000930462979464
53,3.9085715838238406
2,4.66555970040937
4,3.638861612422828
8,2.907842266226451
9,3.674963850450477
12,3.9948257835660312
15,4.551591698073787
16,3.879555002590372
17,3.9332676376969604
303,4.346153458805821
302,4.602687500811403
296,4.267272923403742
26,4.675742632929697
28,4.1339009481997575
31,3.6016236505222254
245,3.9723261523467044
243,4.602677696103094
236,4.646379738835162
233,4.5983232729521735
231,4.127928377277794
88,4.076439897022508
102,4.184052337686692
115,3.9670550397664694
119,4.809369197389413
308,3.8090967149588577
13,3.600375229313804
285,4.572450000708926
35,4.1149063886584685
36,3.9792524006368217
83,3.91940374918865
232,3.5854385863118927
304,4.601710924700749
301,4.111960801103299
295,4.277615865974764
32,2.865024569402698
33,4.022091041965484
37,3.937038744878268
38,4.0505448953468575
39,3.880586319973123
43,4.875047672367706
49,4.544363833057424
50,3.4293520499743697
51,4.678229162327272
54,4.1713968809057125
271,4.1995600131544855
269,2.8320328717895045
56,4.162896162836792
268,3.7783635175374037
58,4.162896162836792
59,4.608718093944944
264,3.900214958133476
61,4.483669929930144
263,3.9819834189793872
262,3.600297082408835
63,3.693291078879111
64,4.185197614848971
65,4.026161151287325
261,3.020192686956425
260,4.203005917866768
258,4.8452971856356015
257,4.859410608187945
256,3.622341288363492
75,4.0
251,3.9798901261588857
249,4.740437185770607
246,2.909378595701418
240,4.123843135457976
239,3.9798901261588857
238,4.899998938137562
85,3.8166801744234644
89,4.192409084925324
91,3.746441129578348
94,3.6379527197158494
95,4.192409084925324
212,4.860586934317668
211,4.324980338725197
112,2.930650865764831
193,4.164670380799856
18,3.9615443618868045
19,3.934037411386574
299,4.2736291617178725
24,3.9058573245749075
30,4.601446972430279
71,3.6287000284991233
242,4.198246256421592
96,3.561432029839962
97,3.9877421786855964
101,4.228114782747298
103,4.198550795826879
107,4.202256312402608
108,3.6383331528522453
109,3.1000000012811606
34,4.602186938290239
78,3.2447598731867178
90,3.830900192095958
113,3.9855908796307205
10,4.89999999999999
306,3.600000979009872
307,3.9000000702879865
305,4.605124978220934
222,4.018478789475758
217,3.9000150336718535
134,4.0
138,4.710115840872586
140,3.0267326328551034
142,4.644209367067279
170,4.600994417359284
143,3.994430936184012
167,3.605124845800914
166,4.093410443417066
165,4.606173515041081
163,4.895172436302172
160,4.521805954784171
159,4.198536128118573
156,3.1328226477504435
157,4.148124590691906
69,4.601926150013925
84,3.9062497946284904
235,3.9667497801770626
86,3.949094648082089
213,2.8999999999999844
202,4.588762380216925
200,4.0704170777750965
191,4.658186685759044
290,3.59999848868849
277,4.198959866159719
237,4.187862089402655
110,3.5999069380601654
22,4.89999301543049
259,3.900046017427338
68,3.607897472288442
72,3.7078730781147744
80,2.900000000001185
23,4.600092267858054
29,4.627642121182875
57,4.606644654437151
99,4.606873939120126
52,4.601127502077815
135,3.9030810743131696
255,4.180530652007482
118,3.600129326529789
27,2.90030615158352
273,3.1924062522616596
186,4.046383762550586
174,4.027035325837707
161,4.899973853633587
169,3.7914119890253755
153,2.9
283,3.1732302716496426
280,4.199746753608407
267,3.1000000000413137
266,4.655118573009743
76,3.9016781807627448
250,4.684669432288388
248,4.054122580212403
82,3.600600226511378
198,4.162757150605634
178,4.199537232636643
144,4.182773028632385
188,2.820649053797304
146,4.196680022637576
79,2.892118396637476
208,3.91110060302884
197,2.9
207,4.175369147272699
201,3.155924682244066
