worker_id,worker_social_influence
0,0.0004827987471991483
1,0.0006313522078758093
2,1.2379455056388417e-05
3,0.00037138365169165255
4,9.903564045110734e-05
5,0.00011141509550749575
6,1.2379455056388417e-05
7,1.2379455056388417e-05
8,0.0005694549325938672
9,0.00014855346067666102
10,9.903564045110734e-05
11,2.4758910112776835e-05
12,1.2379455056388417e-05
13,0.00043328092697359464
14,0.0005818343876502557
15,1.2379455056388417e-05
16,1.2379455056388417e-05
17,1.2379455056388417e-05
18,0.00018569182584582628
19,6.189727528194209e-05
20,6.189727528194209e-05
21,1.2379455056388417e-05
22,1.2379455056388417e-05
23,0.00013617400562027259
24,0.00012379455056388418
25,0.0012008071404696766
26,2.4758910112776835e-05
27,0.0002104507359586031
28,0.00043328092697359464
29,2.4758910112776835e-05
30,0.001126530410131346
31,0.00024758910112776837
32,1.2379455056388417e-05
33,3.7138365169165254e-05
34,6.189727528194209e-05
35,0.00011141509550749575
36,0.00019807128090221468
37,2.4758910112776835e-05
38,1.2379455056388417e-05
39,0.0010151153146238502
40,4.951782022555367e-05
41,0.00018569182584582628
42,1.2379455056388417e-05
43,3.7138365169165254e-05
44,0.0006932494831577514
45,0.00014855346067666102
46,3.7138365169165254e-05
47,1.2379455056388417e-05
48,2.4758910112776835e-05
49,0.00011141509550749575
50,1.2379455056388417e-05
51,0.00013617400562027259
52,8.665618539471892e-05
53,0.000680870028101363
54,2.4758910112776835e-05
55,0.0009284591292291314
56,0.0016340880674432711
57,0.00018569182584582628
58,0.0002847274662969336
59,8.665618539471892e-05
60,3.7138365169165254e-05
61,0.00012379455056388418
62,0.0003218658314660989
63,0.0002228301910149915
64,1.2379455056388417e-05
65,8.665618539471892e-05
66,0.003577662511296253
67,0.0022035430000371383
68,4.951782022555367e-05
69,3.7138365169165254e-05
70,0.0015845702472177174
71,0.0002847274662969336
72,0.0004951782022555367
73,0.0006189727528194209
74,8.665618539471892e-05
75,0.0008046645786652472
76,0.0004209014719172062
77,9.903564045110734e-05
78,6.189727528194209e-05
79,0.00030948637640971046
80,0.00125032496069523
81,8.665618539471892e-05
82,0.00045803983708637145
83,0.00011141509550749575
84,0.0016588469775560479
85,3.7138365169165254e-05
86,0.00027234801124054517
87,0.00014855346067666102
88,0.00017331237078943785
89,0.0004085220168608178
90,7.427673033833051e-05
91,6.189727528194209e-05
92,0.0003590041966352641
93,8.665618539471892e-05
94,6.189727528194209e-05
95,0.00012379455056388418
96,8.665618539471892e-05
97,0.0002228301910149915
98,1.2379455056388417e-05
99,0.0006313522078758093
100,1.2379455056388417e-05
101,0.0006932494831577514
102,1.2379455056388417e-05
103,0.00030948637640971046
104,1.2379455056388417e-05
105,0.0002104507359586031
106,0.00029710692135332203
107,7.427673033833051e-05
108,3.7138365169165254e-05
109,0.0006684905730449745
110,0.0010027358595674617
111,2.4758910112776835e-05
112,0.0005199371123683136
113,0.0006313522078758093
114,0.0033176939551120958
115,0.00014855346067666102
116,2.4758910112776835e-05
117,0.0013988784213718913
118,0.00012379455056388418
119,0.0009903564045110735
120,4.951782022555367e-05
121,0.0005694549325938672
122,2.4758910112776835e-05
123,9.903564045110734e-05
124,0.00037138365169165255
125,0.00018569182584582628
126,0.00018569182584582628
127,9.903564045110734e-05
128,0.0005075576573119251
129,0.0002599685561841568
130,4.951782022555367e-05
131,1.2379455056388417e-05
132,0.00024758910112776837
133,0.0010522536797930155
