# 节点数  边数   ,490  3397
160,287
160,244
160,105
313,60
57,376
57,465
57,302
57,463
57,16
3,421
3,88
3,167
3,422
3,158
3,144
3,479
3,25
3,79
3,94
3,465
3,385
3,417
3,302
3,405
3,221
3,166
3,137
3,156
3,433
3,192
3,116
3,304
3,468
3,188
3,168
3,60
3,224
3,12
3,182
3,31
3,410
3,136
3,355
3,218
3,135
3,297
3,400
3,37
3,134
3,381
3,15
3,310
3,454
3,110
3,212
3,98
3,291
3,232
3,165
3,379
3,174
3,42
92,88
92,477
92,442
92,376
92,77
92,23
92,137
92,436
92,433
92,116
92,89
92,168
92,326
92,10
92,205
92,22
92,285
92,284
146,25
146,481
146,385
146,388
146,340
146,165
146,379
170,375
170,312
170,65
170,251
170,0
170,253
170,178
431,429
476,210
476,22
220,27
286,144
286,479
286,25
286,191
286,106
286,405
286,65
286,301
286,116
286,34
286,60
286,12
286,151
286,54
286,13
286,10
286,27
286,62
286,148
286,331
286,285
286,42
321,25
99,371
99,231
99,251
99,401
99,281
99,224
99,136
99,122
99,384
99,35
88,10
440,465
167,222
167,23
167,221
167,62
306,348
306,62
349,358
8,99
8,88
8,375
8,359
8,204
8,25
8,79
8,94
8,159
8,385
8,312
8,106
8,65
8,58
8,69
8,433
8,34
8,304
8,468
8,188
8,168
8,59
8,12
8,318
8,187
8,425
8,37
8,134
8,10
8,27
8,377
8,148
8,110
8,46
8,285
8,291
8,435
315,99
315,375
315,25
315,274
315,159
315,69
315,401
315,280
315,12
315,337
315,253
315,62
315,148
315,285
315,197
315,98
243,118
243,37
366,167
366,375
366,233
366,79
366,94
366,159
366,371
366,195
366,106
366,302
366,231
366,39
366,436
366,414
366,156
366,69
366,304
366,188
366,168
366,224
366,12
366,429
366,318
366,136
366,68
366,218
366,297
366,134
366,199
366,157
366,62
366,16
366,98
366,475
366,42
296,371
296,65
296,58
296,283
296,224
296,12
296,136
296,155
296,148
296,46
296,22
296,174
296,298
127,477
127,469
127,258
127,210
127,62
127,46
127,42
419,376
419,159
419,417
419,118
419,62
419,435
480,348
158,287
227,25
227,189
227,331
478,105
237,480
237,54
237,22
237,180
50,421
50,365
50,422
50,477
50,144
50,479
50,219
50,204
50,25
50,79
50,376
50,312
50,106
50,436
50,156
50,433
50,168
50,318
50,136
50,20
50,218
50,37
50,134
50,194
50,98
50,291
50,42
162,106
162,132
162,118
162,348
162,12
162,31
162,151
162,13
162,10
162,35
162,22
162,180
265,479
479,62
479,22
443,430
443,439
443,25
443,106
443,383
443,429
443,15
443,62
219,402
219,46
219,285
145,215
145,161
145,98
25,106
25,156
47,88
47,480
47,204
47,106
47,132
47,468
47,188
47,386
47,292
47,136
47,109
47,4
47,342
47,10
47,185
47,382
47,22
47,98
47,180
47,174
47,264
47,42
234,251
426,88
426,106
426,179
426,116
426,456
426,134
426,62
426,378
78,79
78,77
78,481
78,166
78,119
78,369
78,150
94,167
94,479
94,376
94,463
94,187
94,134
274,65
274,175
274,292
274,308
274,185
274,110
274,331
274,208
159,303
159,134
159,42
363,189
77,287
77,204
77,481
77,106
77,436
77,119
77,468
77,190
77,180
77,42
191,303
191,119
371,346
371,99
371,135
161,487
161,418
240,65
240,119
133,430
133,302
133,452
133,116
133,98
100,124
100,376
100,455
100,112
100,484
100,297
100,62
100,98
82,160
82,421
82,393
82,440
82,167
82,375
82,223
82,222
82,144
82,442
82,79
82,408
82,106
82,166
82,87
82,433
82,147
82,244
82,429
82,20
82,218
82,277
82,418
82,343
82,225
82,342
82,14
82,134
82,10
82,205
82,157
82,207
82,96
82,154
82,110
82,163
82,105
24,319
24,79
24,213
24,302
24,116
24,280
24,391
24,277
24,135
24,98
275,99
275,231
275,65
275,484
275,273
275,12
275,261
275,388
275,134
275,46
275,22
275,285
45,88
45,223
45,480
45,25
45,408
45,106
45,5
45,65
45,164
45,69
45,34
45,267
45,13
45,253
45,388
45,400
45,377
45,236
45,185
45,207
45,403
45,148
45,331
45,22
45,285
45,264
106,25
106,15
106,185
64,274
64,385
64,251
64,345
64,273
64,68
64,277
64,97
64,13
64,35
64,18
64,185
64,403
64,148
64,331
64,285
64,264
64,42
61,12
61,22
61,284
483,375
483,100
483,312
483,401
483,35
483,22
483,285
132,204
132,168
132,280
132,205
132,185
221,138
166,148
254,300
254,375
254,371
254,161
254,106
254,433
254,188
254,12
254,460
254,218
254,37
254,377
254,15
254,62
254,148
254,285
254,311
39,481
39,106
39,221
39,433
39,188
39,218
39,475
339,118
339,22
367,421
367,440
367,477
367,94
367,159
367,100
367,481
367,106
367,119
367,468
367,188
367,190
367,395
367,4
367,297
367,388
367,369
367,15
367,157
367,148
367,128
367,46
367,22
367,285
367,475
367,174
367,435
367,482
314,179
314,187
314,10
314,27
441,134
414,220
414,62
360,292
360,210
360,28
360,15
360,35
360,62
360,128
104,421
104,319
104,439
104,302
104,434
104,87
104,147
104,391
104,368
104,62
104,382
104,110
104,245
104,98
104,165
104,379
104,174
176,65
176,331
5,160
5,365
5,393
5,321
5,167
5,319
5,223
5,422
5,243
5,219
5,25
5,408
5,191
5,385
5,106
5,302
5,166
5,383
5,434
5,336
5,69
5,467
5,468
5,188
5,168
5,250
5,31
5,429
5,410
5,136
5,83
5,9
5,187
5,297
5,381
5,185
5,62
5,207
5,110
5,95
5,16
5,98
5,291
5,165
5,298
5,311
141,300
141,375
141,79
141,94
141,106
141,405
141,116
141,280
141,136
141,190
141,13
141,15
141,148
141,42
473,127
473,273
473,12
473,46
473,42
432,479
432,159
432,77
432,371
432,166
432,156
432,433
432,112
432,168
432,456
432,182
432,135
432,15
432,22
41,220
41,144
41,376
41,371
41,106
41,214
41,281
41,292
41,210
41,12
41,136
41,122
41,412
41,157
41,16
41,284
462,375
462,94
462,302
462,433
462,34
462,388
462,46
29,167
29,422
29,287
29,289
29,189
29,140
29,387
29,251
29,470
29,466
29,83
29,218
29,277
29,2
29,381
29,10
29,226
29,236
29,35
29,185
29,62
29,143
29,472
29,98
29,475
257,106
257,65
257,308
257,14
257,15
257,403
257,148
257,211
257,46
257,42
33,300
33,375
33,144
33,79
33,94
33,465
33,405
33,65
33,119
33,433
33,138
33,12
33,136
33,395
33,297
33,370
33,148
33,46
33,285
33,16
33,98
316,452
316,210
316,27
316,62
164,265
164,166
164,466
164,105
119,25
119,10
58,151
58,14
58,27
58,35
58,148
301,156
301,151
301,49
301,27
301,46
301,16
301,42
156,25
156,12
156,54
156,48
156,10
156,185
156,180
120,144
120,302
120,34
120,135
120,13
120,10
120,242
69,220
69,283
69,401
69,273
69,224
69,400
69,62
69,331
69,46
69,285
87,88
87,167
87,25
87,79
87,481
87,434
87,34
87,134
87,298
181,25
181,65
181,251
181,15
181,35
487,414
487,12
251,273
433,440
433,144
433,388
433,298
90,321
90,167
90,359
90,481
90,383
90,137
90,112
90,116
90,318
90,413
90,297
90,134
90,403
90,284
90,174
333,402
333,388
294,421
294,88
294,127
294,79
294,408
294,189
294,385
294,65
294,251
294,283
294,260
294,409
294,218
294,54
294,267
294,277
294,297
294,13
294,253
294,400
294,370
294,377
294,185
294,403
294,299
294,22
294,264
255,303
255,220
255,127
255,287
255,144
255,385
255,254
255,203
255,304
255,260
255,122
255,411
255,299
255,264
192,34
266,118
266,348
266,388
266,37
352,12
34,138
34,224
230,77
230,58
230,118
230,12
230,308
230,151
230,10
230,211
230,46
230,22
230,285
230,16
130,220
130,88
130,274
130,189
130,314
130,65
130,301
130,456
130,59
130,60
130,12
130,151
130,122
130,4
130,13
130,400
130,27
130,15
130,35
130,185
130,399
130,42
203,14
322,88
322,65
322,402
322,388
322,400
322,35
374,25
374,442
374,106
374,455
374,119
374,168
374,135
374,62
374,207
374,148
374,22
389,249
389,12
389,308
389,122
389,13
389,206
389,403
389,148
389,46
463,25
463,433
175,274
175,12
175,236
175,185
175,98
304,318
304,148
262,251
262,15
467,27
469,303
469,65
469,46
147,327
147,287
147,159
147,289
147,106
147,387
147,452
147,469
147,397
147,260
147,466
147,83
147,218
147,10
147,369
147,236
147,15
147,382
147,449
401,99
401,375
401,50
401,25
401,94
401,100
401,405
401,251
401,273
401,12
401,0
401,4
401,388
401,37
401,28
401,370
401,377
401,35
401,185
401,110
401,285
392,124
392,99
392,89
392,388
392,46
392,285
392,284
392,298
258,161
258,179
258,10
52,220
52,25
52,371
52,301
52,249
52,239
52,308
52,318
52,218
52,13
52,305
52,199
52,185
52,331
52,98
52,42
486,401
486,12
486,407
19,160
19,220
19,321
19,167
19,223
19,422
19,222
19,287
19,79
19,159
19,408
19,289
19,140
19,302
19,137
19,436
19,387
19,119
19,433
19,469
19,168
19,270
19,457
19,218
19,277
19,187
19,135
19,10
19,15
19,199
19,18
19,185
19,62
19,194
19,7
19,449
19,150
19,98
19,165
19,458
19,435
324,77
324,65
324,388
324,110
184,12
184,4
200,349
200,179
200,65
200,260
200,185
200,22
444,302
444,297
173,25
173,371
173,106
173,188
173,118
173,218
173,10
173,35
173,98
173,42
44,303
44,223
44,327
44,287
44,144
44,25
44,94
44,408
44,289
44,189
44,195
44,106
44,302
44,387
44,251
44,34
44,467
44,147
44,468
44,188
44,91
44,459
44,280
44,409
44,460
44,277
44,343
44,13
44,370
44,10
44,236
44,62
44,310
44,285
44,163
44,323
44,284
44,311
89,222
89,106
89,455
89,292
89,218
89,13
89,10
89,15
89,42
91,222
91,132
91,244
91,277
91,343
