worker_id,task_id,label
0,3,4
0,0,2
0,7,3
0,14,4
0,20,4
0,21,2
0,298,4
0,297,2
0,25,2
0,294,3
0,293,2
0,40,2
0,41,3
0,44,4
0,272,2
0,270,4
0,60,4
0,66,4
0,70,4
0,100,3
0,199,4
0,194,4
1,0,3
1,300,5
1,60,5
1,62,4
1,67,3
1,254,3
1,244,4
1,234,3
1,93,2
1,105,5
1,158,5
1,154,5
2,0,2
2,5,5
2,6,3
2,42,3
2,45,4
2,46,4
2,60,5
2,70,3
2,254,3
2,73,3
2,74,4
2,100,3
2,152,5
3,0,3
3,5,4
3,4,4
3,308,3
3,7,4
3,9,2
3,11,5
3,12,4
3,15,4
3,304,4
3,301,4
3,20,5
3,21,4
3,298,3
3,297,3
3,295,5
3,293,4
3,28,4
3,32,4
3,33,4
3,37,4
3,38,5
3,39,5
3,40,5
3,42,4
3,43,5
3,44,4
3,49,4
3,50,3
3,51,5
3,272,4
3,54,3
3,271,4
3,270,4
3,269,3
3,56,5
3,268,4
3,58,5
3,59,4
3,60,5
3,264,5
3,61,5
3,263,5
3,262,4
3,63,5
3,64,4
3,65,4
3,261,5
3,66,3
3,260,4
3,67,3
3,258,5
3,257,5
3,70,4
3,256,4
3,254,4
3,75,4
3,251,4
3,249,4
3,246,3
3,244,5
3,240,4
3,239,4
3,238,5
3,234,3
3,85,4
3,88,5
3,89,4
3,91,3
3,92,3
3,93,3
3,94,4
3,95,4
3,100,4
3,212,3
3,211,4
3,112,3
3,193,5
4,0,5
4,4,4
4,308,5
4,5,5
4,7,5
4,8,3
4,9,5
4,11,4
4,12,5
4,14,4
4,15,5
4,16,5
4,17,4
4,18,5
4,19,5
4,301,5
4,20,5
4,299,4
4,21,5
4,24,5
4,295,5
4,25,4
4,294,5
4,30,5
4,39,4
4,40,5
4,42,3
4,44,5
4,45,5
4,54,5
4,270,4
4,60,5
4,61,5
4,62,5
4,63,4
4,261,5
4,66,5
4,67,4
4,70,5
4,71,5
4,251,5
4,249,5
4,242,4
4,239,5
4,236,4
4,88,5
4,89,5
4,91,5
4,92,4
4,93,5
4,94,4
4,95,5
4,96,5
4,97,5
4,98,4
4,100,5
4,101,4
4,102,4
4,103,5
4,106,5
4,107,4
4,108,4
4,109,5
4,114,5
4,115,5
5,0,4
5,14,4
5,304,4
5,302,5
5,300,4
5,20,3
5,21,3
5,293,5
5,60,5
5,62,4
5,63,2
5,252,5
5,236,3
5,233,4
5,86,5
5,231,5
5,88,3
5,90,5
5,94,4
5,97,4
5,105,2
6,1,3
6,3,3
6,92,4
6,98,3
6,100,4
6,106,4
6,114,4
7,1,5
7,7,4
7,11,3
7,40,5
7,53,4
7,62,4
8,1,4
8,2,4
8,3,2
8,4,2
8,6,4
8,7,3
8,8,2
8,9,2
8,12,2
8,14,2
8,15,5
8,16,3
8,17,4
8,303,2
8,302,4
8,300,5
8,296,3
8,26,5
8,28,4
8,31,4
8,45,3
8,70,2
8,245,3
8,243,3
8,236,2
8,233,4
8,231,2
8,88,2
8,92,4
8,93,2
8,100,1
8,102,3
8,105,3
8,106,3
8,114,3
8,115,4
8,119,4
9,1,2
9,7,4
9,244,5
10,1,3
10,4,4
10,9,5
10,10,5
10,11,4
10,14,4
10,300,5
10,251,4
10,106,5
10,109,3
11,1,4
11,308,4
11,4,4
11,6,3
11,12,3
11,13,4
11,14,3
11,15,4
11,19,3
11,20,2
11,24,4
11,295,5
11,293,5
11,59,5
11,67,3
11,69,5
11,70,4
11,71,4
11,254,4
11,73,4
11,84,4
11,109,3
12,2,4
13,2,5
13,308,4
13,13,3
13,303,5
13,293,5
13,285,5
13,35,5
13,36,5
13,66,5
13,83,5
13,233,5
13,232,4
14,2,5
14,3,4
14,308,2
14,306,5
14,5,5
14,6,5
14,9,3
14,12,4
14,305,2
14,17,4
14,18,5
14,19,3
14,300,4
14,21,5
14,24,4
14,295,4
14,293,5
14,29,5
14,30,4
14,52,3
14,66,3
14,67,2
14,71,4
14,246,4
14,245,2
14,242,1
14,238,5
14,233,5
14,232,1
14,231,5
14,94,4
14,97,2
14,105,3
14,106,4
14,109,3
14,110,1
14,135,4
14,176,5
15,2,5
15,6,5
15,75,3
15,249,4
15,77,3
15,142,4
16,2,5
16,6,4
16,13,3
16,300,2
16,270,5
17,3,4
17,11,5
17,21,4
17,298,4
17,296,4
17,26,5
17,27,5
17,30,4
17,37,5
17,63,4
17,66,5
17,74,4
17,233,5
17,90,5
17,92,5
17,102,5
17,113,4
17,115,4
17,138,5
17,169,5
17,167,5
17,163,5
17,160,5
17,154,4
18,3,4
18,4,4
18,5,5
18,9,1
18,15,4
18,18,4
18,298,3
18,40,5
18,44,3
18,45,4
18,46,5
18,275,4
18,54,5
18,268,4
18,62,5
18,77,4
18,234,3
18,88,4
18,90,5
18,92,3
18,98,4
18,101,4
18,114,3
18,154,5
19,5,3
19,12,1
19,16,2
19,18,4
19,294,2
19,61,4
19,63,2
19,245,5
19,83,4
19,235,5
19,86,3
19,89,5
19,213,1
19,106,5
19,107,3
19,109,4
19,113,5
19,202,5
19,114,4
