worker_id,worker_social_influence
0,8.311762331093116e-05
1,1.1873946187275879e-05
2,1.1873946187275879e-05
3,0.0023035455603315205
4,0.00021373103137096582
5,3.562183856182764e-05
6,2.3747892374551757e-05
7,4.7495784749103514e-05
8,2.3747892374551757e-05
9,4.7495784749103514e-05
10,7.124367712365528e-05
11,0.00021373103137096582
12,0.00010686551568548291
13,1.1873946187275879e-05
14,0.00020185708518368994
15,5.9369730936379396e-05
16,1.1873946187275879e-05
17,1.1873946187275879e-05
18,0.0003087226008691729
19,1.1873946187275879e-05
20,2.3747892374551757e-05
21,1.1873946187275879e-05
22,0.00014248735424731056
23,1.1873946187275879e-05
24,2.3747892374551757e-05
25,0.00011873946187275879
26,4.7495784749103514e-05
27,3.562183856182764e-05
28,0.00010686551568548291
29,2.3747892374551757e-05
30,7.124367712365528e-05
31,1.1873946187275879e-05
32,4.7495784749103514e-05
33,0.00032059654705644873
34,5.9369730936379396e-05
35,1.1873946187275879e-05
36,3.562183856182764e-05
37,0.00015436130043458644
38,5.9369730936379396e-05
39,2.3747892374551757e-05
40,2.3747892374551757e-05
41,3.562183856182764e-05
42,4.7495784749103514e-05
43,1.1873946187275879e-05
44,1.1873946187275879e-05
45,0.000688688878862001
46,0.0005224536322401387
47,1.1873946187275879e-05
48,0.001175520672540312
49,1.1873946187275879e-05
50,1.1873946187275879e-05
51,0.00010686551568548291
52,1.1873946187275879e-05
53,1.1873946187275879e-05
54,1.1873946187275879e-05
55,0.00032059654705644873
56,1.1873946187275879e-05
57,1.1873946187275879e-05
58,0.00011873946187275879
59,1.1873946187275879e-05
60,0.0005462015246146904
61,0.00020185708518368994
62,0.00014248735424731056
63,2.3747892374551757e-05
64,0.0009024199102329668
65,2.3747892374551757e-05
66,1.1873946187275879e-05
67,2.3747892374551757e-05
68,4.7495784749103514e-05
69,0.00021373103137096582
70,1.1873946187275879e-05
71,5.9369730936379396e-05
72,1.1873946187275879e-05
73,1.1873946187275879e-05
74,9.499156949820703e-05
75,0.00010686551568548291
76,7.124367712365528e-05
77,7.124367712365528e-05
78,3.562183856182764e-05
79,3.562183856182764e-05
80,0.0005224536322401387
81,0.00011873946187275879
82,7.124367712365528e-05
83,8.311762331093116e-05
84,0.00016623524662186232
85,2.3747892374551757e-05
86,0.0003562183856182764
87,1.1873946187275879e-05
88,2.3747892374551757e-05
89,3.562183856182764e-05
90,0.0015554869505331403
91,7.124367712365528e-05
92,0.0002849747084946211
93,2.3747892374551757e-05
94,2.3747892374551757e-05
95,1.1873946187275879e-05
96,2.3747892374551757e-05
97,1.1873946187275879e-05
98,0.00010686551568548291
99,0.0002849747084946211
100,1.1873946187275879e-05
101,0.00013061340806003467
102,0.00036809233180555226
103,4.7495784749103514e-05
104,5.9369730936379396e-05
105,1.1873946187275879e-05
106,8.311762331093116e-05
107,1.1873946187275879e-05
108,1.1873946187275879e-05
109,0.0014367474886603814
110,0.0003443444394310005
111,2.3747892374551757e-05
112,9.499156949820703e-05
113,1.1873946187275879e-05
114,7.124367712365528e-05
115,1.1873946187275879e-05
116,0.00023747892374551758
117,1.1873946187275879e-05
118,3.562183856182764e-05
119,1.1873946187275879e-05
120,4.7495784749103514e-05
121,1.1873946187275879e-05
122,0.0011280248877912084
123,1.1873946187275879e-05
124,0.00013061340806003467
125,4.7495784749103514e-05
126,0.0005105796860528628
127,9.499156949820703e-05
128,0.00010686551568548291
129,1.1873946187275879e-05
130,2.3747892374551757e-05
131,7.124367712365528e-05
132,3.562183856182764e-05
133,0.00016623524662186232
134,0.00024935286993279344
135,1.1873946187275879e-05
136,4.7495784749103514e-05
137,0.0008074283407347598
138,4.7495784749103514e-05
139,0.00047495784749103517
140,8.311762331093116e-05
141,2.3747892374551757e-05
142,7.124367712365528e-05
143,3.562183856182764e-05
144,4.7495784749103514e-05
145,0.00011873946187275879
146,5.9369730936379396e-05
147,0.00020185708518368994
148,0.001567360896720416
149,2.3747892374551757e-05
150,0.00021373103137096582
151,8.311762331093116e-05
152,0.0003443444394310005
153,1.1873946187275879e-05
154,8.311762331093116e-05
155,4.7495784749103514e-05
156,3.562183856182764e-05
157,1.1873946187275879e-05
158,2.3747892374551757e-05
159,9.499156949820703e-05
160,0.0018760834975895889
161,0.0004987057398655869
162,2.3747892374551757e-05
163,1.1873946187275879e-05
164,0.00021373103137096582
165,0.00018998313899641406
166,5.9369730936379396e-05
167,0.00036809233180555226
168,1.1873946187275879e-05
169,0.0018048398204659336
170,1.1873946187275879e-05
171,5.9369730936379396e-05
172,0.00010686551568548291
173,0.00011873946187275879
174,0.00018998313899641406
175,3.562183856182764e-05
176,0.0023985371298297278
177,0.00029684865468189697
178,1.1873946187275879e-05
179,2.3747892374551757e-05
180,5.9369730936379396e-05
181,2.3747892374551757e-05
182,5.9369730936379396e-05
183,0.00011873946187275879
184,0.00011873946187275879
185,5.9369730936379396e-05
186,7.124367712365528e-05
187,0.00010686551568548291
188,2.3747892374551757e-05
189,3.562183856182764e-05
190,3.562183856182764e-05
191,0.00013061340806003467
192,5.9369730936379396e-05
193,2.3747892374551757e-05
194,1.1873946187275879e-05
195,1.1873946187275879e-05
196,2.3747892374551757e-05
197,4.7495784749103514e-05
198,1.1873946187275879e-05
199,1.1873946187275879e-05
200,2.3747892374551757e-05
201,7.124367712365528e-05
202,1.1873946187275879e-05
203,1.1873946187275879e-05
204,3.562183856182764e-05
205,5.9369730936379396e-05
206,3.562183856182764e-05
207,4.7495784749103514e-05
208,3.562183856182764e-05
209,0.0006411930941128975
210,3.562183856182764e-05
211,1.1873946187275879e-05
212,3.562183856182764e-05
213,8.311762331093116e-05
214,2.3747892374551757e-05
215,0.00014248735424731056
216,3.562183856182764e-05
217,0.00014248735424731056
218,0.00024935286993279344
219,1.1873946187275879e-05
220,7.124367712365528e-05
221,0.00029684865468189697
222,0.0002849747084946211
223,0.0004630839013037593
224,2.3747892374551757e-05
225,3.562183856182764e-05
226,7.124367712365528e-05
227,5.9369730936379396e-05
228,0.00011873946187275879
229,1.1873946187275879e-05
230,0.00011873946187275879
231,0.0011280248877912084
232,4.7495784749103514e-05
233,0.0005105796860528628
234,0.00014248735424731056
235,0.00011873946187275879
236,0.00021373103137096582
237,1.1873946187275879e-05
238,4.7495784749103514e-05
239,1.1873946187275879e-05
240,1.1873946187275879e-05
241,1.1873946187275879e-05
242,0.00014248735424731056
243,2.3747892374551757e-05
244,1.1873946187275879e-05
245,1.1873946187275879e-05
246,0.00011873946187275879
247,0.00011873946187275879
248,1.1873946187275879e-05
249,2.3747892374551757e-05
250,1.1873946187275879e-05
251,0.00015436130043458644
252,5.9369730936379396e-05
253,0.00013061340806003467
254,3.562183856182764e-05
255,1.1873946187275879e-05
256,1.1873946187275879e-05
257,0.00021373103137096582
258,3.562183856182764e-05
259,3.562183856182764e-05
260,3.562183856182764e-05
261,3.562183856182764e-05
262,0.00020185708518368994
263,0.00011873946187275879
264,1.1873946187275879e-05
265,1.1873946187275879e-05
266,2.3747892374551757e-05
267,0.0004868317936783111
268,0.005034553183404972
269,1.1873946187275879e-05
270,0.0004037141703673799
271,3.562183856182764e-05
272,2.3747892374551757e-05
273,9.499156949820703e-05
274,9.499156949820703e-05
275,0.00026122681612006935
276,4.7495784749103514e-05
277,5.9369730936379396e-05
278,7.124367712365528e-05
279,8.311762331093116e-05
280,4.7495784749103514e-05
281,1.1873946187275879e-05
282,2.3747892374551757e-05
283,1.1873946187275879e-05
284,1.1873946187275879e-05
285,3.562183856182764e-05
286,0.00015436130043458644
287,9.499156949820703e-05
288,2.3747892374551757e-05
289,9.499156949820703e-05
290,0.004951435560094042
291,5.9369730936379396e-05
292,8.311762331093116e-05
293,0.0004512099551164834
294,0.00020185708518368994
295,1.1873946187275879e-05
296,1.1873946187275879e-05
297,0.00016623524662186232
298,0.00036809233180555226
299,0.00024935286993279344
300,2.3747892374551757e-05
301,5.9369730936379396e-05
302,0.00033247049324372464
303,8.311762331093116e-05
304,2.3747892374551757e-05
305,0.00014248735424731056
306,1.1873946187275879e-05
307,2.3747892374551757e-05
308,3.562183856182764e-05
309,8.311762331093116e-05
310,0.0003443444394310005
311,1.1873946187275879e-05
312,1.1873946187275879e-05
313,1.1873946187275879e-05
314,0.0019117053361514165
315,4.7495784749103514e-05
316,5.9369730936379396e-05
317,0.00016623524662186232
318,1.1873946187275879e-05
319,8.311762331093116e-05
320,5.9369730936379396e-05
