dataset,GoodReadsDatasets/GoodReads_309t_84218w
ALPHA,0.2
G_Size,5
worker_id,worker_severity
0,-0.1067751848713377
1,-0.23830643826696832
2,-0.5652893750453492
3,0.10779052703007058
4,-0.04080299187179353
5,-0.07683202919648205
6,0.045629822421562945
7,-0.052790575011304075
8,0.1339749972637134
9,-0.1564507704726542
10,0.09825521402685213
11,0.06717431174175498
12,0.0973927673095284
13,-0.9445045742796347
14,0.08182183873925727
15,-0.22859230970743716
16,0.547681886745684
17,0.10063155181105829
18,-0.1597159306506512
19,0.07604396599082407
20,-0.038628209193249406
21,-0.04077562863134789
22,0.22820261066476358
23,0.129024203886132
24,-0.24499180008439347
25,0.20000000000000018
26,-0.4213056173207087
27,-0.20106654776210692
28,0.2801808556826076
29,-0.5099808862126686
30,0.06218539347055446
31,-0.08530108198920494
32,0.17346839182020687
33,-0.1335318584314479
34,0.32957686252495816
35,-0.9612622762683761
36,-0.03571829553777279
37,0.22342910246986897
38,-0.5045494500478885
39,0.015776454088220752
40,0.4001905534642102
41,0.12357947174304193
42,0.016231179334810397
43,-0.20035771360899973
44,-0.3727611928909507
45,0.4754416807796274
46,-0.06951570926489992
47,-0.26840804536875684
48,0.10734539909799817
49,0.25647966765005487
50,-0.047557116451029585
51,0.15090359345874685
52,-1.6612472153912303
53,-0.6557145918799369
54,0.5082573919690638
55,-0.15162026555074998
56,-0.06758207960905374
57,-0.16173097412733192
58,0.12577057449906173
59,-0.03424776789023271
60,0.16169190153068125
61,-0.6584036154981961
62,0.505817250192316
63,0.2795132800838142
64,1.2000000000000004
65,-0.5988044149627699
66,0.2133333333270214
67,0.4181577092804641
68,0.18291364408316135
69,-2.3724122962941534
70,0.7864536352077044
71,-0.09063421563249936
72,0.07530196246166647
73,0.04154848682483819
74,-0.35162855304680896
75,-0.15735027996648468
76,0.9803742435814582
77,-0.12002835384006987
78,0.8334152187660343
79,0.5908273773498881
80,0.5595622155464021
81,-0.8179101786994097
82,-0.5256423084942846
83,0.2603505720049197
84,0.6265868199941913
85,0.6677905382252072
86,-0.014999535308868057
87,-0.35816587055996474
88,0.9609352085053258
89,-0.30273900445946145
90,-0.08134132190705094
91,0.1833012724366996
92,0.030225874620114855
93,0.03167093275257324
94,-1.7767567567567566
95,0.15954320349799767
96,0.0068972941882982615
97,-0.7240967521923948
98,0.070456821642917
99,0.17731847139058007
100,0.01587301587301251
101,0.05965045978262801
102,-0.22805751643090436
103,1.0756024096385544
104,-1.0438601319543628
105,0.021863061810188787
106,-0.6878800170794194
107,0.20000000000000018
108,0.19139882299472072
109,0.05581938153662955
110,-0.36612352445660945
111,0.07837474771077095
112,0.28860658574633835
113,0.24881452421069572
114,0.8692876776670839
115,-2.8
116,0.35980292215556986
117,0.46836555464248597
118,-0.32901862113638686
119,-1.454430379330071
120,0.23271285462532387
121,0.5129032258064519
122,0.14141102499550456
123,-1.4458133837840252
124,0.536953710546203
125,0.09347192821269663
126,0.16922019777076758
127,0.464697804486862
128,-0.010652422296549393
129,-0.33504706450830457
130,0.8094761742720677
131,-0.06648705525941448
132,-1.7704501963944232
133,-0.8109143880236962
134,0.6960981649313448
135,-0.328131666294489
136,0.2963884190654254
137,-0.21963006780577046
138,-0.029850885306672625
139,-1.4582172321561744
140,0.3558828982290933
141,-0.38704216886041476
142,-0.08519872583232153
143,0.35844688249183376
144,0.8650214596842933
145,-0.08813389259501277
146,-0.7360882736323017
147,0.11235095049635091
148,0.4798440086461899
149,0.26588257924378367
150,0.03468447341472771
151,-0.7041067399570115
152,-0.1835126238668135
153,-0.27079476668486246
154,0.24846884650621512
155,0.13327290313500356
156,-0.2564637046900397
157,0.7108351329379398
158,0.6592448315588726
159,0.1454828660436138
160,-0.04541754157417272
161,-0.17996177449892523
162,0.05365294870349665
163,0.3289616367099518
164,-0.22826737144951245
165,-0.2362289102316594
166,-0.2251087331471119
167,0.39818689826246007
168,-0.10388374943609391
169,-0.2703435076240726
170,1.2000000000000002
171,-0.5078135626416133
172,-0.1933532709987654
173,0.22143086315222782
174,-0.13350329987943943
175,-0.02899118103518371
176,-0.7264425977311841
177,0.12459208923362718
178,-0.6820561612898376
179,0.8119712006436066
180,-0.26434671595218634
181,-0.4987538231683701
182,0.37316105078373796
183,-0.19429854735067922
184,-1.0200721774972055
185,0.679429416177145
186,-0.5536389222074931
187,-0.7541620155496619
188,0.4008778641670828
189,-0.36538283602825916
190,0.2612939919340943
191,0.9546799842219414
192,-0.9638484856691498
193,-0.07456173361661647
194,-0.48603784667361666
195,0.020397860999467995
196,-0.2873452770071828
197,0.25299119711728185
198,-0.9999999999999999
199,0.19125243715267054
200,-0.010158373905072455
201,0.5729402227279052
202,1.2000000000000002
203,-0.013276629810924503
204,0.25495790264231144
205,0.34068961770250805
206,0.05612893069622152
207,-0.20624163598110704
208,0.07144936448587728
209,-0.13921569144107895
210,0.4175801496571991
211,-0.2523880612342635
212,0.08567672299460326
213,0.03847464400420011
214,0.11309008640396488
215,-0.20643863831650933
216,0.4493791786055396
217,-0.6888387514248953
218,0.9307788346930324
219,0.05959787674712772
220,-0.21720416656561833
221,-0.09763000852514929
222,-0.6905950499505249
223,0.88276031900318
224,-0.8545083098515536
225,0.16432432432432445
226,-0.27304832595642914
227,-0.22567923367306258
228,-0.23941521263688123
229,0.0363636363636364
230,-0.5094952805911933
231,-0.44608951593872276
232,1.2000000000000002
233,0.3078363291563979
234,-0.6190115163758962
235,0.38581575180482947
236,-0.029960106349848026
237,-0.0615062761581588
238,-0.5530896924008515
239,0.43275678089808567
240,-0.21892555498247684
241,-0.07283237000426986
242,0.12741434974315188
243,0.20000000000000015
244,0.18156518801303345
245,-0.3396879179670085
246,-0.3158344884593959
247,0.2198364767857728
248,0.05534870797443742
249,-2.2662815929445546
250,0.29395161845369255
251,-0.06682027011814781
252,0.9514165790916125
253,-0.6706887201735355
254,-0.10238584974798283
255,-0.384013636420614
256,0.02000000000000001
257,-0.11697930916237544
258,-0.7055171032205448
259,0.4156205338362395
260,-0.27544657315827487
261,-0.30130615375127373
262,-0.49745141486488825
263,-0.05405811937427792
264,-0.30439463206016804
265,-0.34801255509800316
266,-0.32614989162484753
267,-0.35972701909353705
268,0.2407437256661382
269,0.15351668247286696
270,0.5189146898549704
271,0.8642939551219077
272,1.2000000000000002
273,-1.0261883516953836
274,0.05765897906932657
275,-1.1762450856407076
276,-0.057412384360825484
277,0.43754408344381635
278,-0.60416557376364
279,0.0997885254058541
280,0.32985952303168925
