dataset,GoodReadsDatasets/GoodReads_309t_84218w
ALPHA,0.2
G_Size,5
worker_id,worker_ability
0,0.9669222462429091
1,0.7610304949699347
2,0.8785050614250046
3,0.9292075372227165
4,0.9062972982898251
5,0.8762463611902894
6,0.5886195717094501
7,0.5440688979000646
8,0.6043195123708983
9,0.9554807803601866
10,0.5769127343972101
11,0.897525436614987
12,0.7717897804063315
13,0.6996602363773545
14,0.7942789369494062
15,0.4253659002150018
16,0.4160116614672832
17,0.43963834531960716
18,0.7729078636975147
19,0.5546118982201623
20,0.5873431920553319
21,0.7338689657344147
22,0.5237467679698152
23,0.6381580426029229
24,0.6842970095826093
25,0.06552041799520923
26,0.34940949131538257
27,0.7051429006541615
28,0.41642554572981627
29,0.8506566014839858
30,0.5511549754961756
31,0.9710344957829271
32,0.8040903933590191
33,0.660448401483183
34,0.7431406592364183
35,0.6345664608915835
36,0.5945722850444889
37,0.6896828216710392
38,0.7011538791938074
39,0.8079340330548145
40,0.42973219128526213
41,0.622447186466121
42,0.8750293628510758
43,0.9336607731038266
44,0.7014400943236604
45,0.3571751952914597
46,0.6140664883311064
47,0.5779974937946248
48,0.805316190890689
49,0.3334961705348517
50,0.5349513223955424
51,0.5886080731443382
52,0.9667204232236902
53,0.6791023248607738
54,0.48195834969731094
55,1.03383000826664
56,0.4527954332212927
57,0.7835778572118408
58,0.6872685972392254
59,0.6571798668139556
60,0.6145726200904004
61,0.4611392953802307
62,0.3668158654410901
63,0.4272954480262642
64,0.3912921320517328
65,0.7272525745282196
66,0.4166756253183775
67,0.31080530403574635
68,0.6425653823135442
69,0.8451709490369319
70,0.287464445108256
71,0.7694141132182089
72,0.5121897078207029
73,0.4964477796698476
74,0.5302127389602121
75,0.6669688028774649
76,0.3028260036802362
77,0.760396873642135
78,0.5283354242088807
79,0.2735288195723275
80,0.23302562476377736
81,0.8434019705360419
82,0.6530450515259978
83,0.7073729677576807
84,0.6513393875737301
85,0.38276607825282666
86,0.5944488615347255
87,0.42069286505444814
88,0.38333154876147807
89,0.8418030770823959
90,0.6095632564078513
91,0.6179612032486442
92,0.49462577461420215
93,0.4556717792762932
94,0.851252568975911
95,0.4019798926761628
96,0.43089786805638186
97,0.26081426387364226
98,0.41892136011680725
99,0.6023521654025028
100,0.5152182820189372
101,0.3864116931339105
102,0.6728733791422964
103,0.33747401686724215
104,0.4953114089237531
105,0.6521956909020261
106,0.4542882603475256
107,0.06488217965966173
108,0.06880857010216038
109,0.6515348280055332
110,0.38415915131749523
111,0.08864778549057845
112,0.6959650511468936
113,0.44181244587490504
114,0.2955193683734148
115,0.8919902566614107
116,0.654497876693575
117,0.4251515576758108
118,0.7083097084021134
119,0.7554267129070608
120,0.5554166348217684
121,0.30242683290455863
122,0.18233948379835624
123,0.5747864101797849
124,0.25188090722868095
125,0.6303460526372143
126,0.6304272693933483
127,0.6080824870047975
128,0.8083618111444263
129,0.4805742733678811
130,0.39214855654143727
131,0.3395992714728683
132,0.720994820197184
133,0.3945409860815077
134,0.39117236502986585
135,0.45659455698161566
136,0.38995513312781166
137,0.7857052172244697
138,0.4700037282434389
139,0.517143828963145
140,0.5473828676968953
141,0.6019468293247197
142,0.2977965877573549
143,0.3555720652886861
144,0.24976556542855322
145,0.8567906669168058
146,1.2409631686114244
147,0.5915986803683093
148,0.3195672705337841
149,0.6171921910030771
150,0.6054033425402848
151,0.7547043276935947
152,0.6682700642290961
153,0.3873621132245708
154,0.4161038177967955
155,0.44743581335074056
156,0.650091188063666
157,0.5059467844987934
158,0.4430199636629138
159,0.4384175454997917
160,0.6132046925523275
161,0.2806229227477594
162,0.6300535759133056
163,0.5334301687138286
164,0.8117855993950359
165,1.016842191528465
166,0.7252631638745575
167,0.5306427949436426
168,0.4261962600943906
169,0.5758560944903083
170,0.38796780628514355
171,0.668794643779268
172,0.5748333921060417
173,0.46334045039758176
174,0.17343929395640761
175,0.49891711620285206
176,0.2624022390944685
177,0.6022105708936566
178,0.4227916657926788
179,0.35070278919699016
180,0.8898201652596142
181,0.34980722034580275
182,0.39577026584296904
183,0.21005520812529505
184,0.6503984419977499
185,0.3389600546675634
186,0.2712254684193105
187,0.8796982345659283
188,0.3874830739459881
189,0.541937439854079
190,0.3263539904664277
191,0.3555073219599263
192,0.4238088220770843
193,0.4659269250783035
194,0.5599368045249662
195,0.6533337973653781
196,0.5260413154363346
197,0.38658332322969174
198,0.5771508341771762
199,0.634428028093376
200,0.7894272370088208
201,0.3032862044447368
202,0.38796780628514355
203,0.32934210900707245
204,0.3464677797724577
205,0.8045481910049849
206,0.46970697342377665
207,0.3367087885731258
208,0.5794032388535135
209,0.5475391397207573
210,0.5431444160432581
211,0.5464635774267383
212,0.24664537427306618
213,0.5107054090905302
214,0.40522472074791066
215,0.8842413187111908
216,0.2073848492354633
217,0.4935272810210386
218,0.3068517210914395
219,0.502362062300481
220,0.5130549869401244
221,0.2756010258626723
222,0.46175380953491313
223,0.27022251802385816
224,0.7684705025953469
225,0.05391122251487334
226,0.24851264821646177
227,0.18726771561099723
228,0.24003560955947736
229,0.0588560630638459
230,0.8070490509634084
231,0.7730898826810962
232,0.39193511458751085
233,0.7268235866160836
234,0.3879634646107471
235,0.5974098746093991
236,0.7007103533815554
237,0.4956252508775718
238,0.6682337384507061
239,0.3515431019418974
240,0.3371313736427448
241,0.4729358707432122
242,0.44666081036011834
243,0.06556291706254885
244,0.45629725420913164
245,0.5802410082713052
246,0.6054913270907694
247,0.42488305723111
248,0.16482261786771657
249,0.794791538773798
250,0.6742001326380459
251,0.8031035633132287
252,0.26901624088429527
253,0.3192825686694561
254,0.8271556986361099
255,0.5860652918404409
256,0.05563525772929924
257,0.7240993027826425
258,0.8183843287600882
259,0.5709507950464946
260,0.38864674908486013
261,0.4084463961465226
262,0.41039291572470016
263,0.9086305388910939
264,0.9148183124340515
265,0.5673014870785495
266,0.31754213959304756
267,0.3517104972791069
268,0.4772656119639198
269,0.27475631138265527
270,0.596326282638381
271,0.33064557383843424
272,0.39164334644855286
273,0.7625822138771338
274,0.3806971854294379
275,0.6556813612355423
276,0.18302307870150245
277,0.4316117928064748
278,0.5867331640143093
279,0.4418738045949929
280,0.2875077323417347
281,0.18109605155564923
282,0.47737866804109935
283,0.2787265381824092
284,0.31591331685894886
285,0.9470364264381985
286,0.28782576628723167
287,0.5830068320922769
288,0.7441890176142959
289,0.40042974298674666
290,0.4719233929015237
291,0.8995718040606774
292,0.39721842325777285
293,0.7461242937409254
