# 节点数  边数   ,332  2687
321,253
321,319
321,290
321,316
321,47
215,273
215,279
215,266
215,61
215,37
215,268
215,63
215,219
215,269
215,311
215,265
100,256
100,193
100,285
100,314
100,118
100,180
100,275
100,247
100,317
100,177
100,179
100,240
100,162
195,191
195,253
195,85
195,59
195,224
256,242
256,170
256,315
256,59
256,265
15,176
15,78
15,322
15,166
15,324
15,210
15,191
15,158
15,314
15,288
15,320
15,273
15,279
15,170
15,60
15,248
15,270
15,192
15,175
15,61
15,268
15,292
15,240
15,287
15,27
15,294
15,258
15,162
161,278
161,193
161,179
74,176
74,193
74,165
74,169
74,204
74,285
74,158
74,180
74,275
74,149
74,242
74,279
74,170
74,248
74,247
74,69
74,179
74,61
74,316
74,292
74,63
74,312
74,80
74,240
74,269
74,140
74,265
74,294
74,325
176,170
176,38
176,2
176,59
176,46
300,70
300,166
300,147
300,69
300,138
300,162
230,285
230,170
230,147
230,274
230,315
233,165
233,170
233,48
123,322
123,317
123,265
212,118
212,179
212,240
212,280
112,193
112,204
112,180
112,275
112,80
112,269
112,325
115,193
115,285
115,314
115,151
115,170
115,270
115,315
115,292
115,240
115,269
115,280
115,162
278,161
278,70
128,179
128,240
78,88
135,193
135,179
135,315
135,268
135,292
135,240
135,287
135,140
135,265
135,164
135,325
198,193
198,180
198,272
198,287
79,242
79,269
165,233
165,45
165,73
165,294
165,213
322,8
322,124
104,140
104,48
56,165
56,285
56,158
56,241
56,279
56,68
56,272
56,291
56,294
70,278
70,193
70,19
70,142
70,21
70,31
70,26
70,39
70,290
70,145
70,3
70,325
204,269
45,165
45,285
45,118
45,299
45,279
45,69
45,270
45,265
45,48
310,170
166,118
166,255
166,40
166,271
166,272
166,229
166,2
166,63
166,18
166,9
166,141
166,51
166,46
166,258
324,101
285,70
285,19
285,39
285,20
285,271
210,177
210,283
191,193
187,147
187,240
187,162
101,161
101,176
101,278
101,322
101,70
101,166
101,314
101,118
101,246
101,151
101,170
101,139
101,247
101,270
101,319
101,179
101,268
101,295
101,272
101,140
101,297
101,325
101,258
101,162
77,16
77,30
77,80
77,277
77,224
19,70
19,285
19,240
158,56
158,182
158,265
158,46
150,147
146,176
146,278
146,193
146,166
146,250
146,319
146,179
146,245
146,46
126,253
126,102
126,240
137,193
137,166
137,315
137,240
137,140
296,170
178,193
178,179
178,207
178,325
96,201
244,253
244,113
244,6
244,269
43,256
43,176
43,278
43,165
43,322
43,166
43,210
43,296
43,178
43,118
43,299
43,275
43,170
43,144
43,317
43,220
43,315
43,292
43,63
43,240
43,311
43,294
43,162
306,118
306,207
306,48
118,199
88,278
88,78
88,79
88,285
88,158
88,151
88,170
88,69
88,293
88,292
88,265
88,48
246,114
246,171
246,131
246,315
246,102
246,226
243,278
72,314
72,142
72,147
72,18
72,240
275,314
275,294
188,268
188,80
188,325
185,179
200,78
200,165
200,322
200,70
200,204
200,166
200,285
200,210
200,191
200,178
200,180
200,149
200,320
200,273
200,170
200,147
200,139
200,202
200,144
200,257
200,274
200,266
200,317
200,177
200,270
200,192
200,175
200,179
200,220
200,315
200,290
200,316
200,71
200,272
200,63
200,312
200,80
200,240
200,140
200,27
200,280
200,82
200,265
200,331
200,297
200,294
200,48
200,162
8,193
8,322
8,204
8,166
8,285
8,191
8,158
8,314
8,118
8,149
8,151
8,273
8,170
8,208
8,60
8,247
8,138
8,192
8,61
8,290
8,37
8,268
8,289
8,316
8,292
8,63
8,80
8,240
8,269
8,140
8,280
8,265
8,48
236,288
236,175
149,315
149,46
149,294
234,191
234,77
234,275
234,151
234,69
234,61
234,315
234,313
34,294
34,162
92,166
92,288
92,248
92,330
92,192
92,61
92,38
92,289
92,154
92,258
92,162
190,158
106,296
106,118
106,317
106,62
17,193
17,322
17,166
17,60
17,147
17,192
17,240
17,162
308,151
308,170
308,211
308,315
308,312
308,240
308,294
197,278
197,322
197,70
197,314
197,241
197,279
197,170
197,219
197,80
197,311
197,265
197,294
197,318
98,166
98,77
98,158
98,279
98,170
98,60
98,247
98,319
98,293
98,61
98,63
98,80
98,265
66,204
66,118
66,248
66,48
114,193
114,204
114,166
114,314
114,118
114,275
114,288
114,293
114,211
114,315
114,71
114,292
114,312
114,140
114,27
114,280
114,164
114,48
114,162
167,176
167,314
167,151
167,320
167,138
167,163
167,268
167,71
167,63
167,62
167,311
167,294
24,321
24,118
24,273
24,170
24,194
24,315
24,292
24,219
24,48
288,136
288,227
288,181
288,102
288,140
288,235
288,309
186,193
186,126
186,178
186,180
186,203
186,268
186,316
186,68
186,292
186,63
186,312
186,80
186,313
320,167
320,171
320,141
84,321
84,70
84,166
84,158
84,273
84,279
84,170
84,247
84,69
84,163
84,293
84,175
84,315
84,37
84,316
84,219
84,280
84,265
84,294
29,119
29,240
301,169
301,322
301,166
301,118
301,149
301,279
301,147
301,139
301,144
301,266
301,317
301,319
301,192
301,61
301,268
301,295
301,312
301,294
217,166
217,222
217,170
217,295
217,312
273,166
273,8
273,84
273,222
273,0
273,28
273,319
273,163
273,286
273,61
273,55
273,168
273,40
273,41
273,157
273,51
273,82
273,284
273,46
273,49
242,79
242,286
242,47
222,273
222,131
222,319
222,107
249,285
249,118
249,299
249,151
249,39
249,311
249,48
279,193
279,78
279,118
279,275
279,84
279,262
279,196
279,26
279,264
279,113
279,192
279,286
279,182
279,117
279,20
279,181
279,41
279,156
279,52
279,219
279,277
279,224
279,284
279,297
279,327
239,322
239,70
239,285
239,118
239,299
239,151
239,170
239,257
239,179
239,265
239,325
108,314
108,118
108,170
108,177
108,294
16,278
16,193
16,204
16,285
16,191
16,77
16,314
16,118
16,180
16,275
16,241
16,279
16,330
16,319
16,39
16,315
16,292
16,265
16,48
16,325
267,240
267,148
67,147
67,261
67,293
67,182
67,315
67,6
67,240
67,269
67,46
142,278
142,70
142,118
142,273
142,179
142,315
142,63
170,250
170,192
170,59
171,278
171,166
171,246
171,247
171,330
171,270
171,175
171,315
171,140
171,48
208,193
208,166
208,118
208,8
208,241
208,86
208,64
250,278
250,204
250,166
250,314
250,118
250,170
250,175
250,179
250,315
250,68
250,297
262,118
262,180
262,149
262,279
262,69
262,163
262,293
262,61
262,68
262,63
262,80
262,297
251,78
251,285
251,158
251,275
251,149
251,151
251,279
251,69
251,175
251,68
251,63
251,80
251,269
251,27
251,265
0,278
0,322
0,70
0,166
0,314
0,118
0,241
0,273
0,170
0,139
0,202
0,144
0,247
0,330
0,179
0,315
0,63
0,240
0,140
0,281
0,48
0,325
0,258
0,162
60,15
60,193
60,8
60,147
60,266
60,255
60,86
60,44
60,141
30,77
30,180
30,273
30,279
30,330
30,317
30,61
30,219
30,265
143,193
143,166
143,314
143,118
143,170
143,147
143,175
143,240
143,162
276,166
276,118
276,144
276,316
276,240
276,27
276,265
276,258
276,162
248,15
248,66
248,107
109,278
109,151
1,193
1,322
1,285
1,180
1,275
1,170
1,179
1,240
1,265
1,162
196,166
196,285
196,158
196,314
196,275
196,241
196,279
196,179
196,316
196,63
196,80
196,269
196,265
196,294
196,325
133,151
133,179
133,295
133,292
133,63
133,312
133,140
127,165
127,170
127,316
127,292
147,230
147,193
147,187
147,158
147,118
147,217
147,67
147,60
147,257
147,131
147,86
147,175
147,20
147,295
147,271
147,229
147,2
147,18
147,240
147,294
134,118
134,180
134,69
134,293
134,315
134,289
134,312
139,166
139,257
139,270
139,315
139,4
139,27
139,97
173,322
173,247
252,322
252,70
252,204
252,285
252,118
252,275
252,241
252,293
252,315
252,316
252,272
252,240
252,294
252,325
252,258
225,151
225,273
225,268
225,82
253,278
253,70
253,158
253,279
253,69
253,163
253,316
253,292
253,219
253,80
253,269
253,27
253,311
253,265
253,48
110,278
110,322
110,166
110,285
110,314
110,180
110,275
110,248
110,69
110,179
110,240
110,294
110,162
144,315
144,240
144,283
144,294
21,278
21,322
21,70
21,204
21,285
21,170
21,144
21,315
21,71
21,292
21,294
21,325
21,162
58,314
58,170
58,248
58,69
58,177
58,315
58,148
58,162
194,204
194,182
194,20
194,51
194,33
194,46
194,238
73,165
73,204
73,314
73,118
73,170
73,247
73,122
73,270
73,192
73,179
73,71
73,240
73,65
73,162
257,166
257,158
257,239
257,147
257,192
257,175
257,117
257,229
257,240
257,27
136,118
247,8
247,29
247,173
247,271
247,10
131,166
131,191
131,314
131,118
131,151
131,222
131,279
131,170
131,147
131,247
131,270
131,192
131,39
131,315
131,268
131,292
131,312
131,240
131,140
