# 节点数  边数   ,197  951
193,162
193,191
193,180
193,40
61,127
61,188
61,70
61,154
61,109
9,48
9,125
9,188
9,192
9,176
9,36
9,126
9,96
9,37
9,154
9,183
9,109
108,127
45,127
45,170
45,176
45,43
45,37
45,97
45,190
45,50
45,154
45,175
45,179
45,183
73,179
68,127
68,50
68,175
94,127
94,188
94,189
94,154
94,175
94,109
103,70
103,189
103,97
103,154
103,183
103,121
103,109
132,127
132,172
49,175
29,70
29,176
29,43
29,179
29,121
125,127
62,108
62,188
62,70
62,157
62,191
62,184
62,172
62,109
47,10
47,20
47,50
47,146
90,127
90,159
90,191
90,156
90,30
76,162
76,154
85,127
85,189
85,154
122,127
59,136
157,117
157,111
157,189
133,48
133,125
133,122
133,170
133,192
133,91
133,126
133,96
133,189
133,180
133,172
133,97
133,190
133,50
133,154
133,179
133,183
133,121
133,109
5,127
5,125
5,188
5,70
5,170
5,139
5,36
5,86
5,126
5,37
5,180
5,105
5,97
5,50
5,154
5,175
5,179
5,121
170,111
170,189
170,30
170,183
150,125
150,47
150,43
150,37
150,189
116,126
116,37
116,101
116,109
11,127
11,36
11,91
11,126
11,154
11,109
131,188
131,176
131,50
131,179
131,183
171,47
171,176
171,36
171,191
171,182
171,37
171,97
171,50
171,179
39,70
39,121
114,188
114,192
114,86
114,97
114,38
114,183
17,193
17,70
17,128
17,189
17,121
192,114
192,117
192,87
51,193
51,176
51,43
51,182
51,96
51,189
51,105
51,179
51,183
19,71
19,154
142,184
142,190
158,70
158,169
158,121
176,127
176,48
176,70
176,51
176,168
176,111
176,130
176,24
176,126
176,178
176,69
176,13
176,123
176,27
176,104
176,163
176,146
176,177
176,194
65,188
65,70
65,183
10,127
10,125
10,47
10,188
10,70
10,176
10,191
10,169
10,189
10,179
10,121
41,91
41,167
41,182
41,112
41,189
41,78
41,154
41,175
41,30
88,70
88,189
88,97
117,157
117,96
117,189
117,121
139,127
139,70
139,5
139,53
139,98
159,188
159,70
159,96
159,189
159,42
168,70
168,170
168,176
168,43
168,182
168,37
168,42
168,97
168,50
160,48
160,170
160,176
160,43
160,96
160,42
160,97
160,50
160,175
160,179
0,188
0,70
0,189
0,97
0,154
0,121
0,109
111,127
111,70
111,157
111,170
111,176
111,43
111,189
111,184
111,42
111,172
111,97
111,154
111,179
111,183
111,121
111,109
36,9
36,127
36,5
36,91
36,164
36,53
36,28
36,87
20,47
20,176
20,37
20,179
173,70
173,154
173,179
173,109
1,127
1,154
1,179
1,109
130,188
130,176
130,97
130,50
130,175
130,179
130,183
82,184
82,97
82,190
91,127
91,70
91,142
91,41
91,36
91,53
91,96
91,13
91,184
91,149
91,2
91,12
91,154
91,183
83,70
83,43
83,182
83,189
83,190
161,70
161,182
161,189
161,172
161,154
161,183
162,176
162,43
162,50
162,175
162,179
162,121
66,188
66,43
66,154
66,183
66,109
14,189
14,183
14,109
35,188
35,43
35,189
35,92
35,109
128,13
128,30
128,152
44,188
44,70
44,135
44,126
44,154
44,109
84,70
195,188
52,188
52,70
52,191
135,30
135,183
18,125
18,192
18,176
18,86
18,126
18,96
18,37
18,169
18,105
18,97
18,190
18,154
18,179
18,110
167,70
167,189
167,154
167,181
167,183
167,121
46,127
46,70
46,17
46,160
46,162
46,43
46,75
46,13
46,106
46,16
46,183
46,152
46,60
118,127
118,189
21,189
21,121
24,176
24,189
95,176
95,126
95,96
43,150
43,46
43,24
43,58
43,186
86,87
137,188
137,70
137,154
137,92
137,183
191,193
164,127
164,188
164,70
164,91
164,96
164,109
126,9
126,5
126,116
126,91
126,178
126,96
126,69
126,33
126,80
126,2
126,28
126,67
126,152
126,140
126,129
178,170
178,176
178,191
178,126
178,96
75,182
75,179
182,41
182,168
182,83
182,75
182,2
182,40
182,175
182,81
53,91
53,183
96,62
96,91
96,126
96,178
96,87
22,49
22,70
22,154
22,175
22,179
112,144
141,126
141,154
141,143
141,179
37,5
37,150
37,116
37,171
37,117
37,168
37,20
37,162
37,69
37,13
37,189
37,27
37,25
37,146
37,194
37,152
169,29
169,47
169,158
169,99
169,31
169,2
169,67
69,185
69,176
69,126
69,189
69,50
13,127
13,48
13,125
13,47
13,176
13,50
13,175
13,179
13,110
13,183
72,126
33,188
33,70
33,176
33,126
33,96
33,184
33,179
33,183
180,193
180,133
180,183
105,29
105,43
105,156
105,175
105,146
105,30
105,152
105,151
26,127
26,188
26,135
26,154
26,109
123,70
123,176
123,109
184,53
184,33
184,154
27,193
27,48
27,125
27,70
27,157
27,170
27,192
27,176
27,43
27,126
27,37
27,169
27,189
27,105
27,172
27,97
27,50
27,154
27,175
27,179
27,110
104,176
104,36
104,43
104,126
104,96
104,121
56,127
56,188
56,70
56,126
56,189
56,154
56,183
78,41
78,154
196,113
42,48
42,76
42,170
42,159
42,168
42,160
42,111
42,52
42,75
42,13
42,194
42,152
42,153
89,92
172,127
172,159
172,43
172,152
31,188
31,70
31,43
31,154
31,109
106,176
106,168
106,162
106,69
106,13
106,146
106,152
174,70
174,176
174,97
174,154
174,183
163,170
163,176
163,43
163,189
163,175
93,70
93,154
80,127
80,125
80,188
80,70
80,191
80,126
80,37
80,154
80,109
107,70
107,154
107,179
149,127
149,188
149,70
149,189
149,154
149,109
54,179
54,109
2,91
2,126
2,182
2,190
2,179
134,183
28,127
28,188
28,36
28,126
28,154
28,109
