# 节点数  边数   ,943  7120
292,542
292,453
292,185
292,190
292,840
595,212
595,107
81,730
81,901
81,896
81,750
81,898
81,27
22,145
3,819
3,763
3,28
3,210
3,306
3,272
3,557
3,823
3,212
3,844
3,271
3,926
3,50
3,145
3,173
3,901
3,62
3,21
3,858
3,752
3,810
3,790
3,412
3,300
3,284
3,260
3,496
3,289
3,846
3,355
3,75
3,152
3,578
3,907
3,347
3,307
3,905
3,304
3,930
3,273
3,589
3,416
3,107
3,415
3,23
3,408
3,338
3,46
3,711
3,750
3,799
3,720
3,259
3,680
3,372
3,407
3,776
3,851
3,404
3,898
3,124
3,48
3,560
3,458
3,780
3,71
3,36
3,571
3,740
3,222
3,163
3,727
3,539
3,26
3,305
3,937
3,594
3,211
3,185
3,877
3,201
3,308
3,393
3,621
3,180
3,832
3,181
3,464
3,428
3,299
3,738
3,325
3,79
3,732
3,719
169,159
169,28
169,919
169,856
169,730
169,143
169,42
169,21
169,260
169,849
169,846
169,75
169,161
169,307
169,715
169,625
169,16
169,163
169,157
169,376
169,41
169,728
169,537
169,529
169,719
31,750
31,163
31,732
340,612
340,118
340,253
340,69
340,466
340,100
340,86
139,159
139,919
139,455
139,178
139,846
139,75
139,720
139,404
139,114
139,383
139,621
277,212
277,50
277,928
277,21
277,858
277,752
277,880
277,178
277,711
277,760
277,584
277,723
277,299
277,738
317,253
317,36
317,34
879,501
879,878
638,86
313,729
313,272
313,601
313,118
313,473
313,460
313,411
313,60
313,469
313,0
313,67
313,475
313,551
313,329
170,516
170,21
170,752
170,220
170,750
170,794
170,475
170,571
170,828
170,163
170,157
170,797
170,566
170,35
170,325
499,28
499,4
499,24
827,463
159,145
159,547
839,479
839,62
839,837
922,595
922,171
922,385
918,386
918,41
405,52
93,271
93,926
93,319
93,50
93,354
93,21
93,171
93,790
93,380
93,118
93,568
93,75
93,69
93,650
93,60
93,107
93,23
93,84
93,281
93,100
93,124
93,24
93,16
93,52
93,826
93,157
93,114
93,35
93,537
93,79
616,50
616,723
931,41
182,129
182,19
182,343
182,473
182,785
182,60
182,526
182,415
182,259
182,231
182,316
182,30
182,825
182,177
182,748
182,70
28,16
854,901
854,711
722,796
722,50
722,898
722,737
722,848
210,711
306,413
306,42
306,412
306,114
306,318
787,742
881,306
881,110
881,62
881,224
881,786
881,78
897,926
897,187
490,473
490,243
585,21
585,670
585,734
585,539
585,114
585,211
254,536
254,358
254,74
254,33
254,440
254,16
557,819
557,747
671,604
54,567
54,212
54,447
54,88
54,291
54,496
54,118
54,289
54,69
54,485
54,122
54,281
54,100
54,316
54,658
54,760
54,780
54,71
54,36
54,16
54,539
54,26
54,211
54,865
54,537
54,27
54,384
54,181
54,464
54,336
54,79
14,182
14,28
14,210
14,729
14,688
14,447
14,319
14,221
14,50
14,479
14,145
14,173
14,291
14,534
14,752
14,601
14,171
14,284
14,118
14,105
14,125
14,531
14,846
14,69
14,578
14,907
14,347
14,307
14,60
14,755
14,106
14,590
14,332
14,23
14,216
14,750
14,610
14,776
14,346
14,822
14,58
14,71
14,36
14,16
14,52
14,731
14,35
