xxx,xxx
0,7.268800232601607e-05
1,1.038400033228801e-05
2,1.038400033228801e-05
3,0.002014496064463874
4,0.00018691200598118418
5,3.115200099686403e-05
6,2.076800066457602e-05
7,4.153600132915204e-05
8,2.076800066457602e-05
9,4.153600132915204e-05
10,6.230400199372806e-05
11,0.00018691200598118418
12,9.345600299059209e-05
13,1.038400033228801e-05
14,0.0001765280056488962
15,5.192000166144005e-05
16,1.038400033228801e-05
17,1.038400033228801e-05
18,0.0002699840086394883
19,1.038400033228801e-05
20,2.076800066457602e-05
21,1.038400033228801e-05
22,0.00012460800398745613
23,1.038400033228801e-05
24,2.076800066457602e-05
25,0.0001038400033228801
26,4.153600132915204e-05
27,3.115200099686403e-05
28,9.345600299059209e-05
29,2.076800066457602e-05
30,6.230400199372806e-05
31,1.038400033228801e-05
32,4.153600132915204e-05
33,0.0002803680089717763
34,5.192000166144005e-05
35,1.038400033228801e-05
36,3.115200099686403e-05
37,0.00013499200431974415
38,5.192000166144005e-05
39,2.076800066457602e-05
40,2.076800066457602e-05
41,3.115200099686403e-05
42,4.153600132915204e-05
43,1.038400033228801e-05
44,1.038400033228801e-05
45,0.0006022720192727046
46,0.00045689601462067244
47,1.038400033228801e-05
48,0.001028016032896513
49,1.038400033228801e-05
50,1.038400033228801e-05
51,9.345600299059209e-05
52,1.038400033228801e-05
53,1.038400033228801e-05
54,1.038400033228801e-05
55,0.0002803680089717763
56,1.038400033228801e-05
57,1.038400033228801e-05
58,0.0001038400033228801
59,1.038400033228801e-05
60,0.0004776640152852485
61,0.0001765280056488962
62,0.00012460800398745613
63,2.076800066457602e-05
64,0.0007891840252538888
65,2.076800066457602e-05
66,1.038400033228801e-05
67,2.076800066457602e-05
68,4.153600132915204e-05
69,0.00018691200598118418
70,1.038400033228801e-05
71,5.192000166144005e-05
72,1.038400033228801e-05
73,1.038400033228801e-05
74,8.307200265830409e-05
75,9.345600299059209e-05
76,6.230400199372806e-05
77,6.230400199372806e-05
78,3.115200099686403e-05
79,3.115200099686403e-05
80,0.00045689601462067244
81,0.0001038400033228801
82,6.230400199372806e-05
83,7.268800232601607e-05
84,0.00014537600465203214
85,2.076800066457602e-05
86,0.0003115200099686403
87,1.038400033228801e-05
88,2.076800066457602e-05
89,3.115200099686403e-05
90,0.0013603040435297294
91,6.230400199372806e-05
92,0.00024921600797491226
93,2.076800066457602e-05
94,2.076800066457602e-05
95,1.038400033228801e-05
96,2.076800066457602e-05
97,1.038400033228801e-05
98,9.345600299059209e-05
99,0.00024921600797491226
100,1.038400033228801e-05
101,0.00011422400365516811
102,0.0003219040103009283
103,4.153600132915204e-05
104,5.192000166144005e-05
105,1.038400033228801e-05
106,7.268800232601607e-05
107,1.038400033228801e-05
108,1.038400033228801e-05
109,0.0012564640402068492
110,0.0003011360096363523
111,2.076800066457602e-05
112,8.307200265830409e-05
113,1.038400033228801e-05
114,6.230400199372806e-05
115,1.038400033228801e-05
116,0.0002076800066457602
