worker_id,task_id,label
0,0,5
0,83,4
0,87,5
1,0,5
2,0,5
2,32,5
2,58,3
2,71,5
2,170,4
3,0,5
3,10,5
3,39,5
3,96,5
3,135,3
3,201,4
4,0,5
4,16,5
4,24,5
4,111,5
4,123,5
4,125,5
4,133,5
4,169,5
4,176,5
5,0,5
5,14,5
5,135,3
5,197,4
6,0,5
6,14,5
6,54,4
6,95,5
7,0,5
7,1,5
7,11,5
7,44,5
7,56,5
7,67,5
7,109,5
7,127,5
7,131,5
7,156,4
7,158,5
8,0,5
8,16,5
8,24,4
9,0,4
9,1,5
9,2,5
9,4,5
9,11,4
9,16,5
9,19,4
9,30,5
9,31,4
9,63,5
9,109,4
9,123,4
9,156,4
10,0,4
10,2,5
10,3,5
10,5,4
10,7,5
10,8,5
10,10,4
10,11,3
10,18,4
10,23,4
10,28,4
10,31,4
10,32,5
10,38,5
10,41,3
10,44,4
10,47,5
10,48,4
10,53,4
10,54,4
10,57,3
10,59,4
10,60,5
10,61,3
10,62,5
10,65,3
10,67,4
10,71,5
10,72,4
10,73,3
10,79,4
10,89,4
10,90,5
10,91,5
10,93,5
10,103,4
10,119,4
10,120,4
10,124,4
10,126,4
10,131,5
10,132,4
10,134,4
10,143,4
10,144,3
10,147,4
10,150,5
10,157,4
10,158,5
10,159,4
10,163,4
10,169,4
10,173,5
10,179,3
10,181,4
10,185,4
10,188,3
10,197,4
11,0,4
12,0,5
12,4,5
12,11,5
12,35,5
12,37,5
12,44,5
12,60,5
12,62,4
12,63,4
12,73,5
12,79,5
12,92,5
12,93,5
12,119,5
12,127,4
12,135,5
12,147,5
12,155,5
12,170,4
12,179,4
13,0,4
13,2,5
13,23,5
13,42,5
13,46,5
13,52,5
13,61,5
13,89,5
13,94,5
13,109,5
13,119,5
13,127,5
13,158,5
13,161,4
13,184,5
14,0,4
14,46,5
15,0,5
15,14,5
15,44,5
15,46,5
15,91,5
15,180,3
16,0,5
16,63,4
17,0,5
17,54,3
17,135,4
17,197,5
18,0,5
18,88,5
18,97,5
18,143,4
19,0,5
19,4,4
19,7,5
19,8,5
19,11,5
19,12,5
19,14,5
19,15,5
19,25,5
19,32,5
19,35,4
19,45,5
19,47,5
19,50,4
19,54,5
19,63,5
19,66,4
19,68,5
19,70,5
19,71,5
19,78,4
19,81,4
19,91,5
19,95,4
19,97,4
19,100,5
19,103,5
19,111,4
19,114,5
19,150,4
19,156,4
19,164,5
19,167,4
19,170,5
19,172,5
19,187,4
20,0,5
20,37,5
20,187,5
21,0,5
21,14,5
21,44,5
21,70,5
21,194,5
22,0,5
22,6,5
22,8,5
22,22,5
22,35,5
22,64,5
22,93,5
22,96,5
22,189,5
23,0,4
23,2,4
23,3,4
23,5,4
23,6,5
23,7,4
23,8,4
23,10,4
23,11,4
23,12,4
23,13,4
23,14,4
23,15,4
23,18,4
23,19,4
23,22,5
23,25,4
23,29,2
23,33,4
23,34,4
23,37,4
23,39,4
23,40,4
23,41,4
23,42,4
23,43,4
23,46,4
23,49,4
23,52,4
23,53,4
23,54,4
23,55,4
23,56,4
23,58,4
23,60,4
23,61,4
23,63,4
23,65,4
23,66,4
23,69,4
23,70,4
23,73,4
23,76,4
23,79,4
23,80,5
23,81,4
23,83,4
23,87,5
23,88,4
23,89,4
23,91,4
23,93,4
23,94,4
23,96,5
23,97,4
23,98,4
23,100,4
23,104,4
23,113,4
23,119,4
23,124,3
23,129,4
23,131,4
23,135,4
23,138,4
23,145,4
23,150,4
23,152,4
23,153,4
23,163,4
23,170,3
23,173,4
23,174,4
23,177,4
23,180,4
23,183,4
23,193,4
23,197,4
23,200,4
23,201,4
24,0,4
25,0,5
25,9,5
25,37,5
25,117,3
25,119,4
25,135,5
25,139,5
25,144,5
25,153,5
26,0,5
26,2,5
26,11,3
26,184,5
27,0,5
27,9,4
27,44,5
27,63,5
27,66,4
27,124,4
27,127,5
27,200,3
28,0,5
28,29,5
28,87,5
28,125,5
28,135,5
29,0,5
29,11,5
29,172,5
30,0,5
30,8,5
31,0,5
31,4,5
31,7,5
31,19,4
31,52,5
31,53,5
31,60,5
31,69,4
31,71,5
31,72,5
31,88,5
31,89,4
31,101,5
31,138,5
31,169,5
32,0,5
32,39,5
33,0,5
33,1,5
33,9,5
33,13,5
33,24,5
33,47,5
33,125,5
33,171,5
33,191,4
34,0,4
34,46,5
34,92,5
34,144,5
34,155,5
35,0,5
35,47,5
35,106,5
35,132,4
35,147,5
35,148,5
35,168,5
35,193,3
35,194,5
35,200,5
36,0,5
36,8,5
37,0,5
37,8,5
37,11,5
37,46,5
37,94,5
37,168,5
38,0,4
38,42,5
38,53,5
38,54,5
38,91,5
38,123,5
38,150,3
38,153,4
38,154,5
38,167,5
38,191,5
39,0,5
39,158,4
40,0,5
40,24,5
40,67,5
40,103,5
40,109,5
40,111,4
40,168,5
40,200,5
41,0,5
41,67,5
41,71,5
41,75,5
41,173,4
41,185,4
42,0,4
42,37,4
43,0,5
43,32,5
44,0,5
45,0,4
45,30,4
46,0,5
46,35,5
47,0,5
47,56,3
48,0,5
48,7,5
48,58,5
49,0,5
49,56,5
49,63,4
49,73,5
49,100,5
50,0,5
50,11,4
50,135,5
51,0,5
52,0,5
52,53,4
53,0,5
53,28,5
53,105,5
54,0,5
54,16,5
55,0,5
55,56,5
55,145,5
55,156,5
56,0,5
56,2,5
56,10,5
56,12,4
56,63,4
56,66,4
56,68,4
56,127,4
56,148,4
56,200,4
57,0,5
57,11,5
58,0,5
58,1,4
58,6,5
58,11,4
58,24,5
58,26,4
58,68,4
58,69,5
58,74,3
58,87,5
58,95,3
58,123,5
58,126,5
58,134,4
58,140,5
58,142,5
58,148,4
58,158,4
59,0,5
59,3,4
59,11,5
59,41,5
59,42,4
59,43,5
59,63,5
59,65,5
59,70,4
59,71,5
59,131,5
59,132,5
59,157,3
59,168,5
60,0,5
60,1,5
60,3,5
60,8,5
60,9,4
60,11,5
60,16,4
60,24,5
60,29,5
60,35,4
60,37,1
60,63,5
60,64,3
60,66,2
60,69,4
60,76,4
60,83,5
60,84,4
60,91,5
60,95,5
60,103,5
60,108,4
60,109,5
60,112,5
60,114,4
60,116,5
60,117,5
60,120,4
60,123,5
60,124,5
60,125,4
60,128,5
60,133,5
60,135,5
60,137,5
60,147,4
60,148,5
60,149,5
60,153,2
60,154,5
60,168,5
60,173,5
60,175,5
60,176,5
60,189,3
60,196,3
60,197,5
61,0,5
61,60,5
61,71,5
62,0,4
62,2,5
62,11,4
62,14,3
63,1,5
64,1,5
65,1,5
65,4,5
65,5,5
65,14,5
65,25,5
65,33,5
65,34,5
65,42,5
65,52,5
65,53,5
65,54,5
65,58,5
65,68,5
65,69,5
65,73,4
65,75,5
65,89,5
65,91,4
65,93,5
65,100,4
65,105,5
65,114,5
65,119,5
65,122,5
65,130,5
65,135,5
65,143,5
65,145,5
65,150,4
65,154,5
65,166,5
65,170,5
65,171,5
65,181,2
65,197,5
66,1,5
66,6,5
66,30,4
66,47,3
66,81,5
66,94,5
66,109,4
66,148,4
66,156,4
66,158,5
66,161,5
66,169,4
66,172,3
66,187,4
67,1,5
67,6,5
67,8,5
67,9,4
67,12,4
67,14,4
67,21,4
67,25,4
67,28,5
67,42,4
67,48,4
67,54,4
67,63,5
67,66,4
67,67,4
67,89,5
67,90,5
67,96,5
67,102,5
67,118,2
67,120,3
67,135,5
67,141,3
67,142,3
67,150,5
67,153,4
67,155,5
67,159,4
67,177,5
67,178,5
67,184,5
67,197,5
68,1,5
68,8,4
68,12,3
68,37,4
68,149,4
68,187,4
69,1,5
69,35,5
69,49,5
69,74,5
69,149,4
69,184,5
70,1,5
70,9,4
70,23,5
70,35,4
70,54,3
70,189,3
70,197,3
71,1,5
71,180,5
72,1,5
72,2,5
72,12,5
72,27,5
72,46,5
72,115,3
72,135,4
73,1,4
73,8,5
73,92,5
73,98,5
73,131,4
74,1,5
74,34,4
74,109,4
74,133,4
74,135,4
74,187,4
75,1,5
75,8,5
76,1,5
76,148,5
77,1,4
77,148,5
78,1,5
78,15,5
78,35,5
78,51,5
78,74,5
78,94,5
78,103,5
78,127,5
78,153,5
78,193,5
79,1,5
79,4,5
79,51,5
79,73,4
80,1,5
80,62,5
80,67,5
81,1,5
81,12,5
