dataset,GoodReadsDatasets_SWTest/GoodReads_4845_309t
ALPHA,0.1
G_Size,5
Iteration Count,72
worker_id,worker_severity
0,-0.14599382230535723
1,-0.3386716149777726
2,-0.842187497752104
3,0.16212636369697658
4,-0.0038095456287633956
5,0.03665688877611916
6,-0.057583828794551775
7,-0.12967291990905047
8,0.1826139599162135
9,0.2113487321755342
10,-0.03211458830800575
11,-0.9151159165662425
12,0.15273279170171858
13,-0.2249100700033203
14,0.614795085997995
15,0.13266186100016777
16,-0.10675968120774648
17,0.3044004314987057
18,0.014649504391004164
19,-0.011051972781002539
20,0.23993979890613845
21,0.1355169586417911
22,-0.1715191183207732
23,-0.35633639273078926
24,-0.2110917577174534
25,0.4728594029038474
26,-0.4649341331331611
27,-0.1942486260192482
28,-0.08007376390156204
29,0.24920234280641054
30,-0.06213806080843212
31,0.32765608214773095
32,-0.05505721639207272
33,0.2528845949061895
34,-0.6350653942625464
35,0.10725638006469602
36,0.27036371128279607
37,0.08711759105717344
38,-0.040058235536251985
39,-0.47282378880658604
40,-0.28792917913069205
41,0.30908619402197973
42,-0.4783509443268207
43,0.13227224617158254
44,0.21974858817650522
45,0.041107773241060824
46,-1.3997083090613531
47,-0.7196804560730743
48,-0.22009141691244222
49,0.1102369188461898
50,-0.2510941157044642
51,0.19289866257744318
52,-0.21039568138121878
53,0.3188319107753716
54,0.32108893210672373
55,-1.1579747721021652
56,0.24795808432500877
57,0.22481869808257077
58,0.8276661077725845
59,-0.09370312866338686
60,-0.02632229199900612
61,0.1769781576568544
62,-0.08092624708811327
63,-0.125869437329594
64,-0.27751597657440435
65,0.7071471578223983
66,0.6335419926516933
67,-1.2703034258218089
68,0.36536449285668
69,0.6273591044026157
70,0.2982834650188779
71,-0.4473498097197567
72,0.8741359363691559
73,0.2893313939067041
74,0.15291568409250408
75,0.43767749864521555
76,-0.24996368640887676
77,-0.0974449019594299
78,-0.041504215321725185
79,0.15876946176498147
80,0.36033387864208966
81,-0.2978435088603474
82,-1.0759642861541132
83,-0.6290085763994243
84,0.5576561434022127
85,0.2393643811316125
86,0.49382898513065393
87,-0.2758619184226932
88,-1.124789290381895
89,0.5658464850239142
90,-1.6277489218185528
91,0.19979537163541292
92,0.5101075659324588
93,0.10698002208767626
94,-0.16791698425744922
95,0.6585826418717986
96,0.13090560291368192
97,0.7787444372530964
98,-0.13520253789233205
99,0.5459573013222492
100,-0.29425623213402496
101,-0.06618390990035573
102,0.23204635744587443
103,-0.6793321775105667
104,0.5126381693935064
105,0.0015919376281914607
106,-1.304175442279105
107,0.13665718432215707
108,0.45502593782210216
109,-0.5285042042198208
110,-0.21103753927698318
111,-0.3771065567532547
112,-0.058391908549728824
113,0.01719518249123784
114,-0.5625048846000376
115,0.6183959141813014
116,0.6218564220534947
117,0.19130571281982728
118,0.023999447332953745
119,-0.030079539616209
120,0.4692224862463561
121,-0.4988098476643049
122,-0.4148941035966955
123,-0.5452910009885981
124,0.27176203691865913
125,0.17742256292096342
126,-0.7608644917755446
127,-0.6522112695014726
128,-0.3718243378704182
129,0.4011745417637219
130,0.027422483730051246
131,-0.03320419622269659
132,0.22227037759751941
133,-0.5272965514063552
134,-0.43342016199505967
135,-0.6879830524272299
136,0.6622127903635975
137,-1.144350743352257
138,0.5027790604802668
139,-0.4452696381367926
140,-1.0732609740879886
141,-0.13543262134167353
142,-0.4017712144204446
143,-0.08975422590391373
144,0.3199159134000629
145,-0.33704682941684944
146,0.2826623762064404
147,0.2058164815813636
148,0.19683603445777878
149,0.5323391387701756
150,0.1645271983991965
151,0.3796527859741557
152,0.15913489531471972
153,-0.11381625225939436
154,0.1747738959877365
155,-0.3220281963127256
156,0.3360681346245138
157,-0.2785836420748416
158,0.21559197693254226
159,-0.03090993579117377
160,-0.7627187388053142
161,-0.053842368447306645
162,-0.21125880413200793
163,-0.2877797320200193
164,-0.46268866688822885
165,-1.01709548327159
166,-0.6142082847561086
167,-0.6721823937198858
168,0.38647003939688224
169,0.17378008515560792
170,0.06790050359963698
171,0.5110774367009397
172,-0.12351812850752382
173,-0.04983414788716631
174,0.20246014145985647
175,-0.3699045297656915
176,0.000849025776662476
177,0.19969033408967934
178,0.0013797035521271638
179,0.06356311936951137
180,0.948026550103527
181,-0.06069356232756848
182,-0.6934854251360302
183,-0.2380830849024925
184,-0.8025057040802475
185,-0.22726923449756686
186,-0.5946797747216798
187,-0.44382929964369594
188,0.4808200899052306
