# 节点数  边数   ,681  11445
345,347
514,498
514,227
514,258
514,58
514,26
514,612
514,645
514,12
610,22
610,227
610,349
610,628
564,339
564,623
564,629
564,282
564,527
564,194
564,362
564,109
564,2
564,12
564,668
519,231
519,315
519,263
519,502
519,111
519,50
519,58
519,644
519,320
519,97
260,519
260,298
260,546
260,486
260,353
260,297
260,629
260,569
260,317
260,587
260,442
260,556
260,213
260,212
260,538
260,389
260,527
260,452
260,112
260,375
260,672
260,33
260,362
260,341
260,349
260,334
260,114
260,328
260,637
260,46
260,543
260,463
260,385
260,469
260,600
260,628
386,651
386,239
386,313
386,643
386,281
386,309
386,233
386,679
386,389
386,102
386,264
386,31
386,533
386,474
386,523
298,602
175,517
175,616
175,486
175,379
175,239
175,353
175,103
175,204
175,294
175,86
175,623
175,422
175,602
175,257
175,643
175,87
175,45
175,88
175,433
175,195
175,615
175,348
175,571
175,71
175,680
175,281
175,502
175,131
175,562
175,491
175,635
175,271
175,340
175,211
175,452
175,347
175,672
175,509
175,341
175,604
175,325
175,305
175,474
175,240
175,481
175,469
175,200
175,302
546,260
546,239
546,578
546,282
546,389
546,373
546,264
546,76
546,612
546,532
546,180
546,17
374,372
374,227
374,153
374,375
374,637
374,106
374,436
517,677
517,476
517,324
517,575
517,527
517,219
517,644
517,106
517,385
517,622
189,244
486,519
486,580
486,297
486,434
486,81
486,529
486,315
486,257
486,88
486,22
486,75
486,615
486,70
486,680
486,281
486,377
486,58
486,26
486,452
486,644
486,64
486,6
486,352
486,314
486,443
486,63
486,98
486,238
486,600
28,298
28,616
28,339
28,132
28,139
28,204
28,657
28,650
28,357
28,313
28,48
28,623
28,677
28,659
28,408
28,372
28,147
28,643
28,327
28,281
28,477
28,606
28,497
28,495
28,569
28,367
28,587
28,324
28,201
28,293
28,670
28,346
28,111
28,492
28,556
28,635
28,121
28,594
28,212
28,389
28,553
28,60
28,611
28,373
28,579
28,527
28,199
28,507
28,264
28,112
28,375
28,494
28,530
28,362
28,341
28,349
28,503
28,592
28,410
28,624
28,613
28,474
28,605
28,555
28,326
28,307
28,38
28,25
28,240
28,586
28,209
28,600
28,628
28,200
28,523
28,216
28,302
301,616
301,582
301,239
301,136
301,427
301,677
301,88
301,293
301,347
301,468
138,519
138,298
138,546
138,580
138,616
138,339
138,239
138,353
138,297
138,312
138,323
138,427
138,86
138,655
138,273
138,650
138,354
138,602
138,521
138,257
138,578
138,147
138,87
138,433
138,462
138,70
138,640
138,348
138,571
138,680
138,274
138,69
138,502
138,476
138,587
138,324
138,425
138,567
138,670
138,492
138,573
138,562
138,575
138,556
138,491
138,635
138,377
138,44
138,579
138,527
138,347
138,112
138,672
138,283
138,243
138,341
138,645
138,349
138,267
138,351
138,613
138,114
138,550
138,141
138,248
138,304
138,474
138,307
138,543
138,238
138,240
138,295
138,447
138,385
138,586
138,515
138,209
138,628
138,668
339,564
339,558
339,343
339,367
339,324
339,318
339,64
339,591
339,2
339,106
339,98
339,662
339,82
398,32
398,476
336,353
336,635
336,377
336,244
336,240
653,128
653,313
653,521
653,151
653,87
653,367
653,346
653,251
653,212
653,428
653,389
653,44
653,119
653,466
653,149
653,375
653,509
653,676
653,302
67,139
67,273
67,547
67,257
67,126
67,531
67,271
67,377
67,625
67,194
67,8
67,644
67,341
67,637
67,474
67,276
444,580
444,204
444,602
444,433
444,324
444,251
444,544
444,570
444,635
444,644
444,352
444,515
450,616
450,379
450,136
450,312
450,655
450,281
450,324
450,293
450,522
450,307
450,61
206,136
206,427
206,657
206,281
206,544
206,121
206,271
206,478
206,385
206,515
411,519
411,298
411,616
411,421
411,520
411,655
411,422
411,195
411,83
411,347
411,352
411,66
411,474
411,135
411,326
411,307
411,588
