worker_id,worker_social_influence
0,0.005873715124816446
1,0.0014684287812041115
2,0.042584434654919234
3,0.005873715124816446
4,0.007342143906020558
5,0.014684287812041116
6,0.00881057268722467
7,0.0014684287812041115
8,0.02936857562408223
9,0.007342143906020558
10,0.002936857562408223
11,0.0014684287812041115
12,0.022026431718061675
13,0.023494860499265784
14,0.020558002936857563
15,0.027900146842878122
16,0.005873715124816446
17,0.023494860499265784
18,0.0014684287812041115
19,0.007342143906020558
20,0.002936857562408223
21,0.0014684287812041115
22,0.010279001468428781
23,0.0014684287812041115
24,0.01762114537444934
25,0.055800293685756244
26,0.08516886930983847
27,0.024963289280469897
28,0.016152716593245228
29,0.002936857562408223
30,0.002936857562408223
31,0.014684287812041116
32,0.010279001468428781
33,0.020558002936857563
34,0.016152716593245228
35,0.030837004405286344
36,0.007342143906020558
37,0.010279001468428781
38,0.08223201174743025
39,0.039647577092511016
40,0.002936857562408223
41,0.004405286343612335
42,0.01762114537444934
43,0.007342143906020558
44,0.048458149779735685
45,0.004405286343612335
46,0.0381791483113069
47,0.016152716593245228
48,0.05433186490455213
49,0.010279001468428781
50,0.01908957415565345
51,0.00881057268722467
52,0.024963289280469897
53,0.007342143906020558
54,0.002936857562408223
55,0.002936857562408223
56,0.0014684287812041115
57,0.010279001468428781
58,0.030837004405286344
59,0.005873715124816446
60,0.01762114537444934
61,0.04552129221732746
62,0.007342143906020558
63,0.01908957415565345
64,0.013215859030837005
65,0.032305433186490456
66,0.010279001468428781
67,0.030837004405286344
68,0.0381791483113069
69,0.024963289280469897
70,0.049926578560939794
71,0.016152716593245228
72,0.005873715124816446
73,0.010279001468428781
74,0.010279001468428781
75,0.005873715124816446
76,0.014684287812041116
77,0.005873715124816446
78,0.004405286343612335
79,0.005873715124816446
80,0.007342143906020558
81,0.013215859030837005
82,0.05433186490455213
83,0.041116005873715125
84,0.002936857562408223
85,0.007342143906020558
86,0.14684287812041116
87,0.027900146842878122
88,0.0513950073421439
89,0.014684287812041116
90,0.007342143906020558
91,0.013215859030837005
92,0.002936857562408223
93,0.013215859030837005
94,0.004405286343612335
95,0.0014684287812041115
96,0.002936857562408223
97,0.032305433186490456
98,0.01762114537444934
99,0.0014684287812041115
100,0.013215859030837005
101,0.014684287812041116
102,0.00881057268722467
103,0.007342143906020558
104,0.0014684287812041115
105,0.0014684287812041115
106,0.03671071953010279
107,0.007342143906020558
108,0.010279001468428781
109,0.02936857562408223
110,0.024963289280469897
111,0.02643171806167401
112,0.0381791483113069
113,0.011747430249632892
114,0.06754772393538913
115,0.011747430249632892
116,0.004405286343612335
117,0.0014684287812041115
118,0.03524229074889868
119,0.014684287812041116
120,0.005873715124816446
121,0.033773861967694566
122,0.0014684287812041115
123,0.004405286343612335
124,0.010279001468428781
125,0.004405286343612335
126,0.01908957415565345
127,0.02643171806167401
128,0.0631424375917768
129,0.02936857562408223
130,0.0014684287812041115
131,0.0631424375917768
132,0.005873715124816446
133,0.004405286343612335
134,0.027900146842878122
135,0.07929515418502203
136,0.18795888399412627
137,0.01762114537444934
138,0.0014684287812041115
139,0.022026431718061675
140,0.010279001468428781
141,0.05726872246696035
142,0.004405286343612335
143,0.011747430249632892
144,0.005873715124816446
145,0.01908957415565345
146,0.004405286343612335
147,0.0513950073421439
148,0.0014684287812041115
149,0.04405286343612335
150,0.0014684287812041115
151,0.06607929515418502
152,0.01908957415565345
153,0.00881057268722467
154,0.022026431718061675
155,0.01762114537444934
156,0.002936857562408223
157,0.002936857562408223
158,0.00881057268722467
159,0.004405286343612335
160,0.00881057268722467
161,0.011747430249632892
162,0.007342143906020558
163,0.013215859030837005
164,0.004405286343612335
165,0.004405286343612335
166,0.002936857562408223
167,0.0014684287812041115
168,0.01762114537444934
169,0.00881057268722467
170,0.0014684287812041115
171,0.01908957415565345
172,0.014684287812041116
173,0.0014684287812041115
174,0.016152716593245228
