worker_id,worker_social_influence
0,0.00017196904557179707
1,0.00034393809114359415
2,0.00017196904557179707
3,0.002407566638005159
4,0.00017196904557179707
5,0.00017196904557179707
6,0.00017196904557179707
7,0.00034393809114359415
8,0.0005159071367153912
9,0.0005159071367153912
10,0.00017196904557179707
11,0.00017196904557179707
12,0.00017196904557179707
13,0.00017196904557179707
14,0.0010318142734307824
15,0.002063628546861565
16,0.00017196904557179707
17,0.00017196904557179707
18,0.00034393809114359415
19,0.00034393809114359415
20,0.001891659501289768
21,0.00017196904557179707
22,0.0005159071367153912
23,0.002235597592433362
24,0.00034393809114359415
25,0.00017196904557179707
26,0.00017196904557179707
27,0.00017196904557179707
28,0.00017196904557179707
29,0.00017196904557179707
30,0.00017196904557179707
31,0.00034393809114359415
32,0.0005159071367153912
33,0.00017196904557179707
34,0.00017196904557179707
35,0.00017196904557179707
36,0.00034393809114359415
37,0.0006878761822871883
38,0.0015477214101461737
39,0.00017196904557179707
40,0.0015477214101461737
41,0.0006878761822871883
42,0.00017196904557179707
43,0.0060189165950128975
44,0.0005159071367153912
45,0.0008598452278589854
46,0.0005159071367153912
47,0.00017196904557179707
48,0.00017196904557179707
49,0.00017196904557179707
50,0.00034393809114359415
51,0.0005159071367153912
52,0.00034393809114359415
53,0.00017196904557179707
54,0.00017196904557179707
55,0.0005159071367153912
56,0.00412725709372313
57,0.00034393809114359415
58,0.0005159071367153912
59,0.0010318142734307824
60,0.00017196904557179707
61,0.0017196904557179708
62,0.00017196904557179707
63,0.00017196904557179707
64,0.002063628546861565
65,0.00017196904557179707
66,0.00017196904557179707
67,0.00017196904557179707
68,0.0015477214101461737
69,0.00034393809114359415
70,0.00034393809114359415
71,0.0008598452278589854
72,0.0006878761822871883
73,0.0005159071367153912
74,0.0012037833190025795
75,0.0005159071367153912
76,0.00017196904557179707
77,0.002063628546861565
78,0.002407566638005159
79,0.0012037833190025795
80,0.0008598452278589854
81,0.001891659501289768
82,0.002407566638005159
83,0.00017196904557179707
84,0.00034393809114359415
85,0.00017196904557179707
86,0.00034393809114359415
87,0.00017196904557179707
88,0.00017196904557179707
89,0.0017196904557179708
90,0.0012037833190025795
91,0.00017196904557179707
92,0.00017196904557179707
93,0.00017196904557179707
94,0.0006878761822871883
95,0.00017196904557179707
96,0.00017196904557179707
97,0.0005159071367153912
98,0.002063628546861565
99,0.0013757523645743766
100,0.0005159071367153912
101,0.00017196904557179707
102,0.0006878761822871883
103,0.00017196904557179707
104,0.00017196904557179707
105,0.00017196904557179707
106,0.00017196904557179707
107,0.0015477214101461737
108,0.00017196904557179707
109,0.0012037833190025795
110,0.00034393809114359415
111,0.0006878761822871883
112,0.00017196904557179707
113,0.0005159071367153912
114,0.00034393809114359415
115,0.0005159071367153912
116,0.00017196904557179707
117,0.00017196904557179707
118,0.0008598452278589854
119,0.00017196904557179707
120,0.00017196904557179707
121,0.0017196904557179708
122,0.0012037833190025795
123,0.00017196904557179707
124,0.00017196904557179707
125,0.0008598452278589854
126,0.00017196904557179707
127,0.002235597592433362
128,0.0017196904557179708
129,0.001891659501289768
130,0.0012037833190025795
131,0.00034393809114359415
132,0.0017196904557179708
133,0.00017196904557179707
134,0.0013757523645743766
135,0.00017196904557179707
