worker_id,worker_social_influence
0,0.006578947368421052
1,0.0013157894736842105
2,0.002631578947368421
3,0.0013157894736842105
4,0.02763157894736842
5,0.002631578947368421
6,0.009210526315789473
7,0.0013157894736842105
8,0.007894736842105263
9,0.0013157894736842105
10,0.0013157894736842105
11,0.006578947368421052
12,0.002631578947368421
13,0.006578947368421052
14,0.10263157894736842
15,0.0013157894736842105
16,0.0013157894736842105
17,0.04078947368421053
18,0.002631578947368421
19,0.075
20,0.056578947368421055
21,0.04078947368421053
22,0.075
23,0.04736842105263158
24,0.04868421052631579
25,0.011842105263157895
26,0.035526315789473684
27,0.003947368421052632
28,0.009210526315789473
29,0.06184210526315789
30,0.002631578947368421
31,0.019736842105263157
32,0.002631578947368421
33,0.06184210526315789
34,0.017105263157894738
35,0.002631578947368421
36,0.0013157894736842105
37,0.0013157894736842105
38,0.009210526315789473
39,0.0013157894736842105
40,0.07894736842105263
41,0.003947368421052632
42,0.03684210526315789
43,0.002631578947368421
44,0.006578947368421052
45,0.006578947368421052
46,0.005263157894736842
47,0.003947368421052632
48,0.002631578947368421
49,0.056578947368421055
50,0.005263157894736842
51,0.0013157894736842105
52,0.0013157894736842105
53,0.03684210526315789
54,0.06710526315789474
55,0.039473684210526314
56,0.003947368421052632
57,0.007894736842105263
58,0.014473684210526316
59,0.02236842105263158
60,0.025
61,0.0013157894736842105
62,0.0013157894736842105
63,0.060526315789473685
64,0.002631578947368421
65,0.0013157894736842105
66,0.005263157894736842
67,0.019736842105263157
68,0.0013157894736842105
69,0.0013157894736842105
70,0.08289473684210526
71,0.005263157894736842
72,0.005263157894736842
73,0.003947368421052632
74,0.0013157894736842105
75,0.003947368421052632
76,0.0013157894736842105
77,0.002631578947368421
78,0.0013157894736842105
79,0.002631578947368421
80,0.002631578947368421
81,0.0013157894736842105
82,0.034210526315789476
83,0.002631578947368421
84,0.010526315789473684
85,0.0013157894736842105
86,0.0013157894736842105
87,0.018421052631578946
88,0.02236842105263158
89,0.014473684210526316
90,0.007894736842105263
91,0.0013157894736842105
92,0.013157894736842105
93,0.006578947368421052
94,0.08947368421052632
95,0.060526315789473685
96,0.0013157894736842105
97,0.002631578947368421
98,0.09078947368421053
99,0.002631578947368421
100,0.0013157894736842105
101,0.0013157894736842105
102,0.0013157894736842105
103,0.0013157894736842105
104,0.05263157894736842
105,0.030263157894736843
106,0.014473684210526316
107,0.002631578947368421
108,0.007894736842105263
109,0.002631578947368421
110,0.0013157894736842105
111,0.0013157894736842105
112,0.005263157894736842
113,0.003947368421052632
114,0.0013157894736842105
115,0.0013157894736842105
116,0.0013157894736842105
117,0.002631578947368421
118,0.0013157894736842105
119,0.0013157894736842105
120,0.003947368421052632
121,0.013157894736842105
122,0.0013157894736842105
123,0.06315789473684211
124,0.0013157894736842105
125,0.0013157894736842105
126,0.0013157894736842105
127,0.0013157894736842105
128,0.0013157894736842105
129,0.011842105263157895
130,0.005263157894736842
131,0.002631578947368421
132,0.031578947368421054
133,0.002631578947368421
134,0.006578947368421052
135,0.014473684210526316
136,0.0013157894736842105
137,0.056578947368421055
138,0.007894736842105263
139,0.003947368421052632
140,0.009210526315789473
