# 节点数  边数   ,0  24553
2903,5041
2903,1281
2903,4525
2903,5626
1068,6376
1068,1231
1068,2432
1068,3870
1068,1355
1068,3776
1068,3007
1068,5668
1068,1785
1068,5709
1068,6356
1068,2717
1068,5852
1068,59
4390,1345
4390,1676
4390,4040
4390,2342
4390,5519
4390,1776
4390,4428
4390,1692
4390,6183
4390,873
4390,3776
4390,5383
4390,45
4390,85
4390,1792
4390,2752
4390,4364
4390,6503
4390,4175
4390,3779
6096,1500
6096,1465
6096,3047
6096,181
6096,3837
6096,5539
6096,4525
6096,5981
6096,3868
6096,1953
6096,6538
6096,5611
6096,5800
4068,3776
4068,5814
4486,2903
5547,4936
6466,3936
1920,373
1920,728
1920,4313
1920,6097
1920,2717
4557,5722
4557,5186
3522,2532
3522,4963
5413,2903
5413,6430
5413,4748
5413,2618
5413,1668
5413,1458
5413,2317
5413,3378
5413,1345
5413,240
5413,5545
5413,2561
5413,1220
5413,4133
5413,692
5413,5748
5413,4867
5413,1368
5413,5639
5413,717
5413,2095
5413,4344
5413,5027
5413,5863
5413,2593
5413,4038
5413,1676
5413,5759
5413,2398
5413,4
5413,150
5413,5696
5413,5749
5413,731
5413,748
5413,1853
5413,2993
5413,808
5413,821
5413,4662
5413,2191
5413,3392
5413,5598
5413,4210
5413,5069
5413,4015
5413,5273
5413,4301
5413,4229
5413,6523
5413,5909
5413,4671
5413,118
5413,6494
5413,2843
5413,775
5413,4254
5413,3033
5413,1256
5413,556
5413,5559
5413,3383
5413,6304
5413,307
5413,2595
5413,671
5413,2784
5413,677
5413,5291
5413,5092
5413,2361
5413,2371
5413,1100
5413,2838
5413,5215
5413,5366
5413,1989
5413,6009
5413,5499
5413,5881
5413,2822
5413,6527
5413,6271
5413,1794
5413,4151
5413,4878
5413,5425
5413,882
5413,4920
5413,3887
5413,1963
5413,1902
5413,3728
5413,4075
5413,1697
5413,5163
5413,4176
5413,5105
5413,1354
5413,95
5413,5372
5413,2855
5413,783
5413,4125
5413,3822
5413,6352
5413,6294
5413,3208
5413,4789
5413,5257
5413,1501
5413,5583
5413,4119
5413,1301
5413,5173
5413,5270
5413,1756
5413,1329
5413,127
5413,4600
5413,3416
5413,2688
5413,2525
5413,3646
5413,4111
5413,1857
5413,3251
5413,3173
5413,5018
5413,4166
5413,3914
5413,6208
5413,513
5413,2173
5413,1940
5413,4790
5413,3994
5413,2244
5413,4296
5413,5610
5413,4751
5413,2955
5413,5720
5413,82
5413,5127
5413,4958
5413,2703
5413,2953
5413,4367
5413,5519
5413,751
5413,1397
5413,6418
5413,1864
5413,3431
5413,852
5413,6077
5413,5107
5413,3534
5413,2946
5413,6209
5413,6146
5413,4842
5413,4001
5413,3079
5413,3364
5413,1905
5413,797
5413,1797
5413,1341
5413,1276
5413,3473
5413,5323
5413,2500
5413,4378
5413,4445
5413,4123
5413,2662
5413,4620
5413,3768
5413,5049
5413,2742
5413,3507
5413,4741
5413,6512
5413,1434
5413,4483
5413,6016
5413,3784
5413,935
5413,2991
5413,2801
5413,1972
5413,6484
5413,1618
5413,2775
5413,6234
5413,5597
5413,3472
5413,141
5413,4189
5413,6493
5413,4902
5413,5766
5413,2532
5413,4684
5413,6408
5413,4979
5413,3300
5413,3530
5413,2508
5413,2652
5413,6343
5413,4530
5413,4569
5413,3858
5413,1911
5413,3532
5413,4963
5413,3034
5413,6216
5413,3788
5413,5702
5413,4678
5413,3036
5413,4362
5413,6482
5413,3026
5413,6235
5413,6476
5413,3440
5413,4556
5413,4650
5413,5184
5413,3754
5413,6188
5413,656
5413,2546
5413,2906
5413,4326
5413,1883
5413,55
5413,1322
5413,4100
5413,4115
5413,2640
5413,5382
5413,5861
5413,285
1278,5897
1278,6498
1278,2479
1278,78
1278,2695
1278,138
6387,3522
6387,5677
6387,2993
6387,2191
6387,6117
6387,5145
6387,3060
6387,3307
6387,2688
6387,5847
6387,4757
6387,3765
6387,4797
6387,6153
6387,5716
6387,3507
6387,5186
6387,4961
6387,5917
6387,3019
6387,3498
6387,903
6387,6432
6387,6235
6387,4175
2755,751
2505,86
2764,1044
4748,2984
4748,4936
171,3422
171,1416
171,1928
171,4356
171,4484
171,4253
171,3776
171,4483
171,5605
171,3692
171,5251
4843,4096
4843,6013
3282,4351
3282,1123
3282,1015
