# 节点数  边数   ,0  24553
1862,3147
1862,820
1862,3485
683,3907
683,2453
683,866
683,2397
683,1923
683,3514
683,1159
683,3536
683,3896
683,1752
2773,863
2773,1086
2773,2558
2773,1521
2773,2397
2773,3343
2773,2756
2773,3975
3751,958
3751,1947
3751,116
3751,2433
3751,3437
3751,1266
3751,3995
2572,2397
2828,1862
1246,247
1246,465
1246,1752
2873,3235
3363,1862
3363,3942
3363,2982
3363,1687
3363,1079
3363,934
3363,1507
3363,863
3363,156
3363,1649
3363,2612
3363,446
3363,3051
3363,876
3363,3496
3363,2744
3363,3622
3363,1672
3363,1086
3363,1555
3363,2
3363,1916
3363,2934
3363,1418
3363,2160
3363,3282
3363,2719
3363,78
3363,1823
3363,493
3363,2686
3363,1937
3363,3863
3363,1674
3363,1785
3363,3172
3363,1538
3363,1818
3363,3250
3363,1288
3363,3700
3363,3633
3363,2624
3363,3055
3363,564
3363,2466
3363,1270
3363,1236
3363,2578
3363,1102
3363,3223
3363,3334
3363,499
3363,2606
3363,3893
3363,3857
3363,959
3363,2602
3363,3229
3363,3281
3363,1145
3363,82
3363,2896
3363,1734
3363,2308
3363,1206
3363,2484
3363,1405
3363,1260
3363,2533
3363,1459
3363,2714
3363,2984
3363,1889
3363,3545
3363,55
3363,3202
3363,3105
3363,1745
3363,1888
3363,2759
3363,477
3363,896
3363,3935
3363,1210
3363,2185
3363,3183
3363,2246
3363,3781
3363,3036
3363,2539
3363,1970
3363,2144
3363,508
3363,859
3363,815
3363,2208
3363,2766
3363,2804
3363,1715
3363,2909
3363,3153
3363,2229
3363,3979
3363,921
3363,1915
3363,3965
3363,1045
3363,3826
3363,3470
3363,2207
3363,94
3363,3071
3363,3572
3363,1633
3363,3928
3363,3112
3363,2104
3363,2242
3363,1615
3363,1708
3363,3886
3363,1240
3363,2244
3363,1938
3363,2403
3363,2754
3363,3964
3363,1931
3363,2188
3363,2925
3363,422
3363,1644
3363,2732
3363,40
3363,1700
3363,3342
817,3972
817,1599
817,91
3916,3519
3916,1916
3916,1418
3916,3765
3916,3215
3916,1956
3916,2109
3916,1734
3916,3613
3916,2988
3916,2391
3916,3011
3916,3543
3916,2229
3916,3235
3916,3647
3916,2221
3916,579
3916,3943
3037,2588
3037,3703
71,1398
71,1607
1414,1156
3396,2699
3396,1426
3396,2745
3396,2616
3396,3817
3048,1389
3048,3081
3012,124
1118,2595
1118,2397
1118,3153
1118,2219
1118,1752
804,1752
3516,2334
3516,2394
3516,1734
3516,3150
3516,3845
3516,3896
3516,2875
3516,1982
3844,3885
2178,2200
2178,868
2178,1740
2178,3268
2178,2887
3519,3916
3519,3115
3519,2422
3068,2120
3108,876
3108,2558
3108,2017
3108,2643
3108,141
3108,989
3108,2298
3108,1519
3108,1291
3108,1805
3108,2103
3108,3973
3108,2310
3108,1207
3108,1696
3108,3399
3108,3686
1468,1257
1468,3043
1468,3049
1468,697
863,3158
863,2202
863,3065
863,1969
863,2723
863,2196
124,57
2352,69
3632,2169
3632,3679
3632,3113
3632,3972
3632,2442
3632,472
3632,1266
3632,3348
3632,844
2169,3632
1267,1752
1267,1033
1721,843
3503,1862
3503,156
3503,336
3503,1418
3503,1947
3503,465
3503,2188
3503,3714
1397,1177
3628,1252
2061,2373
676,3824
676,447
3526,1266
1951,2418
2740,3679
2740,801
2740,2699
2740,1259
2740,91
2821,3153
671,1752
1927,1521
2224,2767
2224,3736
2224,2339
1684,3946
762,3933
2776,818
2704,3431
1344,1752
1470,1752
1171,3578
1171,1284
1171,3082
14,3153
3051,1284
876,313
2749,3727
2749,2887
142,1266
1901,465
3025,1783
2783,1418
1595,3679
1595,16
1595,1752
1595,2774
3143,1959
73,1418
3494,1833
3494,2445
2971,2085
2971,2
2971,640
2971,12
2971,1745
3502,1418
942,263
1747,2085
1747,3224
2085,2971
2085,2
2085,640
2085,12
2085,1745
1550,3679
1550,2310
1550,465
760,3969
3679,625
3679,2702
3679,1573
1361,3098
1361,2187
2652,3292
2502,2092
3823,1947
3823,3074
3864,156
3864,3364
3498,2031
62,1418
2490,1557
1413,16
1413,1939
1413,1442
1413,720
1413,1752
3135,422
3340,1285
3340,1673
1829,476
1216,2106
1130,1968
1130,1956
2260,2190
2260,3873
2,2085
2,640
2,12
2,1745
2,1902
3469,1914
3469,2103
3469,1033
3902,1418
3902,2132
3902,241
3902,3153
1254,1418
1254,218
1254,2624
23,1507
23,647
23,2088
23,2976
23,465
1616,2589
1616,2204
1616,2435
1616,1033
640,2971
640,2085
640,2
640,12
640,882
640,1745
1440,3454
806,791
39,1752
968,2205
3824,676
1588,2898
3554,1254
3554,3153
3554,2227
2619,3065
2093,2587
1069,156
30,3879
650,16
650,35
805,665
2902,564
16,665
16,650
16,820
16,3153
16,355
16,1752
1418,476
104,2160
1691,3679
12,2971
12,2085
12,2
12,1745
1914,1798
1466,1596
2819,3664
647,2088
3649,3051
3649,2965
845,462
2155,422
2395,16
2395,1939
2395,35
2719,1316
2719,2606
2719,3141
2719,1708
2932,1252
3386,3758
3386,1418
3386,3437
26,1443
26,2702
1596,1466
1248,3679
447,676
447,3824
447,1284
1640,3758
1640,1955
1353,1284
1252,3628
1252,2932
820,16
820,818
1590,2111
1238,2100
1238,2254
1238,1408
1238,2188
773,772
773,771
773,770
773,769
772,773
772,771
772,770
772,769
771,773
771,772
771,770
771,769
770,773
770,772
770,771
770,769
769,773
769,772
769,771
769,770
2105,777
2106,1216
777,2105
3041,465
675,1156
3471,28
3471,818
3401,1586
3190,1586
1214,1213
1214,1211
1214,1212
1213,1214
1213,1211
1213,1212
1211,1214
1211,1213
1211,1212
1212,1214
1212,1213
1212,1211
2020,2444
2396,16
2396,1939
3644,1784
3644,55
3644,3348
3799,465
2544,3937
1471,1033
801,2740
801,803
801,1379
801,797
818,2776
818,1595
818,16
818,25
818,820
818,3471
818,1752
1411,16
3292,2652
3627,1892
2084,1649
2084,958
2084,836
2084,1418
2084,520
2084,1840
2084,2938
2084,1442
2084,1791
2084,1515
2084,3452
2084,102
2084,326
2084,870
2084,2943
2084,959
2084,3229
2084,1804
2084,3309
2084,3973
2084,3148
2084,3291
2084,2185
2084,853
2084,2082
2084,2208
2084,355
2084,453
2084,1266
2084,3509
2084,3849
2084,3964
734,735
295,294
3742,3727
3742,3153
3742,2217
229,2038
1996,2932
834,465
61,2339
575,1389
575,465
3589,868
2938,1798
76,1550
3654,2606
3654,3224
17,465
2151,2702
100,914
1674,1418
701,3275
2038,229
2975,2933
2975,1585
1442,1413
2235,1234
2235,465
2235,3246
2235,2195
928,1301
2005,1685
2005,3956
823,1418
2661,2205
2661,634
2592,1418
2933,2975
2933,1585
1777,3150
998,3153
2491,2013
1656,3153
1275,882
173,1284
320,465
2340,2254
994,3874
595,3736
595,3539
1784,1419
2289,1418
2289,1182
1818,959
247,1246
1186,940
3285,2031
3585,1536
3585,2893
3585,3380
3585,3846
1536,1442
1536,3585
1536,3380
1536,1310
1536,3846
1536,3937
1200,3937
3872,2602
2893,1576
2893,3585
2893,1536
2893,1583
2893,3380
2893,3846
2893,3134
3652,2544
3380,3585
3380,2893
3380,3846
1310,1536
3982,1238
3982,1859
3982,2340
3982,1495
3982,1170
3982,2896
3982,883
3982,3613
3982,2310
3982,868
3982,2950
3982,3159
3982,3468
3982,3485
3982,2384
3982,3943
3982,1938
3982,1568
3982,3438
3982,3754
3776,3700
1807,1870
1807,2629
3700,3776
3700,192
1284,3592
1581,1814
1581,686
1581,1817
1581,3573
1581,74
1581,722
3119,1798
3039,885
3039,2191
3039,642
3039,1469
3039,2774
3039,3964
3039,119
3039,1634
2771,2449
3846,3585
3846,1536
3846,2893
3846,3380
2927,3250
1582,686
3521,1571
1257,1468
1257,3921
192,3700
1958,299
1814,1581
1814,3573
3215,3501
1781,3406
1781,969
2447,88
2447,2770
2447,885
2447,2397
2447,3786
2447,3268
2447,3476
2447,2781
2447,2198
2447,2875
1199,686
686,1581
686,1814
686,1199
686,1817
686,1314
686,3573
686,728
686,1195
686,74
686,741
686,962
686,261
1434,686
1817,1581
1817,686
1817,3573
1817,74
2449,2771
234,979
733,732
1314,686
1314,261
299,1958
299,1198
1198,299
1198,732
1198,3937
3573,1581
3573,1814
3573,686
3573,1817
3573,74
728,1195
728,74
728,962
1195,686
1195,728
1195,74
74,1581
74,686
74,1817
74,3573
74,728
74,1195
74,722
741,686
741,1195
741,261
741,1188
722,1581
722,74
962,686
962,728
742,721
294,295
1980,3937
3550,101
732,733
732,1198
3454,3937
261,686
261,1314
261,741
261,1188
2423,2677
285,1810
735,734
1311,1284
3134,1576
3134,3585
3134,1536
3134,2893
3134,1583
3134,3380
725,1437
1188,741
1188,261
1437,725
1810,285
720,1413
721,742
1714,3655
263,942
3228,3202
3228,3921
3366,863
3366,3143
3366,3502
3366,3332
3366,1028
3366,1167
3366,2318
3366,3399
3366,2206
3366,3171
3366,2587
3366,3928
3366,98
3366,3157
3656,2972
3656,868
3656,2768
2406,2623
1505,3827
3549,3082
3549,709
3788,57
1396,803
3523,2160
3523,3963
700,699
3283,2832
2448,3754
2410,2100
2410,2408
2506,3541
3977,3972
3082,3549
1967,2394
1943,2589
2636,3750
2414,866
2624,1418
2624,3963
2624,465
2345,2101
2345,3063
2345,3509
2345,3045
3055,2624
1793,1418
1956,3916
1956,1130
1956,3074
3756,1767
3685,2203
564,2677
2100,1238
2912,3913
2912,2394
2912,3079
2912,558
2743,1752
3275,701
577,3071
116,1177
116,57
1099,1745
2466,1418
2466,2443
2466,2200
2466,3158
2466,1798
2466,2195
1407,3587
810,3126
810,3074
3913,691
3029,2733
3542,1798
241,3079
2967,1908
867,3101
628,2929
628,1170
521,3389
2443,876
2443,2466
2443,3026
2443,882
2443,1734
2443,2200
2443,885
2443,2033
2443,3737
2443,3611
2443,1752
2443,1798
2443,476
2443,2339
2394,3516
2394,691
2394,2770
2394,3116
2394,2741
2394,634
2394,1982
1966,1752
1778,2205
972,1781
972,2322
972,3438
1426,1159
2747,833
1236,2775
3354,3890
2578,1284
2578,2103
2578,2124
2424,1734
2424,3972
2424,465
1453,3727
3026,2061
3026,29
3026,2414
3026,2443
3026,3972
3026,1207
3026,2434
3026,1159
3026,31
3026,94
3026,2245
3026,1166
1102,2438
1102,2907
2427,3355
2427,709
3987,3506
2461,3679
2461,2254
2461,1073
2461,2702
2461,98
1388,2445
1167,3628
1167,2998
1167,3679
1167,1916
1167,2705
1167,3215
1167,3895
1167,497
1167,866
1167,3505
1167,2587
1167,1752
1167,1749
1167,2702
1167,1169
1167,3045
1167,3873
1167,2258
1167,1918
1167,3157
1167,1700
2888,876
2888,2225
2888,827
2888,857
2888,1947
2888,1515
2888,2340
2888,2893
2888,3082
2888,2426
2888,3593
2888,2512
2888,2310
2888,1745
2888,448
2888,355
2888,3246
2888,1266
2888,1708
2888,1931
2888,2875
2888,57
2486,3907
3960,876
3746,3501
882,2582
2254,3679
2254,2109
2254,1490
2254,3771
3123,3972
3020,3879
314,2330
3391,1207
3391,519
3391,2242
3391,1918
80,3907
1234,3941
3149,3074
346,3937
1425,535
1425,2299
840,1784
3066,1486
3066,3647
2855,3758
2855,1786
3237,1776
3296,3913
2762,3274
3192,2191
3192,94
3085,2593
3085,3876
3593,2092
2109,2254
1933,989
2589,1616
2589,2241
2589,2397
2589,921
625,3679
625,1068
625,3124
625,2397
625,3770
3694,2482
2963,2056
3645,2292
3645,2445
3645,476
1217,1377
56,3045
3392,2367
1156,1414
1156,168
813,3679
813,3501
813,1564
813,2726
3693,866
959,1818
959,2606
959,2205
959,3157
2055,3158
2512,1947
2512,3122
2512,2442
2512,3153
2512,2191
2512,2435
2512,3592
2512,2330
1068,625
2978,1752
1417,2602
8,665
3111,3600
3111,3501
3111,959
3111,1266
2482,3679
2482,3694
2482,3972
2482,1419
2482,2772
2482,1838
233,2445
3124,2994
3124,625
2319,3531
2319,2397
535,2458
3978,1033
1494,1798
648,818
641,1689
641,665
641,658
641,2585
641,2088
641,18
641,2367
2444,2020
2444,1112
3122,2512
3840,3770
3350,2702
3347,1033
0,358
0,176
0,3851
0,164
0,2992
1170,3679
3488,2367
2081,3396
1409,2194
1409,3074
1409,3033
2916,1405
2473,2473
2930,2044
1762,3370
689,168
1261,1959
3733,3732
3733,2185
3733,868
3733,465
3733,3931
3733,1568
3733,3754
3733,1928
3733,1634
1564,3101
1758,1196
1232,1734
1016,709
2249,3135
2249,1418
2249,229
2249,2533
2249,1975
2249,422
3170,2205
3170,1752
2253,1861
2253,156
2253,3299
2253,3051
2253,2998
2253,1086
2253,2160
2253,1316
2253,857
2253,2307
2253,2838
2253,2994
2253,1787
2253,3501
2253,1734
2253,3113
2253,3972
2253,2031
2253,1207
2253,2185
2253,1696
2253,3183
2253,3781
2253,2397
2253,2367
2253,1601
2253,1266
2253,2599
2253,95
3825,3030
3825,3592
324,1159
324,1938
324,2805
2484,3539
3477,1284
3986,3620
3986,3338
3986,3212
3986,936
3986,3964
3986,57
2429,3859
2429,1947
2429,2629
2429,3700
2318,3970
2318,3628
2318,2306
2318,1080
2318,3220
2318,3679
2318,2593
2318,2652
2318,1086
2318,3620
2318,2225
2318,2848
2318,2932
2318,2585
2318,6
2318,2537
2318,1947
2318,3600
2318,2771
2318,3162
2318,1778
2318,239
2318,3501
2318,2962
2318,3370
2318,3154
2318,1207
2318,2874
2318,3399
2318,868
2318,3784
2318,2063
2318,2382
2318,1609
2318,3958
2318,1266
2318,2252
2318,3079
2318,1204
2318,3297
2318,3353
2318,1125
2318,3438
2318,2753
2318,57
2103,3913
2103,2444
2103,2976
2103,2341
2103,1204
3370,1418
3370,2307
3370,3984
3370,2092
3370,2190
3370,1959
3370,3045
3370,1033
3370,3157
5,1798
1737,3679
1737,3892
1737,2940
1737,2307
1737,3501
1737,859
1737,472
1737,1033
2620,156
2620,3679
2620,2702
2613,1490
2509,156
2509,1947
2509,1396
2509,465
2509,2208
2509,1923
2509,886
2509,1408
2509,3754
2509,1489
1503,2044
1503,2523
3972,2092
1331,237
1331,3045
2442,3970
2442,3632
2442,3628
2442,944
2442,2502
2442,3547
2442,2932
2442,1827
2442,2340
2442,2414
2442,3963
2442,2512
2442,1734
2442,2318
2442,3613
2442,3972
2442,1207
2442,2976
2442,3399
2442,2094
2442,2219
2442,2367
2442,3513
2442,2191
2442,2435
2442,1924
2442,2384
2442,3045
2442,3375
2430,2743
2031,3285
3631,2118
3631,704
3631,1781
3631,882
3631,2188
1005,3515
1005,3271
2182,820
1419,1784
1419,2606
438,1682
438,2534
1386,3058
1745,2971
1745,1747
1745,2085
1745,2
1745,640
1745,12
1745,1902
3148,2508
3148,3031
3148,1798
2759,2772
2759,2367
3962,2213
3962,1918
77,2523
77,2887
77,3871
3944,934
3944,3614
3944,3758
3944,3907
3944,2998
3944,1747
3944,2593
3944,62
3944,3135
3944,3620
3944,650
3944,765
3944,2848
3944,2932
3944,2825
3944,1028
3944,2940
3944,1827
3944,1947
3944,3600
3944,3700
3944,1521
3944,3963
3944,2578
3944,959
3944,3201
