# 节点数  边数   ,432  4672
389,228
418,327
418,416
418,385
418,409
418,40
336,161
336,324
336,76
336,33
336,408
336,212
336,66
183,336
183,358
183,368
183,344
183,77
183,248
183,24
183,347
183,226
183,230
183,79
183,278
183,348
183,305
183,254
255,168
255,208
255,407
255,71
255,185
255,21
255,308
255,337
123,333
123,168
123,199
123,377
123,225
123,407
123,140
123,229
123,360
123,324
123,92
123,316
123,402
123,410
123,224
123,228
123,226
123,216
123,205
123,308
123,169
123,145
123,202
247,244
247,327
247,106
247,248
247,74
247,287
333,431
333,310
333,215
333,366
333,408
333,74
333,254
333,395
18,223
18,97
18,419
18,234
18,208
18,431
18,421
18,268
18,244
18,196
18,407
18,311
18,381
18,417
18,358
18,368
18,215
18,198
18,426
18,76
18,317
18,402
18,353
18,245
18,144
18,329
18,185
18,77
18,248
18,319
18,347
18,226
18,230
18,373
18,387
18,308
18,380
18,217
18,31
18,169
18,149
18,145
18,337
18,153
18,202
201,365
201,168
201,285
201,431
201,198
201,228
201,307
95,336
95,223
95,168
95,207
95,214
95,285
95,260
95,377
95,225
95,196
95,304
95,406
95,229
95,360
95,413
95,178
95,324
95,310
95,368
95,215
95,426
95,317
95,366
95,316
95,402
95,32
95,228
95,77
95,226
95,409
95,230
95,210
95,387
95,79
95,405
95,99
95,173
95,204
95,308
95,348
95,167
95,169
95,254
95,149
95,424
223,215
223,44
223,372
223,2
223,74
223,86
223,54
414,89
414,208
414,176
414,32
414,165
414,248
414,430
414,202
47,97
47,260
47,225
47,87
47,343
47,410
47,232
47,8
47,408
47,226
47,308
47,374
295,377
295,215
295,176
295,349
295,359
295,402
295,408
299,207
299,215
299,198
299,55
146,285
146,419
146,349
146,410
146,254
271,336
271,281
271,140
271,56
271,228
271,46
271,308
271,340
271,217
271,369
65,168
65,260
65,229
65,360
65,83
65,198
65,402
65,230
65,99
65,348
65,424
82,168
82,5
137,336
137,186
137,168
137,377
137,407
137,180
137,215
137,366
137,402
137,353
137,276
137,408
137,387
137,308
137,348
137,369
137,169
137,202
193,336
193,186
193,207
193,285
193,419
193,140
193,103
193,360
193,351
193,180
193,198
193,166
193,172
193,349
193,408
193,387
193,79
193,204
193,205
193,308
193,217
193,392
193,149
193,422
193,55
193,202
365,201
365,89
152,255
152,225
152,228
152,308
270,25
97,47
97,70
97,366
161,336
161,186
161,168
161,366
161,228
161,408
161,347
161,387
161,308
161,340
161,380
161,167
161,254
161,206
161,424
281,271
281,260
281,332
281,54
281,424
252,168
252,229
252,357
252,204
252,380
252,217
240,186
240,218
240,198
240,248
240,348
98,310
98,198
98,348
290,168
290,32
290,228
290,424
300,285
300,213
300,217
207,299
207,53
207,94
207,149
207,273
207,187
286,365
286,281
286,208
286,360
286,215
286,408
286,387
286,79
199,98
199,160
199,258
419,10
419,115
330,255
330,431
330,196
330,70
330,363
330,322
330,35
330,323
330,232
330,25
330,254
330,54
330,66
330,119
127,367
127,167
127,169
127,55
69,207
69,431
69,377
69,196
69,413
69,309
69,368
69,56
69,239
69,226
69,88
69,357
69,340
69,386
