worker_id,worker_social_influence
0,0.000183452577508714
1,0.000366905155017428
2,0.000183452577508714
3,0.002384883507613282
4,0.000183452577508714
5,0.000183452577508714
6,0.000183452577508714
7,0.000366905155017428
8,0.000366905155017428
9,0.000550357732526142
10,0.000183452577508714
11,0.000183452577508714
12,0.000183452577508714
13,0.001100715465052284
14,0.002201430930104568
15,0.000183452577508714
16,0.000183452577508714
17,0.000366905155017428
18,0.002017978352595854
19,0.000183452577508714
20,0.000550357732526142
21,0.002201430930104568
22,0.000183452577508714
23,0.000183452577508714
24,0.000183452577508714
25,0.000183452577508714
26,0.000183452577508714
27,0.000183452577508714
28,0.000366905155017428
29,0.000550357732526142
30,0.000183452577508714
31,0.000183452577508714
32,0.000183452577508714
33,0.000366905155017428
34,0.000733810310034856
35,0.001651073197578426
36,0.000183452577508714
37,0.001467620620069712
38,0.000733810310034856
39,0.000183452577508714
40,0.006053935057787562
41,0.000550357732526142
42,0.00091726288754357
43,0.000550357732526142
44,0.000183452577508714
45,0.000183452577508714
46,0.000183452577508714
47,0.000366905155017428
48,0.000550357732526142
49,0.000366905155017428
50,0.000183452577508714
51,0.000183452577508714
52,0.000550357732526142
53,0.004035956705191708
54,0.000366905155017428
55,0.000550357732526142
56,0.001100715465052284
57,0.000183452577508714
58,0.00183452577508714
59,0.000183452577508714
60,0.000183452577508714
61,0.002201430930104568
62,0.000183452577508714
63,0.000183452577508714
64,0.000183452577508714
65,0.000366905155017428
66,0.000366905155017428
67,0.00091726288754357
68,0.000733810310034856
69,0.000550357732526142
70,0.001284168042560998
71,0.000550357732526142
72,0.002017978352595854
73,0.002201430930104568
74,0.001284168042560998
75,0.00091726288754357
76,0.001651073197578426
77,0.002384883507613282
78,0.000183452577508714
79,0.000366905155017428
80,0.000183452577508714
81,0.000366905155017428
82,0.000183452577508714
83,0.00183452577508714
84,0.001284168042560998
85,0.000183452577508714
86,0.000183452577508714
87,0.000183452577508714
88,0.000733810310034856
89,0.000183452577508714
90,0.000183452577508714
91,0.002017978352595854
92,0.001467620620069712
93,0.000550357732526142
94,0.000183452577508714
95,0.000733810310034856
96,0.000183452577508714
97,0.000183452577508714
98,0.001651073197578426
99,0.000183452577508714
100,0.001100715465052284
101,0.000366905155017428
102,0.000733810310034856
103,0.000183452577508714
104,0.000366905155017428
105,0.000366905155017428
106,0.000550357732526142
107,0.000183452577508714
108,0.000183452577508714
109,0.00091726288754357
110,0.000183452577508714
111,0.000183452577508714
112,0.001651073197578426
113,0.001284168042560998
114,0.000183452577508714
115,0.000183452577508714
116,0.00091726288754357
117,0.000183452577508714
118,0.002201430930104568
119,0.001467620620069712
120,0.00183452577508714
121,0.001284168042560998
122,0.000366905155017428
123,0.00183452577508714
124,0.000183452577508714
125,0.001467620620069712
126,0.000183452577508714
127,0.000733810310034856
128,0.001284168042560998
129,0.000183452577508714
130,0.000366905155017428
131,0.00091726288754357
132,0.000183452577508714
133,0.000366905155017428
134,0.000366905155017428
135,0.00091726288754357
136,0.000183452577508714
137,0.000183452577508714
138,0.000183452577508714
139,0.000183452577508714
140,0.000366905155017428
141,0.000183452577508714
142,0.000183452577508714
143,0.000183452577508714
144,0.000183452577508714
145,0.000183452577508714
146,0.000183452577508714
147,0.000183452577508714
148,0.000183452577508714
149,0.000183452577508714
150,0.000183452577508714
151,0.000183452577508714
152,0.00183452577508714
153,0.000366905155017428
154,0.000183452577508714
155,0.000183452577508714
156,0.000366905155017428
157,0.000183452577508714
158,0.000366905155017428
159,0.001467620620069712
160,0.000550357732526142
161,0.000366905155017428
162,0.000733810310034856
163,0.000183452577508714
164,0.000183452577508714
165,0.000183452577508714
166,0.000366905155017428
167,0.000366905155017428
168,0.001651073197578426
169,0.000183452577508714
170,0.000550357732526142
171,0.000366905155017428
172,0.000366905155017428
173,0.000183452577508714
174,0.000183452577508714
175,0.000183452577508714
176,0.000183452577508714
177,0.000183452577508714
178,0.000183452577508714
179,0.000183452577508714
180,0.000183452577508714
181,0.000183452577508714
182,0.000183452577508714
183,0.000183452577508714
184,0.000183452577508714
185,0.000183452577508714
186,0.000183452577508714
187,0.000183452577508714
188,0.000366905155017428
189,0.000183452577508714
190,0.000183452577508714
191,0.000183452577508714
192,0.000733810310034856
193,0.000183452577508714
194,0.000183452577508714
195,0.000183452577508714
196,0.000183452577508714
197,0.000183452577508714
198,0.000183452577508714
199,0.000366905155017428
200,0.000183452577508714
201,0.00091726288754357
202,0.000183452577508714
203,0.000183452577508714
204,0.000183452577508714
205,0.000183452577508714
206,0.0064208402128049895
207,0.000183452577508714
208,0.000183452577508714
209,0.000183452577508714
210,0.000183452577508714
211,0.000183452577508714
212,0.000183452577508714
