dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_583w_7r
ALPHA,0.1
G_Size,5
Iteration Count,118
task_id,prediction_label
3,3.5953828321300656
0,3.5034402592102762
7,4.021214377641265
14,3.6344020962806427
20,4.1518942688313984
21,3.9725065423634085
298,3.9522527965017313
297,4.152708939426132
25,4.201636725850468
294,4.485964596988914
293,4.635921772307003
40,4.6420792434642975
41,4.121980099925694
44,3.8738195582465824
272,3.8982520041815807
270,4.700130941730943
60,4.987108523817931
66,4.186586673208009
70,3.9689858911948264
100,4.062497624928461
199,4.700399171742369
194,3.6600187732252656
300,4.093361907012992
62,4.221040997168911
67,3.349875732957605
254,3.067466383276096
244,4.701283518732281
234,3.1444765166664075
93,2.9980586727089573
105,4.1124357417090875
158,4.701647877125281
154,4.999975774406567
5,4.644262245428941
6,4.170776733059246
42,3.4956631510415233
45,4.180555151502696
46,4.726203757174282
73,3.9063694524231254
74,3.900031753570865
152,4.199899930844584
4,3.9877388620246323
308,3.8997140240360055
9,3.2605708758114726
11,3.9473670753189545
12,3.572489852649279
15,4.268363654867962
304,4.7000787995425855
301,4.109591238298124
295,4.697233888711226
28,3.7748449197011142
32,3.5980605057279385
33,4.190707281179981
37,4.522669381899337
38,4.180198843394563
39,3.821666429979413
43,4.184423963713623
49,3.958490857047638
50,4.179138655846368
51,4.069226603958841
54,4.361030426450815
271,3.6013275652566903
269,3.299907272508599
56,4.0139741082037865
268,4.179880501164181
58,4.133156788147146
59,4.186073967630105
264,4.700080716190935
61,4.19809613684661
263,4.153184656095109
262,3.6087724128947865
63,3.619987879537857
64,4.700679671902459
65,3.975567699720905
261,3.943616400320869
260,3.996078138922394
258,4.684476691005641
257,4.68926822344548
256,3.6022713247554083
75,3.91443668267064
251,4.134306944830183
249,4.187410042977956
246,3.2775608252076385
240,4.6864671563332925
239,4.038084363742639
238,4.700774599867551
85,3.5956599551028283
88,4.181593012090628
89,4.187330077475287
91,3.630360110715161
92,4.12695828162691
94,3.638873311978394
95,4.697420041836602
212,3.955556995557881
211,4.703091823594325
112,3.600239231284326
193,4.027400515817806
8,3.2983081633719635
16,3.7025620128142376
17,4.186075197614892
18,4.402275534721234
19,4.001553664858546
299,4.703778895317727
24,4.1886988199966035
30,4.035125440642552
71,3.6763800220606275
242,3.0583566265814017
236,4.1644046632289555
96,3.2964631325865263
97,3.9854486254378676
98,3.9000043177984876
101,4.111339294726774
102,4.172515453266403
103,4.0
106,4.168130084132697
107,3.7231429747520943
108,4.700468184182598
109,3.6473439237534744
114,4.045662125760494
115,4.015201280390621
302,4.7060425661645615
252,4.183362755697243
233,4.704952044322743
86,4.134896220874599
231,4.428730502784095
90,4.687254012263633
245,4.698527089928793
34,3.9998939014541115
36,4.197746974931148
78,3.582124580864095
113,4.118826852002693
1,3.619754430644945
53,3.015969388266284
2,4.7022790021987735
303,4.704226198948203
296,4.140944421517734
26,4.686411211532174
31,4.06619920530113
243,4.1797998355376995
119,4.700150484246462
10,4.185560795576244
13,3.182286808872794
69,3.9733832690791426
84,4.700000013181127
35,4.1937147698026545
188,3.9000196925626476
143,3.612062226996008
146,3.9998040043295013
166,4.168518272923394
156,3.0157019881419296
285,4.700161473877641
83,4.0
232,3.5887807188669143
306,4.092322901039581
305,4.70589350269757
29,3.0000577968103386
52,4.6912477674891475
110,3.0396906090829283
135,3.6060943965718733
176,4.0
77,2.9622540182413526
142,4.700001754900121
307,4.700001253904054
160,4.6654623927660515
27,4.191453121969567
138,4.7011597543626635
169,3.8089673378680753
167,4.700504438436655
163,4.999850328594073
275,4.084889373362958
235,3.03616071055541
213,3.6000385427493065
202,4.0
200,3.9965083881177272
191,4.704831179738824
157,3.999999055874318
23,4.152986146441768
57,4.992895940738837
99,4.199429190182044
267,2.800031635426543
125,3.600106565918352
164,3.6063624940902153
72,4.125434698635463
76,3.900009224746315
248,4.199217574900039
79,4.177430946201601
82,3.0038267511456267
117,4.98855095428942
145,3.616397798584073
116,3.9918489951584735
222,4.701419385857564
217,3.929508650322128
134,4.198016371495422
140,4.100070408458565
170,4.700003471406866
165,3.6004885100791166
159,3.6001179817031477
237,4.0
192,4.1440190742803065
290,3.913346343079489
277,4.1994382522933495
161,4.700000002153592
22,4.186725096696903
259,3.911557356180604
68,4.700009847998629
80,3.007908794740437
111,3.9993105817488472
48,4.1881113765925795
255,4.005254899075019
118,4.178732303945092
273,3.600003890518147
186,3.800602995630043
