# 节点数  边数   ,2864  21815
2014,152
2621,617
2621,1654
890,667
890,1650
890,2626
890,268
890,624
890,895
890,564
890,650
890,903
890,614
890,710
890,539
890,562
890,569
266,1382
266,939
266,858
266,912
266,1144
266,294
266,2657
266,2174
266,2735
266,1558
266,1474
266,175
266,2681
266,1019
266,683
266,2721
266,2767
266,2404
266,2221
266,1337
266,306
266,2831
266,96
2408,1783
1561,236
1561,218
1561,2173
1933,1449
1933,43
1933,2723
1933,101
1933,2680
1933,248
1933,27
1933,63
1933,536
233,463
233,2667
233,581
233,492
233,2720
233,2506
233,2542
233,922
233,1748
233,126
233,629
233,435
233,2313
233,131
233,2708
233,625
233,1452
233,63
233,2220
1055,1449
37,444
3,463
3,2192
3,2502
3,262
3,2340
3,1904
3,644
3,723
3,146
3,64
3,1428
3,1354
3,638
3,427
3,142
3,844
3,1701
3,2517
3,236
3,888
3,276
3,2558
3,911
3,873
3,2554
3,502
3,843
3,423
3,122
3,1342
3,863
3,2208
3,147
3,134
3,221
3,444
3,1339
3,2672
3,516
3,43
3,289
3,649
3,2720
3,2513
3,2291
3,106
3,1230
3,36
3,2556
3,2307
3,2302
3,791
3,2624
3,172
3,2479
3,530
3,1748
3,2430
3,184
3,190
3,303
3,2665
3,365
3,436
3,46
3,870
3,813
3,1756
3,2679
3,2572
3,655
3,1499
3,396
3,1485
3,920
3,811
3,898
3,886
3,905
3,1421
3,418
3,1088
3,208
3,260
3,448
3,1610
3,1774
3,72
3,2736
3,1065
3,2619
3,2215
3,193
3,2149
3,928
3,2427
3,2808
3,845
3,2639
3,2778
3,567
3,650
3,854
3,218
3,1240
3,59
3,1738
3,1983
3,1219
3,1038
3,566
3,40
3,2169
3,794
3,481
3,2313
3,664
3,917
3,2452
3,2195
3,1750
3,2172
3,812
3,2076
3,1122
3,935
3,1218
3,2727
3,1397
3,2367
3,131
3,2381
3,1223
3,2586
3,1429
3,2179
3,295
3,1550
3,1216
3,2186
3,671
3,1752
3,1660
3,2708
3,1175
3,377
3,2768
3,2609
3,906
3,94
3,130
3,1344
3,1363
3,1464
3,254
3,470
3,1427
3,1612
3,1858
3,2403
3,144
3,89
3,1727
3,2280
3,552
3,625
3,47
3,675
3,712
3,597
3,645
3,2188
3,306
3,2235
3,2646
3,1992
3,2652
3,1632
3,269
3,42
3,62
3,1929
3,929
3,2827
3,1016
3,654
3,1445
3,1816
3,628
3,1759
3,49
3,264
3,710
3,539
3,419
3,615
3,1635
3,420
3,1023
3,607
3,325
3,76
3,1507
3,677
3,1186
3,2678
3,2252
3,1888
3,484
3,2222
3,2748
3,2538
3,622
3,536
3,437
3,2578
3,1283
3,301
3,1717
3,2278
3,171
3,232
3,2346
3,2603
3,547
3,1367
3,2238
3,2255
3,528
3,1856
3,2177
1636,120
1636,2674
1636,1165
1636,23
1636,1452
1636,226
1636,111
1636,1161
897,364
897,370
897,290
897,267
897,709
897,2403
897,144
897,49
897,246
505,2230
505,500
505,475
505,2178
505,146
505,64
505,2781
505,2208
505,2599
505,492
505,442
505,100
505,36
505,798
505,813
505,980
505,2584
505,396
505,208
505,489
505,193
505,2581
505,523
505,327
505,1373
505,1429
505,382
505,23
505,2188
505,306
505,25
505,1140
505,1635
505,27
505,2236
505,111
505,1586
505,849
505,2177
505,646
432,492
432,1936
432,2582
432,2150
432,2709
432,258
432,2776
432,1666
432,2258
432,1359
2730,574
2730,798
2730,2719
2730,2778
2730,2360
67,651
67,2237
67,754
67,184
67,268
67,2361
67,2313
67,2260
67,1473
67,639
67,306
67,665
67,1772
67,1716
67,726
67,2255
823,2338
670,1610
1040,74
1040,1863
1040,361
1040,770
1040,1693
1040,99
1040,1401
1040,152
1040,248
751,2719
751,745
751,539
751,755
1828,248
1459,1773
2763,2736
2763,101
2763,2570
2540,147
2540,2715
2540,269
416,475
416,1611
416,2781
416,423
416,796
416,43
416,1360
416,2165
416,46
416,520
416,208
416,2195
416,1216
416,96
416,105
416,1888
494,1908
494,2828
494,2432
494,2551
494,1937
494,12
494,2619
494,1458
494,704
494,2254
494,1310
494,1217
494,1716
494,1938
494,1409
494,2189
494,569
996,361
1990,51
1990,361
1990,71
2461,2173
44,463
44,2230
44,651
44,644
44,1707
44,236
44,873
44,134
44,649
44,2807
44,36
44,2556
44,2307
44,2661
44,2555
44,172
44,922
44,1815
44,184
44,46
44,520
44,2169
44,872
44,1752
44,2338
44,1666
