dataset,DouBanDatasets_SWTest/Douban_5089w
ALPHA,0.1
G_Size,5
Iteration Count,18
worker_id,worker_ability
0,0.32101190289802245
1,0.2916867957616298
2,0.17970339754739703
3,0.32850730981362153
4,0.5622213103225986
5,0.2328668339201013
6,0.2563805788172461
7,0.2256265557013793
8,0.2155543685336455
9,0.3916847014713241
10,0.4121794100983226
11,0.15343195786612293
12,0.1499280174675646
13,0.32824972144988235
14,0.18311086888602368
15,0.27743904031687316
16,0.16716697591841015
17,0.25388602566905183
18,0.46849669186377707
19,0.5525759911386473
20,0.2900907789924162
21,0.16198520912207695
22,0.260489807348863
23,0.2938021158097135
24,0.20132421121449823
25,0.18087233507447134
26,0.3429309966788926
27,0.38423110690517304
28,0.1603343038562399
29,0.4408837863697375
30,0.09796258133008895
31,0.3804981409397606
32,0.28187195615026117
33,0.2585345988517262
34,0.3336336938846571
35,0.18356030418402097
36,0.5625122062126817
37,0.3260935497701169
38,0.4267782404956913
39,0.25205818955087456
40,0.25618599979757156
41,0.3031895940104461
42,0.10283489981231655
43,0.10258976392989834
44,0.19704417299786123
45,0.3893238784138605
46,0.12158777391906078
47,0.36515506536275094
48,0.3613221871597385
49,0.19492042888106412
50,0.2364649567292705
51,0.4863239411635627
52,0.12808893693677112
53,0.27443232081188507
54,0.1942999101356144
55,0.25553691647747623
56,0.3008253944317124
57,0.3327889600561068
58,0.27785989677150247
59,0.32382275736434496
60,0.30013409974577365
61,0.18899107829287157
62,0.23110124620415431
63,0.2610682086451393
64,0.24913884879501547
65,0.209556086176269
66,0.2646266023481959
67,0.657010664366814
68,0.18486676331223972
69,0.12850697461298996
70,0.3217132510423859
71,0.23890307028663227
72,0.30780699728401534
73,0.12428089685105659
74,0.1432932201508699
75,0.27940393965002275
76,0.3251165008989252
77,0.18023068284360175
78,0.11679926934874406
79,0.3582039890817272
80,0.3132094402119859
81,0.2551364008094256
82,0.49192433471581476
83,0.23864488642999343
84,0.2826200094669445
85,0.47729307259961234
86,0.1866006758874882
87,0.14017764206902994
88,0.13709177196151318
89,0.2821364487964841
90,0.42112300080040704
91,0.18386695202436057
92,0.17983919852961644
93,0.13046489047913032
94,0.19425162833545714
95,0.16122779867332732
96,0.3134839877246421
97,0.18705102064897192
98,0.14613570731738665
99,0.11594576050960702
100,0.1725032798067649
101,0.2200904042528627
102,0.3425487047820837
103,0.22101503335750095
104,0.31726138833878276
105,0.14432261258390763
106,0.3048091420770173
107,0.2631894922220915
108,0.2772384490031627
109,0.3052666831273967
110,0.38328151636048297
111,0.18608232146360115
112,0.21944818782727915
113,0.24865915189699622
114,0.2651918988287687
115,0.13264596235392276
116,0.23169907931748948
117,0.24781926390812878
118,0.21781802005568457
119,0.16033374165574107
120,0.13492316551916933
121,0.3223568710455608
122,0.2258869832227415
123,0.23064046744192007
124,0.20489798547809238
125,0.15819141660609912
126,0.1883199617311568
127,0.4229597507224085
128,0.3320604445771273
129,0.19719021232156564
130,0.26960041586920835
131,0.2297790081475261
132,0.3258669001363432
133,0.2497713517443535
134,0.14890932004695312
135,0.20672765026116272
136,0.47070007810775344
137,0.18779632854210407
138,0.3167375714453029
139,0.22833833300727335
140,0.2115806834876902
141,0.2817948224048241
142,0.6272372715387469
143,0.24190749953000118
144,0.13014624355990823
145,0.7234344323326024
146,0.22564851874236172
147,0.12222028274305595
148,0.24693571608410467
149,0.3678173135704601
150,0.14735265607952808
151,0.17511586224982778
152,0.3577021606505681
153,0.4363250272996666
154,0.18057879267117755
155,0.259176735579792
156,0.18119371789874728
157,0.3785497768339129
158,0.12966383105854432
159,0.23757922738101858
160,0.3945233818554893
161,0.1923479277583096
162,0.26963413624023286
163,0.2954313139834412
164,0.2939202047148564
165,0.4050019528113656
166,0.08695243616381222
167,0.35131370031003595
168,0.2564477435841355
169,0.13604825433807802
170,0.23201004179411563
171,0.44773552163252445
172,0.2946035170831958
173,0.11368466136156437
174,0.3886830438537142
175,0.3160341796506928
176,0.24050657042283147
177,0.39134313059837017
178,0.3361361529450671
179,0.3984822976835602
180,0.11497709553094103
181,0.2874298990654672
182,0.20502665354529717
183,0.11627263878932158
184,0.2591734150679293
185,0.2984429973422977
186,0.17783158829628629
187,0.16791032417891752
188,0.3818469922021894
189,0.2947703050326063
190,0.17277892302965878
191,0.25948186780861165
192,0.13091300848453624
193,0.24083822103138255
194,0.07801436231883348
195,0.28395797950319784
196,0.12133771591511434
197,0.23730749571021645
