# 节点数  边数   ,3982  29569
2767,206
1087,1204
3647,3112
3647,849
3647,2275
1228,929
1228,2271
1228,3652
1228,369
1228,2446
1228,865
1228,254
1228,771
1228,895
1228,1236
1228,847
1228,1248
1228,984
1228,737
1228,769
1228,691
367,1875
367,1283
367,1179
367,1254
367,1560
367,158
367,3695
367,2995
367,3807
367,2127
367,2010
367,237
367,2626
367,3727
367,1394
367,948
367,3787
367,3846
367,3346
367,3074
367,1813
367,422
367,3932
367,417
367,128
367,2238
367,3773
367,154
2740,315
3350,2462
2130,155
2130,296
2130,2994
1955,1976
1955,51
1955,3789
1955,135
1955,3726
1955,348
1955,339
1955,27
1955,81
1955,734
322,632
322,3704
322,795
322,3149
322,674
322,802
322,3486
322,3537
322,1260
322,2412
322,3581
322,167
322,870
322,787
322,594
322,172
322,1551
322,348
322,3762
322,3053
322,866
322,1979
322,2293
322,81
322,3073
1438,1976
46,1117
46,3306
46,615
46,664
3,632
3,3016
3,3483
3,991
3,359
3,3249
3,2623
3,889
3,1006
3,152
3,1118
3,82
3,1943
3,1828
3,885
3,586
3,126
3,280
3,1167
3,2348
3,3301
3,155
3,1226
3,3784
3,878
3,270
3,3558
3,1096
3,1243
3,1203
3,3555
3,3609
3,683
3,69
3,582
3,164
3,486
3,2983
3,1191
3,3049
3,881
3,195
3,186
3,299
3,615
3,353
3,1884
3,3708
3,184
3,708
3,51
3,392
3,894
3,802
3,3493
3,3172
3,139
3,1666
3,45
3,3556
3,3198
3,3183
3,826
3,3650
3,234
3,3450
3,3720
3,719
3,2412
3,3388
3,243
3,262
3,352
3,3702
3,510
3,595
3,3723
3,174
3,54
3,1201
3,1127
3,2419
3,3715
3,3572
3,1904
3,2339
3,906
3,2053
3,3067
3,522
3,1105
3,2030
3,3591
3,485
3,520
3,227
3,1233
3,1224
3,2945
3,1238
3,1926
3,578
3,3611
3,1486
3,286
3,357
3,619
3,363
3,2373
3,90
3,753
3,3808
3,1456
3,2224
3,3636
3,3060
3,263
3,2963
3,782
3,3379
3,414
3,1168
3,1582
3,3669
3,3786
3,774
3,895
3,1175
3,2214
3,296
3,1685
3,77
3,2390
3,2730
3,1655
3,1423
3,773
3,48
3,180
3,2991
3,1546
3,202
3,1709
3,657
3,914
3,1258
3,641
3,3417
3,3028
3,2414
3,1107
3,1707
3,2993
3,1126
3,2856
3,3066
3,1528
3,1279
3,1654
3,1217
3,3793
3,1896
3,2050
3,3283
3,172
3,3314
3,1659
3,729
3,1944
3,3004
3,407
3,2114
3,1652
3,3010
3,3800
3,932
3,3200
3,2416
3,2280
3,3762
3,1598
3,3541
3,526
3,2021
3,3847
3,3626
3,1239
3,121
3,171
3,2420
3,1818
3,1845
3,1990
3,3724
3,344
3,610
3,1942
3,2205
3,1108
3,2560
3,540
3,434
3,259
3,193
3,118
3,2379
3,3161
3,748
3,866
3,3775
3,55
3,941
3,986
3,821
3,890
3,3012
3,422
3,3097
3,725
3,3675
3,2738
3,3681
3,2244
3,370
3,50
3,2293
3,80
3,2655
3,1273
3,3928
3,1391
3,905
3,1965
3,2510
3,869
3,2429
3,57
3,361
3,984
3,737
3,579
3,840
3,2247
3,2500
3,580
3,1867
3,2980
3,1398
3,841
3,450
3,94
3,2058
3,542
3,943
3,1614
3,3122
3,647
3,3714
3,3120
3,2607
3,660
3,1092
3,3075
3,3819
3,3533
3,863
3,400
3,734
3,596
3,3585
3,1746
3,402
3,2368
3,3159
3,487
3,233
3,2229
3,321
3,3254
3,3620
3,743
3,1849
3,3099
3,3127
3,718
3,3022
3,2558
3,3002
2248,163
2248,3710
2248,1095
2248,1589
2248,23
2248,1979
2248,304
2248,149
2248,1577
416,164
416,1312
416,1815
416,379
416,437
416,89
416,273
416,4
416,2249
416,55
416,372
416,1466
416,300
938,2406
938,186
938,3100
938,3204
938,1094
938,623
938,1199
938,344
938,748
938,1189
938,927
1232,509
1232,515
1232,365
1232,368
1232,983
1232,434
1232,193
1232,57
1232,333
695,3088
695,681
695,651
695,3003
695,152
695,82
695,3865
695,3049
695,3617
695,674
695,613
695,134
695,45
695,35
695,3153
695,174
695,1127
695,1341
695,3595
695,522
695,182
695,3068
695,286
695,558
695,672
695,263
695,3588
695,715
695,180
695,452
695,1855
695,1944
695,436
695,23
695,3012
695,422
695,25
695,1556
695,3054
695,2247
695,27
695,3055
695,149
695,2174
695,801
695,3002
695,891
252,681
252,1210
252,174
252,2945
252,3839
252,202
252,4
252,294
252,23
252,852
252,128
252,1122
252,2510
252,860
252,339
252,27
252,3159
591,3123
591,674
591,2667
591,3593
591,1198
591,2964
591,3763
591,356
591,3209
591,2286
591,3129
591,1841
3795,779
3795,35
3795,3782
3795,3786
3795,3276
690,1214
690,1844
690,23
690,2238
690,939
1280,315
1280,154
2453,1994
85,902
85,3098
85,1045
85,243
85,369
85,824
85,3277
85,3131
85,2009
85,886
85,3053
85,422
85,927
85,2442
85,552
85,3094
85,1009
85,3127
1137,3248
931,363
1424,92
1424,2574
1424,506
1424,1071
1424,692
1424,133
1424,1906
1424,206
1424,2017
1424,394
1424,339
1042,3052
1042,3114
1042,3782
1042,1038
1042,737
1042,1046
2521,2819
2521,339
1985,2453
3842,3808
3842,135
3842,3570
3535,195
3535,3769
3535,370
577,651
577,2204
577,3865
577,582
577,1102
577,51
577,70
577,1842
577,2977
577,174
577,54
577,712
577,286
577,3028
577,1652
577,128
577,138
577,2607
577,995
577,400
675,2635
675,3306
675,3929
675,3390
675,3052
675,3552
675,3068
675,2668
675,12
675,3544
675,3636
675,3718
675,1984
675,644
675,3126
675,1782
675,1653
675,552
675,2669
675,1914
675,3013
675,691
1364,506
2736,59
2736,506
2736,89
3425,2994
52,632
52,3088
52,991
52,902
52,889
52,1117
52,2353
52,155
52,1203
52,186
52,894
52,3901
52,45
52,3556
52,3198
52,3698
52,733
52,234
52,1260
52,3052
52,2499
52,243
52,174
52,54
52,712
52,787
52,2991
52,3785
52,1202
52,2416
52,3248
52,259
52,2286
52,2992
52,3175
52,402
52,3159
52,3620
448,135
2295,769
3500,383
3500,233
2682,359
1337,1065
1337,1690
1337,1071
1337,936
1337,1578
1337,118
1337,1206
1337,21
3697,560
3697,3696
3697,3950
3697,3947
2971,1167
2971,2994
2971,3533
2971,734
2255,539
2536,44
2536,1254
2670,2681
2670,2332
2670,339
3225,187
681,80
681,233
848,1191
848,963
848,1576
848,1536
848,882
848,133
848,1088
848,135
848,1176
848,2299
848,78
848,748
848,1873
848,50
848,1209
848,339
848,625
1334,59
1334,152
1334,3125
1334,1167
1334,1479
1334,1381
1334,1838
1334,2541
1334,1837
1334,2615
1334,506
1334,3101
1334,2951
1334,475
