dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_3982w
ALPHA,0.1
G_Size,5
worker_id,worker_ability
0,0.8758126469472703
1,0.5628272521300036
2,0.608229241263821
3,0.6032630886254933
4,0.7176079617506458
5,0.7348373611021309
6,0.6054637468225922
7,0.5604022350447967
8,0.7454755607872189
9,0.5161130751719973
10,0.466771967464815
11,0.4983942142068356
12,1.065899945446831
13,0.27643803697226327
14,0.6163488919636507
15,0.8695069780925241
16,0.7477163109267007
17,0.7964262392686017
18,0.4640274594054093
19,0.49051197040692546
20,0.42756438698122995
21,0.7339035238800365
22,0.697920111327177
23,0.4499946312466438
24,0.36339921513904133
25,0.5407370688666965
26,0.3861315560541878
27,0.4431264360800639
28,0.5394474409665773
29,0.28046652539694467
30,0.473868391115505
31,0.5887326889658315
32,0.537822313602956
33,0.8648013083499448
34,0.414012889426833
35,0.10036725595291006
36,1.2307973604264932
37,0.5005618726279669
38,0.3096062990544458
39,0.8431479597056798
40,0.7228656694910572
41,0.2364829217094882
42,0.5303429286090081
43,0.5560701677485685
44,0.3086089986875973
45,0.9253064468638736
46,0.19332601087414544
47,0.6238637923389768
48,0.7061905269888472
49,0.4370964923081779
50,0.5943131627598969
51,0.9322552586413635
52,0.4614705698852585
53,0.5028944074228455
54,0.5045415161150878
55,0.464783583920138
56,0.5997174013786631
57,0.3302499202858115
58,0.5793397314742771
59,0.36064294420023474
60,0.29490570719851444
61,0.6405959930746984
62,0.5518176924282765
63,0.41988515419422856
64,0.46596974470109565
65,0.6078548979449465
66,0.5006833294296096
67,0.40197138558327206
68,0.4480359595557205
69,0.4131559595337266
70,0.24030398654990823
71,0.6273897560620496
72,0.5259170289045527
73,0.49227444704819856
74,1.1237212559992424
75,0.3326305884075205
76,0.4421564543032716
77,0.25042160685405107
78,0.5100204220959532
79,0.938693475067443
80,0.26930309515041156
81,0.5836697241497909
82,0.40892414668495725
83,0.5462167827355547
84,0.5329366844214962
85,0.5101997570014838
86,0.6282613129410864
87,0.22991392162086785
88,0.2950765055500026
89,0.4315007027061654
90,0.20634598882390184
91,0.42734068703639855
92,0.33108103351423424
93,0.38873496493886606
94,0.5065369311896647
95,0.17339282494681443
96,0.8389183563310907
97,0.5179127134236948
98,0.2607257321694968
99,0.47353095989840654
100,0.1235378858834587
101,0.38808857684333564
102,0.22767745648186916
103,0.6881604168003462
104,0.5053277171427798
105,0.489002938395226
106,0.4382073055533761
107,0.44019561366975424
108,0.8474924950698346
109,0.06484074828050197
110,0.26875387075483886
111,0.5857272713916135
112,0.4075024364972383
113,0.2846128554944061
114,0.325102813725645
115,0.4753537852217913
116,0.4549932686331425
117,0.3819697285613444
118,0.19912059391276915
119,0.39494076615943896
120,0.415467672873647
121,0.4608553510794417
122,0.4601934325881115
123,0.5283009384205832
124,0.4825172806758035
125,0.6319541770090191
126,0.8019641297425397
127,0.45344449418183824
128,0.40449693198445164
129,0.6381518068784795
130,0.7706648317782516
131,0.7865007315657313
132,0.47638447531948724
133,0.4149802524182883
134,0.3716403042767761
135,0.7597424262014675
136,0.32446210446341556
137,0.3893985625277858
138,0.5653061161618177
139,0.5881572409005719
140,0.3619873473672756
141,0.4519108415141761
142,0.5605521131161125
143,0.42629685094565756
144,0.6263004835585371
145,0.5846464647235979
146,0.31018133127930025
147,0.4613587832916686
148,0.329121099675203
149,0.6583057501092018
150,0.5237491230204506
151,0.5308959941899698
152,0.892966047439814
153,0.49456901526664904
154,0.3104970380099432
155,0.3327356724333068
156,0.5922020344976349
157,0.9409770738554549
158,0.6153001408310889
159,0.4102287021975794
160,0.4110668377900455
161,0.27129440171254204
162,0.5753846715376149
163,0.2096741833361282
164,0.06114624523783163
165,0.6868778494613278
166,0.6484138312195356
167,0.5837366586944748
168,0.5938426278760196
169,0.26698091070583957
170,0.4194210796510537
171,0.2439171682125255
172,0.8737879302581747
173,0.5807679382223588
174,0.26016045318825815
175,0.4654200784795785
176,0.5806878109618155
177,0.6103122443329396
178,0.4937760251954389
179,0.4563446455141836
180,0.3106456190800762
181,0.3967106597232741
182,0.05312341898101817
183,0.5723251140834438
184,0.374034754665115
185,0.4392920617239453
186,0.3439594553542014
187,0.47995962121878594
188,0.6540191909570419
189,0.39749695017521053
190,0.4386692370541083
191,0.7982452896293797
192,0.2916265987876656
193,0.35944706081524636
194,0.2579855758071596
195,0.5589787322599077
196,0.5702970068803986
197,0.2866556665768951
198,0.4004690867558498
