worker_id,worker_social_influence
0,0.0001448225923244026
1,0.0002896451846488052
2,0.0001448225923244026
3,0.0013034033309196234
4,0.0024619840695148444
5,0.0001448225923244026
6,0.0001448225923244026
7,0.0001448225923244026
8,0.0002896451846488052
9,0.00043446777697320784
10,0.00043446777697320784
11,0.0001448225923244026
12,0.0001448225923244026
13,0.0001448225923244026
14,0.0001448225923244026
15,0.0010137581462708182
16,0.0020275162925416364
17,0.0001448225923244026
18,0.0001448225923244026
19,0.0002896451846488052
20,0.00043446777697320784
21,0.0002896451846488052
22,0.0017378711078928314
23,0.0002896451846488052
24,0.00043446777697320784
25,0.0026068066618392467
26,0.00043446777697320784
27,0.0001448225923244026
28,0.0001448225923244026
29,0.0001448225923244026
30,0.0001448225923244026
31,0.0001448225923244026
32,0.0001448225923244026
33,0.0005792903692976104
34,0.00043446777697320784
35,0.0001448225923244026
36,0.0001448225923244026
37,0.0001448225923244026
38,0.0002896451846488052
39,0.0005792903692976104
40,0.0015930485155684288
41,0.0001448225923244026
42,0.0015930485155684288
43,0.0005792903692976104
44,0.0001448225923244026
45,0.006806661839246922
46,0.0065170166545981175
47,0.0001448225923244026
48,0.00043446777697320784
49,0.000724112961622013
50,0.0005792903692976104
51,0.0001448225923244026
52,0.0002896451846488052
53,0.0001448225923244026
54,0.0001448225923244026
55,0.0002896451846488052
56,0.0005792903692976104
57,0.0002896451846488052
58,0.0001448225923244026
59,0.0001448225923244026
60,0.00043446777697320784
61,0.004055032585083273
62,0.0002896451846488052
63,0.0005792903692976104
64,0.0010137581462708182
65,0.0001448225923244026
66,0.001882693700217234
67,0.0001448225923244026
68,0.0002896451846488052
69,0.0015930485155684288
70,0.0001448225923244026
71,0.0001448225923244026
72,0.002172338884866039
73,0.0001448225923244026
74,0.0001448225923244026
75,0.0002896451846488052
76,0.0001448225923244026
77,0.0001448225923244026
78,0.001448225923244026
79,0.00043446777697320784
80,0.0002896451846488052
81,0.0008689355539464157
82,0.0005792903692976104
83,0.0001448225923244026
84,0.0005792903692976104
85,0.0013034033309196234
86,0.0005792903692976104
87,0.0005792903692976104
88,0.0024619840695148444
89,0.0027516292541636496
90,0.0011585807385952208
91,0.000724112961622013
92,0.001882693700217234
93,0.0024619840695148444
94,0.0001448225923244026
95,0.0002896451846488052
96,0.0001448225923244026
97,0.0002896451846488052
98,0.0001448225923244026
99,0.0001448225923244026
100,0.0002896451846488052
101,0.001448225923244026
102,0.001448225923244026
103,0.0001448225923244026
104,0.0001448225923244026
105,0.0001448225923244026
106,0.0008689355539464157
107,0.0001448225923244026
108,0.0001448225923244026
109,0.000724112961622013
110,0.0020275162925416364
111,0.0013034033309196234
112,0.00043446777697320784
113,0.0010137581462708182
114,0.0001448225923244026
115,0.0005792903692976104
116,0.0001448225923244026
117,0.0001448225923244026
118,0.0001448225923244026
119,0.0002896451846488052
120,0.0001448225923244026
121,0.001448225923244026
122,0.00043446777697320784
123,0.0001448225923244026
124,0.0013034033309196234
125,0.0002896451846488052
126,0.0005792903692976104
127,0.0001448225923244026
128,0.0001448225923244026
129,0.00043446777697320784
130,0.0005792903692976104
131,0.0001448225923244026
132,0.0010137581462708182
133,0.00043446777697320784
134,0.0001448225923244026
135,0.0001448225923244026
136,0.0008689355539464157
137,0.0001448225923244026
138,0.0001448225923244026
139,0.0015930485155684288
140,0.0011585807385952208
141,0.0001448225923244026
142,0.0001448225923244026
143,0.000724112961622013
144,0.0001448225923244026
145,0.0026068066618392467
146,0.0020275162925416364
147,0.0020275162925416364
148,0.0011585807385952208
149,0.000724112961622013
150,0.0002896451846488052
151,0.001882693700217234
152,0.00043446777697320784
153,0.0001448225923244026
154,0.0011585807385952208
155,0.0001448225923244026
156,0.00043446777697320784
157,0.0005792903692976104
158,0.0011585807385952208
159,0.0002896451846488052
160,0.0002896451846488052
161,0.000724112961622013
162,0.0002896451846488052
163,0.0001448225923244026
164,0.0002896451846488052
165,0.0002896451846488052
166,0.0013034033309196234
167,0.0002896451846488052
168,0.0001448225923244026
169,0.0001448225923244026
170,0.0001448225923244026
171,0.0001448225923244026
172,0.00043446777697320784
173,0.00043446777697320784
174,0.0001448225923244026
175,0.0001448225923244026
176,0.0001448225923244026
177,0.0001448225923244026
178,0.0001448225923244026
179,0.0001448225923244026
180,0.0001448225923244026
181,0.0001448225923244026
182,0.0001448225923244026
183,0.0002896451846488052
184,0.0001448225923244026
185,0.0001448225923244026
186,0.0002896451846488052
187,0.0001448225923244026
188,0.0017378711078928314
189,0.00043446777697320784
190,0.0001448225923244026
191,0.0001448225923244026
192,0.0011585807385952208
193,0.0002896451846488052
194,0.0002896451846488052
195,0.00043446777697320784
196,0.0002896451846488052
197,0.001448225923244026
198,0.0002896451846488052
199,0.00043446777697320784
200,0.000724112961622013
201,0.0002896451846488052
202,0.000724112961622013
203,0.0001448225923244026
204,0.0001448225923244026
205,0.0001448225923244026
206,0.00043446777697320784
207,0.00043446777697320784
208,0.001882693700217234
209,0.0001448225923244026
210,0.00043446777697320784
211,0.0002896451846488052
212,0.0002896451846488052
213,0.0001448225923244026
214,0.0001448225923244026
215,0.0001448225923244026
216,0.0001448225923244026
217,0.0001448225923244026
218,0.0001448225923244026
219,0.0001448225923244026
220,0.0001448225923244026
221,0.0001448225923244026
222,0.0001448225923244026
223,0.0001448225923244026
224,0.0001448225923244026
225,0.0001448225923244026
226,0.0001448225923244026
227,0.0001448225923244026
228,0.0001448225923244026
229,0.0001448225923244026
230,0.0001448225923244026
231,0.0001448225923244026
232,0.0001448225923244026
233,0.00043446777697320784
234,0.0001448225923244026
235,0.0002896451846488052
236,0.0001448225923244026
237,0.0001448225923244026
238,0.0001448225923244026
239,0.0001448225923244026
240,0.0008689355539464157
241,0.0001448225923244026
242,0.0001448225923244026
243,0.0001448225923244026
244,0.0001448225923244026
245,0.0001448225923244026
246,0.0001448225923244026
247,0.0001448225923244026
248,0.00043446777697320784
249,0.0001448225923244026
250,0.001448225923244026
251,0.0001448225923244026
252,0.0001448225923244026
253,0.0001448225923244026
254,0.0001448225923244026
255,0.0001448225923244026
256,0.0060825488776249095
257,0.0001448225923244026
258,0.0001448225923244026
259,0.0001448225923244026
260,0.0001448225923244026
261,0.0001448225923244026
262,0.0001448225923244026
263,0.0001448225923244026
264,0.00043446777697320784
265,0.0001448225923244026
266,0.0001448225923244026
267,0.0017378711078928314
268,0.0001448225923244026
269,0.0001448225923244026
270,0.002172338884866039
271,0.0001448225923244026
272,0.0001448225923244026
273,0.00043446777697320784
274,0.0001448225923244026
275,0.0001448225923244026
276,0.0001448225923244026
277,0.0001448225923244026
278,0.0001448225923244026
279,0.0001448225923244026
280,0.0001448225923244026
281,0.0001448225923244026
282,0.0001448225923244026
283,0.001448225923244026
284,0.0001448225923244026
285,0.0001448225923244026
286,0.0001448225923244026
287,0.0001448225923244026
288,0.0001448225923244026
289,0.0002896451846488052
290,0.0001448225923244026
291,0.0001448225923244026
292,0.0002896451846488052
293,0.0001448225923244026
294,0.0026068066618392467
295,0.0001448225923244026
296,0.0001448225923244026
297,0.0001448225923244026
298,0.0001448225923244026
299,0.0001448225923244026
300,0.0001448225923244026
301,0.0010137581462708182
302,0.001448225923244026
