dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_1227w_14r
ALPHA,0.1
G_Size,5
Iteration Count,45
task_id,prediction_label
3,3.299551191944224
0,3.299233270763765
7,3.6889476305588276
14,3.3703887149146556
20,4.088964097267581
21,3.91085797701017
298,3.986245742682234
297,4.010605553884669
25,4.296436608460526
294,3.9087165650780284
293,4.313722890282412
40,4.05431049216425
41,4.092662815191415
44,3.7905483328631235
272,3.3015993647678825
270,3.7748637298335885
60,4.699524768319801
66,4.473272528504057
70,4.050801917523425
100,3.8331680995881903
199,4.414476726163926
194,3.889306860300948
300,4.087128917343013
62,3.857882249658508
67,3.3001971316233236
254,3.2897654320481404
244,4.7
234,3.296629715337216
93,3.193200703984509
105,4.112039713706358
158,4.699999999999931
154,4.695241235238626
5,4.090860626365931
6,4.027106582849885
42,3.6555135489688912
45,4.061328508336834
46,4.399603407955092
73,4.065407181886119
74,3.808897664780753
152,4.099870266708253
4,3.870919286044789
308,4.049467275395727
9,3.2999845047581906
11,3.7408953333027832
12,3.848477296083687
15,4.149033753223609
304,4.081547209036983
301,4.05909057977602
295,4.4047657683842765
28,4.093429975247134
32,3.6053495515853586
33,3.601555273381505
37,4.06088266200533
38,4.39996509934757
39,3.6083140737331676
43,3.3088678677649264
49,3.860020592071815
50,3.8351524079871044
51,4.091944628335536
54,4.382776796524478
271,3.6096784010759535
269,3.600144805009268
56,3.8085134412864674
268,3.8959092498640064
58,4.0324257618100035
59,3.2966930937197696
264,3.8140027572566737
61,4.0739176177643595
263,4.063711188313634
262,3.6239367040084107
63,3.299983152474753
64,3.889679627458343
65,4.090041400348639
261,4.008137353722303
260,4.102890492337974
258,4.340405934527997
257,4.399948351392888
256,3.267007245923869
75,3.847365723326208
251,4.099993728123833
249,4.398634544045268
246,3.299791745108753
240,4.394269464152667
239,3.300316442929836
238,4.400036559837874
85,3.5802853177752385
88,3.945314925858815
89,4.415737334510957
91,4.037207550728311
92,3.946675681586834
94,3.6381733487937202
95,4.066730939357582
212,4.036679991244754
211,4.399625083380034
112,3.6000006786872736
193,3.997764856436296
8,3.296554580035083
16,4.052947501067669
17,4.004613811693658
18,3.8829088514463823
19,3.299155897442185
299,4.358897547339255
24,3.8797786755747468
30,4.055184582014117
71,4.412923581856469
242,3.8019717561791766
236,3.908546389910811
96,3.2998740566706517
97,3.607034887409617
98,3.8009158149849793
101,4.0070784370354815
102,4.108487100206956
103,3.800029384323434
106,3.992523902758103
107,3.992511157950118
108,4.082674447935424
109,3.4453063138611473
114,4.04813398789317
115,3.634227913742231
302,4.177007315885047
252,4.7
233,3.9457916048654393
86,4.391454112119143
231,4.093373766145086
90,3.8345440341402224
245,4.401699186809255
34,3.9913041394321422
36,3.6003294125396423
78,3.2984773069492226
113,4.143932336994362
306,4.399975274890461
307,4.699999999999679
13,3.6995388736520614
305,4.400064851669476
303,4.398997066969188
26,4.397955597857938
232,3.5323137272054272
222,4.098533568500787
217,3.9891000276131603
134,4.098868597434647
138,4.39552373971527
140,4.099999999430034
142,4.69999999999995
170,4.097910118920472
143,3.6013677946859155
167,4.0
166,4.399977535960736
165,3.9999999999958145
163,4.399490374326119
160,4.097446513641574
159,3.299998720437296
156,3.299996714031898
157,4.099997379143364
296,4.099995354359568
83,3.9000074829669424
290,3.8000077585482317
277,4.100564721197783
237,4.099999999946021
110,3.2784272672091355
57,4.699999601972974
275,4.097294962201726
69,4.065112048257552
235,3.29777748275465
202,4.0
1,3.299935484299816
53,4.078054866575318
2,4.399860362808106
31,4.100025508645795
243,4.392649139302918
119,4.39999985311978
10,4.396677222649984
84,4.399999599994639
35,3.9794973633138593
188,3.899999999999974
146,4.100511516316691
203,4.199165609585295
247,3.6584118805465087
23,3.9305578084652275
27,4.100001663466642
161,4.099999999871775
285,4.101620118061276
29,3.6004997769347624
52,4.063213823468285
135,4.395621848731105
176,4.099999999999994
77,3.2994385303338563
47,3.999999773015384
48,4.098312120143641
55,4.399394702911404
266,4.086574297796229
259,3.8745658807102257
68,4.399073539514315
255,4.399884078607298
72,4.072776525818901
205,3.6000018694423814
191,4.405617630766191
206,3.801000309300473
273,4.0
183,4.699999844712146
150,4.399999955986108
169,3.8999599402762035
213,3.29996202815339
192,4.094274861172973
283,4.005516323949368
280,4.399996928598601
267,3.1000000867709057
76,3.900008522330629
250,3.286932813360151
248,4.088746908249797
82,3.800015844548786
198,4.021568492486469
178,3.800006868955715
200,4.0
