# 节点数  边数   ,1227  9582
1128,720
385,715
385,269
385,390
385,238
385,249
385,1097
787,278
787,136
102,215
102,1173
102,758
102,1168
102,983
102,1170
102,637
102,1106
102,32
102,949
24,188
3,1073
3,999
3,315
3,33
3,274
3,408
3,360
3,734
3,1076
3,278
3,1105
3,1101
3,359
3,1203
3,61
3,188
3,587
3,224
3,764
3,1173
3,75
3,23
3,1103
3,986
3,1151
3,1061
3,758
3,1037
3,86
3,399
3,1152
3,156
3,375
3,345
3,655
3,304
3,652
3,382
3,181
3,470
3,94
3,195
3,766
3,1179
3,459
3,371
3,370
3,929
3,403
3,1207
3,361
3,1139
3,779
3,544
3,136
3,543
3,28
3,534
3,447
3,27
3,933
3,983
3,1048
3,943
3,344
3,893
3,490
3,533
3,1018
3,539
3,1112
3,941
3,129
3,679
3,530
3,605
3,1170
3,160
3,56
3,741
3,595
3,1024
3,90
3,44
3,753
3,970
3,291
3,212
3,955
3,710
3,31
3,404
3,1216
3,441
3,786
3,277
3,238
3,182
3,1144
3,183
3,261
3,409
3,293
3,516
3,821
3,231
3,1086
3,267
3,235
3,604
3,560
3,398
3,748
3,968
3,81
3,101
3,1123
3,960
3,939
218,206
218,940
218,33
218,1193
218,1118
218,215
218,186
218,52
218,23
218,345
218,1110
218,304
218,94
218,371
218,210
218,370
218,234
218,827
218,18
218,212
218,204
218,496
218,51
218,956
218,708
218,697
218,939
36,957
36,1008
36,983
36,966
36,275
36,212
36,284
36,1106
36,747
36,960
355,996
449,810
449,152
449,332
449,48
449,609
449,76
449,107
1088,1203
179,206
179,1193
179,592
179,229
179,94
179,943
179,530
179,146
179,59
179,821
221,278
221,61
221,764
221,1205
221,23
221,1103
221,986
221,1147
221,1102
221,229
221,933
221,378
221,996
221,771
221,952
221,398
221,968
221,1123
420,332
420,44
420,42
1146,663
1146,1145
842,731
842,107
417,958
417,360
417,794
417,796
417,152
417,149
417,620
417,599
417,537
417,72
417,612
417,685
417,0
417,84
417,625
417,640
417,726
417,302
417,435
219,994
219,682
219,23
219,986
219,289
219,983
219,1041
219,625
219,753
219,1080
219,212
219,204
219,1031
219,639
219,749
219,43
219,81
629,728
629,70
629,249
629,235
658,33
658,4
658,29
942,758
942,983
1079,603
206,188
206,720
206,949
1096,631
1096,75
1096,1094
940,934
1196,787
1196,220
1196,507
1192,508
1192,51
675,444
675,510
675,235
531,63
115,359
115,1203
115,422
115,61
115,469
115,774
115,23
115,220
115,1037
115,466
115,500
115,152
115,336
115,588
115,94
115,48
115,303
115,855
115,72
115,136
115,28
115,40
115,105
115,148
115,394
115,76
115,160
115,29
115,18
115,63
115,1078
115,204
115,39
115,146
115,43
115,708
115,101
817,61
817,952
1208,51
207,166
207,21
207,452
207,620
207,1010
207,72
207,242
207,543
207,344
207,394
207,306
207,419
207,35
207,1077
207,228
207,981
207,88
33,18
1116,1173
1116,933
948,957
948,1043
948,61
948,1009
948,985
948,1008
948,1170
948,949
948,967
948,1109
994,1024
274,933
408,541
408,52
408,86
408,146
408,421
1033,972
1148,408
1148,139
1148,1105
1148,75
1148,296
1148,1032
1148,97
1169,1203
1169,182
1169,240
647,620
647,130
647,394
647,321
775,23
775,395
775,962
775,710
775,146
775,277
333,117
333,473
333,93
333,41
333,574
333,18
558,444
734,1073
734,977
883,799
661,693
64,750
64,278
64,116
64,111
64,338
64,384
64,985
64,655
64,152
64,382
64,48
64,642
64,155
64,148
64,76
64,419
64,867
64,996
64,1024
64,90
64,44
64,18
64,710
64,31
64,277
64,1129
64,708
64,32
64,506
64,235
64,604
64,445
64,101
16,503
16,207
16,33
16,274
16,958
16,904
16,116
16,422
16,290
16,61
16,631
16,188
16,587
16,224
16,384
16,705
16,986
16,796
16,220
16,375
16,152
16,285
16,134
16,163
16,700
16,181
16,48
16,766
16,1179
16,459
16,370
16,130
16,72
16,988
16,135
16,780
16,438
16,28
16,1190
16,415
16,268
16,983
16,1022
16,808
16,1018
16,458
16,880
16,70
16,640
16,90
16,44
16,18
16,63
16,959
16,598
16,441
16,43
16,261
16,107
16,409
16,708
16,406
16,267
16,604
16,1109
16,960
805,207
805,958
805,422
805,61
805,776
805,682
805,384
805,375
805,655
805,304
805,468
805,163
805,1010
805,607
805,988
805,121
805,298
805,28
805,857
805,352
805,413
805,276
805,739
805,1211
805,625
805,646
805,146
805,754
805,43
805,708
805,475
805,235
733,1105
1166,21
590,505
590,155
590,90
923,408
923,958
923,278
923,1101
923,116
923,1043
923,561
923,188
923,224
923,384
923,75
923,21
923,23
923,473
923,1147
923,220
923,758
923,452
923,375
923,92
923,1021
923,1110
923,1052
923,128
923,382
923,163
923,181
923,766
923,459
923,371
923,1225
923,37
923,370
923,389
923,543
923,28
923,1094
923,983
923,808
923,344
923,533
923,108
923,530
923,419
923,160
923,741
923,1064
923,44
923,228
923,485
923,383
923,146
923,182
923,406
923,32
923,267
923,235
923,1191
923,748
923,101
740,278
740,603
740,538
740,631
740,21
740,744
740,335
740,93
740,152
740,134
740,709
740,696
740,72
740,543
740,28
740,344
740,105
740,880
740,204
740,39
740,381
740,848
740,43
740,107
740,51
740,81
740,742
319,360
319,1193
319,985
319,1180
319,642
319,282
319,508
319,988
319,146
319,107
319,101
1071,215
1071,764
1071,384
1071,1151
1071,1061
1071,155
1071,95
1071,364
1071,1106
1071,146
1071,1109
