worker_id,task_id,label
0,0,5
0,10,5
0,11,4
0,24,4
0,31,4
0,47,3
0,70,4
0,102,3
0,109,4
0,123,4
0,156,3
1,0,5
1,2,5
1,3,5
1,4,5
1,16,4
1,21,4
1,37,4
2,0,5
2,1,5
2,2,5
2,3,5
2,4,4
2,6,5
2,11,5
2,21,4
2,24,5
2,28,5
2,38,4
2,43,5
2,51,4
2,74,5
2,79,4
2,92,4
2,115,5
2,141,4
2,151,4
2,157,4
2,169,4
2,193,5
3,0,4
3,3,5
3,5,3
3,6,4
3,7,4
3,8,4
3,11,4
3,12,3
3,14,4
3,15,5
3,16,4
3,19,3
3,21,3
3,22,4
3,29,2
3,35,3
3,38,5
3,39,4
3,49,4
3,55,4
3,63,3
3,67,4
3,88,3
3,97,4
3,98,4
3,99,4
3,103,3
3,115,4
3,116,4
3,117,2
3,119,4
3,133,4
3,137,3
3,141,5
3,150,5
3,157,4
3,169,4
3,171,4
3,187,3
4,0,5
4,2,5
4,3,5
4,8,5
4,15,4
4,19,4
4,22,5
4,80,5
4,112,5
5,0,4
5,2,4
5,4,5
5,13,5
5,29,5
5,33,5
5,44,5
5,58,4
5,61,5
5,79,4
5,121,4
6,0,5
6,1,5
6,3,5
6,4,4
6,5,5
6,16,4
6,21,5
6,83,4
6,88,4
6,99,4
6,157,4
7,0,5
7,1,5
7,2,5
7,4,5
7,12,5
7,21,5
7,26,5
7,36,5
7,42,3
7,43,5
7,71,4
7,88,5
7,94,3
7,117,4
7,121,4
7,128,5
7,164,4
7,169,4
7,187,5
7,189,4
7,193,4
8,0,5
8,3,5
8,4,4
8,7,5
8,8,5
8,10,4
8,11,5
8,14,5
8,15,5
8,17,5
8,19,4
8,20,4
8,21,5
8,22,4
8,28,5
8,33,4
8,35,5
8,36,5
8,37,4
8,39,5
8,41,5
8,42,3
8,43,5
8,45,4
8,49,4
8,50,4
8,51,4
8,52,3
8,53,5
8,54,4
8,58,4
8,63,4
8,65,4
8,67,4
8,71,5
8,76,4
8,96,4
8,97,5
8,99,4
8,100,4
8,105,4
8,116,4
8,125,4
8,126,4
8,133,4
8,147,4
8,150,4
8,169,5
8,179,4
8,185,4
8,187,4
8,191,4
8,197,4
9,0,4
9,3,4
9,4,4
9,6,4
9,8,4
9,10,4
9,12,4
9,13,4
9,15,4
9,16,4
9,17,4
9,20,4
9,21,4
9,23,4
9,35,4
9,36,4
9,37,4
9,39,4
9,43,4
9,46,4
9,50,4
9,57,4
9,61,4
9,63,4
9,65,4
9,78,4
9,85,4
9,87,4
9,88,4
9,89,4
9,90,4
9,92,4
9,97,4
9,99,4
9,101,4
9,105,4
9,106,4
9,107,4
9,112,4
9,115,4
9,116,4
9,117,5
9,119,4
9,125,4
9,138,4
9,141,4
9,147,4
9,150,4
9,157,4
9,163,4
9,166,4
9,171,4
9,177,4
9,180,4
9,181,4
9,186,4
9,195,4
9,197,4
10,0,5
10,4,5
10,16,5
10,29,5
10,35,5
10,99,5
10,133,5
10,160,4
10,166,4
11,0,4
11,6,4
11,7,5
11,8,5
11,10,5
11,21,5
11,25,4
11,26,4
11,28,4
11,33,5
11,50,4
11,72,5
11,76,4
11,89,4
11,92,5
11,102,4
11,105,4
11,111,4
11,124,4
11,141,5
12,0,4
12,4,4
12,16,4
12,29,4
12,35,4
12,51,4
12,74,4
12,81,4
12,91,4
12,135,4
13,0,4
13,1,4
13,4,4
13,16,4
13,66,5
13,80,5
13,84,5
14,0,5
14,3,5
14,7,5
14,8,5
14,11,5
