dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_406w_5r
ALPHA,0.1
G_Size,5
Iteration Count,107
task_id,prediction_label
3,3.740940125077702
0,3.061407293006715
7,3.9924095818885696
14,3.8156489932467497
20,4.801746562952382
21,3.934539591105806
298,3.9325644181166886
297,4.1227896190685405
25,4.087433402398836
294,4.1270688074223365
293,4.123878757572747
40,4.7131192534760915
41,4.80199265191577
44,3.9759462601997724
272,3.0594864041698147
270,3.7723670102637294
60,4.815922119054846
66,4.045175860953659
70,3.9205032540906344
100,4.158142820109378
199,4.804040467189684
194,4.8000094268477795
300,4.822724658022597
62,4.088601887764224
67,3.146160316930444
254,3.7250663796718366
244,4.7994630733412755
234,2.992739305366095
93,3.122800223660479
105,4.768049016957539
158,4.162604587983178
154,4.068230416343269
5,4.664376789696378
6,4.784313575267234
42,3.968034662395412
45,4.179251109020631
46,4.804897672654066
73,3.735567050710436
74,3.9091824499884646
152,3.7000018784881097
4,3.8660414577275044
308,3.988007524041193
9,4.112209202262541
11,3.981250960387213
12,4.062206116436135
15,4.055120435788206
304,4.800000594080846
301,4.116926026531867
295,4.798645308298291
28,4.0561362252809126
32,3.73469994739589
33,3.9000054472867447
37,4.801030912891991
38,4.801980859037723
39,3.8625793600285157
43,3.7675433237624865
49,3.7093853157741488
50,3.807970509784891
51,4.0541428816067056
54,4.800901201035023
271,4.010612967253579
269,2.9021421306721713
56,3.768644857702034
268,3.9003472558156265
58,4.203237258176756
59,4.194809878447717
264,3.726639406273032
61,4.19701769574662
263,4.094017070532302
262,3.016672672337521
63,3.7441043434109567
64,4.080722684465079
65,3.7319375535436476
261,4.154346553443666
260,4.844018866758688
258,4.749475968929443
257,4.157731988573235
256,2.9557001452501117
75,3.7228262699344143
251,4.148878861132648
249,4.176923273162823
246,2.9939810192467036
240,4.02819830660141
239,3.8709042434366645
238,5.0
85,3.054412408807846
88,4.8031728633041055
89,3.987325589374276
91,3.7378273638064923
92,4.183900588406882
94,3.0026698073891502
95,4.806276805818112
212,3.01771210932977
211,4.030072342343663
112,3.7001620388386183
193,4.136339518022695
8,3.035993428897348
16,3.764916330961615
17,3.8744826623334645
18,4.104107227318912
19,3.7225977195379043
299,4.801040419564263
24,3.942240096236853
30,3.87384545419856
71,3.768862652829791
242,3.7333342726517333
236,4.036995894475267
96,3.109080651064083
97,3.892982183844632
98,3.9000009132657594
101,4.147199149732894
102,4.169953348266546
103,4.0
106,4.794113950956379
107,3.996042611585399
108,4.800021443907355
109,3.726426830925664
114,4.168852668811561
115,3.816461513549247
1,3.7064133186504105
53,3.7222116907891194
2,4.81571098968508
303,4.753521614587742
302,4.804894721596321
296,4.2059127377230645
26,4.805662856175289
31,4.1637609611269415
245,4.800717808253346
243,4.800001034418827
233,4.810406916917842
231,4.024986681773075
119,4.800001337828186
10,4.184965793219253
13,3.839159790427532
285,4.800120345156073
35,4.189256540151054
36,3.838240697610956
83,3.999994942031401
232,3.7495064643413216
306,4.142093165443532
305,4.815592198470173
29,4.011198829496297
52,4.800050893083569
110,3.0482616853101914
135,3.7038156992621123
176,4.800000663305581
77,2.3000000000041485
142,4.80000064655537
27,4.801179471077927
90,4.151078956854342
113,4.0964609750599426
138,4.173790264634142
169,3.7000526346416023
167,4.199357600305359
163,4.179621976524872
160,4.800622362523287
23,4.159740875034737
57,4.800114158472111
69,4.110306885886385
99,4.099262758893242
156,3.703413402253622
72,3.860495213169669
76,3.703151020601153
248,4.821886036404787
78,3.767336332234271
79,3.7031585511612444
82,3.700051347385932
117,4.801560073678892
145,3.90370578721302
116,3.7000052047655596
307,4.80000591757973
34,3.9999984764473524
222,4.125824343640157
217,3.827307364322441
134,3.7003285772070225
140,3.900017163526833
170,4.1874539387352625
143,2.9825812774326117
166,3.946221047134045
165,3.999990059052558
159,3.7537896692938255
157,4.989725483492672
84,4.154334932455687
188,2.999995138546144
146,4.0898741583499225
235,4.171000255677575
86,3.95506715485821
213,3.103167185800915
202,4.198523022469806
200,4.14136365937378
191,4.870563850543096
290,3.0999827159288245
277,3.9022994815925074
237,3.72098237437384
22,5.0
259,3.901247573727913
68,4.800000226921339
80,2.9294180209617213
288,2.903847174245424
283,4.199113282122241
209,3.7051668658522066
196,4.066601629684257
255,3.768614681158455
118,4.153829462195236
273,3.0999853319263493
186,4.0
174,3.7042923053524
161,4.1885828766947775
153,3.700274718406925
133,3.9000014355440524
181,4.80000006070357
280,4.197338759374779
