# 节点数  边数   ,406  2602
258,51
48,312
48,387
3,75
3,137
3,352
3,397
3,19
3,67
3,79
3,387
3,320
3,349
3,339
3,183
3,113
3,128
3,157
3,251
3,389
3,154
3,51
3,186
3,10
3,149
3,234
3,343
3,112
3,296
3,181
3,246
3,31
3,111
3,317
3,13
3,379
3,176
3,82
3,240
3,193
3,136
3,315
3,142
3,35
309,75
309,396
309,312
309,65
309,162
309,113
309,362
309,269
309,9
309,170
309,17
309,233
139,311
139,257
139,56
139,207
139,53
139,0
139,208
395,174
395,17
235,397
235,19
235,156
235,93
235,339
235,56
235,28
235,53
235,51
235,10
235,124
235,59
235,11
235,9
235,52
235,121
235,272
235,233
235,35
265,19
83,307
83,192
83,207
83,336
83,53
83,230
83,186
83,112
83,100
83,319
83,29
75,9
365,387
137,184
137,162
137,183
137,52
252,289
252,52
291,298
7,83
7,75
7,311
7,299
7,169
7,19
7,67
7,79
7,130
7,320
7,257
7,93
7,56
7,49
7,28
7,251
7,389
7,154
7,53
7,50
7,10
7,262
7,153
7,31
7,111
7,9
7,121
7,39
7,233
7,240
7,361
259,83
259,311
259,19
259,225
259,130
259,336
259,229
259,10
259,280
259,208
259,52
259,121
259,233
259,82
202,97
202,31
244,307
244,56
244,49
244,232
244,53
244,186
244,10
244,112
244,127
244,121
244,39
244,17
244,142
105,396
105,390
105,174
105,52
105,39
105,35
350,312
350,130
350,349
350,97
350,52
350,361
398,289
189,19
189,155
189,272
197,398
197,59
197,17
197,147
43,352
43,396
43,397
43,182
43,169
43,19
43,67
43,312
43,257
43,93
43,362
43,128
43,262
43,112
43,15
43,181
43,31
43,111
43,159
43,82
43,240
43,35
132,93
132,53
132,97
132,289
132,10
132,234
132,124
132,11
132,9
132,29
132,17
132,147
218,397
397,52
397,17
368,358
368,364
368,19
368,93
368,357
368,13
368,52
182,337
182,39
182,233
119,179
119,131
119,82
19,93
19,128
40,75
40,398
40,169
40,93
40,389
40,154
40,321
40,53
40,241
40,112
40,4
40,285
40,9
40,151
40,318
40,17
40,82
40,147
40,142
40,217
40,35
195,207
354,75
354,93
354,146
354,380
354,111
354,52
354,314
66,67
66,65
66,399
66,98
66,306
66,123
79,137
79,397
79,312
79,153
79,111
225,56
225,143
225,241
225,254
225,151
225,272
225,172
130,249
130,111
130,35
303,155
65,237
65,169
65,399
65,93
65,362
65,98
65,389
65,147
65,35
156,249
156,98
307,83
162,278
131,404
110,358
110,377
110,82
84,102
84,312
84,91
84,401
84,246
84,52
84,82
69,330
69,365
69,137
69,311
69,185
69,184
69,67
69,342
69,93
69,74
69,120
69,203
69,357
69,15
69,181
69,227
69,286
69,187
69,285
69,12
69,111
69,9
69,170
69,129
69,171
