worker_id,worker_social_influence
0,0.00625
1,0.0015625
2,0.04375
3,0.0046875
4,0.00625
5,0.0140625
6,0.009375
7,0.0015625
8,0.03125
9,0.0078125
10,0.003125
11,0.0015625
12,0.021875
13,0.025
14,0.0265625
15,0.00625
16,0.0234375
17,0.0015625
18,0.009375
19,0.003125
20,0.0015625
21,0.0109375
22,0.0015625
23,0.0171875
24,0.059375
25,0.08125
26,0.0171875
27,0.003125
28,0.003125
29,0.0140625
30,0.0078125
31,0.0203125
32,0.021875
33,0.01875
34,0.03125
35,0.0078125
36,0.0109375
37,0.0421875
38,0.0046875
39,0.0046875
40,0.0171875
41,0.0078125
42,0.0484375
43,0.0046875
44,0.0375
45,0.01875
46,0.05625
47,0.01875
48,0.009375
49,0.0265625
50,0.00625
51,0.003125
52,0.003125
53,0.0015625
54,0.0109375
55,0.028125
56,0.00625
57,0.0203125
58,0.0078125
59,0.01875
60,0.0125
61,0.034375
62,0.0109375
63,0.034375
64,0.040625
65,0.0234375
66,0.0515625
67,0.00625
68,0.0125
69,0.009375
70,0.00625
71,0.015625
72,0.00625
73,0.003125
74,0.0078125
75,0.015625
76,0.053125
77,0.046875
78,0.040625
79,0.003125
80,0.00625
81,0.153125
82,0.03125
83,0.015625
84,0.0078125
85,0.003125
86,0.0125
87,0.0046875
88,0.0015625
89,0.003125
90,0.034375
91,0.0015625
92,0.0140625
93,0.0171875
94,0.009375
95,0.0078125
96,0.0015625
97,0.003125
98,0.0375
99,0.0078125
100,0.0109375
101,0.028125
102,0.028125
103,0.040625
104,0.0109375
105,0.06875
106,0.0109375
107,0.0046875
108,0.0015625
109,0.0359375
110,0.0171875
111,0.00625
112,0.0359375
113,0.0015625
114,0.0109375
115,0.0046875
116,0.01875
117,0.0265625
118,0.0640625
119,0.0328125
120,0.0015625
121,0.0671875
122,0.00625
123,0.003125
124,0.0296875
125,0.08125
126,0.015625
127,0.021875
128,0.0109375
129,0.0578125
130,0.0046875
131,0.0125
132,0.00625
133,0.0203125
134,0.0046875
135,0.05625
136,0.0015625
137,0.0484375
138,0.0015625
139,0.0203125
140,0.0078125
141,0.0234375
142,0.015625
143,0.003125
144,0.003125
145,0.0078125
146,0.0078125
147,0.0109375
148,0.0078125
149,0.0140625
150,0.0046875
151,0.0046875
152,0.003125
153,0.0015625
154,0.0109375
155,0.0015625
156,0.01875
157,0.0125
158,0.0015625
159,0.0140625
160,0.0015625
161,0.0078125
162,0.028125
163,0.0015625
164,0.0046875
165,0.0125
166,0.0015625
167,0.0046875
168,0.0125
169,0.0015625
170,0.0015625
171,0.0078125
172,0.0015625
173,0.025
174,0.0109375
175,0.003125
176,0.0078125
177,0.0109375
178,0.0578125
179,0.003125
180,0.1609375
181,0.00625
182,0.0078125
183,0.00625
184,0.0296875
185,0.0296875
186,0.028125
187,0.0109375
188,0.003125
189,0.034375
190,0.003125
191,0.0109375
192,0.00625
193,0.1171875
194,0.0484375
195,0.0234375
196,0.0734375
197,0.0171875
198,0.003125
199,0.0015625
200,0.0375
201,0.046875
202,0.0046875
203,0.0109375
204,0.0015625
205,0.0015625
206,0.0078125
207,0.04375
208,0.0046875
209,0.0015625
210,0.0390625
211,0.003125
212,0.0078125
213,0.0109375
214,0.0078125
215,0.0015625
216,0.1296875
217,0.00625
218,0.0078125
219,0.034375
220,0.1
221,0.1234375
222,0.0671875
223,0.0125
224,0.0546875
225,0.0828125
226,0.0359375
227,0.0046875
228,0.01875
229,0.0390625
230,0.003125
231,0.003125
232,0.0484375
233,0.0171875
234,0.0015625
235,0.0609375
236,0.0109375
237,0.003125
238,0.0796875
239,0.059375
240,0.0046875
241,0.015625
242,0.0078125
243,0.015625
244,0.0671875
245,0.0046875
246,0.003125
247,0.0765625
248,0.0171875
249,0.003125
250,0.034375
251,0.0140625
252,0.0578125
253,0.0078125
254,0.009375
255,0.003125
256,0.009375
257,0.0171875
258,0.2015625
259,0.0640625
260,0.0640625
261,0.0015625
262,0.0015625
263,0.0265625
264,0.0078125
265,0.0109375
266,0.00625
267,0.003125
268,0.028125
269,0.0046875
270,0.0109375
271,0.096875
272,0.034375
273,0.0046875
274,0.0140625
275,0.11875
276,0.0859375
277,0.003125
278,0.0046875
279,0.1
280,0.04375
281,0.0453125
282,0.0234375
283,0.0015625
284,0.078125
285,0.003125
286,0.0609375
287,0.0203125
288,0.0453125
289,0.14375
290,0.0109375
291,0.003125
292,0.05
293,0.021875
294,0.0765625
295,0.0109375
296,0.0140625
297,0.009375
298,0.0109375
299,0.121875
300,0.0140625
301,0.071875
302,0.0203125
303,0.025
304,0.015625
305,0.0015625
306,0.040625
307,0.0078125
308,0.025
309,0.0015625
310,0.0046875
311,0.003125
312,0.0328125
313,0.015625
314,0.10625
315,0.0015625
316,0.0234375
317,0.040625
318,0.003125
319,0.0109375
320,0.1015625
321,0.05
322,0.075
323,0.0109375
324,0.021875
325,0.153125
326,0.234375
327,0.009375
328,0.003125
329,0.0078125
330,0.0109375
331,0.003125
332,0.0046875
333,0.0875
334,0.0421875
335,0.0125
336,0.0234375
337,0.0046875
338,0.1
339,0.0078125
340,0.009375
341,0.0046875
342,0.0296875
343,0.0890625
344,0.00625
345,0.08125
346,0.0046875
347,0.1703125
348,0.06875
349,0.003125
350,0.009375
351,0.0140625
352,0.0015625
353,0.0015625
354,0.0109375
355,0.1015625
356,0.0703125
357,0.0515625
358,0.040625
359,0.225
360,0.0109375
361,0.0046875
362,0.028125
363,0.0046875
364,0.0171875
365,0.0015625
366,0.059375
367,0.0015625
368,0.01875
369,0.0125
370,0.003125
371,0.003125
372,0.009375
373,0.003125
374,0.0078125
375,0.0046875
376,0.0125
377,0.0140625
378,0.009375
379,0.0078125
380,0.0234375
381,0.01875
382,0.0046875
383,0.0296875
384,0.0015625
385,0.0015625
386,0.0125
387,0.003125
388,0.025
389,0.0640625
390,0.0125
391,0.0140625
392,0.0078125
393,0.0328125
394,0.0125
395,0.0015625
396,0.003125
397,0.003125
398,0.00625
399,0.03125
400,0.003125
401,0.021875
402,0.0078125
403,0.003125
404,0.0171875
405,0.0125
406,0.0015625
407,0.05
408,0.009375
409,0.0046875
410,0.0140625
411,0.0203125
412,0.078125
413,0.0015625
414,0.0109375
415,0.0015625
416,0.025
417,0.0015625
418,0.009375
419,0.0015625
420,0.0203125
421,0.00625
422,0.0015625
423,0.0125
424,0.0109375
425,0.0046875
426,0.00625
427,0.021875
428,0.0421875
429,0.015625
430,0.009375
431,0.053125
432,0.0515625
433,0.034375
434,0.0109375
435,0.0046875
436,0.0046875
437,0.0046875
438,0.1765625
439,0.05
440,0.021875
441,0.0203125
442,0.0640625
443,0.034375
444,0.0125
445,0.0375
446,0.0015625
447,0.0015625
448,0.0015625
449,0.0265625
450,0.0578125
451,0.01875
452,0.03125
453,0.025
454,0.0515625
455,0.0234375
456,0.0015625
457,0.0390625
458,0.0296875
459,0.0125
460,0.0140625
461,0.0078125
462,0.0265625
463,0.0140625
464,0.0390625
465,0.015625
466,0.0390625
467,0.0078125
468,0.003125
469,0.003125
470,0.00625
471,0.028125
472,0.0171875
473,0.01875
474,0.0125
475,0.0078125
476,0.03125
477,0.015625
478,0.0140625
479,0.015625
480,0.03125
481,0.1015625
482,0.0046875
483,0.03125
484,0.096875
485,0.0453125
486,0.0015625
487,0.0015625
488,0.0015625
489,0.11875
490,0.0296875
491,0.034375
492,0.003125
493,0.025
494,0.0140625
495,0.0078125
496,0.0046875
497,0.015625
498,0.01875
499,0.0203125
500,0.003125
501,0.0015625
502,0.009375
503,0.0625
504,0.0640625
505,0.00625
506,0.0203125
507,0.0109375
508,0.0046875
509,0.0171875
510,0.05
511,0.028125
512,0.0421875
513,0.0390625
514,0.0140625
515,0.05625
516,0.021875
517,0.003125
518,0.0453125
519,0.028125
520,0.0078125
521,0.025
522,0.0578125
523,0.009375
524,0.0078125
525,0.0234375
526,0.0546875
527,0.0140625
528,0.0546875
529,0.00625
530,0.05
531,0.0015625
532,0.003125
533,0.0015625
534,0.0265625
535,0.0921875
536,0.0203125
537,0.0296875
538,0.10625
539,0.09375
540,0.01875
541,0.0046875
542,0.0421875
543,0.0484375
544,0.0875
545,0.034375
546,0.0125
547,0.0015625
548,0.0265625
549,0.0609375
550,0.0015625
551,0.0296875
552,0.0015625
553,0.0015625
554,0.0109375
555,0.00625
556,0.021875
557,0.0421875
558,0.021875
559,0.0125
560,0.096875
561,0.0328125
562,0.015625
563,0.0609375
564,0.0171875
565,0.0203125
566,0.0359375
567,0.003125
568,0.00625
569,0.0015625
570,0.03125
571,0.0078125
572,0.0234375
573,0.059375
574,0.0078125
575,0.0640625
576,0.128125
577,0.0015625
578,0.0390625
579,0.015625
580,0.0234375
581,0.00625
582,0.04375
583,0.0828125
584,0.015625
585,0.009375
586,0.11875
587,0.140625
588,0.0015625
589,0.0265625
590,0.0015625
591,0.0140625
592,0.128125
593,0.015625
594,0.0734375
595,0.00625
596,0.0015625
597,0.015625
598,0.01875
599,0.03125
600,0.0984375
601,0.1625
602,0.05
603,0.0046875
604,0.0109375
605,0.06875
606,0.0015625
607,0.028125
608,0.0765625
609,0.015625
610,0.0015625
611,0.003125
612,0.1078125
613,0.0140625
614,0.0796875
615,0.00625
616,0.0078125
617,0.01875
618,0.003125
619,0.0125
620,0.0015625
621,0.0078125
622,0.0171875
623,0.0109375
624,0.0015625
625,0.021875
626,0.09375
627,0.0046875
628,0.0828125
629,0.0375
630,0.0921875
631,0.0015625
632,0.0015625
633,0.0234375
634,0.0078125
635,0.084375
636,0.0546875
637,0.0328125
638,0.096875
639,0.0109375
