# 节点数  边数   ,640  10164
318,320
477,210
477,239
477,55
477,25
477,572
477,602
477,12
569,21
569,210
569,322
569,586
521,312
521,582
521,587
521,259
521,489
521,178
521,333
521,101
521,2
521,12
521,626
481,214
481,292
481,465
481,102
481,47
481,55
481,601
481,296
481,90
241,481
241,276
241,506
241,450
241,326
241,275
241,587
241,526
241,294
241,544
241,407
241,515
241,197
241,196
241,498
241,359
241,489
241,416
241,103
241,345
241,630
241,32
241,333
241,314
241,322
241,308
241,105
241,303
241,594
241,44
241,503
241,427
241,355
241,432
241,557
241,586
356,609
356,221
356,289
356,600
356,258
356,286
356,216
356,637
356,359
356,94
356,244
356,29
356,495
356,438
356,485
276,560
160,479
160,576
160,450
160,350
160,221
160,326
160,95
160,189
160,272
160,81
160,582
160,389
160,560
160,238
160,600
160,82
160,43
160,399
160,180
160,575
160,321
160,528
160,638
160,258
160,465
160,121
160,454
160,592
160,250
160,313
160,195
160,563
160,416
160,320
160,630
160,473
160,314
160,562
160,300
160,282
160,438
160,558
160,222
160,445
160,432
160,185
160,279
506,241
506,221
506,535
506,259
506,359
506,343
506,244
506,71
506,572
506,494
506,165
506,16
344,342
344,210
344,140
344,345
344,594
344,98
344,401
479,635
479,440
479,299
479,539
479,489
479,601
479,98
479,355
479,581
450,481
450,275
450,400
450,75
450,491
450,292
450,238
450,21
450,70
450,575
450,66
450,638
450,258
450,347
450,55
450,25
450,416
450,601
450,60
450,6
450,325
450,290
450,408
450,59
450,220
450,557
26,276
26,576
26,312
26,122
26,127
26,189
26,614
26,608
26,329
26,289
26,46
26,582
26,635
26,616
26,377
26,342
26,135
26,600
26,302
26,258
26,441
26,565
26,460
26,458
26,526
26,338
26,544
26,299
26,186
26,271
26,628
26,102
26,455
26,515
26,592
26,112
26,551
26,196
26,359
26,512
26,57
26,570
26,343
26,536
26,489
26,184
26,471
26,244
26,103
26,345
26,457
26,333
26,314
26,322
26,466
26,549
26,583
26,573
26,438
26,564
26,514
26,301
26,284
26,24
26,222
26,543
26,193
26,557
26,586
26,185
26,485
26,200
26,279
278,576
278,538
278,221
278,393
278,635
278,271
278,320
278,431
446,481
446,276
446,506
446,576
446,312
446,221
446,326
446,275
446,288
446,298
446,393
446,81
446,612
446,252
446,608
446,560
446,483
446,238
446,535
446,135
446,82
446,399
446,426
446,66
446,597
446,321
446,528
446,638
446,605
446,65
446,465
446,440
446,544
446,299
446,628
446,455
446,530
446,539
446,515
446,454
446,592
446,347
446,42
446,536
446,489
446,320
446,103
446,630
446,260
446,225
446,314
446,602
446,322
446,291
446,324
446,573
446,105
446,510
446,129
446,229
446,281
446,438
446,284
446,503
446,220
446,222
446,273
446,412
446,355
446,543
446,193
446,586
446,626
312,521
312,516
312,316
312,338
312,299
312,60
312,548
312,2
312,98
312,619
312,76
368,30
368,440
610,118
610,289
610,483
610,348
610,82
610,338
610,232
610,196
610,394
610,359
610,42
610,110
610,563
610,137
610,345
610,473
610,634
610,279
63,127
63,252
63,507
63,238
63,116
63,493
63,250
63,347
63,584
63,178
63,8
63,601
63,314
63,594
63,438
63,554
409,189
409,560
409,399
409,299
409,232
409,504
409,527
409,592
409,601
409,325
414,576
414,350
414,288
414,612
414,258
414,299
414,271
414,484
414,284
414,77
190,393
190,614
190,258
190,504
190,112
190,250
190,442
190,355
379,481
379,276
379,576
379,388
379,482
379,612
379,389
379,180
379,78
379,320
379,325
379,62
379,438
379,125
379,301
379,284
379,545
89,576
89,221
89,326
89,252
89,535
89,321
89,528
89,109
89,271
89,592
89,347
89,322
89,325
89,449
89,129
89,503
89,626
108,576
108,221
108,5
108,293
609,450
553,618
175,481
175,576
175,247
175,221
175,326
175,81
175,612
175,389
175,560
175,600
175,542
175,258
175,235
175,299
175,484
175,539
175,592
175,196
175,512
175,383
175,601
175,325
175,573
175,293
175,438
175,284
175,503
175,545
175,222
175,529
175,279
264,481
264,576
264,247
264,326
264,288
264,393
264,520
264,614
264,81
264,612
264,608
264,292
264,534
264,541
264,180
264,133
264,66
264,528
264,638
264,258
264,433
264,235
264,338
264,271
264,124
264,219
264,33
264,216
264,228
264,504
264,112
264,347
264,201
264,489
264,601
264,573
264,105
264,281
264,282
264,438
264,301
264,284
264,445
264,580
264,193
264,617
264,77
264,366
264,279
538,278
538,326
538,118
397,576
397,221
397,635
397,389
397,560
397,271
397,484
397,216
397,347
397,563
397,320
397,601
397,630
397,325
397,626
639,481
639,535
639,210
639,490
639,594
618,326
199,356
199,238
199,186
199,320
199,137
199,438
123,37
123,325
326,615
326,44
127,63
127,326
127,587
127,93
127,539
127,347
95,238
275,510
214,481
214,276
214,576
214,450
214,247
214,221
214,326
214,612
214,286
214,216
214,539
214,64
214,112
214,320
214,601
214,333
214,451
214,325
214,573
214,438
214,125
214,564
214,284
214,220
214,445
214,355
214,287
214,626
388,379
388,252
388,587
388,348
388,338
388,216
388,201
388,478
388,76
388,626
468,389
468,216
468,225
468,268
468,2
468,134
468,98
468,265
468,364
468,599
262,326
262,271
262,633
262,586
262,599
189,601
353,221
353,326
353,612
353,321
353,258
353,216
353,525
353,281
353,564
353,301
337,521
337,247
337,326
337,286
337,304
337,271
337,489
337,345
337,503
128,440
128,271
128,357
128,503
172,276
172,221
172,348
172,42
172,320
172,630
172,626
267,576
267,247
267,326
267,127
267,453
267,258
267,216
267,347
267,489
267,601
267,457
267,225
267,443
267,105
267,44
267,284
267,543
415,393
415,258
415,297
415,301
288,414
288,75
288,608
288,126
288,193
288,380
288,248
22,612
22,289
22,528
22,294
22,201
22,359
22,601
22,284
22,111
22,279
400,450
400,538
400,326
400,388
400,289
400,528
400,299
400,216
400,64
400,347
400,359
400,601
400,573
400,105
520,576
520,450
520,609
520,264
520,388
520,75
520,174
520,464
520,216
520,539
520,78
520,347
520,31
520,61
520,522
520,573
520,301
520,284
520,208
520,424
482,379
482,528
482,539
482,512
482,178
482,254
482,8
482,260
482,165
516,276
516,63
516,609
516,275
516,298
516,272
516,81
516,348
516,542
516,575
516,321
516,258
516,605
516,526
516,294
516,499
516,224
516,464
516,362
516,216
516,539
516,592
516,347
516,336
516,359
516,25
516,489
516,103
516,137
516,32
516,451
516,314
516,322
516,117
516,540
516,573
516,449
516,594
516,129
516,229
516,613
516,125
516,131
516,193
516,586
272,128
272,516
272,213
272,362
614,14
614,151
472,356
472,326
472,635
472,587
472,491
472,135
472,542
472,93
472,23
472,463
472,49
472,464
472,637
472,178
472,37
472,443
472,357
472,355
472,76
472,90
472,156
349,516
349,571
164,399
164,530
164,347
164,260
164,540
164,284
164,220
164,222
164,543
164,77
164,366
621,359
621,626
81,587
81,14
81,216
81,210
81,522
81,322
81,268
81,475
81,24
81,545
81,193
81,626
81,485
81,200
612,356
612,414
612,81
612,638
612,258
612,433
612,628
612,78
612,325
612,101
612,16
612,301
593,101
92,276
92,275
92,288
92,608
92,635
92,587
92,560
92,135
92,575
92,605
92,358
92,439
92,294
92,338
92,544
92,530
92,78
92,394
92,336
92,359
92,25
92,489
92,137
92,314
92,117
92,525
92,594
92,125
92,418
92,619
92,445
92,193
92,431
92,586
341,318
341,180
341,638
341,527
341,359
341,489
341,513
341,438
341,233
341,279
118,538
118,221
118,292
118,30
118,399
118,99
118,271
118,38
118,50
118,31
118,61
118,572
118,230
118,173
118,3
118,626
615,587
615,314
252,388
252,503
75,288
75,81
75,582
75,560
75,348
75,180
75,474
75,258
75,338
75,544
75,286
75,121
75,571
75,64
75,259
75,359
75,42
75,512
75,489
75,334
75,630
75,325
75,301
75,355
75,77
367,81
367,587
367,503
596,481
596,576
596,575
596,299
596,325
329,538
329,341
329,180
329,433
329,149
329,565
329,435
329,461
329,484
329,217
329,150
329,563
329,601
329,256
329,333
329,327
329,6
329,325
329,15
329,16
329,301
329,156
329,595
329,200
289,356
289,326
289,428
289,180
289,258
289,338
289,121
289,359
289,478
289,67
289,225
289,522
289,525
289,101
289,2
289,100
289,105
289,29
289,15
289,296
289,226
289,86
289,412
289,76
289,485
289,200
316,476
46,483
46,218
46,373
46,629
46,338
46,49
46,50
46,37
46,442
582,521
582,221
582,428
582,109
582,628
582,522
582,325
582,561
582,2
391,356
391,326
391,300
391,265
391,193
486,292
486,629
635,479
635,538
635,23
635,13
635,462
635,121
635,347
635,239
635,431
428,582
428,109
428,462
428,454
428,578
428,522
428,325
428,412
428,586
616,161
587,615
587,116
587,503
389,101
560,481
560,276
560,326
560,118
560,30
560,523
560,629
560,121
560,61
560,37
560,522
377,13
377,313
377,314
377,293
377,554
342,247
342,221
342,348
342,112
342,125
491,450
491,275
491,357
143,258
143,317
143,271
143,232
143,515
143,359
143,438
143,412
143,279
161,576
161,278
161,312
161,538
161,326
161,275
161,614
161,81
161,118
161,608
161,289
161,635
161,292
161,600
161,399
161,180
161,453
161,66
161,638
161,258
161,605
161,235
161,317
161,458
161,338
161,286
161,299
161,124
161,219
161,484
161,33
161,539
161,504
161,78
161,454
161,592
161,347
161,201
161,359
161,512
161,239
161,25
161,513
161,320
161,333
161,579
161,260
161,314
161,308
161,525
161,583
161,284
161,220
161,619
161,222
161,580
161,431
161,185
161,626
161,518
161,366
161,485
161,279
292,450
292,118
292,635
292,235
606,491
606,348
45,275
45,27
45,49
45,556
45,451
45,129
45,537
45,251
45,401
45,586
257,247
257,275
257,180
257,66
257,638
257,235
257,594
257,282
257,4
257,220
257,589
348,587
348,116
348,224
348,308
507,608
507,600
507,31
507,300
507,222
274,232
274,408
567,221
307,638
307,299
307,212
307,484
307,334
307,76
307,366
30,368
30,118
30,560
30,539
30,159
30,438
535,326
535,405
535,308
535,125
535,537
535,586
623,258
623,628
623,412
135,92
135,587
135,178
135,355
135,76
234,276
234,232
234,259
231,312
231,538
231,221
231,275
231,289
231,635
231,66
231,638
231,258
231,358
231,499
231,462
231,216
231,239
231,320
231,630
231,452
231,398
231,76
82,450
82,522
82,325
192,247
192,216
192,210
192,162
192,438
192,222
542,348
542,605
542,250
542,239
542,191
542,54
542,594
218,221
218,81
218,612
218,608
218,289
218,46
218,389
218,258
218,78
218,359
218,509
218,601
218,325
218,282
218,438
218,220
373,46
373,628
373,194
373,359
43,321
43,314
43,162
43,293
73,614
73,560
73,238
73,258
73,465
73,299
73,628
73,320
73,282
399,118
534,276
534,326
534,294
534,502
534,633
534,178
534,334
534,449
534,90
236,276
236,258
236,299
236,271
236,55
236,630
236,518
319,576
319,221
319,275
319,605
319,347
319,584
319,320
319,594
319,372
319,586
319,626
155,361
155,258
21,481
21,576
21,450
21,538
21,221
21,560
21,258
