# 节点数  边数   ,1395  32119
772,786
772,1187
772,284
456,1031
456,336
456,487
456,552
456,107
456,41
456,1071
456,1259
456,976
456,1330
456,561
456,12
332,290
332,37
332,487
332,1121
332,788
332,1010
332,179
332,859
1172,110
1172,928
1172,767
1172,580
1172,1296
1172,540
1172,627
1172,1092
1172,202
1172,1370
1172,725
1172,220
1172,2
1172,12
1172,901
1172,1375
1078,498
1078,699
1078,612
1078,703
1078,177
1078,570
1078,1043
1078,237
1078,99
1078,107
1078,1329
1078,258
1078,798
1078,295
1078,420
1078,69
1078,194
567,1078
567,663
567,1129
567,110
567,632
567,891
567,290
567,1158
567,510
567,513
567,1014
567,574
567,163
567,791
567,662
567,1116
567,312
567,92
567,1296
567,45
567,604
567,1100
567,1199
567,279
567,1213
567,557
567,177
567,650
567,1098
567,545
567,1189
567,856
567,705
567,540
567,1214
567,899
567,747
567,952
567,575
567,1210
567,944
567,1323
567,504
567,524
567,453
567,591
567,452
567,287
567,210
567,1240
567,1315
567,1351
567,855
567,1092
567,577
567,1071
567,1249
567,968
567,25
567,238
567,478
567,1378
567,15
567,725
567,29
567,769
567,1268
567,1039
567,788
567,561
567,753
567,508
567,119
567,1187
567,240
567,405
567,735
567,89
567,27
567,315
567,1126
567,182
567,385
567,114
567,993
567,1273
567,394
567,859
567,509
657,1335
657,76
657,1084
657,701
657,335
657,1328
657,178
657,255
657,686
657,500
657,1350
657,1385
657,855
657,208
657,582
657,959
657,59
657,1117
657,1242
657,328
657,182
657,179
657,1155
657,1062
657,264
657,1090
663,1236
663,45
663,604
663,246
370,622
370,1076
370,290
370,1263
370,796
370,1014
370,1264
370,1017
370,838
370,745
370,313
370,76
370,1006
370,791
370,209
370,54
370,430
370,699
370,1302
370,612
370,936
370,659
370,677
370,170
370,580
370,1122
370,906
370,921
370,1236
370,186
370,1100
370,551
370,1054
370,368
370,1023
370,1328
370,171
370,557
370,83
370,172
370,940
370,811
370,421
370,795
370,576
370,1262
370,787
370,1192
370,647
370,131
370,1386
370,1133
370,178
370,720
370,532
370,1043
370,847
370,747
370,738
370,48
370,648
370,47
370,1210
370,475
370,1102
370,875
370,1163
370,1354
370,974
370,857
370,1313
370,982
370,1350
370,608
370,1257
370,462
370,572
370,1239
370,768
370,23
370,451
370,1238
370,458
370,113
370,968
370,91
370,786
370,1148
370,1378
370,1058
370,769
370,473
370,432
370,533
370,535
370,1101
370,1135
370,732
370,24
370,780
370,1289
370,946
370,1301
370,1143
370,682
370,1104
370,328
370,1252
370,1308
370,182
370,1233
370,518
370,1004
370,69
370,993
370,1317
370,1367
370,426
370,445
370,680
880,513
880,578
1129,567
1129,513
1129,76
1129,756
1129,1241
1129,747
1129,475
1129,627
1129,348
1129,855
1129,833
1129,582
1129,151
1129,1259
1129,258
1129,1187
1129,375
1129,32
1129,1308
180,1155
134,407
134,1123
834,632
834,745
834,1302
834,92
834,832
834,1293
834,487
834,323
834,478
834,976
834,1097
834,533
834,405
834,89
834,225
834,555
1008,298
1008,10
622,606
622,1199
622,336
622,561
622,2
622,80
622,114
622,142
1168,1302
1168,1019
1168,984
1168,199
1168,633
1168,383
183,513
183,358
183,540
183,686
183,524
183,656
183,833
183,310
183,29
183,1321
183,2
183,684
183,1203
183,1004
1144,513
1144,767
1144,298
1144,1212
1144,478
1144,1044
1144,2
1144,1187
1144,405
1144,735
1144,284
1144,859
904,966
904,1236
904,172
904,1133
904,48
904,1
904,1194
904,628
904,164
904,1197
904,1301
904,1242
904,328
904,815
110,1172
110,567
110,1302
110,170
110,580
110,340
110,1186
110,854
110,820
110,759
110,749
110,519
110,952
110,716
110,203
110,1384
110,911
110,982
110,1219
110,99
110,962
110,833
110,708
110,1256
110,1332
110,1259
110,1246
110,512
110,227
110,666
110,175
110,1097
110,476
110,240
110,405
110,665
110,225
110,806
110,653
110,536
110,1089
110,912
110,179
110,412
110,1047
110,166
110,144
110,394
110,992
110,505
110,62
110,544
632,513
632,574
632,1287
632,617
632,206
632,45
632,279
632,667
632,585
632,500
632,1150
632,949
632,348
632,489
632,41
632,1232
632,148
632,1282
632,80
632,276
632,420
632,12
632,828
632,480
632,859
742,279
742,909
742,487
742,1240
742,1246
742,561
742,1251
742,509
891,576
891,1042
891,1025
891,347
1288,298
1288,751
1288,656
1288,90
1288,976
1288,1025
1076,1389
1076,1132
1076,1083
1076,1383
1076,620
1076,858
1076,999
1076,1032
1076,407
1076,1196
1076,348
1076,1092
1076,469
1076,1329
1076,1187
1076,225
1076,247
1076,114
1076,1279
400,603
400,459
400,521
290,567
290,270
290,705
290,418
290,1377
290,716
290,751
290,500
290,1061
290,1136
290,569
290,27
290,276
290,480
290,859
1158,1129
1158,701
1158,580
1158,279
1158,556
1158,199
1158,858
1158,999
1158,749
1158,47
1158,553
1158,974
1158,41
1158,810
1158,582
1158,963
1158,478
1158,621
1158,769
1158,1187
1158,362
1158,179
1158,412
1158,993
1158,1273
1158,144
1158,394
1158,1358
510,1078
510,567
510,1118
510,1296
510,1080
510,307
510,185
510,747
510,461
510,1077
510,1240
510,569
510,202
510,561
510,254
510,1203
510,511
510,412
510,509
510,142
928,1172
928,1296
928,318
928,1114
928,1025
928,256
928,480
513,1144
513,1029
513,991
513,1069
513,833
513,1361
513,258
513,64
513,347
1255,1314
1255,1081
1255,88
1255,911
1255,569
1255,806
1255,912
1255,284
796,1110
1352,298
1352,1348
1352,444
1352,220
1014,1078
1014,180
1014,1389
1014,662
1014,893
1014,1287
1014,280
1014,941
1014,673
1014,165
1014,337
1014,1093
1014,1019
1014,1142
1014,703
1014,45
1014,186
1014,551
1014,556
1014,172
1014,37
1014,150
1014,1262
1014,130
1014,1386
1014,178
1014,1186
1014,1131
1014,719
1014,333
1014,44
1014,48
1014,475
1014,1323
1014,656
1014,836
1014,1136
1014,744
1014,1211
1014,107
1014,41
1014,968
1014,1329
1014,125
1014,6
1014,254
1014,702
1014,953
1014,405
1014,124
1014,980
1014,639
1014,195
1014,517
1014,394
1014,961
1326,1007
1326,298
1326,1199
1326,1074
1326,475
1326,1212
56,663
56,110
56,632
56,891
56,1263
56,796
56,767
56,1264
56,1005
56,574
56,273
56,297
56,430
56,1105
56,1302
56,893
56,1287
56,1052
56,673
56,1118
56,1334
56,805
56,701
56,84
56,580
56,761
56,92
56,1383
56,1357
56,676
56,321
56,882
56,832
56,1019
56,45
56,1054
56,117
56,304
56,1328
56,1166
56,557
56,611
56,177
56,1322
56,459
56,1074
56,734
56,178
56,1000
56,68
56,1030
56,858
56,1029
56,1189
56,856
56,820
56,540
56,1214
56,470
56,407
56,132
56,816
56,408
56,44
56,747
56,738
56,427
56,648
56,553
56,1377
56,691
56,237
56,1009
56,475
56,1027
56,944
56,1353
56,585
56,1111
56,461
56,504
56,974
56,1229
56,1313
56,244
56,1191
56,1219
56,452
56,1350
56,608
56,348
56,528
56,855
56,744
56,962
56,543
56,463
56,562
56,109
56,93
56,378
56,588
56,833
56,249
56,1092
56,425
56,930
56,1056
56,831
56,582
56,1256
56,1249
56,1370
56,1072
56,346
56,1272
56,1212
56,1174
56,1148
56,238
56,641
56,963
56,90
56,478
56,1028
56,1094
56,621
56,976
56,725
56,258
56,959
56,1394
56,769
56,869
56,788
56,1044
56,1217
56,175
56,1097
56,634
56,476
56,1135
56,477
56,1123
56,1187
56,1282
56,1260
56,405
56,24
56,351
56,780
56,380
56,637
56,871
56,1104
56,328
56,1245
56,86
56,733
56,684
56,64
56,1308
56,1089
56,40
56,912
56,182
56,179
56,379
56,71
56,714
56,518
56,1062
56,1207
56,1317
56,383
56,394
56,505
56,859
56,509
56,426
56,961
56,1388
56,1090
56,466
56,680
879,1199
879,561
679,1263
679,1264
679,474
679,76
679,277
679,923
679,337
679,1383
679,186
679,172
679,553
679,786
679,666
679,182
679,992
1342,553
1342,656
293,1078
293,663
293,1129
293,180
293,632
293,1288
293,290
293,1158
293,1263
293,796
293,1352
293,767
293,1005
293,777
293,745
293,213
293,76
293,1006
293,791
293,638
293,662
293,849
293,1302
293,358
293,731
293,923
293,1082
293,813
293,1116
293,746
293,170
293,1348
293,436
293,337
293,1334
293,792
293,761
293,321
293,1236
293,1080
293,186
293,604
293,551
293,1199
293,801
293,304
293,988
293,279
293,1166
293,1213
293,171
293,671
293,557
293,611
293,940
293,795
293,650
293,1286
293,985
293,130
293,441
293,1320
293,787
293,1270
293,1192
293,647
293,1386
293,1133
293,598
293,52
293,1186
293,1043
293,878
293,999
293,1214
293,1063
293,407
293,132
293,816
293,909
293,747
293,1182
293,48
293,1377
293,579
293,475
293,1027
293,944
293,75
293,1194
293,1102
293,461
293,1163
293,88
293,1323
293,1196
293,504
293,974
293,857
293,1313
293,608
293,1274
293,1339
293,656
293,836
293,82
293,246
293,1243
293,491
293,23
293,143
293,1092
293,49
293,346
293,786
293,1272
293,238
293,90
293,1378
293,258
293,628
293,520
293,769
293,1330
293,1039
293,788
293,561
293,366
293,790
293,120
293,119
293,1260
293,240
293,405
293,1139
293,1046
293,299
293,538
293,681
293,1021
293,367
293,328
293,684
293,1126
293,362
293,1308
293,517
293,518
293,660
293,957
293,114
293,1207
293,1317
293,1070
293,383
293,505
293,859
293,1375
293,870
293,1388
293,445
1389,1076
1389,308
1389,1083
1389,172
1389,1127
1389,1016
1389,639
767,1172
767,1144
767,617
767,1241
767,770
767,820
767,407
767,716
767,125
767,90
767,1216
767,18
767,2
767,433
767,225
767,195
767,1359
767,821
767,166
606,622
606,60
606,999
137,76
137,1054
137,242
137,1032
137,1377
137,855
137,744
137,930
137,1180
137,1282
755,791
755,186
755,1313
755,836
755,521
755,29
755,1103
755,1242
755,518
755,927
1346,632
1346,777
1346,574
1346,1132
1346,672
1346,270
1346,701
1346,761
1346,1080
1346,1019
1346,186
1346,307
1346,472
1346,1100
1346,171
1346,556
1346,611
1346,820
1346,747
1346,691
1346,1111
1346,547
1346,868
1346,452
1346,1350
1346,924
1346,855
1346,82
1346,133
1346,463
1346,987
1346,1238
1346,1212
1346,306
1346,90
1346,478
1346,1058
1346,432
1346,561
1346,554
1346,1101
1346,1037
1346,890
1346,960
1346,71
1346,1382
1346,888
1346,1317
1346,509
1346,640
1346,1388
1346,680
603,779
603,782
1017,47
1017,328
1017,182
514,567
514,632
514,510
514,796
514,76
514,1302
514,92
514,177
514,705
514,407
514,553
514,487
514,868
514,608
514,93
514,588
514,327
514,1187
514,80
514,853
514,1147
514,828
514,518
1198,888
729,791
729,434
729,170
729,761
729,1383
729,604
729,407
729,48
729,1339
729,786
729,238
729,29
729,946
1005,594
1005,23
1005,960
128,297
128,849
128,26
128,1287
128,436
128,337
128,1130
128,551
128,1199
128,279
128,576
128,268
128,648
128,75
128,825
128,1112
128,462
128,836
128,1280
128,202
128,8
128,1329
128,769
128,198
128,119
128,89
128,328
128,1047
128,615
777,751
777,14
777,463
777,113
777,126
135,1199
135,279
135,553
135,463
135,1375
954,180
954,1352
954,745
954,430
954,1236
954,1019
954,186
954,940
954,1074
954,811
954,576
954,407
954,547
954,1323
954,1127
954,118
954,1313
954,1211
954,491
954,23
954,1329
954,254
954,1317
954,1070
954,961
365,943
365,125
365,960
365,901
966,904
966,1263
966,1352
966,838
966,308
966,1007
966,277
966,358
966,1348
966,337
966,186
966,178
966,407
966,48
966,553
966,475
966,1081
966,1211
966,1272
966,1148
966,1104
966,684
966,182
966,668
966,1317
966,16
838,24
447,1288
447,1007
447,277
447,612
447,923
447,1118
447,368
447,279
447,1018
447,811
447,620
447,178
447,1127
447,974
447,244
447,462
447,1211
447,1134
447,1146
447,1308
447,1001
447,182
447,114
447,1047
447,1070
439,553
439,1323
439,463
439,27
534,245
494,703
494,1043
885,1078
885,663
885,1288
885,1263
885,1005
885,308
885,213
885,905
885,612
885,1287
885,1079
885,813
885,1348
885,906
885,1019
885,279
885,1074
885,811
885,421
885,1286
885,44
885,48
885,974
885,167
885,1257
885,458
885,786
885,641
885,254
885,1101
885,236
885,1134
885,127
885,328
885,276
885,733
885,684
885,182
885,1215
885,714
885,247
885,1317
885,1070
885,1388
885,670
193,134
193,622
193,1263
193,1342
193,935
193,566
193,76
193,1006
193,791
193,1302
193,1120
193,436
193,921
193,604
193,1100
193,1199
193,459
193,576
193,787
193,1192
193,242
193,288
193,648
193,553
193,475
193,75
193,1313
193,1350
193,836
193,113
193,959
193,788
193,254
193,1297
193,1013
193,299
193,1242
193,815
193,1126
193,182
193,28
193,247
193,1051
193,1375
193,445
745,834
745,780
87,513
87,76
87,662
87,1120
87,1199
87,1328
87,279
87,1166
87,376
87,648
87,524
87,836
87,577
87,125
87,419
87,195
87,1308
87,1147
87,3
566,1005
566,92
566,671
566,1047
566,142
55,1263
55,76
55,872
55,648
55,744
55,5
55,704
565,76
565,612
1335,1014
1335,277
574,1264
574,791
574,1269
574,92
574,944
574,461
574,487
574,1160
574,195
574,828
574,1047
574,194
574,445
308,475
308,762
308,1025
455,988
455,576
455,291
455,254
455,352
779,603
779,782
779,561
414,1078
414,180
414,290
414,1263
414,796
414,1352
414,1017
414,1007
414,594
414,76
414,791
414,612
414,813
414,677
414,170
414,1348
414,605
414,761
414,906
414,1236
414,186
414,1199
414,1086
414,1328
414,279
414,556
414,539
414,1206
414,172
414,811
414,1133
414,178
414,506
414,407
414,48
414,1163
414,1081
414,1323
414,1196
414,1313
414,452
414,543
414,23
414,773
414,726
414,521
414,91
414,1329
414,959
414,432
414,254
414,533
414,1101
414,508
414,1260
414,704
414,946
414,980
414,763
414,328
414,815
414,684
414,1126
414,1147
414,1215
414,518
414,1047
414,1317
414,1070
414,1193
414,445
414,680
652,1078
652,180
652,1263
652,594
652,791
652,849
652,699
652,893
652,277
652,358
652,923
652,1287
652,1171
652,673
652,1118
652,170
652,1348
652,471
652,1084
652,1334
652,945
652,1275
652,761
652,1355
652,703
652,186
652,472
652,177
652,1322
652,1202
652,851
652,1205
652,669
652,421
652,650
652,303
652,1286
652,130
652,441
652,1192
652,647
652,1386
652,178
652,345
652,887
652,506
652,785
652,1186
652,820
652,255
652,1032
652,48
652,648
652,553
652,275
652,475
652,592
652,706
652,875
652,516
652,61
652,500
652,537
652,1323
652,1127
652,974
652,244
652,1250
652,656
652,1351
652,572
652,836
652,467
652,744
652,1239
652,463
652,1092
652,987
652,1175
652,91
652,1148
652,1329
652,66
652,90
652,258
652,432
652,253
652,533
652,1141
652,1124
652,508
652,236
652,989
652,1260
652,1197
652,240
652,762
652,946
652,1251
652,681
652,682
652,555
652,315
652,1134
652,328
652,733
652,639
652,684
652,362
652,1147
652,1004
652,69
652,1047
652,1317
652,1278
652,383
652,505
652,74
652,1358
652,16
652,961
652,865
652,680
213,1389
213,430
213,1348
213,761
213,45
213,472
213,586
213,887
213,413
213,686
213,1081
213,1323
213,1138
213,896
213,251
213,90
213,628
213,1020
213,1197
213,328
213,362
213,983
799,526
1291,1240
1291,1256
1291,125
1291,901
918,932
918,950
918,40
474,679
474,791
474,270
474,1054
474,18
474,508
474,1242
474,1047
422,612
163,663
163,1352
163,1264
163,308
163,905
163,699
163,277
163,655
163,1258
163,337
163,761
163,45
163,1054
163,940
163,620
163,1026
163,1386
163,178
163,1098
163,413
163,81
163,100
163,749
163,48
163,97
163,244
163,266
163,836
163,212
163,1028
163,628
163,520
163,512
163,1197
163,372
163,704
163,946
163,375
163,681
163,32
163,367
163,1104
163,1025
163,195
163,409
163,412
163,1047
163,16
163,1375
938,290
938,1263
938,1007
938,76
938,277
938,280
938,337
938,1383
938,1122
938,906
938,1236
938,186
938,1054
938,556
938,1186
938,48
938,648
938,553
938,475
938,1102
938,875
938,1081
938,500
938,1323
938,974
938,1209
938,836
938,1238
938,458
938,91
938,786
938,1329
938,1378
938,959
938,254
938,508
938,890
938,182
938,1047
938,1375
437,391
437,1199
437,608
437,1242
794,1352
884,652
884,905
884,1287
884,280
884,270
884,703
884,671
884,611
884,178
884,532
884,331
884,749
884,275
884,1295
884,1378
884,725
884,258
884,508
884,536
884,828
884,1047
884,1375
542,905
542,1302
542,936
542,170
542,337
542,551
542,1262
542,130
542,1173
542,820
542,418
542,749
542,487
542,524
542,1250
542,1232
542,1148
542,258
542,2
542,828
1324,1078
1324,774
1324,1199
1324,811
1324,461
1324,487
1324,608
1324,146
1324,405
1324,89
1324,315
1324,509
782,603
782,791
782,936
782,1199
782,561
76,479
403,1219
403,317
403,786
403,445
1006,905
1006,1241
1006,475
465,657
465,796
465,280
465,761
465,551
465,427
465,461
465,1240
465,786
465,641
465,306
465,960
465,328
465,182
465,1062
465,1047
274,921
274,604
274,795
274,773
274,77
274,254
274,1317
791,1326
791,1356
791,801
791,27
221,290
221,1263
221,796
221,1352
221,1264
221,1371
221,745
221,474
221,76
221,403
221,1006
221,791
221,493
221,26
221,612
221,436
221,84
221,761
221,1296
221,186
221,604
221,1199
221,734
221,795
221,715
221,1293
221,787
221,52
221,311
221,1186
221,122
221,999
221,1214
221,132
221,747
221,648
221,475
221,75
221,974
221,608
221,1351
221,82
221,552
221,23
221,769
221,1268
221,666
221,173
221,402
221,1260
221,695
221,89
221,1146
221,1308
221,1140
221,1047
221,870
221,445
297,290
297,1352
297,128
297,791
297,401
297,849
297,699
297,774
297,1302
297,277
297,337
297,1296
297,45
297,671
297,207
297,1196
297,836
297,119
297,1123
297,1365
434,699
434,1350
434,786
434,509
638,594
638,277
281,662
281,1287
281,1211
281,23
209,280
209,551
662,1139
876,791
498,1078
498,663
498,1288
498,290
498,1263
498,1014
498,594
498,76
498,1006
498,791
498,699
498,277
498,1258
498,1348
498,337
498,1275
498,792
498,604
498,1199
498,22
498,1018
498,650
498,620
498,532
498,1189
498,686
498,648
498,579
498,461
498,875
498,500
498,1196
498,911
498,129
498,244
498,608
498,1053
498,1256
498,786
498,1329
498,725
498,1015
498,254
498,666
498,1260
498,812
498,380
498,571
498,960
498,1242
498,386
498,328
498,276
498,1245
498,684
498,517
498,901
498,1004
498,114
498,1047
498,700
498,1070
498,505
498,688
498,1375
401,663
401,1352
401,791
401,297
401,662
401,849
401,277
401,655
401,1287
401,1120
401,84
401,186
401,1100
401,1199
401,873
401,350
401,207
401,1262
401,620
401,787
401,705
401,75
401,690
401,1323
401,825
401,974
401,1243
401,1329
401,628
401,769
401,158
401,119
401,89
401,651
401,903
401,328
401,195
401,182
401,393
401,1047
401,392
905,885
905,605
905,436
905,337
905,761
905,1122
905,1296
905,307
905,820
905,500
905,467
905,1075
905,695
905,890
905,182
905,1155
905,166
905,505
905,1375
1045,906
1045,186
1045,1292
1045,747
1045,500
1045,524
1045,520
1045,869
1045,227
1045,1208
1045,508
1045,2
1045,184
1045,695
1045,225
1045,653
1045,798
1045,1304
1045,863
1045,142
973,594
973,623
973,198
849,297
849,101
849,173
645,791
645,936
645,921
645,576
645,291
645,1063
645,553
645,1381
645,1274
645,1351
645,1242
645,1317
645,859
645,142
54,1101
54,953
430,1329
430,362
581,1224
495,622
495,337
495,671
495,178
495,648
495,475
495,1157
495,974
495,23
495,1140
495,1047
694,782
694,876
694,561
17,923
17,1209
17,1240
17,458
17,1002
17,1104
17,815
438,1119
739,923
774,297
774,277
774,604
774,1199
774,75
156,622
156,1264
156,76
156,1006
156,791
156,1302
156,1052
156,1348
156,557
156,787
156,178
156,847
156,500
156,608
156,25
156,214
156,1297
156,681
156,1245
156,733
925,804
925,423
1105,673
493,838
493,76
493,1199
493,820
493,553
493,716
493,1194
493,1127
493,974
493,608
493,786
493,90
493,1281
493,993
1302,592
819,1172
819,513
819,594
819,791
819,667
819,686
819,749
819,553
819,944
819,1092
819,478
819,1394
819,1126
819,284
819,901
819,1317
26,791
26,1100
26,1199
26,556
26,608
26,1249
26,1148
26,77
26,1329
479,474
479,76
479,662
479,277
479,1122
479,1054
479,37
479,1262
479,178
479,1113
479,462
479,733
479,1047
479,563
479,505
298,622
298,1144
298,1288
298,1352
298,1326
298,438
298,531
298,999
298,553
298,840
298,853
298,1146
298,1126
298,1300
391,1158
391,796
391,437
391,436
391,1199
391,117
391,1213
391,787
391,648
391,336
391,974
391,1313
391,608
391,491
391,23
391,113
391,254
391,445
758,120
758,383
893,22
893,556
277,662
277,774
277,268
277,107
277,18
277,946
399,663
399,76
399,307
399,604
399,585
399,461
399,608
399,82
399,786
399,1378
399,247
399,1375
399,445
655,1263
655,1264
655,163
655,594
655,791
655,297
655,401
655,849
655,277
655,1287
655,677
655,337
655,1054
655,650
655,620
655,1026
655,1133
655,178
655,139
655,48
655,648
655,944
655,1102
655,500
655,97
655,836
655,1092
655,1167
655,1329
655,1016
655,1028
655,520
655,848
655,1002
655,1197
655,240
655,27
655,898
655,361
655,684
655,1047
655,1207
655,505
655,445
157,290
157,1263
157,838
157,76
157,1302
157,1118
157,300
157,407
157,1285
157,75
157,500
157,357
157,1036
157,924
157,608
157,1378
157,119
157,240
157,684
157,668
157,247
157,114
