worker_id,task_id,label
0,0,2
0,1,2
0,2,2
0,3,4
0,4,5
0,5,5
0,6,3
0,7,4
0,8,4
0,9,5
0,10,4
0,11,3
0,12,3
0,13,4
0,14,4
0,15,3
0,16,4
1,0,2
1,1,2
1,17,2
1,18,2
1,2,5
1,19,3
1,20,2
1,3,4
1,5,2
1,21,2
1,22,3
1,23,2
1,24,4
1,9,5
1,10,5
1,25,5
1,14,5
1,26,1
1,27,4
1,28,5
1,29,4
1,30,4
1,31,4
1,32,5
1,33,2
2,0,5
2,34,2
2,2,4
2,19,3
2,4,5
2,21,4
2,35,3
2,36,4
2,37,4
2,38,2
2,9,5
2,28,4
2,39,3
2,40,5
2,41,5
2,42,5
2,43,4
2,44,4
3,0,5
3,1,5
3,17,3
3,34,3
3,2,5
3,19,4
3,20,2
3,45,5
3,46,2
3,3,4
3,5,5
3,47,4
3,48,4
3,49,4
3,24,4
3,14,4
3,50,5
3,28,3
3,30,5
3,42,5
3,43,5
3,51,3
3,52,3
3,53,5
3,44,2
3,54,5
4,0,2
4,55,4
4,36,5
4,56,5
4,57,5
4,9,4
4,40,5
4,58,5
4,59,4
4,60,3
4,61,4
4,62,4
4,63,5
4,64,3
4,65,3
4,66,5
4,67,5
4,68,4
5,0,4
5,1,4
5,34,4
5,2,4
5,19,4
5,20,3
5,46,4
5,3,4
5,69,3
5,4,4
5,5,4
5,21,3
5,35,4
5,48,4
5,23,4
5,24,4
5,70,4
5,9,4
5,10,4
5,71,3
5,11,4
5,14,4
5,72,4
5,26,4
5,50,4
5,28,5
5,30,5
5,31,4
5,42,4
5,51,4
5,53,4
6,0,5
6,1,4
6,34,3
6,2,4
6,19,3
6,20,4
6,46,3
6,3,4
6,69,4
6,4,4
6,48,3
6,73,5
6,24,4
6,9,4
6,14,4
6,42,5
6,51,4
6,52,5
6,53,4
7,0,5
7,1,4
7,17,3
7,34,4
7,18,3
7,2,5
7,74,2
7,19,5
7,20,3
7,3,4
7,69,4
7,75,4
7,76,3
7,5,5
7,48,4
7,24,4
7,10,5
7,25,4
7,14,4
7,72,4
7,26,5
7,50,4
7,30,5
7,43,3
8,0,2
8,55,4
8,34,5
8,18,2
8,74,4
8,46,4
8,69,3
8,68,3
9,0,5
9,77,3
9,55,4
9,17,5
9,18,4
9,19,5
9,20,4
9,45,5
9,46,3
9,3,4
9,78,2
9,75,2
9,76,3
9,5,5
9,47,5
9,21,5
9,79,5
9,80,4
9,35,4
9,81,3
9,48,3
9,23,5
9,73,5
9,82,5
9,83,5
9,24,3
9,9,4
9,84,4
9,85,5
9,86,4
9,30,5
9,87,3
9,42,4
9,43,4
9,51,5
9,52,4
9,53,4
9,68,4
9,44,4
9,32,5
9,88,5
9,89,5
9,33,4
9,54,4
10,0,3
10,4,5
10,5,5
10,47,4
10,21,3
10,35,4
10,23,4
10,90,3
10,9,4
10,14,4
10,91,3
10,42,5
10,88,5
10,33,5
10,92,5
10,54,4
11,0,5
11,21,5
11,56,4
11,93,4
11,94,5
11,95,4
11,96,5
11,38,4
11,97,4
11,98,5
11,99,4
11,100,5
11,101,5
11,50,5
11,102,4
11,103,5
11,104,4
11,105,4
11,106,5
11,107,4
11,108,5
11,59,5
11,42,4
11,89,5
12,0,4
12,1,3
12,109,4
12,17,4
12,18,2
12,2,4
12,19,4
12,20,2
12,46,2
12,3,3
12,69,4
12,75,4
12,76,3
12,4,4
12,5,5
12,21,3
12,48,4
12,70,2
12,9,3
12,14,4
12,110,4
12,15,3
12,111,4
12,112,4
12,28,3
12,30,5
12,113,3
12,114,3
12,115,5
12,60,3
12,116,4
12,61,4
12,62,4
12,42,4
12,43,4
12,51,5
12,53,5
12,68,4
12,32,5
12,54,4
13,0,5
13,1,5
13,34,4
13,2,4
13,19,4
13,20,5
13,46,5
13,3,4
13,69,4
13,75,4
13,76,3
13,4,5
13,48,5
13,10,3
13,50,4
13,117,3
13,15,3
13,43,4
13,68,5
13,44,5
14,0,5
14,109,3
14,2,4
14,74,4
14,19,4
14,20,3
14,3,4
14,69,4
14,76,3
14,7,3
14,38,3
14,9,4
14,14,5
14,31,5
15,0,3
15,1,4
15,109,4
15,34,4
15,2,2
15,19,5
15,20,4
15,3,4
15,4,5
15,5,4
15,81,4
15,23,4
15,90,4
15,82,4
15,118,5
15,119,5
15,36,5
15,120,4
15,121,5
15,56,4
15,6,4
15,83,3
15,122,5
15,57,3
15,95,5
15,123,5
15,124,4
15,24,5
15,7,5
15,70,5
15,125,4
15,126,4
15,37,3
15,38,3
15,9,4
15,127,4
15,12,4
15,13,5
15,25,4
15,128,3
15,14,3
15,129,3
15,130,4
15,72,4
15,26,4
15,131,3
15,132,5
15,58,4
15,41,3
15,113,3
15,31,5
15,59,4
15,133,4
15,134,5
15,60,3
15,116,4
15,61,4
15,62,4
15,135,4
15,136,5
15,63,5
15,137,4
15,64,5
15,138,4
15,139,5
15,140,5
15,66,4
15,141,3
15,67,4
15,142,4
15,143,4
15,42,4
15,51,5
15,52,3
15,144,3
15,44,4
15,89,4
15,54,3
16,0,5
16,77,4
16,55,3
16,1,4
16,109,4
16,2,3
16,74,3
16,19,4
16,20,3
16,45,4
16,69,4
16,75,3
16,21,5
16,79,4
16,35,4
16,145,4
16,48,4
16,23,4
16,82,5
16,83,5
16,57,4
16,38,4
16,9,5
16,101,4
16,15,4
16,146,4
16,147,5
16,53,5
16,92,5
17,0,4
17,1,4
17,80,5
17,49,4
17,9,4
17,101,5
17,59,4
17,53,5
17,92,5
18,0,3
18,109,4
18,2,3
18,3,4
18,69,3
18,75,4
18,24,3
18,10,4
18,148,4
18,26,4
19,0,2
19,34,4
19,2,4
19,19,4
19,45,4
19,69,4
19,80,4
19,35,5
19,22,4
19,23,4
19,24,5
19,70,2
19,149,2
19,100,5
19,150,4
19,28,4
19,151,4
19,52,4
19,92,4
20,0,2
20,152,3
20,55,4
20,1,3
20,17,4
20,18,2
20,2,5
20,19,3
20,20,2
20,45,4
20,46,2
20,3,4
20,69,4
20,21,2
20,35,5
20,48,4
20,22,3
20,23,4
20,49,2
20,83,5
20,94,4
20,24,2
20,9,5
20,10,5
20,14,4
20,26,2
20,101,2
20,50,4
20,15,4
20,28,5
20,85,5
20,30,4
20,31,4
20,43,3
20,53,3
20,54,2
21,0,3
21,24,5
21,8,4
21,38,3
21,129,2
21,110,5
21,40,5
21,153,5
21,113,3
21,134,4
21,62,3
21,68,5
22,0,4
22,55,3
22,19,3
22,45,4
22,46,3
22,48,4
22,22,4
22,7,3
22,70,4
22,43,4
22,44,5
22,92,5
23,0,4
23,55,3
23,109,4
23,2,5
23,74,4
23,19,5
23,20,2
23,3,4
23,78,3
23,69,4
23,75,4
23,4,5
23,21,3
23,79,4
23,80,5
23,35,4
23,48,4
23,23,4
23,154,4
23,49,4
23,57,4
23,24,4
23,9,4
23,155,4
23,156,3
23,25,5
23,99,3
23,14,5
23,26,4
23,101,5
23,50,4
23,157,4
23,158,4
23,159,3
23,117,3
23,160,4
23,161,5
23,15,3
23,162,4
23,63,4
23,43,4
23,51,5
23,52,4
23,44,4
23,33,5
23,92,5
23,54,5
24,0,4
24,1,4
24,2,4
24,20,3
24,46,4
24,3,3
24,69,4
24,75,4
24,4,5
24,47,4
24,80,3
24,23,2
24,163,4
24,96,2
24,24,3
24,7,4
24,8,3
24,37,3
24,9,5
24,155,2
24,25,5
24,14,5
24,26,4
24,101,3
24,50,3
24,157,4
24,164,4
24,30,3
24,31,5
24,165,3
24,88,3
25,0,4
25,17,4
25,34,3
25,2,3
25,19,4
25,76,4
25,73,5
25,166,4
25,36,3
25,167,5
25,57,5
25,37,5
25,38,4
25,9,4
25,155,4
25,156,3
25,99,4
25,26,5
25,101,5
25,159,4
25,160,4
25,15,4
25,113,3
25,42,4
25,52,5
25,68,5
26,0,5
26,1,4
26,34,3
26,2,4
26,19,4
26,20,3
26,3,4
26,69,4
26,75,4
26,4,5
26,24,4
26,8,4
26,10,5
26,13,4
26,25,5
26,14,4
26,43,5
26,51,5
26,68,5
26,44,4
27,0,5
27,77,4
27,109,4
27,17,4
27,2,4
27,19,3
27,45,5
27,46,4
