# 节点数  边数   ,2618  74260
237,2349
237,772
237,561
237,981
237,2481
237,337
1326,1045
1326,32
1326,619
1326,1381
1326,482
433,1504
433,1868
433,804
433,2470
433,576
433,332
433,1011
433,243
433,181
433,61
433,902
433,2354
433,1747
433,367
433,1909
433,835
433,12
572,487
572,57
572,300
572,1757
572,165
572,2003
572,332
572,1750
572,1066
572,1760
572,45
572,1826
572,288
572,124
572,1950
572,368
2182,184
2182,1627
2182,1321
2182,880
2182,2415
2182,1773
2182,924
2182,879
2182,1072
2182,614
2182,329
2182,2556
2182,307
2182,380
2182,374
2182,2
2182,464
2182,12
2182,1578
2182,2575
1963,2302
1963,2479
1963,244
1963,861
1963,1192
1963,1031
1963,1809
1963,1210
1963,49
1963,2512
1963,976
1963,1248
1963,411
1963,809
1963,1446
1963,173
1963,181
1963,2492
1963,429
1963,2580
1963,1672
1963,1361
1963,512
1963,731
1963,108
1963,316
2302,1963
2302,2054
2302,475
2302,1232
2302,268
2302,1018
2302,951
2302,236
2302,2352
2302,2481
2302,2026
2302,927
2302,32
2302,6
2302,2092
2302,1223
2302,2309
2302,830
2302,278
973,1963
973,1145
973,1584
973,184
973,1077
973,1554
973,487
973,34
973,872
973,2255
973,209
973,1844
973,1917
973,2261
973,1633
973,979
973,2224
973,2106
973,1418
973,264
973,1355
973,1144
973,1472
973,2535
973,2103
973,1290
973,2206
973,2102
973,1035
973,1342
973,2039
973,1608
973,2314
973,535
973,150
973,1791
973,2415
973,2409
973,65
973,1026
973,1233
973,638
973,2533
973,1408
973,1976
973,477
973,2248
973,951
973,2565
973,49
973,2536
973,1661
973,2446
973,1109
973,707
973,2116
973,2155
973,2352
973,1726
973,1991
973,1980
973,702
973,928
973,2203
973,1490
973,1655
973,1212
973,1587
973,924
973,2265
973,2141
973,1136
973,1576
973,167
973,2003
973,1277
973,1932
973,1434
973,980
973,2245
973,2595
973,1497
973,1667
973,2026
973,1011
973,866
973,891
973,2438
973,787
973,939
973,2077
973,786
973,1279
973,484
973,348
973,1133
973,616
973,1855
973,2590
973,1663
973,1654
973,1489
973,366
973,614
973,982
973,1674
973,902
973,2326
973,1739
973,25
973,1951
973,403
973,881
973,2123
973,1617
973,824
973,2577
973,15
973,367
973,380
973,29
973,2300
973,1323
973,2362
973,1874
973,45
973,835
973,1753
973,1298
973,1586
973,870
973,75
973,619
973,2580
973,413
973,696
973,1267
973,147
973,2457
973,84
973,27
973,2130
973,357
973,538
973,2578
973,2591
973,2065
973,1378
973,1444
973,289
973,171
973,644
973,664
973,407
973,124
973,2410
973,188
973,686
973,439
973,1115
973,1796
973,364
973,1482
973,678
973,1950
973,40
973,368
973,871
973,499
1126,2051
1126,114
1126,2031
1126,1656
1126,1013
1126,2235
1126,1969
1126,1208
1126,575
1126,127
1126,1018
1126,2491
1126,1613
1126,2140
1126,2175
1126,1641
1126,287
1126,1062
1126,426
1126,1184
1126,121
1126,1498
1126,735
1126,2526
1126,2586
1126,1489
1126,346
1126,732
1126,170
1126,1719
1126,2058
1126,1673
1126,98
1126,2015
1126,714
1126,2309
1126,270
1126,289
1126,288
1126,2127
1126,1926
1126,451
1126,1137
1126,1417
1126,1987
2275,1953
1222,1465
1222,735
1222,2586
1222,870
1222,362
1222,871
1222,2589
2401,114
2401,1264
2401,1504
2401,2491
2401,2595
2401,902
2401,2577
2401,835
2401,2093
2401,124
1373,1355
1373,1608
1373,1690
1373,2011
1373,299
1373,1675
1373,1066
1373,835
1373,1949
1373,124
1373,1873
1373,310
1373,1022
1145,1405
1145,268
1145,65
1145,1026
1145,2579
1145,915
1145,418
1045,2381
1045,2442
648,237
648,1059
648,1961
648,487
648,2358
648,1359
648,1844
648,1475
648,2437
648,2359
648,1847
648,1775
648,767
648,503
648,2197
648,1917
648,1281
648,1457
648,555
648,710
648,1275
648,536
648,2479
648,670
648,1503
648,1418
648,1723
648,114
648,1822
648,1841
648,1355
648,347
648,74
648,746
648,764
648,2031
648,1192
648,1166
648,2046
648,797
648,2378
648,1031
648,1630
648,2102
648,1780
648,962
648,1656
648,2001
648,1632
648,591
648,2252
648,1985
648,1158
648,547
648,282
648,365
648,880
648,1833
648,1232
648,806
648,2043
648,498
648,1767
648,2193
648,1854
648,1589
648,1602
648,268
648,127
648,1690
648,291
648,1787
648,2509
648,2171
648,1233
648,2489
648,876
648,2533
648,1905
648,969
648,2232
648,633
648,671
648,1834
648,1853
648,1480
648,2491
648,283
648,951
648,2140
648,141
648,284
648,1652
648,560
648,2536
648,2009
648,1394
648,738
648,1358
648,1380
648,981
648,2357
648,2035
648,707
648,1353
648,1642
648,2211
648,1106
648,218
648,2587
648,2069
648,287
648,2233
648,2186
648,492
648,2538
648,2011
648,2321
648,236
648,2532
648,1980
648,1240
648,545
648,643
648,2398
648,898
648,665
648,1248
648,1605
648,1913
648,610
648,2322
648,1465
648,167
648,2593
648,879
648,2607
648,1277
648,1270
648,68
648,1107
648,67
648,2245
648,667
648,821
648,766
648,1994
648,1520
648,2162
648,1662
648,1675
648,2529
648,1745
648,1491
648,1138
648,2463
648,1446
648,1772
648,2459
648,2526
648,1029
648,2173
