# 节点数  边数   ,3407  25966
2383,181
940,1040
3124,2669
3124,736
3124,1966
1060,800
1060,1962
1060,3129
1060,323
1060,2110
1060,746
1060,226
1060,671
1060,775
1060,1071
1060,733
1060,1084
1060,850
1060,643
1060,669
1060,676
321,1630
321,1113
321,1019
321,1086
321,1352
321,355
321,3164
321,2577
321,3256
321,1849
321,1745
321,209
321,2262
321,3192
321,1207
321,819
321,3239
321,3291
321,2865
321,2636
321,1576
321,368
321,3364
321,114
321,1936
321,3233
321,138
2869,2121
1852,139
1852,259
1852,2576
1699,1715
1699,48
1699,3241
1699,119
1699,3191
1699,304
1699,294
1699,27
1699,73
1699,640
279,553
279,3174
279,695
279,2706
279,589
279,3238
279,2988
279,3030
279,1094
279,2080
279,150
279,751
279,521
279,2754
279,155
279,304
279,3222
279,747
279,1718
279,1985
279,73
279,2635
1247,1715
42,535
42,583
3,553
3,2594
3,2984
3,857
3,312
3,2785
3,2259
3,769
3,868
3,136
3,74
3,1688
3,1592
3,764
3,513
3,128
3,1006
3,2027
3,2829
3,139
3,1058
3,759
3,238
3,3049
3,1079
3,1039
3,3045
3,599
3,66
3,509
3,146
3,423
3,2569
3,1027
3,2619
3,173
3,164
3,262
3,535
3,1578
3,1639
3,3178
3,618
3,48
3,346
3,774
3,3238
3,2995
3,2724
3,124
3,1447
3,41
3,3047
3,2745
3,2735
3,948
3,3127
3,206
3,2956
3,3190
3,630
3,2080
3,2900
3,215
3,228
3,363
3,3172
3,440
3,522
3,157
3,51
3,1037
3,971
3,2087
3,3185
3,3063
3,783
3,1780
3,2633
3,477
3,956
3,1761
3,3077
3,422
3,452
3,1066
3,1056
3,2535
3,1073
3,1676
3,504
3,1288
3,249
3,310
3,539
3,316
3,2050
3,82
3,661
3,3257
3,1261
3,3118
3,2626
3,231
3,2547
3,684
3,2894
3,365
3,1007
3,1374
3,3143
3,674
3,775
3,1015
3,1923
3,259
3,1461
3,69
3,2067
3,2350
3,1436
3,1231
3,673
3,45
3,2572
3,1343
3,951
3,576
3,2754
3,792
3,1091
3,564
3,2925
3,2602
3,2082
3,2575
3,970
3,2458
3,2632
3,1325
3,1109
3,1435
3,1054
3,3245
3,1648
3,2816
3,155
3,2838
3,1440
3,3082
3,1689
3,2582
3,356
3,1838
3,1433
3,2588
3,3252
3,803
3,2747
3,2084
3,1972
3,3222
3,1387
3,3034
3,456
3,3292
3,3108
3,1074
3,109
3,154
3,2088
3,1582
3,1606
3,1730
3,300
3,560
3,1687
3,1913
3,2206
3,377
3,171
3,105
3,2056
3,2713
3,656
3,747
3,3235
3,52
3,811
3,852
3,714
3,770
3,2590
3,368
3,2653
3,636
3,3149
3,2358
3,3155
3,1940
3,324
3,47
3,1985
3,72
3,2287
3,1103
3,3360
3,1204
3,782
3,1709
3,2159
3,750
3,2093
3,54
3,314
3,850
3,643
3,505
3,734
3,1943
3,2155
3,506
3,2566
3,1211
3,727
3,391
3,86
3,1787
3,813
3,1398
3,2677
3,3184
3,2675
3,2243
3,579
3,2637
3,3269
3,3026
3,744
3,640
3,523
3,3071
3,1513
3,361
3,2044
3,2711
3,424
3,205
3,278
3,2791
3,3102
3,651
3,1610
3,2656
3,2683
3,628
3,2600
3,2204
3,2580
1944,145
1944,3180
1944,1378
1944,23
1944,1718
1944,267
1944,131
1944,1369
809,2079
809,164
809,2657
809,2755
809,543
809,1061
809,300
809,656
809,1025
809,798
1065,439
1065,445
1065,318
1065,322
1065,849
1065,377
1065,171
1065,54
1065,290
607,2647
607,597
607,570
607,2581
607,136
607,74
607,3307
607,2619
607,3099
607,589
607,533
607,118
607,41
607,35
607,157
607,971
607,1163
607,3080
607,477
607,249
607,587
607,231
607,3074
607,625
607,393
607,1616
607,1689
607,460
607,23
607,2590
607,368
607,25
607,1348
607,1943
607,27
607,2654
607,131
607,1886
607,1011
607,2580
607,771
224,597
224,1047
224,157
224,2535
224,3284
224,951
224,4
224,257
224,23
224,739
224,114
224,967
224,2159
224,294
224,27
224,2711
518,2678
518,589
518,2294
518,3078
518,1034
518,2548
