dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_3407w
ALPHA,0.1
G_Size,5
worker_id,worker_severity
0,-0.3215198287921921
1,-0.10343549835869618
2,-0.2417714830115335
3,0.03528743529187877
4,0.42074054207045236
5,-0.24261132949864897
6,0.06835713534833167
7,0.1836728325153481
8,0.37761204375943075
9,-0.3329580296626848
10,0.5660550211084568
11,-0.5348561318040087
12,-0.35470522461100984
13,0.42975828707948766
14,0.010298079104049158
15,-0.7073584521677616
16,-0.47299519655159283
17,-0.07900539491449594
18,0.11829217932444686
19,0.34686747813937796
20,0.30753157069068077
21,0.02261732984495381
22,0.036888470250686284
23,0.4867774852849686
24,0.7045962214509226
25,0.3522578699501354
26,-0.5336363916151969
27,0.424844265101934
28,-0.476092397615132
29,0.18043715129512297
30,0.5337348309063905
31,-0.19441607976840697
32,-0.10041089991663368
33,0.0363164345063422
34,-0.03691665702681958
35,0.2918924939977352
36,-0.1284068612638492
37,-0.07960542155297169
38,-0.1329312822334093
39,0.31276632000761895
40,-0.05217702982444079
41,0.2734887529898338
42,-0.5770437634056479
43,0.02797814359405395
44,0.1634340561467098
45,-0.02085873232861776
46,-0.2034222871866017
47,-0.40159754241760176
48,0.3724365655932268
49,0.5833392975748976
50,0.05883224955564783
51,-0.39158356886425444
52,0.10259876836334071
53,-0.14763138843014711
54,-0.19306803301793996
55,-0.5972517131804083
56,-0.04996887635715255
57,0.24092681988056966
58,-0.7451542234864695
59,-0.2018896758118329
60,0.27315531103295076
61,-0.11248684204423164
62,0.0014006888311819397
63,0.007252393872961297
64,0.1899946352416516
65,0.8873076793150875
66,0.5858206890517057
67,-0.20622784315043166
68,0.06329681467148833
69,-0.4397280349688511
70,0.4486300078699904
71,-0.35822719636467215
72,0.012108416207999618
73,-0.2961477462610908
74,-0.051962732152356986
75,0.18636084971941735
76,-0.09776549641778064
77,-0.5469553316262084
78,-0.23181271329372335
79,0.3698891483497543
80,0.26244829280378135
81,-0.17106798651582625
82,0.00019030849464864033
83,0.010962527043293988
84,-0.9449821431791516
85,-0.9964540556199558
86,0.4364590110105625
87,0.5159974499551873
88,-0.4329984458994061
89,-1.5493991066838897
90,0.8011035378851531
91,0.17258450198988223
92,-0.10980733435420945
93,0.3419008698081238
94,0.5216904313038926
95,0.4643553853721962
96,0.6832800084065176
97,-0.18691203225765882
98,0.07701881398329688
99,0.32007009464869246
100,-0.14072369352764041
101,-0.19889646211484693
102,0.5504153313636178
103,-0.13246391327437235
104,-1.3737204612771545
105,-0.4106918439704983
106,-0.8522029935347072
107,0.2645665903884176
108,-0.11946089688900839
109,0.4464825418877267
110,-0.2577199805584589
111,-0.0035605452342450583
112,-0.4978359139451496
113,-0.9459694369235746
114,-0.29117383606373765
115,-0.12018986772221987
116,0.44536730274370023
117,-0.01958096332420468
118,0.19938392438147234
119,-0.09827796054826131
120,0.0591907973957711
121,0.6356498635935833
122,0.07177997187315739
123,-0.2047487264796842
124,-0.15314391637330857
125,0.1966646320916655
126,-0.18137956939196234
127,-0.22659136423081386
128,-0.2926264619691597
129,-1.0427459860724562
130,-0.03615108367335199
131,0.3991064732615292
132,-0.6033389483057546
133,-0.6871095013645031
134,-0.06858355219211358
135,0.25131580983597857
136,-1.9158952364562138
137,-0.6360703698400701
138,0.8996740445119074
139,0.7865047038090124
140,-0.5307074505866224
141,-0.4043132314401714
142,0.2727360220603031
143,-0.34850881457756167
144,-0.8983405919255987
145,0.0700129866067206
146,-0.2920915426576061
147,-0.2799941923929012
148,0.021906777941589066
149,-0.3219476433562696
150,-0.5873960016747919
151,0.157173740024461
152,-0.31612138318613137
153,0.23616192458822377
154,0.9060553106663926
155,-1.0953453341693682
156,1.6087917443349034
157,0.6087917443349034
158,-0.2798338004543225
159,-1.8933143853553072
160,0.15787331886517794
161,-0.1351408205615453
162,0.20335260363285187
163,0.420538999539341
164,0.6406531111325747
165,-0.489748168550192
166,-0.9872061850393599
167,-0.47523772093925754
168,0.2762697888688854
169,-0.19090399091224483
170,0.8665468757108921
171,0.38462695637162286
172,0.17719514035561407
173,0.06944166285714043
174,0.7795400745663685
175,-0.12607948275979236
176,-0.7427713991601664
177,-0.5760018507248381
178,0.5399980715228379
179,0.07969436111475031
180,-0.3297735069992656
181,-0.2527433420256356
182,0.25833170948518774
183,-0.048647884702161644
184,0.027287827806324997
185,-0.20410351086384312
186,0.21649577575168233
187,0.020693867597552783
188,-0.22564241126473064
