worker_id,worker_social_influence
0,0.0017610801291458762
1,0.000293513354857646
2,0.000587026709715292
3,0.000293513354857646
4,0.014969181097739948
5,0.0008805400645729381
6,0.0026416201937188143
7,0.000587026709715292
8,0.002348106838861168
9,0.000293513354857646
10,0.0008805400645729381
11,0.000587026709715292
12,0.006457293806868212
13,0.000293513354857646
14,0.002348106838861168
15,0.0017610801291458762
16,0.000587026709715292
17,0.000587026709715292
18,0.0014675667742882301
19,0.0008805400645729381
20,0.000293513354857646
21,0.002054593484003522
22,0.0029351335485764602
23,0.046962136777223364
24,0.03140592896976813
25,0.019078368065746993
26,0.000293513354857646
27,0.02582917522747285
28,0.0008805400645729381
29,0.000293513354857646
30,0.0014675667742882301
31,0.0014675667742882301
32,0.0008805400645729381
33,0.000587026709715292
34,0.001174053419430584
35,0.012914587613736424
36,0.000293513354857646
37,0.000293513354857646
38,0.000293513354857646
39,0.0184913413560317
40,0.0008805400645729381
41,0.02670971529204579
42,0.000587026709715292
43,0.000587026709715292
44,0.000293513354857646
45,0.0035221602582917524
46,0.000587026709715292
47,0.008805400645729381
48,0.012034047549163486
49,0.000587026709715292
50,0.000293513354857646
51,0.022307014969181096
52,0.013208100968594072
53,0.0017610801291458762
54,0.015849721162312886
55,0.0014675667742882301
56,0.01995890813031993
57,0.002348106838861168
58,0.012034047549163486
59,0.000587026709715292
60,0.015556207807455239
61,0.000587026709715292
62,0.000587026709715292
63,0.000293513354857646
64,0.0017610801291458762
65,0.000293513354857646
66,0.016436747872028177
67,0.018784854710889344
68,0.002054593484003522
69,0.0293513354857646
70,0.02582917522747285
71,0.01995890813031993
72,0.029938362195479896
73,0.018197828001174053
74,0.017904314646316408
75,0.004109186968007044
76,0.015849721162312886
77,0.0014675667742882301
78,0.0067508071617258586
79,0.000293513354857646
80,0.011740534194305841
81,0.008805400645729381
82,0.004989727032579982
83,0.000293513354857646
84,0.007924860581156443
85,0.004989727032579982
86,0.0038156736131493983
87,0.0014675667742882301
88,0.000587026709715292
89,0.007631347226298797
90,0.012621074258878779
91,0.0014675667742882301
92,0.006163780452010567
93,0.000587026709715292
94,0.000587026709715292
95,0.001174053419430584
96,0.000293513354857646
97,0.007924860581156443
98,0.007044320516583505
99,0.0008805400645729381
100,0.000587026709715292
101,0.01027296742001761
102,0.001174053419430584
103,0.0029351335485764602
104,0.0067508071617258586
105,0.033460522453771645
106,0.0008805400645729381
107,0.010859994129732903
108,0.000587026709715292
109,0.007044320516583505
110,0.000293513354857646
111,0.0008805400645729381
112,0.000587026709715292
113,0.002054593484003522
114,0.040798356325212795
115,0.000587026709715292
116,0.000293513354857646
117,0.023187555033754036
118,0.010566480774875257
119,0.030525388905195187
120,0.0026416201937188143
121,0.000293513354857646
122,0.002348106838861168
123,0.0058702670971529205
124,0.018197828001174053
125,0.000293513354857646
126,0.000587026709715292
127,0.012327560904021134
128,0.015849721162312886
