# 节点数  边数   ,1148  24148
623,632
623,983
623,235
380,854
380,400
380,452
380,93
380,36
380,886
380,1037
380,1092
380,461
380,12
278,1069
278,32
278,400
278,936
278,634
278,151
278,699
970,96
970,768
970,618
970,879
970,1065
970,441
970,509
970,905
970,216
970,1128
970,655
970,180
970,2
970,12
970,743
970,1131
892,408
892,569
892,149
892,465
892,864
892,191
892,85
892,93
892,1091
892,644
892,241
892,63
892,161
462,892
462,537
462,941
462,96
462,514
462,733
462,1069
462,958
462,839
462,469
462,637
462,536
462,930
462,261
462,82
462,1065
462,40
462,494
462,914
462,229
462,457
462,149
462,912
462,696
462,571
462,441
462,1001
462,741
462,470
462,999
462,1088
462,414
462,430
462,375
462,974
462,374
462,173
462,1024
462,1080
462,1111
462,695
462,905
462,472
462,886
462,1029
462,798
462,192
462,678
462,1135
462,15
462,655
462,847
462,1018
462,620
462,1046
462,634
462,461
462,608
462,418
462,983
462,194
462,335
462,594
462,78
462,47
462,265
462,938
462,815
462,100
462,822
462,776
462,699
462,419
692,1097
692,83
692,898
692,567
692,1090
692,150
692,556
692,410
692,1110
692,1142
692,695
692,171
692,474
692,790
692,51
692,931
692,274
692,151
692,881
692,215
692,902
537,1020
537,40
537,494
537,201
306,890
306,1069
306,1041
306,642
306,839
306,1042
306,842
306,682
306,262
306,83
306,833
306,637
306,172
306,357
306,533
306,142
306,879
306,747
306,1020
306,914
306,451
306,1090
306,143
306,457
306,72
306,144
306,659
306,348
306,641
306,471
306,1040
306,633
306,986
306,525
306,112
306,1143
306,945
306,150
306,658
306,864
306,597
306,43
306,526
306,42
306,999
306,395
306,916
306,720
306,964
306,804
306,697
306,1078
306,1110
306,498
306,1036
306,486
306,467
306,1023
306,619
306,23
306,373
306,1022
306,382
306,99
306,798
306,80
306,632
306,1135
306,875
306,620
306,393
306,359
306,932
306,915
306,591
306,24
306,631
306,1063
306,952
306,552
306,274
306,1016
306,423
306,831
306,63
306,822
306,1125
306,353
306,549
941,462
941,83
941,611
941,395
941,509
941,290
941,695
941,676
941,474
941,127
941,1037
941,983
941,311
941,27
115,337
677,514
677,82
677,675
677,400
677,268
677,678
677,911
677,932
677,335
677,78
677,183
677,455
835,247
835,10
953,618
953,247
953,678
953,865
953,2
953,983
953,335
953,594
953,235
953,699
96,970
96,462
96,142
96,879
96,282
96,982
96,694
96,665
96,614
96,604
96,425
96,579
96,1141
96,752
96,1006
96,85
96,793
96,676
96,574
96,1035
96,1094
96,1037
96,1026
96,185
96,540
96,147
96,911
96,194
96,335
96,539
96,183
96,652
96,528
96,437
96,753
96,151
96,340
96,868
96,138
96,377
96,776
96,821
96,415
96,54
96,445
514,469
514,1061
514,502
514,169
514,40
514,229
514,541
514,478
514,410
514,781
514,290
514,402
514,36
514,1015
514,124
514,1056
514,69
514,226
514,12
514,672
514,699
601,229
601,750
601,400
601,1024
601,1026
601,461
601,1031
601,419
733,471
733,863
733,848
733,289
1062,247
1062,606
1062,531
1062,79
1062,848
890,944
890,897
890,1140
890,698
890,826
890,855
890,337
890,992
890,290
890,905
890,389
890,1091
890,983
890,183
890,202
890,100
890,1053
330,493
330,383
330,427
1069,462
1069,220
1069,571
1069,347
1069,1133
1069,579
1069,606
1069,410
1069,880
1069,464
1069,47
1069,226
1069,699
958,941
958,567
958,879
958,229
958,456
958,166
958,698
958,826
958,604
958,42
958,453
958,804
958,36
958,657
958,474
958,794
958,678
958,620
958,983
958,303
958,151
958,340
958,822
958,377
958,776
958,1116
768,970
768,1065
768,928
768,848
768,378
1034,1079
1034,895
1034,77
1034,752
1034,464
1034,652
1034,753
1034,235
642,921
1112,247
1112,1108
1112,180
839,892
839,152
839,536
839,1061
839,230
839,774
839,547
839,137
839,907
839,844
839,951
839,569
839,40
839,451
839,456
839,144
839,32
839,126
839,1040
839,111
839,1143
839,150
839,982
839,943
839,279
839,39
839,43
839,395
839,1088
839,531
839,680
839,603
839,1000
839,93
839,36
839,798
839,1091
839,106
839,6
839,209
839,568
839,784
839,335
839,105
839,810
839,162
839,422
839,776
839,792
48,537
48,96
48,514
48,733
48,1041
48,642
48,618
48,1042
48,832
48,469
48,223
48,246
48,357
48,1061
48,1145
48,547
48,933
48,1096
48,648
48,567
48,73
48,879
48,82
48,1140
48,1115
48,724
48,675
48,844
48,40
48,103
48,253
48,1090
48,967
48,457
48,714
48,149
48,1087
48,383
48,593
48,150
48,827
48,62
48,853
48,698
48,852
48,696
48,665
48,441
48,1001
48,390
48,337
48,113
48,338
48,39
48,597
48,354
48,526
48,453
48,1133
48,561
48,191
48,836
48,395
48,850
48,1113
48,478
48,922
48,414
48,804
48,1078
48,199
48,1006
48,374
48,1110
48,498
48,290
48,1129
48,434
48,695
48,603
48,793
48,444
48,95
48,84
48,314
48,481
48,676
48,204
48,905
48,352
48,770
48,873
48,474
48,1035
48,1029
48,1128
48,887
48,288
48,972
48,192
48,794
48,79
48,678
48,851
48,908
48,655
48,790
48,1018
