worker_id,task_id,label
0,0,2
0,1,4
0,2,3
0,3,4
0,4,4
0,5,2
0,6,2
0,7,2
0,8,3
0,9,4
0,10,4
0,11,4
0,12,4
0,13,3
0,14,4
0,15,4
0,16,4
0,17,2
0,18,2
0,19,3
0,20,2
0,21,4
1,0,2
1,22,2
1,23,2
1,24,4
1,4,5
1,5,5
1,25,3
1,26,4
1,27,4
1,12,5
1,28,4
1,29,3
1,30,3
1,31,4
1,32,4
1,33,3
1,34,4
2,0,2
2,22,2
2,35,2
2,36,2
2,23,5
2,37,3
2,38,2
2,24,4
2,5,2
2,39,2
2,40,3
2,41,2
2,10,4
2,12,5
2,28,5
2,42,5
2,32,5
2,13,1
2,43,4
2,44,5
2,45,4
2,46,4
2,47,4
2,48,5
2,49,2
3,0,5
3,22,4
3,50,5
3,2,5
3,36,3
3,23,5
3,37,4
3,38,5
3,3,4
3,24,5
3,51,5
3,52,4
3,53,5
3,54,5
3,4,5
3,5,5
3,39,5
3,6,4
3,55,5
3,56,4
3,7,5
3,57,3
3,9,5
3,58,5
3,59,5
3,10,5
3,26,5
3,27,5
3,60,4
3,11,5
3,61,4
3,12,5
3,28,5
3,31,5
3,42,5
3,62,5
3,32,4
3,63,5
3,64,4
3,65,5
3,66,5
3,67,5
3,68,4
3,13,5
3,69,4
3,70,4
3,71,5
3,72,5
3,73,4
3,74,4
3,75,5
3,76,5
3,33,5
3,77,4
3,78,5
3,79,4
3,80,5
3,81,5
3,82,5
3,16,4
3,19,5
3,83,5
3,84,4
3,85,5
3,86,5
4,0,5
4,2,2
4,23,4
4,37,3
4,4,5
4,39,4
4,87,3
4,7,4
4,11,4
4,61,2
4,12,5
4,44,4
4,88,3
4,89,5
4,90,5
4,18,5
4,19,4
4,85,4
5,0,5
5,22,5
5,35,3
5,2,3
5,23,5
5,37,4
5,38,2
5,91,5
5,3,2
5,24,4
5,5,5
5,92,4
5,55,4
5,58,4
5,10,4
5,32,4
5,72,5
5,44,3
5,46,5
5,18,5
5,19,5
5,83,3
5,20,3
5,84,5
5,85,2
5,86,5
6,0,2
6,1,4
6,7,5
6,9,5
6,59,5
6,12,4
6,89,5
6,93,5
6,78,4
6,94,3
6,81,4
6,95,4
6,96,5
6,82,3
6,97,3
6,98,5
6,16,5
6,99,4
7,0,4
7,22,4
7,2,4
7,23,4
7,37,4
7,38,3
7,3,4
7,24,4
7,52,3
7,4,4
7,5,4
7,39,3
7,87,4
7,55,4
7,41,4
7,10,4
7,60,4
7,12,4
7,28,4
7,100,3
7,29,4
7,32,4
7,65,4
7,13,4
7,72,4
7,44,5
7,46,5
7,47,4
7,18,4
7,83,4
7,84,4
8,0,5
8,22,4
8,2,3
8,23,4
8,37,3
8,38,4
8,3,3
8,24,4
8,52,4
8,4,4
8,55,3
8,101,5
8,10,4
8,12,4
8,32,4
8,18,5
8,83,4
8,20,5
8,84,4
9,0,2
9,50,5
9,35,3
9,57,3
9,58,4
9,102,4
9,10,5
9,12,3
9,103,3
9,104,4
9,13,3
9,105,5
9,95,3
10,0,5
10,50,3
10,37,5
10,91,5
10,4,4
10,5,3
10,39,5
10,6,5
10,106,5
10,107,5
10,55,5
10,101,5
10,108,4
10,109,4
10,110,5
10,8,5
10,111,4
10,10,5
10,11,5
10,28,3
10,30,5
10,42,5
10,112,4
10,65,5
10,113,5
10,114,5
10,45,5
10,115,2
10,116,5
10,117,4
10,89,4
10,118,1
10,119,3
10,120,5
10,121,5
10,122,4
10,123,5
10,124,5
10,125,5
10,126,5
10,127,5
10,15,5
10,93,5
10,90,5
10,128,5
10,129,5
10,46,5
10,130,3
10,131,5
10,18,5
10,19,5
10,83,4
10,20,4
10,21,5
10,99,5
10,85,4
10,48,5
10,132,5
10,133,4
10,49,5
10,134,5
10,135,5
10,86,4
11,0,5
11,22,4
11,35,3
11,2,4
11,36,3
11,23,5
11,136,2
11,37,5
11,38,3
11,24,4
11,52,4
11,53,4
11,54,3
11,5,5
11,55,4
11,10,4
11,28,5
11,42,4
11,32,4
11,65,4
11,13,5
11,72,4
11,46,5
11,19,3
12,0,2
12,1,4
12,2,5
12,36,2
12,136,4
12,3,4
12,52,3
12,99,3
13,0,5
13,137,3
13,1,4
13,35,5
13,36,4
13,37,5
13,38,4
13,91,5
13,3,3
13,24,4
13,51,2
13,53,2
13,54,3
13,5,5
13,92,5
13,39,5
13,6,5
13,106,4
13,87,4
13,107,3
13,55,3
13,41,5
13,101,5
13,109,5
13,111,5
13,10,3
13,12,4
13,138,4
13,123,5
13,124,4
13,46,5
13,130,3
13,18,4
13,19,4
13,83,5
13,20,4
13,84,4
13,99,4
13,85,4
13,48,5
13,132,5
13,133,5
13,49,4
13,86,4
14,0,3
14,4,5
14,5,5
14,92,4
14,39,3
14,87,4
14,41,4
14,139,3
14,12,4
14,32,4
14,117,3
14,18,5
14,132,5
14,49,5
14,134,5
14,86,4
15,0,5
15,39,5
15,9,4
15,140,4
15,141,5
15,142,4
15,143,5
15,61,4
15,144,4
15,103,5
15,112,4
15,69,5
15,70,5
15,72,5
15,145,4
15,114,5
15,125,4
15,146,4
15,147,5
15,15,4
15,148,5
15,78,5
15,18,4
15,133,5
16,0,4
16,37,4
16,24,3
16,5,4
16,55,4
16,8,4
16,12,4
16,42,5
16,149,4
16,114,4
16,45,5
16,105,4
16,18,5
16,19,4
16,99,5
16,134,5
17,0,4
17,22,3
17,50,4
17,35,4
17,36,2
17,23,4
17,37,4
17,38,2
17,3,2
17,24,3
17,52,4
17,53,4
17,54,3
17,4,4
17,5,5
17,39,3
17,55,4
17,60,2
17,12,3
17,32,4
17,150,4
17,33,3
17,151,4
17,152,4
17,44,3
17,46,5
17,153,3
17,154,3
17,155,5
17,94,3
17,80,4
17,81,4
17,95,4
17,18,4
17,19,4
17,83,5
17,84,5
17,99,4
17,48,5
17,86,4
18,0,5
18,22,5
