# 节点数  边数   ,110  221
74,102
74,103
5,30
5,66
5,103
5,23
5,67
5,97
86,102
86,105
86,97
99,109
101,102
101,103
90,103
66,102
29,6
52,102
52,82
52,106
69,30
69,66
69,109
69,67
69,105
69,97
3,102
3,66
3,103
3,23
3,67
3,65
77,66
77,29
93,105
93,97
60,103
60,97
31,96
31,65
31,97
81,91
37,103
37,97
6,102
6,66
6,29
6,103
6,106
6,91
25,109
25,88
25,96
82,103
89,30
0,103
59,102
59,97
23,5
23,102
23,3
23,109
23,62
23,17
23,48
1,102
68,103
68,97
109,102
109,25
109,23
109,104
109,62
109,8
109,76
109,2
109,97
83,96
83,97
38,103
38,97
9,97
27,103
27,67
104,66
104,103
104,109
104,67
104,91
104,105
108,103
11,66
11,67
11,91
11,65
11,105
88,97
28,102
28,39
28,89
28,84
28,55
28,8
28,13
28,97
28,78
54,67
67,5
67,3
67,109
67,104
67,40
67,50
67,46
67,2
67,17
67,78
67,71
67,19
55,96
96,25
96,55
96,2
96,24
62,109
62,97
72,67
91,18
91,29
91,81
91,56
91,2
40,67
8,102
8,30
8,66
8,29
8,97
41,67
50,103
50,67
50,97
65,18
65,45
65,78
16,102
16,103
26,30
26,66
26,67
26,91
26,65
57,23
57,67
94,102
94,103
94,67
94,97
46,102
46,66
46,103
46,106
46,67
76,102
76,103
2,109
2,67
2,96
2,105
70,97
17,102
17,103
17,23
17,67
75,91
4,103
13,67
24,102
24,96
43,103
43,109
43,106
48,103
48,23
48,67
36,102
36,106
36,105
36,97
34,66
34,106
34,70
34,97
20,103
95,66
44,109
44,105
44,97
45,65
7,102
7,66
7,65
97,102
97,31
97,82
97,59
97,75
97,48
78,67
78,105
71,67
64,97
19,66
19,103
19,67
19,65
19,105
19,73
21,103
100,102
100,103
