# 节点数  边数   ,1689  41266
909,32
909,1430
909,339
540,1233
540,402
540,266
540,647
540,126
540,46
540,626
540,1523
540,1164
540,1607
540,656
540,12
398,345
398,42
398,266
398,1167
398,1341
398,926
398,1208
398,210
398,1288
398,1014
1413,129
1413,1103
1413,904
1413,678
1413,1565
1413,1176
1413,634
1413,734
1413,1307
1413,238
1413,1653
1413,852
1413,261
1413,2
1413,12
1413,1069
1413,1665
1292,1604
1292,587
1292,818
1292,712
1292,827
1292,208
1292,670
1292,1250
1292,285
1292,118
1292,126
1292,1606
1292,305
1292,936
1292,355
1292,498
1292,78
1292,230
667,1292
667,780
667,1075
667,129
667,739
667,1054
667,345
667,34
667,599
667,602
667,1216
667,673
667,191
667,929
667,779
667,1004
667,1435
667,1378
667,716
667,1336
667,1504
667,373
667,106
667,1565
667,50
667,706
667,1315
667,1446
667,1639
667,334
667,1462
667,652
667,208
667,762
667,1313
667,487
667,638
667,1432
667,1011
667,1121
667,829
667,634
667,1468
667,1067
667,877
667,1138
667,674
667,1459
667,1125
667,1332
667,593
667,614
667,537
667,690
667,1364
667,536
667,879
667,342
667,246
667,1076
667,1591
667,1632
667,1680
667,1120
667,1010
667,1307
667,676
667,626
667,1510
667,1156
667,25
667,286
667,564
667,1668
667,15
667,852
667,29
667,1492
667,906
667,1531
667,1241
667,926
667,656
667,886
667,597
667,60
667,1430
667,288
667,480
667,865
667,103
667,27
667,1390
667,255
667,376
667,1669
667,1681
667,1350
667,212
667,1377
667,461
667,457
667,133
667,1188
667,1536
667,468
667,1288
667,1014
667,598
770,1611
770,85
770,1298
770,825
770,401
770,1605
770,209
770,302
770,807
770,589
770,1631
770,1676
770,1010
770,244
770,500
770,1147
770,68
770,1337
770,1499
770,394
770,212
770,210
770,1387
770,1273
770,315
770,1306
839,997
839,589
839,1676
839,597
839,598
839,1679
1563,85
1563,861
1563,1605
1563,626
1563,1668
1563,656
1563,1368
780,195
780,50
780,706
780,1670
780,294
442,727
442,1290
442,345
442,1527
442,934
442,1216
442,1580
442,1528
442,1219
442,881
442,988
442,875
442,374
442,1604
442,1152
442,85
442,1204
442,929
442,245
442,59
442,510
442,529
442,818
442,1345
442,548
442,712
442,1109
442,1378
442,664
442,776
442,1466
442,794
442,386
442,202
442,678
442,1640
442,1342
442,1227
442,1078
442,1092
442,195
442,216
442,1410
442,1315
442,604
442,1639
442,1261
442,437
442,1225
442,1605
442,203
442,652
442,97
442,204
442,1664
442,1118
442,956
442,501
442,933
442,675
442,1526
442,925
442,1439
442,759
442,154
442,1677
442,1356
442,209
442,1420
442,350
442,1638
442,847
442,383
442,1560
442,622
442,462
442,1250
442,1096
442,997
442,877
442,868
442,53
442,760
442,52
442,1459
442,561
442,531
442,1317
442,1034
442,1400
442,1635
442,1162
442,1012
442,1589
442,1175
442,1631
442,709
442,1518
442,546
442,672
442,1497
442,905
442,23
442,422
442,1073
442,1496
442,542
442,132
442,1156
442,105
442,32
442,1375
442,283
442,1668
442,1269
442,906
442,559
442,512
442,1362
442,623
442,625
442,1316
442,627
442,1358
442,862
442,1559
442,24
442,916
442,1554
442,1127
442,1570
442,841
442,1370
442,803
442,1319
442,394
442,1513
442,1584
442,212
442,639
442,1490
442,439
442,609
442,1202
442,78
442,1188
442,663
442,1323
442,1650
