# 节点数  边数   ,0  24553
2756,4769
2756,1227
2756,4292
2756,5319
1023,6019
1023,1178
1023,2315
1023,3670
1023,1297
1023,3581
1023,2854
1023,5360
1023,1697
1023,5399
1023,6001
1023,2590
1023,5533
1023,59
4164,1288
4164,1594
4164,3832
4164,2230
4164,5217
4164,1689
4164,4201
4164,1610
4164,5835
4164,832
4164,3581
4164,5090
4164,45
4164,83
4164,1704
4164,4138
4164,6140
4164,3959
4164,3584
5761,1432
5761,2893
5761,177
5761,3641
5761,5237
5761,4292
5761,5650
5761,3668
5761,1857
5761,6174
5761,5483
3858,3581
3858,5497
4254,2756
5244,4671
1827,360
1827,692
1827,4090
1827,5762
1827,2590
4322,5412
4322,4906
3341,2411
3341,4697
5120,2756
5120,6070
5120,4497
5120,2495
5120,1586
5120,1393
5120,2206
5120,3202
5120,1288
5120,232
5120,5242
5120,2440
5120,1168
5120,3920
5120,661
5120,5436
5120,4609
5120,1307
5120,5332
5120,682
5120,1991
5120,4119
5120,4755
5120,5543
5120,2470
5120,1594
5120,2282
5120,4
5120,146
5120,5386
5120,695
5120,712
5120,1763
5120,2841
5120,770
5120,781
5120,4417
5120,2083
5120,3216
5120,5294
5120,3990
5120,3811
5120,4985
5120,4078
5120,4008
5120,6159
5120,5585
5120,4426
5120,116
5120,6131
5120,2702
5120,739
5120,4033
5120,2879
5120,1202
5120,530
5120,5255
5120,3207
5120,5950
5120,297
5120,2472
5120,640
5120,2647
5120,646
5120,5003
5120,4815
5120,2249
5120,2257
5120,1055
5120,2697
5120,4934
5120,5073
5120,1891
5120,5676
5120,5199
5120,5559
5120,2682
5120,6163
5120,5918
5120,1706
5120,3937
5120,4619
5120,5129
5120,840
5120,4658
5120,3687
5120,1867
5120,1810
5120,3534
5120,3865
5120,1615
5120,4883
5120,4827
5120,1296
5120,93
5120,5079
5120,2714
5120,747
5120,3912
5120,3627
5120,5997
5120,5940
5120,3041
5120,4534
5120,4973
5120,1433
5120,5279
5120,3907
5120,4893
5120,4983
5120,1671
5120,1272
5120,123
5120,4362
5120,3236
5120,2561
5120,2404
5120,3453
5120,1767
5120,3079
5120,3009
5120,4747
5120,3950
5120,3714
5120,5859
5120,2065
5120,1846
5120,4535
5120,3790
5120,2135
5120,4073
5120,5304
5120,4500
5120,2806
5120,5410
5120,80
5120,4849
5120,4692
5120,2576
5120,2804
5120,4141
5120,5217
5120,715
5120,1333
5120,6058
5120,1774
5120,3251
5120,811
5120,5742
5120,4829
5120,3353
5120,2798
5120,5860
5120,5805
5120,4584
5120,3797
5120,2923
5120,3190
5120,760
5120,1709
5120,1284
5120,1222
5120,3292
5120,2380
5120,4152
5120,4217
5120,2535
5120,4381
5120,3573
5120,4777
5120,3326
5120,4490
5120,6149
5120,1370
5120,3589
5120,891
5120,2839
5120,2664
5120,1876
5120,6121
5120,1538
5120,2639
5120,5882
5120,5293
5120,3291
5120,137
5120,3972
5120,6130
5120,4642
5120,5451
5120,2411
5120,4439
5120,6048
5120,4710
5120,3127
5120,3349
5120,2388
5120,2525
5120,5988
5120,4297
5120,3659
5120,1818
5120,3351
5120,4697
5120,2880
5120,5866
5120,3593
5120,5392
5120,4433
5120,2882
5120,4136
5120,6119
5120,2872
5120,6113
5120,3259
5120,4321
5120,4405
5120,4904
5120,3559
5120,5840
5120,627
5120,2425
5120,2759
5120,4103
5120,55
5120,3889
5120,3903
5120,2515
5120,5089
5120,276
1224,5573
1224,6135
1224,2360
1224,76
1224,2568
1224,134
6030,3341
6030,5369
6030,2841
6030,2083
6030,5780
6030,4866
6030,2905
6030,3134
6030,2561
6030,5529
6030,4505
6030,3570
6030,4542
6030,5406
6030,3326
6030,4906
6030,4695
6030,5592
6030,2865
6030,3317
6030,859
6030,6072
6030,3959
2621,715
2385,84
2628,999
4497,2833
4497,4671
167,3242
167,1352
167,1835
167,4252
167,4032
167,3581
167,5300
167,3499
167,4967
4585,3885
4585,5680
3110,4126
3110,1077
3110,970
106,2053
106,5193
106,2374
5031,5900
5031,4390
2079,1692
5175,3341
5175,4050
5175,2091
5175,4122
5175,2798
5175,3925
5175,192
5175,5864
5175,3845
5358,59
6141,1809
58,77
4605,2040
4605,4657
5942,246
3661,2400
3661,2173
3661,3832
3661,4233
3661,2879
3661,481
3661,1688
3661,4827
3661,4700
3661,5496
3661,5343
3661,2065
3661,5004
3661,132
3661,1204
3661,4649
3661,3571
3661,3509
3661,2067
3661,45
3661,3644
3661,1524
3661,365
3661,5044
3661,139
3661,4255
4548,190
5900,1257
1636,4355
1636,3897
1636,2306
1636,6122
1636,3581
1636,4777
1636,3312
1636,2590
1205,2590
5363,3483
5363,2039
5363,3576
5363,2561
5363,4773
5363,5920
5363,6001
5363,4324
5363,2938
5919,5987
4693,3275
4693,4580
3242,3284
3242,1299
3242,2569
3242,4963
3242,4341
5369,6030
5369,4979
5369,4713
5369,3625
4637,3151
4703,959
4703,1307
4703,4798
4703,3832
4703,26
4703,4131
4703,2988
4703,5460
4703,3970
4703,213
4703,1467
4703,3437
4703,2225
4703,1895
4703,5066
4703,4240
4703,2431
4703,2681
4703,4700
4703,3126
4703,484
4703,6138
4703,6136
4703,3456
4703,1768
4703,4900
4703,2510
4703,5179
4703,284
4703,763
4703,5652
2149,1842
2149,4598
2149,4607
2149,1651
2149,1046
2862,1015
1288,5570
1288,4579
1288,4790
1288,3267
1288,3286
1288,4632
1288,2922
1288,4089
1288,3279
1288,1015
1288,2981
1288,4678
1288,3265
1288,3584
67,6030
67,3661
67,1840
67,3876
67,3033
67,5970
67,3945
67,243
67,3687
67,2915
67,5343
67,4646
67,5736
67,5733
67,1709
67,1222
67,692
67,5746
67,1697
67,4444
67,5882
67,5707
67,5135
190,3499
190,3889
190,85
3510,103
5557,3231
5557,5641
5557,5752
5557,5008
5557,4711
5557,6135
5557,3650
5557,2665
5557,703
5557,1857
5557,5097
5557,1257
3231,5557
1815,4497
1815,2206
1815,3242
1815,5836
1815,3483
1815,232
1815,2093
1815,6120
1815,2718
1815,1840
1815,6019
1815,4521
1815,1970
1815,1144
1815,1869
1815,4052
1815,2383
1815,2173
