dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_1029w_12r
ALPHA,0.1
G_Size,5
Iteration Count,64
worker_id,worker_ability
0,0.7506356158111949
1,0.37884318565032266
2,0.4201431342541701
3,0.5599774714260949
4,0.5505102296249389
5,0.5531103983704677
6,0.499861465249331
7,0.40646929891172434
8,0.7072015053624124
9,0.4257547984035992
10,0.39243463498144066
11,0.302331829822273
12,1.027979478924492
13,0.22169022582190923
14,0.3964491340601055
15,0.7583170735595532
16,0.2997814168454497
17,0.3725937740058664
18,0.514215589358943
19,0.4042427213470863
20,0.21065823269739775
21,0.18826595074392402
22,0.6866608452031886
23,0.09300176402928619
24,0.6855285762393551
25,0.18158531768591907
26,0.32469848605140433
27,0.8351035787873855
28,0.22390583190205948
29,0.37949478348997134
30,0.40532341428473706
31,0.4291521542587357
32,0.3160253726661079
33,0.48108282572911387
34,0.5417298053171182
35,0.09907581501275789
36,0.4181218083280215
37,0.475939476803116
38,0.247059774886219
39,0.09264826491101656
40,0.6985427954014344
41,0.38369084844593043
42,0.1879394427530844
43,0.3600970646100811
44,0.1512108444652617
45,0.17671243809523413
46,0.1821457120011498
47,0.49847398866764314
48,0.6463507265992278
49,0.588815546262684
50,0.4667148394803771
51,0.40873006997202715
52,0.3146291182155721
53,0.19214704679554312
54,0.40905877660990464
55,0.3245114455897776
56,0.5871893323697274
57,0.4206141425499855
58,0.34032410978366595
59,0.21068584359818468
60,0.29799906499682194
61,0.37458061323346714
62,0.3727246647471542
63,0.6325695927076799
64,0.6032276153014535
65,0.5320525281880635
66,0.46244083452016543
67,0.4782885940480172
68,0.38212983232940895
69,0.28957103360879194
70,0.2491179360011396
71,0.476465732505553
72,0.3873920910919135
73,0.3574809211938056
74,0.9104495907856522
75,0.12736290110256163
76,0.24910568564806124
77,0.3074875684754797
78,0.3169995405644328
79,0.27809452779120414
80,0.35012713586487226
81,0.3427393936311801
82,0.12025172752056845
83,0.5566706494738899
84,0.07809882804433765
85,0.16264467621871942
86,0.22992177881173034
87,0.39450798119741476
88,0.22538494040452944
89,0.20058233244968998
90,0.38631510584512
91,0.3712137101819843
92,0.3664044839335797
93,0.5252321086716528
94,0.13560662822666014
95,0.3041970669562278
96,0.37290895429945964
97,0.2346740973502515
98,0.022360842184348178
99,0.7082507591007722
100,0.181006436242995
101,0.11547582965683308
102,0.5369267140899026
103,0.7486246207922072
104,0.15148172548352468
105,0.0556126883460031
106,0.16170186816787482
107,0.6551171869805144
108,0.2939464412000265
109,0.3728978546562082
110,0.21076575834803954
111,0.2163257838125448
112,0.4443973197068408
113,0.3937316738074199
114,0.18032051550553496
115,0.40420459205602777
116,0.22524807549316894
117,0.08393700885168065
118,0.5893796535472078
119,0.1926211579197404
120,0.046525156964741
121,0.4732982884223975
122,0.31918703223895906
123,0.23121158098885974
124,0.40898700619005196
125,0.03667908857560762
126,0.24913325664113628
127,0.3893288174223109
128,0.4284881372617882
129,0.15637662529420354
130,0.48921150738223135
131,0.3760814617400402
132,0.41112344509626286
133,0.0236210182358028
134,0.485468482218397
135,0.21516387961996788
136,0.2156377442863704
137,0.2539158365396052
138,0.35543180144580655
139,0.2672301779620413
140,0.13578712610741112
141,0.12304587512421128
142,0.2580935057420289
143,0.314803457282078
144,0.5754548951161705
145,0.2511516613591624
146,0.5832873134132631
147,0.5520701838048351
148,0.33214164835487636
149,0.52620353593484
150,0.47703518869401557
151,0.4930707849990414
152,0.3358558113482006
153,0.2389729944989028
154,0.17000856842634735
155,0.16039278869203955
156,0.5112108523741007
157,0.005272938508074568
158,0.3735648373200111
159,0.3417523915108013
160,0.20942540313825594
161,0.4621571448002383
162,0.21685223993050945
163,0.02356886977816824
164,0.22066604833161904
165,0.16924317015287274
166,0.37852150172298027
167,0.1944141382515837
168,0.2997735865986519
169,0.579985927309665
170,0.3150694700719445
171,0.14028176482650112
172,0.17103061743544457
173,0.37561951274887784
174,0.4581477217492562
175,0.2380632118615495
176,0.3354430697616733
177,0.16671446886921806
178,0.3194110591088475
179,0.5173469005548743
180,0.3011458599348444
181,0.21555360953661462
182,0.5443999962539698
183,0.7144424925961205
184,0.22645233734984938
185,0.5496977234419218
186,0.3467118764678946
187,0.49814403823113085
188,0.1455448452749166
189,0.1980645026383562
190,0.28664445414675965
191,0.46087758099475845
192,0.3418402544344636
193,0.47265934564634077
194,0.1982543584553871
195,0.43664564902220454
196,0.26190448582764725
197,0.15846729808601692
