# 节点数  边数   ,1029  7871
323,595
323,328
323,202
323,208
323,919
654,232
654,117
87,799
87,984
87,979
87,821
87,981
87,29
87,792
23,158
3,896
3,835
3,264
3,30
3,229
3,340
3,301
3,612
3,900
3,232
3,923
3,300
3,1010
3,53
3,158
3,190
3,984
3,66
3,22
3,938
3,823
3,965
3,886
3,865
3,453
3,333
3,133
3,314
3,288
3,544
3,320
3,153
3,392
3,81
3,165
3,636
3,990
3,383
3,310
3,776
3,337
3,1014
3,302
3,648
3,457
3,117
3,456
3,25
3,448
3,373
3,48
3,778
3,821
3,875
3,788
3,287
3,745
3,410
3,447
3,850
3,931
3,564
3,444
3,506
3,981
3,135
3,50
3,616
3,500
3,854
3,77
3,39
3,627
3,810
3,244
3,179
3,796
3,592
3,28
3,338
3,1021
3,369
3,653
3,231
3,202
3,958
3,219
3,341
3,246
3,432
3,682
3,197
3,910
3,224
3,199
3,505
3,470
3,332
3,808
3,71
3,86
3,801
3,786
185,174
185,787
185,30
185,1002
185,936
185,799
185,156
185,44
185,22
185,288
185,929
185,81
185,177
185,310
185,782
185,686
185,17
185,179
185,172
185,415
185,43
185,797
185,590
185,582
185,786
33,842
33,821
33,230
33,179
33,622
33,801
375,673
375,129
375,279
375,75
375,508
375,108
375,92
912,1010
151,174
151,1002
151,497
151,195
151,81
151,788
151,444
151,125
151,423
151,682
188,232
188,53
188,1012
188,22
188,938
188,823
188,961
188,924
188,195
188,778
188,318
188,832
188,642
188,332
188,808
351,279
351,39
351,37
960,550
960,959
700,92
347,798
347,301
347,661
347,129
347,516
347,451
347,63
347,511
347,569
347,0
347,72
347,519
347,606
347,253
347,363
186,566
186,22
186,823
186,242
186,821
186,869
186,519
186,627
186,905
186,179
186,172
186,872
186,530
186,623
186,38
186,71
547,30
547,4
547,26
904,504
174,158
174,600
174,792
918,524
918,66
918,916
787,780
1005,654
1005,187
1005,425
1001,426
1001,43
445,55
100,300
100,1010
100,353
100,53
100,391
100,22
100,187
100,865
100,390
100,419
100,129
100,283
100,81
100,75
100,713
100,63
100,117
100,25
100,90
100,127
100,330
100,108
100,135
100,26
100,17
100,55
100,903
100,172
100,125
100,38
100,590
100,86
678,53
1015,43
175,141
175,20
175,378
175,516
175,860
175,63
175,579
175,456
175,287
175,330
175,255
175,350
175,32
175,902
175,194
175,819
175,76
30,17
934,984
934,778
791,871
791,53
791,842
791,981
791,792
791,807
791,928
229,778
340,454
340,44
340,453
340,125
340,352
862,812
962,340
962,120
962,66
962,247
962,861
962,84
980,1010
980,204
537,516
537,330
537,268
644,22
644,735
644,803
644,592
644,125
644,231
280,589
280,395
280,80
280,36
280,482
280,17
612,896
612,817
736,664
56,624
56,232
56,101
56,95
56,322
56,544
56,129
56,320
56,75
56,532
56,132
56,127
56,108
56,350
56,722
56,832
56,854
56,77
56,39
56,17
56,592
56,28
56,231
56,945
56,590
56,29
56,424
56,199
56,505
56,371
56,86
15,422
15,175
15,30
15,229
15,798
15,754
15,101
15,353
15,243
15,53
15,524
15,158
15,190
15,322
15,587
15,823
15,661
15,187
15,314
15,129
15,115
15,137
15,584
15,153
15,75
15,636
15,990
15,383
15,310
15,63
15,826
15,116
15,649
15,366
15,25
15,237
15,821
15,671
15,850
15,382
15,899
15,61
15,77
15,39
15,17
15,55
15,800
15,369
15,38
15,219
15,92
15,341
15,590
15,224
15,505
15,928
15,801
668,175
668,798
668,353
668,53
668,645
668,566
668,322
668,314
668,544
668,137
668,860
668,826
668,105
668,249
668,25
668,714
668,295
668,345
668,271
668,519
668,536
668,125
668,628
668,38
668,590
668,397
668,199
495,132
495,77
770,340
770,798
770,232
770,923
770,101
770,871
770,471
770,158
770,190
770,322
770,66
770,20
770,22
770,395
770,961
770,187
770,378
770,314
770,79
770,853
770,929
770,879
770,112
770,320
770,137
770,153
770,636
770,383
770,1028
770,34
770,310
770,327
770,456
770,25
770,916
770,821
770,671
770,287
770,447
770,97
770,444
770,350
770,135
770,616
770,889
770,39
770,194
770,405
770,321
770,125
770,29
770,224
770,199
770,1000
770,86
615,232
615,504
615,452
615,524
615,20
615,619
615,282
615,80
615,129
615,115
615,591
615,581
615,63
615,456
615,25
615,287
615,90
615,172
615,319
615,707
615,38
615,92
615,43
615,71
615,617
266,301
266,1002
266,991
266,532
266,236
266,426
266,826
266,125
266,92
266,86
894,799
894,322
894,965
894,886
894,132
894,82
894,305
894,125
894,928
1011,735
57,301
57,300
57,524
57,936
57,20
57,22
57,395
57,187
57,242
57,129
57,115
