# 节点数  边数   ,1312  10319
1203,764
411,760
411,288
411,416
411,253
411,267
411,1173
837,298
837,144
110,228
110,1252
110,1149
110,1166
110,805
110,1246
110,1049
110,1248
110,680
110,33
110,1013
24,203
3,1145
3,806
3,1067
3,338
3,34
3,294
3,436
3,386
3,780
3,1150
3,298
3,1181
3,406
3,1177
3,385
3,1286
3,66
3,203
3,628
3,238
3,351
3,1252
3,80
3,23
3,1179
3,1053
3,1227
3,90
3,1132
3,805
3,1107
3,93
3,426
3,1228
3,168
3,400
3,370
3,699
3,326
3,695
3,812
3,408
3,195
3,503
3,101
3,209
3,814
3,42
3,1259
3,492
3,397
3,396
3,989
3,430
3,1290
3,387
3,1214
3,828
3,581
3,144
3,580
3,29
3,570
3,479
3,27
3,994
3,1049
3,1118
3,1006
3,369
3,951
3,523
3,569
3,1086
3,575
3,1188
3,1003
3,137
3,724
3,566
3,647
3,1248
3,172
3,60
3,785
3,637
3,1093
3,97
3,46
3,799
3,1035
3,312
3,226
3,1019
3,755
3,32
3,431
3,1300
3,472
3,836
3,297
3,253
3,196
3,1220
3,759
3,197
3,281
3,437
3,314
3,551
3,872
3,245
3,1161
3,286
3,250
3,646
3,599
3,425
3,792
3,1033
3,87
3,109
3,1198
3,1025
3,1001
419,167
419,422
419,1201
419,1093
419,97
419,297
232,220
232,1002
232,34
232,1275
232,1194
232,228
232,201
232,56
232,23
232,370
232,1186
232,326
232,101
232,397
232,224
232,396
232,248
232,879
232,18
232,226
232,218
232,530
232,759
232,47
232,1020
232,753
232,741
232,1001
37,300
37,1021
37,1076
37,1049
37,1030
37,295
37,226
37,304
37,791
37,341
37,1025
380,1064
481,861
481,164
481,355
481,52
481,652
481,81
481,116
1163,1286
193,220
193,1275
193,634
193,243
193,101
193,1006
193,566
193,155
193,63
193,872
230,880
230,1301
230,1110
230,1174
230,893
230,12
230,1024
230,611
230,568
230,791
230,894
230,661
230,1173
235,300
235,298
235,406
235,66
235,351
235,1288
235,23
235,1179
235,1053
235,1223
235,1178
235,90
235,243
235,994
235,403
235,1064
235,819
235,1016
235,425
235,1033
235,1198
449,355
449,46
449,44
1222,362
1222,1221
895,116
446,1023
446,386
446,706
446,846
446,164
446,158
446,664
446,641
446,573
446,77
446,655
446,0
446,91
446,670
446,771
446,1158
446,324
446,466
233,1061
233,727
233,23
233,1053
233,310
233,812
233,1049
233,1111
233,670
233,799
233,1154
233,226
233,218
233,1100
233,683
233,795
233,45
233,87
702,34
702,4
702,30
1004,805
1004,1049
1153,645
220,203
220,764
220,1013
1172,675
1172,80
1172,1166
1172,1170
1002,996
1278,837
1278,234
1278,541
1274,542
1274,47
719,476
719,544
719,250
567,1215
567,68
123,385
123,1286
123,451
123,66
123,502
123,822
123,23
123,234
123,1107
123,498
123,534
123,164
123,359
123,629
123,101
123,52
123,325
123,910
123,77
123,174
123,144
123,29
123,41
123,113
123,157
123,421
123,81
123,172
123,30
123,18
123,68
123,1152
123,218
123,40
123,155
123,45
123,753
123,109
650,66
650,1016
1291,47
221,178
221,21
221,484
221,664
221,1102
221,77
221,257
221,174
221,580
221,369
221,421
221,329
221,448
221,36
221,1151
221,242
221,1047
221,96
34,18
1192,1252
1192,994
1012,1021
1012,1113
1012,66
1012,1077
1012,1051
1012,1076
1012,738
1012,1248
1012,1013
1012,1032
1012,1185
1012,584
1061,1093
294,994
436,578
436,56
436,93
436,155
436,450
1104,1200
1104,1037
1224,436
1224,147
1224,1181
1224,80
1224,318
1224,1103
1224,104
1247,1286
1247,196
1247,255
690,664
690,138
690,421
690,344
824,23
824,422
824,669
824,1027
824,755
824,155
824,297
824,584
356,125
356,506
356,100
356,43
356,614
356,18
596,476
1011,34
1011,1052
1011,660
1011,1103
1011,1064
1011,753
1011,267
780,1145
780,1042
940,849
705,736
69,806
69,796
69,298
69,124
69,119
69,361
69,410
69,1051
69,699
69,164
69,408
69,52
69,685
69,167
69,174
69,157
69,81
69,448
69,923
69,1064
69,1093
69,97
69,46
69,18
69,755
69,32
69,297
69,1204
69,753
69,33
69,540
69,250
69,646
69,477
69,109
15,537
15,221
15,34
15,294
15,1023
15,963
15,124
15,451
15,311
15,66
15,675
15,203
15,628
15,238
15,410
15,751
15,1053
15,846
15,90
15,234
15,400
15,249
15,164
15,305
15,142
15,175
15,744
15,195
15,52
15,814
15,1259
15,492
15,396
15,138
15,77
15,1055
15,143
15,829
15,469
15,29
15,1271
15,443
15,287
15,1049
15,1090
15,859
15,1086
15,491
15,936
15,1148
15,53
15,97
15,46
15,18
15,68
15,1024
15,640
15,472
15,231
15,45
15,281
15,116
15,437
15,753
15,433
15,286
15,646
15,1185
15,1025
856,221
856,1023
856,269
856,451
856,66
856,825
856,727
856,410
856,400
856,699
856,326
856,500
856,175
856,1102
856,649
856,1055
856,129
856,320
856,29
856,913
856,377
856,441
856,296
856,1294
856,670
856,689
856,155
856,800
856,45
856,753
856,507
856,250
856,584
779,1181
1243,21
632,538
632,167
632,97
983,436
983,1023
983,298
983,1177
983,124
983,1113
983,600
983,203
983,238
983,410
983,80
983,21
983,23
983,506
983,1223
983,234
983,805
983,484
983,400
983,99
983,1089
983,1186
983,1122
983,136
983,408
983,175
983,195
983,814
983,492
983,397
983,1310
983,38
983,396
983,415
983,738
983,580
983,29
983,214
983,1170
983,1049
983,859
983,369
983,569
983,117
983,566
983,448
983,172
983,785
983,1135
983,46
983,242
983,518
983,409
983,155
983,196
983,433
983,33
983,286
983,250
983,1273
983,792
983,109
784,298
784,645
784,574
784,675
784,21
784,788
784,358
784,100
784,164
784,142
784,754
784,740
784,1052
784,77
784,580
784,29
784,369
784,113
784,936
784,218
784,40
784,407
784,902
784,45
784,116
784,47
784,87
784,786
343,386
343,1275
343,1051
343,1260
343,685
343,302
343,542
343,1055
343,155
343,116
343,109
1143,406
1143,228
1143,351
