# 节点数  边数   ,594  8647
532,306
572,202
572,290
572,51
572,528
572,560
572,12
525,20
525,202
525,308
525,545
452,205
452,278
452,439
452,93
452,43
452,51
452,559
452,281
452,82
231,452
231,474
231,426
231,264
231,490
231,504
231,386
231,191
231,190
231,467
231,460
231,396
231,94
231,330
231,30
231,318
231,301
231,308
231,295
231,96
231,289
231,552
231,41
231,471
231,406
231,338
231,411
231,515
231,545
339,212
339,275
339,558
339,248
339,207
339,592
339,87
339,234
339,27
339,416
339,455
151,450
151,534
151,426
151,212
151,261
151,74
151,541
151,372
151,517
151,229
151,558
151,40
151,175
151,533
151,307
151,492
151,593
151,248
151,439
151,110
151,429
151,550
151,240
151,300
151,189
151,396
151,306
151,446
151,301
151,519
151,286
151,270
151,416
151,213
151,411
151,180
151,267
474,231
474,212
474,497
474,249
474,328
474,234
474,65
474,528
474,465
474,156
474,15
329,327
329,202
329,129
329,330
329,552
329,90
329,382
450,590
450,418
450,285
450,500
450,460
450,559
450,90
450,338
450,540
426,452
426,264
426,415
426,68
426,462
426,278
426,229
426,20
426,64
426,533
426,593
426,248
426,332
426,51
426,396
426,559
426,55
426,6
426,311
426,276
426,387
426,54
426,83
426,211
426,515
24,534
24,299
24,111
24,117
24,573
24,566
24,314
24,275
24,541
24,590
24,575
24,360
24,327
24,125
24,558
24,288
24,248
24,419
24,521
24,571
24,433
24,490
24,322
24,504
24,285
24,181
24,260
24,584
24,93
24,430
24,550
24,103
24,511
24,190
24,479
24,526
24,328
24,460
24,179
24,444
24,234
24,94
24,330
24,432
24,318
24,301
24,308
24,440
24,509
24,542
24,530
24,416
24,520
24,481
24,287
24,272
24,23
24,213
24,187
24,515
24,545
24,180
24,455
24,194
24,267
266,534
266,499
266,212
266,376
266,590
266,260
266,306
266,410
115,452
115,474
115,534
115,299
115,212
115,264
115,150
115,284
115,376
115,74
115,569
115,346
115,566
115,517
115,454
115,229
115,497
115,125
115,405
115,555
115,307
115,492
115,593
115,563
115,60
115,439
115,418
115,504
115,285
115,584
115,430
115,494
115,500
115,429
115,550
115,332
115,39
115,460
115,306
115,94
115,250
115,216
115,301
115,560
115,308
115,277
115,310
115,530
115,96
115,478
115,119
115,220
115,269
115,416
115,272
115,471
115,211
115,213
115,262
115,392
115,338
115,187
115,545
115,582
299,482
299,303
299,322
299,285
299,55
299,508
299,2
299,90
299,83
299,578
299,69
351,28
351,418
567,107
567,275
567,454
567,333
567,322
567,223
567,190
567,377
567,39
567,101
567,127
567,330
567,446
567,589
567,267
58,117
58,346
58,475
58,229
58,105
58,464
58,240
58,332
58,543
58,173
58,8
58,559
58,301
58,552
58,416
58,243
389,517
389,285
389,223
389,472
389,491
389,550
389,559
389,311
394,534
394,150
394,569
394,248
394,285
394,260
394,272
394,70
184,376
184,573
184,248
184,472
184,103
184,240
184,420
184,338
362,452
362,534
362,371
362,453
362,569
362,372
362,175
362,71
362,306
362,311
362,57
362,416
362,458
362,287
362,272
362,505
81,534
81,212
81,346
81,497
81,307
81,492
81,100
81,260
81,550
81,332
81,308
81,311
81,425
81,119
81,471
81,582
99,534
99,212
99,5
99,279
170,452
170,534
170,237
170,212
170,74
170,569
170,372
170,517
170,558
170,503
170,248
170,226
170,285
170,500
170,550
170,190
170,479
170,366
170,559
170,311
170,530
170,279
170,416
170,272
170,471
170,505
170,213
170,493
170,267
254,452
254,534
254,237
254,150
254,376
254,485
254,573
254,74
254,569
254,566
254,278
254,496
254,502
254,175
254,123
254,492
254,593
254,248
254,412
254,226
254,322
254,260
254,113
254,210
254,31
254,207
254,219
254,472
254,103
254,332
254,195
254,460
254,559
254,530
254,96
254,269
254,270
254,416
254,287
254,272
254,538
254,187
254,576
254,70
254,349
254,267
499,266
499,107
380,534
380,212
380,590
380,372
380,517
380,260
380,207
380,332
380,306
380,559
380,311
380,582
193,339
193,229
193,181
193,306
193,127
193,416
112,34
112,311
117,58
117,86
117,500
117,332
264,478
205,452
205,534
205,426
205,237
205,212
205,569
205,207
205,500
205,59
205,103
205,306
205,559
205,318
205,311
205,530
205,416
205,458
205,520
205,272
205,211
205,338
205,274
205,582
371,362
371,346
371,333
371,322
371,207
371,195
371,449
371,69
371,582
252,260
252,588
252,545
252,557
160,212
160,569
160,307
160,248
160,207
160,489
160,269
160,520
160,287
321,237
321,291
321,260
321,460
321,330
321,471
118,418
118,260
118,340
118,471
159,346
159,307
159,550
159,311
165,212
165,333
165,39
165,306
165,582
395,376
395,248
395,283
395,287
150,394
150,68
150,566
150,114
150,187
150,363
150,238
21,569
21,275
21,492
21,195
21,559
21,272
21,102
21,267
415,426
415,499
415,371
415,275
415,492
415,285
415,207
415,59
415,332
415,559
415,530
415,96
485,534
485,426
485,254
485,371
485,68
485,169
485,438
485,207
485,500
485,71
485,332
485,29
485,56
485,486
485,530
485,287
485,272
485,200
485,402
453,362
453,492
453,500
453,479
453,173
453,244
453,8
453,250
453,156
482,58
482,264
482,284
482,261
482,74
482,333
482,503
482,533
482,307
482,248
482,563
482,490
482,468
482,215
482,438
482,344
482,207
482,500
482,550
482,332
482,320
482,460
482,94
482,127
482,30
482,301
482,308
482,106
482,501
482,530
482,425
482,552
482,119
482,220
482,570
482,458
482,121
482,187
482,545
261,118
261,482
261,204
261,344
573,13
573,140
445,339
445,590
445,462
445,125
445,503
445,86
445,22
445,437
445,45
445,438
445,592
445,173
445,34
445,421
445,340
445,338
445,69
445,82
445,146
334,482
334,527
155,494
155,332
155,250
155,501
155,272
155,211
155,213
155,70
155,349
580,582
74,13
74,207
74,202
74,486
74,308
74,257
74,447
74,23
74,505
74,187
74,582
74,455
74,194
569,339
569,394
569,74
569,593
569,248
569,412
569,584
569,71
569,311
569,388
569,15
569,287
551,388
85,264
85,150
85,566
85,590
85,517
85,125
85,533
85,563
85,341
85,417
85,322
85,504
85,494
85,71
85,377
85,320
85,460
85,127
85,301
85,106
85,489
85,552
85,458
85,529
85,578
85,187
85,410
85,545
326,532
326,175
326,593
326,491
326,460
326,480
326,416
326,224
326,267
107,499
107,212
107,278
107,28
107,91
107,260
107,35
107,46
107,29
107,56
107,528
107,221
107,166
107,3
107,582
574,301
346,371
346,471
68,150
68,74
68,541
68,517
68,333
68,175
68,539
68,248
68,322
68,504
68,110
68,527
68,59
68,249
68,39
68,479
68,460
68,311
68,287
68,338
68,70
350,74
350,471
554,452
554,534
554,533
554,285
554,311
314,499
314,326
314,175
314,412
314,138
314,521
314,413
314,435
314,208
314,139
314,559
314,246
314,318
314,312
314,6
314,311
314,14
314,15
314,287
314,146
314,553
314,194
275,339
275,407
275,175
275,248
275,322
275,110
275,449
275,61
275,216
275,486
275,489
275,388
275,2
275,92
275,96
275,27
275,14
275,281
275,217
275,78
275,392
275,69
275,455
275,194
303,448
541,212
541,407
541,100
541,584
541,486
541,311
541,518
541,2
456,278
456,585
590,450
590,499
590,22
590,436
590,110
590,332
590,290
590,410
407,541
407,100
407,436
407,429
407,536
407,486
407,311
407,168
407,392
407,545
575,152
372,388
517,452
517,107
517,28
517,487
517,585
517,110
517,56
517,34
517,486
360,300
360,301
360,279
360,243
327,237
327,212
327,333
327,103
327,458
462,426
462,264
462,340
132,248
132,304
132,260
132,223
132,416
132,392
132,267
152,534
152,266
152,299
152,499
152,264
152,573
152,74
152,107
152,566
152,275
152,590
152,278
152,558
152,175
152,428
152,593
152,248
152,563
152,226
152,304
152,433
152,322
152,285
152,113
152,210
152,31
152,500
152,472
152,71
152,429
152,550
152,332
152,195
152,479
152,290
152,480
152,306
152,318
152,537
152,250
152,301
152,295
152,489
152,542
152,272
152,211
152,578
152,213
152,538
152,410
152,180
152,582
152,484
152,349
152,455
152,267
278,426
278,107
278,590
278,226
564,462
564,333
42,264
42,25
42,45
42,514
42,119
42,498
42,241
42,382
42,545
247,237
247,264
247,175
247,593
247,226
247,552
247,270
247,4
247,211
247,547
333,105
333,215
333,295
475,566
475,558
475,29
475,286
475,213
263,223
263,387
523,212
294,593
294,285
294,203
294,83
294,69
294,349
28,351
28,107
28,517
28,500
28,149
28,416
497,384
497,295
497,458
497,498
497,545
116,248
116,584
116,392
125,85
125,173
125,338
125,69
225,223
225,249
222,299
222,499
222,212
222,264
222,275
222,590
222,593
222,248
222,341
222,468
222,436
222,207
222,290
222,306
222,427
222,381
222,69
186,237
186,207
186,202
186,153
186,416
186,213
503,333
503,563
503,240
503,290
503,185
503,50
503,552
209,212
209,74
209,569
209,566
209,275
209,372
209,248
209,71
209,477
209,559
209,311
209,270
209,416
209,211
355,584
355,188
40,307
40,301
40,153
40,279
496,470
496,588
496,173
496,425
496,82
227,248
227,285
227,260
227,51
227,484
305,534
305,212
305,264
305,563
305,332
305,543
305,306
305,552
305,354
305,545
305,582
145,343
145,248
20,452
20,534
20,426
20,499
20,212
20,517
20,248
20,430
20,550
20,332
20,301
502,538
424,534
424,248
424,202
424,332
424,6
424,256
424,471
424,392
64,450
64,534
64,426
64,299
64,499
64,150
64,573
64,569
64,566
64,275
64,360
64,475
64,497
64,503
64,227
64,305
64,175
64,539
64,492
64,248
64,304
64,285
64,584
64,113
64,207
64,219
64,550
64,240
64,332
64,179
64,369
64,559
64,246
64,216
64,301
64,323
64,530
64,96
64,269
64,416
64,287
64,272
64,406
64,392
64,187
64,545
64,267
175,569
175,293
175,337
86,499
86,117
86,264
86,118
86,517
86,125
86,226
86,285
86,550
86,39
86,536
86,301
86,308
86,530
86,338
86,70
123,584
123,223
123,480
123,130
123,259
123,486
123,135
123,392
539,590
539,181
428,593
428,169
428,291
428,199
428,332
428,460
428,366
428,559
428,153
428,383
405,229
405,448
423,499
423,229
423,32
109,558
109,248
109,412
109,91
109,223
109,27
109,416
307,279
492,558
492,260
492,500
492,425
492,187
348,318
348,250
319,58
319,264
319,320
319,432
319,318
319,216
319,301
319,310
319,552
319,119
319,220
319,582
316,534
316,584
316,332
316,306
316,392
568,339
568,590
568,558
568,417
568,451
568,491
568,30
568,96
568,340
248,339
248,426
248,234
248,311
248,416
248,410
342,452
342,339
342,534
342,111
342,237
342,117
342,150
342,261
342,573
342,74
342,551
342,107
342,346
342,275
342,303
342,517
342,360
342,454
342,327
342,278
342,333
342,497
342,496
342,305
342,555
342,307
342,593
342,563
342,412
342,60
342,549
342,341
342,304
342,571
342,433
342,585
342,490
342,468
342,285
342,181
342,110
342,260
342,293
342,473
342,188
342,223
342,210
342,344
342,31
342,207
342,219
342,500
342,451
342,491
342,59
342,550
342,190
342,592
342,467
342,240
342,332
342,477
342,300
342,236
342,479
342,189
342,328
342,460
342,179
342,480
342,444
342,234
342,396
342,306
342,369
342,253
342,559
342,127
342,330
342,508
342,528
342,556
342,216
342,560
342,108
342,440
342,489
342,518
342,542
342,501
342,286
342,96
342,552
342,279
342,478
342,119
342,220
342,269
342,270
342,57
342,416
342,420
342,211
342,23
342,505
342,578
342,213
342,121
342,338
342,347
342,476
342,538
342,187
342,515
342,410
342,434
342,32
342,70
342,180
342,349
342,267
412,569
412,372
412,401
412,436
412,6
412,388
412,92
412,269
13,452
13,534
13,212
13,264
13,261
13,573
13,74
13,346
13,566
13,275
13,541
13,372
13,517
13,327
13,462
13,278
13,333
13,229
13,497
13,125
13,558
13,503
13,496
13,288
13,175
13,248
13,60
13,391
13,226
13,304
13,100
13,585
13,490
13,285
13,358
13,215
13,260
13,93
13,207
13,500
13,429
13,59
13,550
13,103
13,511
13,190
13,448
