worker_id,task_id,label
0,0,5
0,83,4
0,87,5
1,0,5
2,0,5
2,10,5
2,11,4
2,24,4
2,31,4
2,47,3
2,70,4
2,102,3
2,109,4
2,123,4
2,156,3
3,0,5
3,32,5
3,58,3
3,71,5
3,170,4
4,0,5
4,11,5
5,0,5
6,0,1
6,11,5
6,171,1
7,0,5
8,0,5
8,42,5
8,84,5
9,0,5
9,10,5
9,39,5
9,96,5
9,135,3
9,201,4
10,0,5
10,2,5
10,3,5
10,4,5
10,16,4
10,21,4
10,37,4
11,0,5
11,4,5
11,6,4
11,35,4
11,187,5
12,0,5
12,34,5
13,0,5
13,1,4
13,4,4
13,24,5
13,29,4
13,35,4
13,57,4
14,0,5
14,1,5
14,2,5
14,3,5
14,4,4
14,6,5
14,11,5
14,21,4
14,24,5
14,28,5
14,38,4
14,43,5
14,51,4
14,74,5
14,79,4
14,92,4
14,115,5
14,141,4
14,151,4
14,157,4
14,169,4
14,193,5
15,0,4
15,3,5
15,5,3
15,6,4
15,7,4
15,8,4
15,11,4
15,12,3
15,14,4
15,15,5
15,16,4
15,19,3
15,21,3
15,22,4
15,29,2
15,35,3
15,38,5
15,39,4
15,49,4
15,55,4
15,63,3
15,67,4
15,88,3
15,97,4
15,98,4
15,99,4
15,103,3
15,115,4
15,116,4
15,117,2
15,119,4
15,133,4
15,137,3
15,141,5
15,150,5
15,157,4
15,169,4
15,171,4
15,187,3
16,0,5
16,2,5
16,3,5
16,8,5
16,15,4
16,19,4
16,22,5
16,80,5
16,112,5
17,0,4
17,2,4
17,4,5
17,13,5
17,29,5
17,33,5
17,44,5
17,58,4
17,61,5
17,79,4
17,121,4
18,0,5
18,41,4
18,53,5
18,72,5
18,91,5
18,109,4
18,124,5
18,168,4
19,0,5
19,1,5
19,3,5
19,4,4
19,5,5
19,16,4
19,21,5
19,83,4
19,88,4
19,99,4
19,157,4
20,0,5
20,1,5
20,2,5
20,4,5
20,12,5
20,21,5
20,26,5
20,36,5
20,42,3
20,43,5
20,71,4
20,88,5
20,94,3
20,117,4
20,121,4
20,128,5
20,164,4
20,169,4
20,187,5
20,189,4
20,193,4
21,0,4
21,2,4
22,0,5
22,3,5
22,4,4
22,7,5
22,8,5
22,10,4
22,11,5
22,14,5
22,15,5
22,17,5
22,19,4
22,20,4
22,21,5
22,22,4
22,28,5
22,33,4
22,35,5
22,36,5
22,37,4
22,39,5
22,41,5
22,42,3
22,43,5
22,45,4
22,49,4
22,50,4
22,51,4
22,52,3
22,53,5
22,54,4
22,58,4
22,63,4
22,65,4
22,67,4
22,71,5
22,76,4
22,96,4
22,97,5
22,99,4
22,100,4
22,105,4
22,116,4
22,125,4
22,126,4
22,133,4
22,147,4
22,150,4
22,169,5
22,179,4
22,185,4
22,187,4
22,191,4
22,197,4
23,0,5
24,0,4
24,3,4
24,4,4
24,6,4
24,8,4
24,10,4
24,12,4
24,13,4
24,15,4
24,16,4
24,17,4
24,20,4
24,21,4
24,23,4
24,35,4
24,36,4
24,37,4
24,39,4
24,43,4
24,46,4
24,50,4
24,57,4
24,61,4
24,63,4
24,65,4
24,78,4
24,85,4
24,87,4
24,88,4
24,89,4
24,90,4
24,92,4
24,97,4
24,99,4
24,101,4
24,105,4
24,106,4
24,107,4
24,112,4
24,115,4
24,116,4
24,117,5
24,119,4
24,125,4
24,138,4
24,141,4
24,147,4
24,150,4
24,157,4
24,163,4
24,166,4
24,171,4
24,177,4
24,180,4
24,181,4
24,186,4
24,195,4
24,197,4
25,0,5
25,119,5
26,0,5
26,24,5
26,117,5
27,0,5
27,1,5
27,169,5
27,187,4
27,188,4
28,0,5
28,4,5
28,37,5
28,50,5
29,0,4
30,0,5
30,14,5
30,19,5
30,139,5
30,140,5
30,174,5
31,0,5
31,4,5
31,16,5
31,29,5
31,35,5
31,99,5
31,133,5
31,160,4
31,166,4
32,0,4
32,6,4
32,7,5
32,8,5
32,10,5
32,21,5
32,25,4
32,26,4
32,28,4
32,33,5
32,50,4
32,72,5
32,76,4
32,89,4
32,92,5
32,102,4
32,105,4
32,111,4
32,124,4
32,141,5
33,0,5
33,76,4
33,140,5
34,0,4
34,4,4
34,16,4
34,29,4
34,35,4
34,51,4
34,74,4
34,81,4
34,91,4
34,135,4
35,0,4
35,2,4
35,4,4
35,5,5
35,6,4
35,8,5
35,11,4
35,16,4
35,19,4
35,22,4
35,24,4
35,43,4
35,49,5
35,51,4
35,66,4
35,114,4
36,0,5
36,21,5
36,37,5
36,135,3
37,0,5
38,0,5
39,0,5
39,19,5
39,103,5
40,0,3
41,0,4
41,1,4
41,4,4
41,16,4
41,66,5
41,80,5
41,84,5
42,0,5
42,1,5
42,2,5
42,4,4
42,6,5
42,8,5
42,9,5
42,13,5
42,14,5
42,18,4
42,19,4
42,20,4
42,21,4
42,22,5
42,29,5
42,35,5
42,38,5
42,39,5
42,42,5
42,43,5
42,53,5
42,76,3
42,79,5
42,90,4
42,97,4
42,99,5
42,101,5
42,106,4
42,108,5
42,114,5
42,116,4
42,124,4
42,137,4
42,140,5
42,141,5
42,144,5
42,145,5
42,147,4
42,149,5
42,152,1
42,154,5
42,157,5
42,162,5
42,167,4
42,181,4
42,186,4
42,192,5
42,201,4
43,0,5
43,12,5
43,42,5
43,74,4
43,99,5
44,0,5
44,2,5
44,3,5
44,4,5
44,5,5
44,6,5
44,9,5
44,11,5
44,12,4
44,13,5
44,21,5
44,22,5
44,37,5
44,41,5
44,44,5
45,0,5
45,2,4
45,3,4
45,4,5
45,6,5
45,8,5
45,16,5
45,23,4
45,62,4
45,76,4
45,100,4
45,105,4
45,106,4
45,137,5
45,140,4
45,149,4
45,160,4
45,162,4
45,164,4
45,169,4
45,180,4
45,186,4
45,187,4
46,0,5
46,3,5
46,7,5
46,8,5
46,11,5
46,12,5
46,21,5
46,25,5
46,41,5
46,49,5
46,52,5
46,59,5
46,69,4
46,76,4
46,79,4
46,83,5
46,99,5
46,100,4
46,110,4
46,133,5
46,142,5
46,144,5
46,146,4
46,149,4
46,167,5
46,181,5
46,184,4
46,190,4
47,0,5
47,1,5
47,2,5
47,3,5
47,4,5
47,5,5
47,6,5
47,7,5
47,8,5
47,9,4
47,10,5
47,11,5
47,12,4
47,13,4
47,14,5
47,15,4
47,16,3
47,18,3
47,19,4
47,20,5
47,21,4
47,22,5
47,24,5
47,25,4
47,28,4
47,29,4
47,33,4
47,35,4
47,37,4
47,39,4
47,41,4
47,42,4
47,43,5
47,45,4
47,49,5
47,53,4
47,54,4
47,58,4
47,61,4
47,63,3
47,65,4
47,66,5
47,67,4
47,68,3
47,69,3
47,73,5
47,79,4
47,80,5
47,83,3
47,88,4
47,89,5
47,90,5
47,91,4
47,94,3
47,97,3
47,99,4
47,103,5
47,115,4
47,116,4
47,117,5
47,123,5
47,133,4
47,137,4
47,150,4
47,154,3
47,157,4
47,167,5
47,187,4
48,0,5
48,2,4
48,4,5
48,5,5
48,6,5
48,8,5
48,14,5
48,18,5
48,27,5
48,32,5
48,42,4
48,43,5
48,45,5
48,52,5
48,57,5
48,61,4
48,71,5
48,75,5
48,90,5
48,91,4
48,126,4
48,128,5
48,151,5
48,170,5
49,0,5
49,12,5
49,76,5
49,117,5
49,123,4
50,0,5
50,16,5
50,24,5
50,111,5
50,123,5
50,125,5
50,133,5
50,169,5
50,176,5
51,0,5
52,0,5
52,14,5
52,135,3
52,197,4
53,0,5
54,0,5
54,2,4
55,0,5
55,2,5
55,3,5
55,4,5
55,5,5
55,8,5
55,10,5
55,11,5
55,12,5
55,13,4
55,19,5
55,21,5
55,49,5
55,58,5
55,75,5
55,76,5
55,115,4
55,187,5
55,193,5
56,0,5
56,4,5
57,0,5
57,1,5
57,2,5
57,3,5
57,4,5
57,5,5
57,6,5
57,8,5
57,9,5
57,10,5
57,11,5
57,12,4
57,13,5
57,16,5
57,18,5
57,19,5
57,21,5
57,22,5
57,28,5
57,29,4
57,30,4
57,33,5
57,39,5
57,43,5
57,48,5
57,55,5
57,58,5
57,59,5
57,60,5
57,61,5
57,67,4
57,71,4
57,73,4
57,90,5
57,97,4
57,103,4
57,110,5
57,115,4
57,119,4
57,133,4
57,136,5
57,152,4
57,181,5
57,182,4
57,185,5
58,0,5
58,21,5
58,47,4
58,58,5
