dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_1126w_13r
ALPHA,0.1
G_Size,5
Iteration Count,89
worker_id,worker_ability
0,0.762727526659846
1,0.344995768047233
2,0.43711812495761176
3,0.5644111059605178
4,0.5798675017780469
5,0.5635616746057317
6,0.4747101396960232
7,0.43960878728701325
8,0.7092607291337805
9,0.4284896941802636
10,0.3593352207050074
11,0.35638459992489635
12,1.004798211001073
13,0.16680397599107935
14,0.23601223102078184
15,0.36839615159492617
16,0.7552586678931914
17,0.33644131752252077
18,0.36855769397185184
19,0.4819562753911159
20,0.3967091284186144
21,0.2363757493583805
22,0.17679628705105338
23,0.7227727343780478
24,0.11479292749606991
25,0.6886354456883041
26,0.5733021704362672
27,0.1784508422675371
28,0.32598453409075945
29,0.8462367096102092
30,0.22026002942057551
31,0.3862814406133046
32,0.38471705899343145
33,0.4704100372162649
34,0.31894535740647256
35,0.43072635496915945
36,0.5496029736392462
37,0.12957088207822484
38,0.23487488686084293
39,0.43202860774969787
40,0.47049254303696286
41,0.21928778307964947
42,0.11477802451206606
43,0.7202546655858915
44,0.38321832269390305
45,0.3257045229090829
46,0.20443205830013444
47,0.3720435044142679
48,0.1577915087108616
49,0.18173247248236885
50,0.20394585060454015
51,0.6264678211019111
52,0.5922865741611194
53,0.48336400977663757
54,0.39883996164071145
55,0.4326922409121618
56,0.31145217222044647
57,0.19497411067919548
58,0.39023899665057704
59,0.33324101949317525
60,0.5838700427590852
61,0.33842089150684035
62,0.14918063557661784
63,0.32684941158421965
64,0.3319839487079632
65,0.38533909455156057
66,0.37333255892205397
67,0.5753368782276417
68,0.7465994719559174
69,0.5371188589729579
70,0.4921040693561489
71,0.4652301146768161
72,0.38256616794680454
73,0.3459280454711936
74,0.2621270243180279
75,0.4849397595108431
76,0.2991209726355479
77,0.4112994737541949
78,0.3658146787824712
79,0.05842981107379549
80,0.8759208819960357
81,0.12326871702359417
82,0.27426790795570044
83,0.31420423406679765
84,0.35098688593096444
85,0.2624025794189727
86,0.32911658966466606
87,0.3484433247716728
88,0.12946700449705453
89,0.5815845185734468
90,0.09266135529781058
91,0.15050291625811155
92,0.13893391356702392
93,0.28895148980874735
94,0.4169234227625487
95,0.23337554528056342
96,0.19550743405244767
97,0.3968566157103426
98,0.4681175965351423
99,0.3703123364785112
100,0.3596489498557506
101,0.5452910696766424
102,0.3091008701857954
103,0.3617954303275385
104,0.25865280168527893
105,0.022360798512030856
106,0.6941155001474804
107,0.1718042540825917
108,0.18973551421815457
109,0.5694815670513065
110,0.7423803255426445
111,0.17646692921157683
112,0.04952173488134737
113,0.21432159180801902
114,0.11602266843931461
115,0.6400324781336236
116,0.325914379624776
117,0.35484008737225226
118,0.2682061666930171
119,0.22013629795418857
120,0.4142306874096513
121,0.19462511954407713
122,0.3985324936859744
123,0.3819226612570696
124,0.2113313069375561
125,0.08350299773043776
126,0.5912897199523494
127,0.19260898365407697
128,0.046495138698975105
129,0.48447913673338483
130,0.28727036104208736
131,0.32618213121665257
132,0.4090195973202768
133,0.4249367158729342
134,0.03972756255763058
135,0.24787114473382768
136,0.4325576103479244
137,0.454810032002764
138,0.19650083479569827
139,0.19551346008207338
140,0.16821573029813408
141,0.4545148088416841
142,0.37256008843713445
143,0.13267506422433403
144,0.39486769391485704
145,0.04657254004220467
146,0.36845239629723386
147,0.4142054339355436
148,0.21631065120540763
149,0.253843609997876
150,0.350906822603749
151,0.26764010282567635
152,0.18283663042589499
153,0.28768542919599166
154,0.17486306524114015
155,0.3179900268403037
156,0.6019035424469731
157,0.2805169417558839
158,0.6156009798948673
159,0.5150823974215838
160,0.3147723860749516
161,0.5066951473874013
162,0.45948031298898906
163,0.481741452039559
164,0.3203489291540542
165,0.2760367281918377
166,0.30497423850112854
167,0.16939334096875325
168,0.18765599289250318
169,0.5118261027701708
170,0.0162221973237456
171,0.3742779841207447
172,0.33908411234845176
173,0.22732187074591956
174,0.4926544133322504
175,0.1839141629136362
176,0.0009098897543457914
177,0.22797065235941708
178,0.16626608110527383
179,0.33649027625550076
180,0.22495063906340598
181,0.3651249685711725
182,0.32048370116555824
183,0.5479499568287817
184,0.34510615765538505
185,0.16147763321889239
186,0.20241451380344594
187,0.41334302852075594
188,0.45397872428504155
189,0.249189515144841
190,0.39014925747751883
191,0.3345289874632894
192,0.19040652251699938
193,0.29675289204912975
194,0.5622509519786194
195,0.4015706663438407
196,0.21969944932328783
