# 节点数  边数   ,1126  8777
1036,659
353,654
353,358
353,220
353,228
353,1006
720,254
720,125
94,198
94,1078
94,1015
94,1073
94,900
94,1075
94,31
94,868
24,171
3,983
3,915
3,288
3,32
3,250
3,373
3,328
3,673
3,986
3,254
3,1010
3,327
3,1104
3,57
3,171
3,538
3,207
3,1078
3,70
3,23
3,1012
3,903
3,1058
3,972
3,1015
3,949
3,79
3,365
3,145
3,343
3,314
3,598
3,350
3,1016
3,165
3,429
3,87
3,178
3,701
3,1083
3,419
3,339
3,850
3,369
3,1108
3,329
3,713
3,498
3,125
3,497
3,27
3,489
3,408
3,51
3,853
3,900
3,960
3,863
3,313
3,818
3,448
3,488
3,931
3,494
3,1021
3,862
3,121
3,620
3,485
3,554
3,1075
3,148
3,53
3,678
3,546
3,936
3,83
3,42
3,690
3,888
3,266
3,194
3,874
3,650
3,30
3,370
3,1116
3,403
3,719
3,253
3,220
3,166
3,1051
3,239
3,374
3,268
3,472
3,751
3,214
3,996
3,244
3,217
3,553
3,512
3,364
3,685
3,886
3,75
3,93
3,1032
3,879
3,860
201,188
201,861
201,32
201,1095
201,1027
201,198
201,169
201,48
201,23
201,314
201,1019
201,1016
201,87
201,192
201,339
201,856
201,756
201,18
201,194
201,186
201,453
201,47
201,875
201,648
201,638
201,860
35,876
35,923
35,900
35,251
35,194
35,260
35,684
35,879
324,912
410,741
410,140
410,304
410,81
410,557
410,116
410,100
998,1104
163,188
163,1095
163,543
163,212
163,1016
163,87
163,863
163,485
163,134
163,462
163,751
204,254
204,57
204,1106
204,23
204,1012
204,903
204,1054
204,1011
204,212
204,853
204,347
204,912
204,706
204,870
204,364
204,886
204,1032
384,304
384,42
384,40
1053,605
1053,1052
770,100
381,877
381,328
381,728
381,140
381,566
381,549
381,492
381,67
381,560
381,626
381,0
381,77
381,571
381,665
381,276
381,397
202,911
202,623
202,23
202,903
202,264
202,900
202,953
202,571
202,690
202,990
202,194
202,186
202,956
202,583
202,686
202,41
202,75
601,32
601,4
601,28
989,552
188,171
188,659
188,868
1005,576
1005,70
1005,1003
861,854
1098,720
1098,203
1098,464
1094,465
1094,47
617,405
617,467
617,217
486,59
107,327
107,1104
107,386
107,57
107,428
107,23
107,203
107,949
107,426
107,457
107,140
107,308
107,87
107,81
107,277
107,782
107,67
107,125
107,27
107,97
107,136
107,361
107,116
107,148
107,28
107,18
107,59
107,988
107,186
107,38
107,134
107,41
107,648
107,93
747,57
747,870
1109,47
189,152
189,21
189,413
189,566
189,943
189,67
189,224
189,497
189,313
189,361
189,279
189,383
189,34
189,987
189,211
189,898
189,82
32,18
1025,1078
1025,853
867,876
867,955
867,57
867,902
867,923
867,1075
867,868
867,885
867,1018
911,936
250,853
373,495
373,48
373,79
373,134
373,385
945,890
1055,373
1055,128
1055,70
1055,270
1055,944
1055,90
1074,1104
1074,166
1074,222
591,566
591,361
591,293
709,23
709,362
709,881
709,650
709,134
709,253
305,646
305,432
305,86
305,39
305,525
305,18
673,983
673,895
808,731
629,635
60,687
60,254
60,108
60,102
60,352
60,902
60,598
60,140
60,350
60,81
60,586
60,144
60,136
60,116
60,383
60,793
60,912
60,936
60,83
60,42
60,18
60,650
60,30
60,253
60,1037
60,648
60,31
60,463
60,217
60,553
60,406
60,93
16,460
16,189
16,32
16,250
16,877
16,828
16,108
16,386
16,265
16,57
16,576
16,171
16,538
16,207
16,352
16,644
16,903
16,728
16,203
16,343
16,140
16,123
16,149
16,640
16,1016
16,165
16,81
16,701
16,1083
16,419
16,339
16,67
16,905
16,124
16,714
16,400
16,27
16,245
16,900
16,935
16,739
16,931
16,418
16,65
16,83
16,42
16,18
16,59
16,878
16,403
16,41
16,239
16,100
16,374
16,648
16,372
16,244
16,553
16,1018
16,879
736,189
736,877
736,386
736,57
736,710
736,623
736,352
736,343
736,598
736,149
736,943
736,905
736,112
736,272
736,27
736,784
736,321
736,378
736,252
736,1112
736,571
736,590
736,134
736,691
736,41
736,648
736,434
736,217
541,144
541,83
844,373
844,877
844,254
844,1010
844,108
844,955
844,513
844,171
844,207
844,352
844,70
844,21
844,23
844,432
844,1054
844,203
844,1015
844,413
844,343
844,85
844,934
844,1019
844,964
844,120
844,350
844,149
844,165
844,701
844,419
844,1124
844,36
844,339
844,357
844,497
844,27
844,1003
844,900
844,739
844,313
844,488
844,104
844,485
844,383
844,148
844,678
844,975
844,42
844,211
844,443
844,351
844,134
844,166
844,372
844,31
844,244
844,217
844,1093
844,685
844,93
677,254
677,552
677,493
677,576
677,21
677,681
677,307
677,86
677,140
677,123
677,649
677,637
677,67
677,497
677,27
677,313
677,97
677,186
677,38
677,349
677,776
677,41
677,100
677,47
677,75
677,679
291,328
291,1095
291,902
291,1084
291,586
291,258
291,465
291,905
291,134
291,100
291,93
981,198
981,352
981,1058
981,972
981,144
981,88
981,332
981,134
981,1018
1105,362
55,328
55,327
55,576
55,1027
55,21
55,23
55,432
55,203
55,264
55,140
55,123
55,1016
55,419
55,848
55,498
55,27
55,900
55,6
55,136
55,793
55,83
55,42
55,18
55,403
55,719
55,100
55,648
55,217
55,93
502,57
502,420
697,189
697,420
697,241
697,1017
697,140
697,409
697,492
697,124
697,467
697,604
1096,228
523,254
523,1105
523,644
523,116
523,47
523,406
393,140
393,28
393,463
828,385
568,563
568,877
568,576
568,304
568,566
568,696
568,112
568,625
568,607
568,216
568,922
568,463
568,564
424,936
424,239
129,246
129,67
994,148
114,983
114,836
114,986
114,672
114,1010
114,1095
114,327
114,1104
114,955
114,377
114,265
114,57
114,171
114,538
114,198
114,70
114,23
114,728
114,1054
114,203
114,343
114,1019
114,350
114,1016
114,375
114,848
114,339
114,739
114,347
114,313
114,488
114,6
114,494
114,485
114,1075
114,34
114,83
114,42
114,431
114,244
114,217
114,553
114,93
114,692
1095,703
1095,120
117,203
117,303
117,145
117,426
117,649
117,118
117,98
117,277
117,67
117,144
117,362
117,27
117,51
117,900
117,97
117,136
117,689
117,148
117,28
117,18
117,82
117,253
117,47
117,406
164,986
164,171
164,1054
164,1007
164,1049
164,30
164,134
164,882
164,751
164,217
164,1061
592,942
592,30
218,189
218,552
218,48
218,33
218,126
218,140
218,350
218,943
218,258
218,184
218,408
218,59
218,293
682,902
682,123
682,148
682,42
682,38
682,41
682,100
682,1018
682,93
493,67
493,34
605,1053
605,1104
605,1058
605,649
269,148
269,385
108,181
108,136
1104,108
1104,343
1104,134
1104,47
205,1004
205,1024
205,57
205,902
205,1011
205,203
205,890
205,264
205,212
205,1003
205,652
205,30
205,134
205,870
377,944
377,331
377,100
377,648
334,475
334,360
334,217
386,816
386,912
503,698
503,544
669,23
669,949
669,1016
669,81
669,244
389,877
389,1096
389,386
389,203
389,123
389,212
389,566
389,557
389,257
389,782
389,626
389,112
389,313
389,361
389,809
389,620
389,30
389,660
389,382
389,783
389,41
389,648
389,434
389,604
389,93
161,923
161,148
1110,998
1110,360
1110,166
1110,47
1110,860
57,203
57,350
102,32
102,1105
102,682
102,386
102,265
102,203
102,303
102,343
102,178
102,375
102,1083
102,419
102,570
102,67
102,662
102,863
102,313
102,237
102,148
102,4
102,793
102,18
102,487
102,382
102,889
102,166
102,47
102,670
102,217
102,406
102,425
102,75
102,604
102,93
102,287
948,145
948,309
948,299
642,386
642,48
642,97
642,41
576,698
1027,108
440,566
676,656
676,479
676,638
676,553
710,189
710,741
710,140
710,304
710,361
710,82
162,998
162,373
162,264
162,1016
162,134
162,166
