dataset,GoodReadsDatasets_RedundancyCut/GoodReads_309t_1126w_13r
ALPHA,0.1
G_Size,5
Iteration Count,89
task_id,prediction_label
3,3.499488605732374
0,3.492592021674821
7,3.6213839216273844
14,3.5394957300551173
20,4.096703490635316
21,3.872475947447379
298,3.859458890409963
297,3.869374766047273
25,4.128478520877858
294,3.53618855907364
293,4.29272929270004
40,4.023214449080829
41,3.8808528021536706
44,3.809251091698969
272,3.500015642123402
270,3.896589156545266
60,4.697381922811497
66,4.43115302862675
70,4.008602784337086
100,3.857922834250201
199,4.385890379581081
194,3.835414071559251
300,4.082009639278165
62,3.858735854664837
67,3.2091354403999994
254,3.4963529232041317
244,4.700000000022628
234,3.499944443715754
93,2.7084682705832566
105,4.11660575491542
158,4.399975870018914
154,4.698751435046529
5,4.34068188265383
6,4.010463988479686
42,3.1805037177012956
45,4.02692481826116
46,4.3618301087484355
73,3.8442626618520763
74,3.803484866355965
152,4.099968006587888
4,3.934737033455187
308,4.007714444892288
9,3.500176304102946
11,3.5821365167629686
12,3.895461259073743
15,4.192125569939008
304,4.047109123770264
301,3.926757077093919
295,4.349393816860848
28,3.8936954944083517
32,3.520491769495288
33,3.804039222893856
37,4.085376672503673
38,4.103392006236025
39,3.5061058936923413
43,3.494402201934303
49,3.8677284941182584
50,3.9241395787867974
51,4.054868620797106
54,4.094115307891865
271,3.4973935771385607
269,3.1965735441050516
56,3.5147343121807055
268,3.849922549148505
58,3.972570224191228
59,3.1915361445136887
264,3.8409771689604564
61,3.9410797169728995
263,4.066343950403022
262,3.4994346581799154
63,3.4985482480869634
64,3.9423449610760843
65,4.0914851875129985
261,4.145766939179333
260,4.218801160218046
258,4.170261257919451
257,4.398636538562884
256,2.7002775457223445
75,3.857839179969458
251,4.0
249,4.397569896371104
246,3.1957440451653234
240,4.393326808644792
239,3.499250222400785
238,4.6999627732137395
85,3.488706080678233
88,3.879048561628904
89,4.278102318488541
91,3.981797823734203
92,3.901326207993419
94,3.508655168133899
95,3.982172748649957
212,3.993440968295774
211,4.4004978907067285
112,3.8001343784066504
193,3.9190221550921
8,3.4931387021753575
16,3.5478144729518255
17,3.976943678913437
18,3.858863417254374
19,3.194440051629069
299,4.09468756628041
24,3.886209956811725
30,4.040246156681309
71,3.9752251431590726
242,3.5000480291336378
236,3.8853947325780034
96,3.4997415653834163
97,3.500323601025179
98,3.8003580022149337
101,3.8333697134238705
102,4.093495219296062
103,3.800010793265056
106,3.9667074688672423
107,3.8602363669021904
108,4.096029287308408
109,3.4463763814061203
114,4.057285324857297
115,3.5318346729348247
302,4.102640933197305
252,4.396631671177499
233,4.055846559940346
86,4.17775538301349
231,4.009688370651656
90,3.864740579696495
245,4.393635567269387
34,3.902404692795064
36,3.8036700701847903
78,3.4990389072800787
113,4.105656713161893
306,4.054241404389334
307,4.399207973197408
13,3.512844971544732
305,4.388033599247263
303,4.414506971497002
26,4.394604040888186
232,3.4851189849318636
222,4.087064154385395
217,3.9158421458445116
134,4.098518856036047
138,4.142543468370373
140,4.1967067855651425
142,4.399980459825972
170,4.006514771107777
143,3.500421901505534
167,4.0
166,4.0747507677255905
165,3.9999999903963896
163,4.110519944039926
160,4.00499501704277
159,3.4999999389448684
156,3.500001270679626
157,4.099999817096445
296,4.099997742741785
83,3.90000385677104
290,3.8000907489176647
277,4.1081371686239825
237,4.0999999923679695
110,3.2009413071882187
57,4.094645007837409
275,4.098797134255185
69,4.049350012575458
235,3.490544654217276
202,4.099999998261497
1,3.4999482100568162
53,4.096614335688526
2,4.398025811083656
31,4.178222589573774
243,4.2873426029312
119,4.099999648149001
10,4.1056919294514325
84,4.399998228250477
35,3.9433145128756752
188,3.800121289891503
146,4.100000060154561
203,4.197933261261761
247,3.502701245521926
23,4.045924156200152
285,4.399938388501754
29,3.500044461469115
52,4.063607218801098
135,4.391111370974334
176,4.099999999999251
77,3.4999932763936235
47,3.9999993517904437
48,4.125889946182863
55,4.396894137363968
266,4.06265961843282
259,4.097147164509632
68,4.103893581720142
255,4.398382235803786
72,4.089412232865956
205,3.500000100019468
191,4.391149365683991
206,3.5002304903755377
273,3.9000000122042913
183,4.399999697038749
150,4.39999805175405
27,4.100000090582229
169,3.500000000382403
213,3.5000051747812817
192,4.089581258472545
200,3.900000004746797
195,4.104402794090755
99,4.196502924402804
267,3.100000002934365
125,3.499999999996532
164,3.900001706453289
161,4.099999568254818
118,4.099832883218874
76,3.900003896550535
