# 节点数  边数   ,329  2020
40,311
40,201
3,115
3,246
3,283
3,320
3,16
3,55
3,311
3,258
3,280
3,201
3,272
3,151
3,93
3,105
3,131
3,313
3,129
3,8
3,125
3,193
3,275
3,92
3,238
3,150
3,25
3,248
3,256
3,146
3,68
3,197
3,159
3,254
3,119
3,28
249,115
249,318
249,53
249,135
249,93
249,298
249,218
249,17
249,60
249,18
249,192
98,16
98,322
98,258
98,262
98,254
116,251
116,208
116,206
116,170
116,0
116,171
317,145
317,18
214,16
70,158
70,170
70,270
70,189
70,92
70,85
70,257
70,24
115,17
293,311
246,152
246,135
246,151
246,43
234,239
6,70
6,115
6,251
6,141
6,16
6,55
6,258
6,208
6,81
6,206
6,41
6,23
6,313
6,129
6,42
6,8
6,212
6,128
6,25
6,248
6,17
6,100
6,31
6,192
6,197
6,290
209,70
209,251
209,16
209,185
209,270
209,188
209,8
209,225
209,171
209,43
209,100
209,192
209,68
166,83
166,25
199,206
199,41
199,191
199,8
199,92
199,60
199,104
199,100
199,31
199,18
199,119
89,318
89,314
89,145
89,43
89,31
89,28
281,280
281,83
281,43
281,290
321,232
156,16
319,73
162,321
162,67
162,18
162,123
35,283
35,318
35,320
35,141
35,16
35,55
35,208
35,81
35,298
35,105
35,212
35,92
35,12
35,150
35,25
35,248
35,133
35,68
35,197
35,28
108,81
108,83
108,232
108,8
108,193
108,102
108,9
108,17
108,24
108,18
108,123
178,320
320,43
320,18
295,292
295,16
295,81
295,287
295,43
97,149
97,107
97,68
16,81
16,105
33,115
33,321
33,141
33,81
33,313
33,129
33,259
33,92
33,76
33,11
33,229
33,17
33,126
33,18
33,38
33,68
33,123
33,119
33,177
33,28
284,115
284,81
284,122
284,305
284,248
284,43
284,253
54,55
54,53
54,322
54,250
54,101
185,206
185,120
185,205
185,126
185,143
53,195
53,141
53,322
53,81
53,298
53,250
53,313
53,123
53,28
130,202
130,250
135,224
107,327
288,201
288,303
288,68
71,87
71,324
71,43
71,68
56,266
56,293
56,246
56,251
56,153
56,152
56,55
56,81
56,62
56,99
56,287
56,12
56,150
56,187
56,230
56,154
56,229
56,10
56,248
56,17
56,106
56,142
56,110
56,73
15,55
15,147
15,201
15,188
15,265
15,187
15,68
30,115
30,153
30,321
30,16
30,81
30,206
30,112
30,23
30,180
30,9
30,171
30,262
30,161
30,126
30,142
30,100
30,18
30,192
30,177
81,16
81,126
45,185
45,258
45,170
45,184
45,47
45,187
45,200
45,9
45,24
45,126
45,100
45,192
45,38
45,177
45,28
203,8
203,18
323,251
323,71
323,208
323,270
323,24
323,18
323,192
151,94
172,251
172,107
172,81
172,129
172,8
172,150
172,25
172,60
172,43
172,100
172,192
172,207
227,83
227,18
244,293
244,318
244,71
244,322
244,81
244,250
244,313
244,129
244,268
244,11
244,262
244,106
244,100
244,31
244,18
244,192
244,316
244,119
244,290
244,325
294,248
240,145
240,19
240,60
240,24
240,43
72,292
72,201
72,289
72,62
72,99
72,265
72,245
72,43
72,68
72,254
72,119
121,206
95,251
95,55
95,81
95,272
95,188
95,92
95,9
95,100
95,28
289,60
27,81
27,148
27,189
27,145
27,8
27,92
27,85
27,277
27,106
309,251
309,201
309,23
309,262
309,31
37,246
37,283
37,195
37,260
37,261
37,170
37,315
37,57
37,150
37,187
37,2
37,256
37,17
37,155
37,161
37,24
37,126
37,43
37,68
37,316
175,81
175,206
175,205
175,10
175,100
175,31
175,28
22,251
22,55
22,311
22,272
22,206
22,250
22,94
22,8
22,92
22,268
22,100
22,31
22,192
22,68
210,303
210,145
210,43
112,178
112,73
250,16
250,17
41,102
41,10
41,24
41,100
105,16
105,8
105,67
105,34
105,17
105,126
105,123
62,115
62,246
62,16
62,55
62,322
62,289
62,23
62,248
62,60
124,16
124,206
124,170
124,60
124,24
327,8
170,184
63,269
63,214
63,87
63,293
63,246
63,153
63,283
63,152
63,195
63,178
63,320
63,55
63,53
63,130
63,260
63,158
63,95
63,289
63,112
63,62
63,255
63,312
63,314
63,99
63,315
63,313
63,297
63,291
63,308
63,188
63,306
63,275
63,304
63,57
63,217
63,247
63,256
63,155
63,106
63,43
63,142
63,5
63,302
63,146
63,310
63,101
63,68
63,316
63,254
63,307
64,214
64,246
64,322
64,93
64,212
64,248
64,119
221,262
198,115
198,89
198,55
198,258
198,206
198,170
198,191
198,150
198,67
198,180
198,187
198,9
198,171
198,126
198,18
198,177
182,202
182,89
182,195
182,258
182,172
182,140
182,85
182,276
182,177
131,23
179,83
179,232
179,262
179,25
23,94
157,53
157,41
157,83
157,8
157,205
157,102
157,17
157,31
157,18
157,192
91,115
91,185
91,206
91,305
91,42
91,8
91,102
91,85
91,11
91,9
91,24
91,126
91,28
140,10
215,115
215,206
215,262
215,24
264,16
